# Saved on 2025-07-24T11:33:24.183510
# Name: Evan
# Sample_ID: MTW_UnknownTest
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.3
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   SMU_Pair: [2, 1]
#   min_gtarget: 0.0009
#   max_gtarget: 0.0012
#   num_level: 5
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.9
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 0.005555
#   ProgramTargetOffset: 0.005555
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.00025
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_900.00 uS,Conductance_Target_975.00 uS,Conductance_Target_1050.00 uS,Conductance_Target_1125.00 uS,Conductance_Target_1200.00 uS
9.8214400000e-01,-1.4861092268e-06,-1.5290279975e-06,-1.3683977613e-05,-1.4071895293e-05,-1.3992673757e-05
9.8314400000e-01,-1.5168131995e-06,-1.5789184715e-06,-1.3820391587e-05,-1.3529770513e-05,-1.4094913467e-05
9.8414400000e-01,-1.4426885286e-06,-1.5283028176e-06,-1.3599531030e-05,-1.3534712480e-05,-1.4014985936e-05
9.8514400000e-01,-1.4454772668e-06,-1.5141779386e-06,-1.3565921790e-05,-1.3846374713e-05,-1.4239518578e-05
9.8614400000e-01,-1.4932344072e-06,-1.5356791039e-06,-1.3634975176e-05,-1.4343594330e-05,-1.3989284753e-05
9.8714400000e-01,-1.5245937846e-06,-1.5430971700e-06,-1.3776473224e-05,-1.3776756305e-05,-1.4355315443e-05
9.8814400000e-01,-1.4779382695e-06,-1.5415633925e-06,-1.3877724996e-05,-1.3959205489e-05,-1.3940706367e-05
9.8914400000e-01,-1.5080705396e-06,-1.5338524406e-06,-1.3735802895e-05,-1.3813471469e-05,-1.3732837942e-05
9.9014400000e-01,-1.4914357394e-06,-1.5427207245e-06,-1.4075849322e-05,-1.3898060160e-05,-1.3865579831e-05
9.9114400000e-01,-1.4868342646e-06,-1.5524533126e-06,-1.4104516595e-05,-1.3815307511e-05,-1.4079380435e-05
9.9214400000e-01,-1.5026463984e-06,-1.5213448989e-06,-1.4002699800e-05,-1.3449841845e-05,-1.3463823052e-05
9.9314400000e-01,-1.4655283564e-06,-1.5314262214e-06,-1.3808811445e-05,-1.3478226037e-05,-1.3799632370e-05
9.9414400000e-01,-1.4594488107e-06,-1.5281216292e-06,-1.4079380435e-05,-1.3706147683e-05,-1.3699369674e-05
9.9514400000e-01,-1.4644406576e-06,-1.5367666606e-06,-1.4035321101e-05,-1.3728459862e-05,-1.3587526837e-05
9.9614400000e-01,-1.4538434812e-06,-1.5124906838e-06,-1.4158460999e-05,-1.4090536524e-05,-1.3687648561e-05
9.9714400000e-01,-1.4394117898e-06,-1.5068295056e-06,-1.4125133703e-05,-1.3811353483e-05,-1.3762775097e-05
9.9814400000e-01,-1.4911428536e-06,-1.5202851955e-06,-1.3773084220e-05,-1.3241126453e-05,-1.4196448319e-05
9.9914400000e-01,-1.4660302838e-06,-1.4861649333e-06,-1.4229633507e-05,-1.3698945622e-05,-1.4218901470e-05
1.0001440000e+00,-1.4868901133e-06,-1.4902225587e-06,-1.3946637409e-05,-1.3548128663e-05,-1.3585549823e-05
1.0011440000e+00,-1.4542618487e-06,-1.5314959967e-06,-1.3552929659e-05,-1.3533300489e-05,-1.3880689949e-05
1.0021440000e+00,-1.4598811049e-06,-1.5033994316e-06,-1.3822650544e-05,-1.3789465356e-05,-1.4247143554e-05
1.0031440000e+00,-1.4405830484e-06,-1.5326394021e-06,-1.3997475889e-05,-1.3719280787e-05,-1.4125275811e-05
1.0041440000e+00,-1.4741733878e-06,-1.5203828241e-06,-1.4027413044e-05,-1.3554482621e-05,-1.4236129573e-05
1.0051440000e+00,-1.4824141203e-06,-1.5707753676e-06,-1.3887610066e-05,-1.3351697135e-05,-1.4496530412e-05
1.0061440000e+00,-1.4743686449e-06,-1.5484097560e-06,-1.3743710952e-05,-1.3731425952e-05,-1.4050855270e-05
1.0071440000e+00,-1.4719145724e-06,-1.5233668194e-06,-1.4352349353e-05,-1.3910628240e-05,-1.3687083538e-05
1.0081440000e+00,-1.4766135337e-06,-1.5316771851e-06,-1.3996768757e-05,-1.3823356539e-05,-1.3583149894e-05
1.0091440000e+00,-1.4510965229e-06,-1.5593555247e-06,-1.4184586234e-05,-1.3524262386e-05,-1.3849199831e-05
1.0101440000e+00,-1.4624886546e-06,-1.5490789451e-06,-1.4172582041e-05,-1.3902155160e-05,-1.4370142480e-05
1.0111440000e+00,-1.4785378255e-06,-1.5139687548e-06,-1.4065964251e-05,-1.3676775552e-05,-1.4390195702e-05
1.0121440000e+00,-1.4713707230e-06,-1.5589650104e-06,-1.3745265051e-05,-1.3768000144e-05,-1.4354467339e-05
1.0131440000e+00,-1.4467740073e-06,-1.5144986776e-06,-1.4008630842e-05,-1.3861484831e-05,-1.4249403648e-05
1.0141440000e+00,-1.4630882106e-06,-1.5241616325e-06,-1.3750913013e-05,-1.3530899423e-05,-1.3877441916e-05
1.0151440000e+00,-1.4904317425e-06,-1.5517143481e-06,-1.3608002973e-05,-1.3634693232e-05,-1.3934352410e-05
1.0161440000e+00,-1.4734762033e-06,-1.5167296397e-06,-1.3655734392e-05,-1.3510565395e-05,-1.4066106360e-05
1.0171440000e+00,-1.4641618407e-06,-1.5374777718e-06,-1.3754020074e-05,-1.3830841681e-05,-1.3882385019e-05
1.0181440000e+00,-1.4632415457e-06,-1.5732294401e-06,-1.3727330952e-05,-1.3781557300e-05,-1.3716597778e-05
1.0191440000e+00,-1.4613172539e-06,-1.5614331517e-06,-1.3482180066e-05,-1.3763340121e-05,-1.4101268562e-05
1.0201440000e+00,-1.4734065701e-06,-1.5327090352e-06,-1.3751902088e-05,-1.3638929204e-05,-1.4471535223e-05
1.0211440000e+00,-1.4916030011e-06,-1.4965252149e-06,-1.4083051383e-05,-1.3420469713e-05,-1.4346136368e-05
1.0221440000e+00,-1.4804062687e-06,-1.5226417815e-06,-1.3751196093e-05,-1.3603907973e-05,-1.4663588672e-05
1.0231440000e+00,-1.4652354707e-06,-1.5479355397e-06,-1.4022612049e-05,-1.3920089259e-05,-1.3978269635e-05
1.0241440000e+00,-1.4716216867e-06,-1.4946287763e-06,-1.4021763945e-05,-1.4011031908e-05,-1.4332862293e-05
1.0251440000e+00,-1.4788305691e-06,-1.5182634172e-06,-1.3879561038e-05,-1.3764894220e-05,-1.3728459862e-05
1.0261440000e+00,-1.4528255576e-06,-1.5147216459e-06,-1.4264372794e-05,-1.3984200677e-05,-1.3614641148e-05
1.0271440000e+00,-1.4907664081e-06,-1.4825396022e-06,-1.4037157143e-05,-1.3870381963e-05,-1.3415244666e-05
1.0281440000e+00,-1.4767809375e-06,-1.5235480078e-06,-1.4370707504e-05,-1.3740745999e-05,-1.3622690176e-05
1.0291440000e+00,-1.4854120423e-06,-1.5344102167e-06,-1.3949885442e-05,-1.3647543256e-05,-1.3825898577e-05
1.0301440000e+00,-1.5179148249e-06,-1.5031902478e-06,-1.3744416947e-05,-1.4003123852e-05,-1.3316958984e-05
1.0311440000e+00,-1.4587376995e-06,-1.5076382454e-06,-1.3507740277e-05,-1.3836913695e-05,-1.3755715145e-05
1.0321440000e+00,-1.4767529422e-06,-1.5208429716e-06,-1.3952004565e-05,-1.3510141343e-05,-1.3775767229e-05
1.0331440000e+00,-1.4745639021e-06,-1.5615447069e-06,-1.3956805560e-05,-1.3927997315e-05,-1.4177242065e-05
1.0341440000e+00,-1.5037619505e-06,-1.4817588578e-06,-1.3864167840e-05,-1.3607015035e-05,-1.4285836869e-05
1.0351440000e+00,-1.4984632912e-06,-1.5279822208e-06,-1.3554200677e-05,-1.3761081163e-05,-1.4312809071e-05
1.0361440000e+00,-1.4859000430e-06,-1.5418839894e-06,-1.3624384110e-05,-1.3701205717e-05,-1.4061022284e-05
1.0371440000e+00,-1.4595883613e-06,-1.5232831174e-06,-1.3614076124e-05,-1.3673527519e-05,-1.3822227629e-05
1.0381440000e+00,-1.4696138351e-06,-1.5682515198e-06,-1.3400134549e-05,-1.3949744471e-05,-1.3752608083e-05
1.0391440000e+00,-1.5042081714e-06,-1.5283586663e-06,-1.3709960740e-05,-1.3918253217e-05,-1.3916418311e-05
1.0401440000e+00,-1.4944893678e-06,-1.5300737743e-06,-1.3732837942e-05,-1.4049160200e-05,-1.3954404494e-05
1.0411440000e+00,-1.4760698264e-06,-1.4888281896e-06,-1.3553635654e-05,-1.4078815411e-05,-1.4410247786e-05
1.0421440000e+00,-1.4692373895e-06,-1.5148611965e-06,-1.4062575246e-05,-1.3890858099e-05,-1.3716174863e-05
1.0431440000e+00,-1.4890652267e-06,-1.5194903824e-06,-1.3741170051e-05,-1.3804998389e-05,-1.3742863985e-05
1.0441440000e+00,-1.5068992809e-06,-1.5364739170e-06,-1.3930257410e-05,-1.3833100638e-05,-1.3463399000e-05
1.0451440000e+00,-1.5152933486e-06,-1.5384399887e-06,-1.3557165630e-05,-1.3942683381e-05,-1.3448994878e-05
1.0461440000e+00,-1.5002342479e-06,-1.5236038564e-06,-1.3696827637e-05,-1.4522513538e-05,-1.3456196939e-05
1.0471440000e+00,-1.4878104082e-06,-1.5369758444e-06,-1.3642177237e-05,-1.4296286963e-05,-1.3639353256e-05
1.0481440000e+00,-1.4693350181e-06,-1.5245798579e-06,-1.4111436712e-05,-1.3955675513e-05,-1.3792007394e-05
1.0491440000e+00,-1.4736296805e-06,-1.5004015097e-06,-1.4067800294e-05,-1.4306031062e-05,-1.4084887425e-05
1.0501440000e+00,-1.4828742678e-06,-1.5549771604e-06,-1.4133183868e-05,-1.3982929659e-05,-1.3622831148e-05
1.0511440000e+00,-1.4775338286e-06,-1.5515610130e-06,-1.3800338365e-05,-1.3838890709e-05,-1.3665336382e-05
1.0521440000e+00,-1.4809640447e-06,-1.4991884711e-06,-1.3888175090e-05,-1.4029955082e-05,-1.3871510873e-05
1.0531440000e+00,-1.4762649414e-06,-1.5008477305e-06,-1.3582019847e-05,-1.3703182731e-05,-1.3055428099e-05
1.0541440000e+00,-1.5063973535e-06,-1.5297251821e-06,-1.3875607010e-05,-1.3959205489e-05,-1.3619583115e-05
1.0551440000e+00,-1.4960650674e-06,-1.4996206232e-06,-1.3585973875e-05,-1.3940565395e-05,-1.3653192354e-05
1.0561440000e+00,-1.5141499432e-06,-1.5191000102e-06,-1.3685813656e-05,-1.4416743852e-05,-1.4154223891e-05
1.0571440000e+00,-1.4959952921e-06,-1.5238130402e-06,-1.3861767911e-05,-1.4032920035e-05,-1.3787770285e-05
1.0581440000e+00,-1.5073594284e-06,-1.4886191479e-06,-1.3956381508e-05,-1.3952427480e-05,-1.3939294377e-05
1.0591440000e+00,-1.4857467079e-06,-1.5100087580e-06,-1.4082487496e-05,-1.3956522480e-05,-1.3484722103e-05
1.0601440000e+00,-1.4673130977e-06,-1.5128951247e-06,-1.3056416037e-05,-1.3950309494e-05,-1.3900319118e-05
1.0611440000e+00,-1.4427583039e-06,-1.5558276800e-06,-1.3827028624e-05,-1.3728459862e-05,-1.3862755850e-05
1.0621440000e+00,-1.4709384288e-06,-1.5294740763e-06,-1.3222909274e-05,-1.4028543092e-05,-1.3796949361e-05
1.0631440000e+00,-1.4941268489e-06,-1.5235201545e-06,-1.3615347143e-05,-1.4128805788e-05,-1.3821662606e-05
1.0641440000e+00,-1.4774083468e-06,-1.5055607605e-06,-1.3593740960e-05,-1.3901308193e-05,-1.3696545693e-05
1.0651440000e+00,-1.4278245430e-06,-1.5320537727e-06,-1.3645425270e-05,-1.3878430991e-05,-1.4184444126e-05
1.0661440000e+00,-1.4696416883e-06,-1.5378822127e-06,-1.3470036038e-05,-1.3588091861e-05,-1.3777885215e-05
1.0671440000e+00,-1.4839619666e-06,-1.5402386566e-06,-1.3619442143e-05,-1.3488535160e-05,-1.3971915678e-05
1.0681440000e+00,-1.4758047939e-06,-1.5405593956e-06,-1.3857248859e-05,-1.4006089941e-05,-1.4247143554e-05
1.0691440000e+00,-1.4578454000e-06,-1.5461507985e-06,-1.3264144627e-05,-1.3926303382e-05,-1.4038004110e-05
1.0701440000e+00,-1.4782310132e-06,-1.5549910870e-06,-1.3582443898e-05,-1.4098020529e-05,-1.3609273992e-05
1.0711440000e+00,-1.5148472698e-06,-1.5243708162e-06,-1.4049584252e-05,-1.3862331798e-05,-1.3490088122e-05
1.0721440000e+00,-1.4863323372e-06,-1.5241477058e-06,-1.3845809690e-05,-1.4233304455e-05,-1.3762210074e-05
1.0731440000e+00,-1.4818702709e-06,-1.5670663345e-06,-1.3838749737e-05,-1.4291344996e-05,-1.3561119658e-05
1.0741440000e+00,-1.4959395855e-06,-1.5110963147e-06,-1.4014985936e-05,-1.3826039549e-05,-1.3666890482e-05
1.0751440000e+00,-1.4678150251e-06,-1.5551165689e-06,-1.3741592966e-05,-1.3815731563e-05,-1.3621842072e-05
1.0761440000e+00,-1.4059887121e-06,-1.5006524734e-06,-1.3853153860e-05,-1.3870946987e-05,-1.3900884142e-05
1.0771440000e+00,-1.4663788761e-06,-1.5082518701e-06,-1.3639494227e-05,-1.3636670246e-05,-1.3595858945e-05
1.0781440000e+00,-1.4663510228e-06,-1.5257371899e-06,-1.3205963114e-05,-1.4012726979e-05,-1.3726623820e-05
1.0791440000e+00,-1.4652633240e-06,-1.5270897791e-06,-1.3604472997e-05,-1.3571004729e-05,-1.3742723013e-05
1.0801440000e+00,-1.4532439252e-06,-1.5214705229e-06,-1.3789747300e-05,-1.3577783875e-05,-1.3563802668e-05
1.0811440000e+00,-1.4524491121e-06,-1.5096880190e-06,-1.3542338593e-05,-1.3818555544e-05,-1.3689202660e-05
1.0821440000e+00,-1.4431208228e-06,-1.5178869717e-06,-1.3643731336e-05,-1.3553494682e-05,-1.3739474980e-05
1.0831440000e+00,-1.4382126778e-06,-1.5162555655e-06,-1.3533300489e-05,-1.4004253899e-05,-1.4137278868e-05
1.0841440000e+00,-1.4772271584e-06,-1.5391091779e-06,-1.3524686437e-05,-1.3746112018e-05,-1.4234575474e-05
1.0851440000e+00,-1.4585704378e-06,-1.5548934584e-06,-1.3514519424e-05,-1.3887610066e-05,-1.3971774706e-05
1.0861440000e+00,-1.4408757920e-06,-1.5473220571e-06,-1.3739615952e-05,-1.3985048781e-05,-1.3859648789e-05
1.0871440000e+00,-1.4409037874e-06,-1.5351491811e-06,-1.3817849549e-05,-1.3666749510e-05,-1.3898201132e-05
1.0881440000e+00,-1.4578871799e-06,-1.5450632418e-06,-1.4018233969e-05,-1.3571569752e-05,-1.4190375168e-05
1.0891440000e+00,-1.4389516423e-06,-1.5565389333e-06,-1.4156765928e-05,-1.3333198012e-05,-1.3982082692e-05
1.0901440000e+00,-1.4589329567e-06,-1.5718909196e-06,-1.4071189298e-05,-1.3807258483e-05,-1.3748795027e-05
1.0911440000e+00,-1.4445569718e-06,-1.5234783746e-06,-1.3695415646e-05,-1.4020492927e-05,-1.3626926147e-05
1.0921440000e+00,-1.4661279124e-06,-1.5456488711e-06,-1.4021906054e-05,-1.3539655583e-05,-1.3659264368e-05
1.0931440000e+00,-1.4743127963e-06,-1.5123094954e-06,-1.3869675968e-05,-1.3692450693e-05,-1.4162839079e-05
1.0941440000e+00,-1.4649147317e-06,-1.5025209166e-06,-1.4047042214e-05,-1.3377681398e-05,-1.3975586626e-05
1.0951440000e+00,-1.4836412277e-06,-1.5577798251e-06,-1.3661665434e-05,-1.3764187088e-05,-1.3390531421e-05
1.0961440000e+00,-1.4905432977e-06,-1.5320955526e-06,-1.3989425725e-05,-1.4025436030e-05,-1.3593034964e-05
1.0971440000e+00,-1.4957861083e-06,-1.5204247461e-06,-1.3679317590e-05,-1.3718151877e-05,-1.3696827637e-05
1.0981440000e+00,-1.4649008051e-06,-1.5013078780e-06,-1.3589221908e-05,-1.3738203961e-05,-1.4006089941e-05
1.0991440000e+00,-1.4805178239e-06,-1.5280657806e-06,-1.3934493381e-05,-1.3606025959e-05,-1.4263666799e-05
1.1001440000e+00,-1.4497719292e-06,-1.5316214785e-06,-1.4083616406e-05,-1.3754161046e-05,-1.3637658185e-05
1.1011440000e+00,-1.4814102656e-06,-1.4974872897e-06,-1.3855553789e-05,-1.3900460090e-05,-1.3452807934e-05
1.1021440000e+00,-1.5079868376e-06,-1.5024512834e-06,-1.3858236798e-05,-1.4417025795e-05,-1.4115531712e-05
1.1031440000e+00,-1.5072339465e-06,-1.5047379520e-06,-1.4298969973e-05,-1.3720975858e-05,-1.3959064518e-05
1.1041440000e+00,-1.5243847429e-06,-1.5138293463e-06,-1.3930821297e-05,-1.4357998452e-05,-1.3737779909e-05
1.1051440000e+00,-1.5159766065e-06,-1.5205920079e-06,-1.3827310568e-05,-1.3832394643e-05,-1.3778733319e-05
1.1061440000e+00,-1.4982960295e-06,-1.5345217719e-06,-1.3827734620e-05,-1.3543044588e-05,-1.3807823507e-05
1.1071440000e+00,-1.4749124944e-06,-1.5021305444e-06,-1.4010043969e-05,-1.3843691704e-05,-1.3485570207e-05
1.1081440000e+00,-1.4498974110e-06,-1.4916867030e-06,-1.3919665207e-05,-1.3838325685e-05,-1.3528499494e-05
1.1091440000e+00,-1.4452541564e-06,-1.4879915966e-06,-1.3758539126e-05,-1.3997616861e-05,-1.3276006712e-05
1.1101440000e+00,-1.4760418310e-06,-1.4924117409e-06,-1.4076979369e-05,-1.3782545238e-05,-1.3622549204e-05
1.1111440000e+00,-1.4741316079e-06,-1.4882844823e-06,-1.4118214722e-05,-1.4042382190e-05,-1.3117421531e-05
1.1121440000e+00,-1.4945869964e-06,-1.5129927533e-06,-1.4220595403e-05,-1.4120897731e-05,-1.3344354102e-05
1.1131440000e+00,-1.4595883613e-06,-1.4966087747e-06,-1.3967961650e-05,-1.4096184486e-05,-1.3495455278e-05
1.1141440000e+00,-1.5102179418e-06,-1.5073872817e-06,-1.3839172652e-05,-1.3996486814e-05,-1.3289986782e-05
1.1151440000e+00,-1.4408618654e-06,-1.4695999084e-06,-1.3952004565e-05,-1.4241495592e-05,-1.3950027551e-05
1.1161440000e+00,-1.4428837858e-06,-1.4938341053e-06,-1.3921078335e-05,-1.3789606328e-05,-1.3653898350e-05
1.1171440000e+00,-1.4686935401e-06,-1.4817727845e-06,-1.4016681007e-05,-1.3982223663e-05,-1.3433037793e-05
1.1181440000e+00,-1.4626837697e-06,-1.5274662246e-06,-1.3647120340e-05,-1.3998039776e-05,-1.4043794181e-05
1.1191440000e+00,-1.4573433305e-06,-1.4917982583e-06,-1.3854565850e-05,-1.3767718201e-05,-1.3764329196e-05
1.1201440000e+00,-1.4526861492e-06,-1.5140524567e-06,-1.4033203115e-05,-1.3620430082e-05,-1.4113554698e-05
1.1211440000e+00,-1.4882007804e-06,-1.5128114228e-06,-1.3636529275e-05,-1.3819543483e-05,-1.3971067574e-05
1.1221440000e+00,-1.4504551871e-06,-1.4964972195e-06,-1.3550669564e-05,-1.4030096054e-05,-1.3678752566e-05
1.1231440000e+00,-1.5125883124e-06,-1.5212613391e-06,-1.3861061916e-05,-1.4220736375e-05,-1.3568321720e-05
1.1241440000e+00,-1.4762788680e-06,-1.4967761786e-06,-1.4047607237e-05,-1.3989708805e-05,-1.3716174863e-05
1.1251440000e+00,-1.4832089335e-06,-1.4982821028e-06,-1.3928844282e-05,-1.3661806406e-05,-1.3941271391e-05
1.1261440000e+00,-1.4494372635e-06,-1.5148332011e-06,-1.3854423742e-05,-1.3516072386e-05,-1.4214382418e-05
1.1271440000e+00,-1.4300137252e-06,-1.4721376829e-06,-1.3797373413e-05,-1.3740321947e-05,-1.4010749965e-05
1.1281440000e+00,-1.4586680663e-06,-1.5069829828e-06,-1.3811212511e-05,-1.3765600215e-05,-1.3897636109e-05
1.1291440000e+00,-1.4830136763e-06,-1.5245798579e-06,-1.4093784557e-05,-1.4067659322e-05,-1.3692450693e-05
1.1301440000e+00,-1.4710919061e-06,-1.4958976635e-06,-1.4102398609e-05,-1.3919242292e-05,-1.3460009995e-05
1.1311440000e+00,-1.4570086648e-06,-1.4791095282e-06,-1.3641754322e-05,-1.3571993804e-05,-1.3731848867e-05
1.1321440000e+00,-1.5198808967e-06,-1.4590166586e-06,-1.3693579604e-05,-1.3311027942e-05,-1.3968526673e-05
1.1331440000e+00,-1.4646219881e-06,-1.5087816507e-06,-1.4031791125e-05,-1.3822227629e-05,-1.4054667190e-05
1.1341440000e+00,-1.4847427110e-06,-1.4791373815e-06,-1.3898483076e-05,-1.3804998389e-05,-1.3889587080e-05
1.1351440000e+00,-1.4595603659e-06,-1.4612894006e-06,-1.3809235497e-05,-1.3724646806e-05,-1.3677340576e-05
1.1361440000e+00,-1.4659605085e-06,-1.4791373815e-06,-1.3361300262e-05,-1.3695415646e-05,-1.3748370975e-05
1.1371440000e+00,-1.4705619833e-06,-1.4887585564e-06,-1.3990696743e-05,-1.3700499721e-05,-1.3824627558e-05
1.1381440000e+00,-1.4549729599e-06,-1.5539035303e-06,-1.4214523389e-05,-1.3851599761e-05,-1.3776897276e-05
1.1391440000e+00,-1.4503575585e-06,-1.5335177750e-06,-1.4263666799e-05,-1.3569733710e-05,-1.3346896139e-05
1.1401440000e+00,-1.4646917634e-06,-1.5006385468e-06,-1.4260700709e-05,-1.3406912558e-05,-1.3662371430e-05
1.1411440000e+00,-1.4466624521e-06,-1.4958698102e-06,-1.4372260466e-05,-1.3903426179e-05,-1.3281654674e-05
1.1421440000e+00,-1.5002899545e-06,-1.5022142463e-06,-1.4198283225e-05,-1.3752184032e-05,-1.3706006712e-05
1.1431440000e+00,-1.4852865604e-06,-1.5129369046e-06,-1.4042805105e-05,-1.3468765019e-05,-1.3994509800e-05
1.1441440000e+00,-1.5276197018e-06,-1.5259881536e-06,-1.4251662606e-05,-1.3677481547e-05,-1.3857671775e-05
1.1451440000e+00,-1.4800994563e-06,-1.5296832601e-06,-1.4482691313e-05,-1.3557165630e-05,-1.3598400983e-05
1.1461440000e+00,-1.4504273338e-06,-1.5017121768e-06,-1.4449082073e-05,-1.3915570207e-05,-1.3738628013e-05
1.1471440000e+00,-1.4395372716e-06,-1.4955490713e-06,-1.4003406932e-05,-1.3392932487e-05,-1.3280383655e-05
1.1481440000e+00,-1.4652633240e-06,-1.5213448989e-06,-1.3926444353e-05,-1.3578771814e-05,-1.3570581814e-05
1.1491440000e+00,-1.4348381683e-06,-1.4825815242e-06,-1.3978269635e-05,-1.3661524463e-05,-1.3979258711e-05
1.1501440000e+00,-1.4579848084e-06,-1.5065924686e-06,-1.4270444808e-05,-1.3481757151e-05,-1.3084236343e-05
1.1511440000e+00,-1.4503018519e-06,-1.5103434237e-06,-1.3972338593e-05,-1.4029249087e-05,-1.4021906054e-05
1.1521440000e+00,-1.4789281977e-06,-1.5012939514e-06,-1.4084322402e-05,-1.3616335082e-05,-1.3585408851e-05
1.1531440000e+00,-1.4881170785e-06,-1.4643151758e-06,-1.4247567606e-05,-1.3548975630e-05,-1.4089406477e-05
1.1541440000e+00,-1.4518913360e-06,-1.4908918899e-06,-1.3835642676e-05,-1.4091948515e-05,-1.3655310340e-05
1.1551440000e+00,-1.4642316160e-06,-1.4936109949e-06,-1.4006512856e-05,-1.3806411516e-05,-1.3640200223e-05
1.1561440000e+00,-1.4669087989e-06,-1.4964554396e-06,-1.3811918507e-05,-1.4043229157e-05,-1.3699369674e-05
1.1571440000e+00,-1.5037619505e-06,-1.5109708329e-06,-1.3645002355e-05,-1.4134877802e-05,-1.3739334008e-05
1.1581440000e+00,-1.4716914620e-06,-1.4870852283e-06,-1.4288660850e-05,-1.3900319118e-05,-1.3546857645e-05
1.1591440000e+00,-1.4777290858e-06,-1.4802668602e-06,-1.4250533695e-05,-1.4319023194e-05,-1.3818131492e-05
1.1601440000e+00,-1.4595325126e-06,-1.5003178078e-06,-1.3944943476e-05,-1.3733543938e-05,-1.3659264368e-05
1.1611440000e+00,-1.4561024386e-06,-1.4897764800e-06,-1.4269597841e-05,-1.4180914150e-05,-1.3633422213e-05
1.1621440000e+00,-1.4381568292e-06,-1.4816751559e-06,-1.4087288491e-05,-1.4119202660e-05,-1.3866144855e-05
1.1631440000e+00,-1.4317706132e-06,-1.4801970849e-06,-1.3768424196e-05,-1.4059186242e-05,-1.3762493154e-05
1.1641440000e+00,-1.4701157625e-06,-1.4801413784e-06,-1.3443628859e-05,-1.4111577684e-05,-1.4377485513e-05
1.1651440000e+00,-1.4502460033e-06,-1.4940152937e-06,-1.3632575246e-05,-1.3582019847e-05,-1.3879136986e-05
1.1661440000e+00,-1.5103015016e-06,-1.5060905412e-06,-1.3887469095e-05,-1.3721257801e-05,-1.4168346070e-05
1.1671440000e+00,-1.4738806442e-06,-1.4750519028e-06,-1.3768424196e-05,-1.3860919807e-05,-1.3783675286e-05
1.1681440000e+00,-1.5229205985e-06,-1.5043197266e-06,-1.3836348671e-05,-1.3756279031e-05,-1.3638788232e-05
1.1691440000e+00,-1.4944056659e-06,-1.5113612051e-06,-1.3766306211e-05,-1.3950168523e-05,-1.3474414118e-05
1.1701440000e+00,-1.4913939594e-06,-1.5214425275e-06,-1.4081357449e-05,-1.3658417402e-05,-1.3880267034e-05
1.1711440000e+00,-1.4672154691e-06,-1.5243288942e-06,-1.3783816257e-05,-1.3820391587e-05,-1.4077403421e-05
1.1721440000e+00,-1.4860255249e-06,-1.5428042843e-06,-1.4022187997e-05,-1.3652768303e-05,-1.3666607401e-05
