# Saved on 2025-07-09T15:17:04.316352
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE01
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 4000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.00075
#   max_gtarget: 0.0004
#   num_level: 8
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.3
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S),Conductance_Target_7 (S)
1.3600014400e+02,7.5599542470e-04,7.1676855441e-04,6.4633852162e-04,6.0669121012e-04,5.0212580391e-04,4.9326827138e-04,2.0533623683e-04
1.3700014400e+02,7.5114876381e-04,7.1719252446e-04,6.4599858888e-04,6.0649166699e-04,5.0098369684e-04,4.8635083658e-04,2.2058278773e-04
1.3800014400e+02,7.4869007221e-04,7.1496506280e-04,6.4714244218e-04,6.0274127463e-04,5.0092690799e-04,4.9923564802e-04,2.2538037229e-04
1.3900014400e+02,7.4245886935e-04,7.1441034379e-04,6.4671301516e-04,6.0356345784e-04,5.0083293900e-04,5.0533704780e-04,2.3027860152e-04
1.4000014400e+02,7.4988827691e-04,7.1480506449e-04,6.4839958213e-04,6.0282840423e-04,4.9434547691e-04,4.9946916988e-04,2.3358759790e-04
1.4100014400e+02,7.6768083090e-04,7.1479436883e-04,6.3754087023e-04,6.0314356233e-04,5.0105794799e-04,4.9947120715e-04,2.2734298909e-04
1.4200014400e+02,7.6529417129e-04,7.1550879511e-04,6.3787992985e-04,6.0432015744e-04,5.0175949582e-04,4.9913440307e-04,2.2602303943e-04
1.4300014400e+02,7.5577074313e-04,7.1633767220e-04,6.3748717366e-04,6.0370079154e-04,5.0036429457e-04,5.0429498515e-04,2.1641837520e-04
1.4400014400e+02,7.4986237451e-04,7.1246759035e-04,6.3790241256e-04,6.0316870076e-04,4.9081587349e-04,5.0418188039e-04,2.1912786906e-04
1.4500014400e+02,7.5738302257e-04,7.1426824434e-04,6.3906074502e-04,6.0406280681e-04,5.0094990002e-04,4.9870814109e-04,2.3362243155e-04
1.4600014400e+02,7.5199786806e-04,7.1510497946e-04,6.3926141593e-04,6.0624268372e-04,5.0206035667e-04,5.0415932492e-04,2.1932255549e-04
1.4700014400e+02,7.5693191320e-04,7.1092494181e-04,6.3926949224e-04,6.0282985942e-04,5.0136492064e-04,5.0471448048e-04,2.3284495910e-04
1.4800014400e+02,7.5467993156e-04,7.1586444392e-04,6.4035208197e-04,6.0355505411e-04,5.0119368098e-04,5.0467446272e-04,2.3030292141e-04
1.4900014400e+02,7.5607364124e-04,7.0837573730e-04,6.3951971242e-04,6.0684003984e-04,4.9494570703e-04,5.0387083320e-04,2.3530861654e-04
1.5000014400e+02,7.5495358033e-04,7.1043956268e-04,6.3839230279e-04,6.0341568314e-04,4.9624351959e-04,5.0537597417e-04,2.3265924028e-04
1.5100014400e+02,7.5646494224e-04,7.1375521657e-04,6.3787680119e-04,6.0360638599e-04,4.9555710575e-04,4.9578178732e-04,2.3220152798e-04
1.5200014400e+02,7.4838608271e-04,7.1331625804e-04,6.3882303948e-04,6.0414451582e-04,4.9577960453e-04,5.0422437198e-04,2.3052789402e-04
1.5300014400e+02,7.6156851719e-04,7.1256014053e-04,6.4092368120e-04,6.0359074268e-04,4.9437308917e-04,5.0442336942e-04,2.2499903935e-04
1.5400014400e+02,7.5129813922e-04,7.1350892540e-04,6.3870014856e-04,6.0346261307e-04,5.0111873861e-04,5.0324142649e-04,2.4063274395e-04
1.5500014400e+02,7.5065901910e-04,7.1562484663e-04,6.4123807533e-04,6.0345271777e-04,4.9537553423e-04,4.9555943406e-04,2.4207496608e-04
1.5600014400e+02,7.5210591604e-04,7.1758513513e-04,6.3951643824e-04,6.0383896198e-04,5.0303609896e-04,5.0468264817e-04,2.4749951990e-04
1.5700014400e+02,7.6699907368e-04,7.1725604357e-04,6.4039755671e-04,6.0325535742e-04,4.9423651944e-04,5.0171256589e-04,2.4877686883e-04
1.5800014400e+02,7.4785195466e-04,7.1541384386e-04,6.3845975092e-04,6.0637994466e-04,4.9503130867e-04,4.9539001338e-04,2.4475162718e-04
1.5900014400e+02,7.5727737567e-04,7.1023794590e-04,6.3879349909e-04,6.0341288190e-04,5.0068738346e-04,4.9603586376e-04,2.3947195587e-04
1.6000014400e+02,7.5820622442e-04,7.1612470492e-04,6.4117404690e-04,6.0317615862e-04,4.9565656809e-04,5.0333386753e-04,2.4272567316e-04
1.6100014400e+02,7.6159682067e-04,7.1560134529e-04,6.4096828282e-04,6.0696202127e-04,5.0122202083e-04,4.9562957429e-04,2.5187158826e-04
1.6200014400e+02,7.5969881436e-04,7.1309652412e-04,6.4292828029e-04,6.0340080381e-04,5.0164937420e-04,4.9528956879e-04,2.4429580662e-04
1.6300014400e+02,7.6217605965e-04,7.0959875302e-04,6.4128529630e-04,6.0714737629e-04,5.0364313211e-04,4.9583391956e-04,2.4477507395e-04
1.6400014400e+02,7.6718184573e-04,7.1521542850e-04,6.3891704485e-04,6.0767284594e-04,5.0122514949e-04,4.9611327995e-04,2.3467449864e-04
1.6500014400e+02,7.5196963735e-04,7.1513306466e-04,6.4066611230e-04,6.0410788137e-04,5.0117167120e-04,4.9535916332e-04,2.3641900043e-04
1.6600014400e+02,7.6343065302e-04,7.1740621934e-04,6.4239335188e-04,6.0672784457e-04,4.9614547606e-04,5.0088168791e-04,2.3247479476e-04
1.6700014400e+02,7.5912983448e-04,7.1440052125e-04,6.4161904447e-04,6.0667807702e-04,5.0065398682e-04,5.0154692872e-04,2.2886604711e-04
1.6800014400e+02,7.6711672591e-04,7.1618705988e-04,6.3941588451e-04,6.0254445998e-04,4.9594349548e-04,5.0290902436e-04,2.2880514734e-04
1.6900014400e+02,7.6724718383e-04,7.1669877798e-04,6.3966901507e-04,6.0479811509e-04,5.0176742661e-04,5.0247344916e-04,2.3725533538e-04
1.7000014400e+02,7.5403884694e-04,7.1592359745e-04,6.4412073698e-04,5.9962734667e-04,5.0165705034e-04,4.9562251661e-04,2.3262713512e-04
1.7100014400e+02,7.6118449215e-04,7.1062830102e-04,6.4108615334e-04,6.0560305428e-04,5.0192142226e-04,5.0161106628e-04,2.3245214834e-04
1.7200014400e+02,7.5841235230e-04,7.1615715569e-04,6.3954212237e-04,6.0208411014e-04,5.0085654948e-04,4.9597369070e-04,2.4021635909e-04
1.7300014400e+02,7.5545351137e-04,7.1520982601e-04,6.3979241531e-04,6.0224185290e-04,5.0058439228e-04,5.0193350035e-04,2.3890548619e-04
1.7400014400e+02,7.6628770330e-04,7.1917253081e-04,6.4185449446e-04,6.0555401433e-04,4.9549416872e-04,5.0190159527e-04,2.4206388844e-04
1.7500014400e+02,7.4485629739e-04,7.1557107731e-04,6.3956125814e-04,5.9981513914e-04,4.9569720431e-04,5.0221082347e-04,2.3949738534e-04
1.7600014400e+02,7.6110387454e-04,7.1602022217e-04,6.4156432927e-04,6.0212350945e-04,4.9556190788e-04,5.0234459195e-04,2.3569769837e-04
1.7700014400e+02,7.6061369327e-04,7.1619448136e-04,6.4354389906e-04,6.0655005655e-04,5.0134080084e-04,5.0092614401e-04,2.3796843379e-04
1.7800014400e+02,7.4831739767e-04,7.1404305345e-04,6.4125044446e-04,6.0235382989e-04,5.0101680245e-04,5.0286747864e-04,2.3863807655e-04
