# Saved on 2025-07-09T15:17:04.282359
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE01
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 4000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.00075
#   max_gtarget: 0.0004
#   num_level: 8
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.3
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S),Conductance_Target_7 (S)
5.4714400000e-01,7.5030184234e-04,7.1029244282e-04,6.5413478296e-04,6.1166632804e-04,5.3751926316e-04,5.0141639804e-04,4.3520361942e-04
5.4814400000e-01,7.4991963629e-04,7.0823880378e-04,6.5259759140e-04,6.1181737692e-04,5.3753727116e-04,5.0115864724e-04,4.3549771362e-04
5.4914400000e-01,7.4895855505e-04,7.0718648203e-04,6.5483342041e-04,6.1209582782e-04,5.3700601711e-04,5.0162027037e-04,4.3711675971e-04
5.5014400000e-01,7.4969189882e-04,7.1985188697e-04,6.5408064984e-04,6.1197308241e-04,5.3732550441e-04,5.0270122301e-04,4.3993379222e-04
5.5114400000e-01,7.5052448665e-04,7.0078553108e-04,6.5205953433e-04,6.0846941778e-04,5.3679810662e-04,5.0215563533e-04,4.4038752094e-04
5.5214400000e-01,7.5019634096e-04,7.0082707680e-04,6.5397456638e-04,6.1863749579e-04,5.3693922382e-04,5.0084370741e-04,4.4076001359e-04
5.5314400000e-01,7.5019786891e-04,7.0100701123e-04,6.5449450631e-04,6.0813166783e-04,5.3724608733e-04,5.0146150897e-04,4.4082760724e-04
5.5414400000e-01,7.5127507444e-04,7.0105437771e-04,6.5209322202e-04,6.1635437305e-04,5.3709401982e-04,5.0088587159e-04,4.4010357669e-04
5.5514400000e-01,7.5067946455e-04,7.0091758971e-04,6.5246276790e-04,6.0491180193e-04,5.3693780501e-04,5.0143102271e-04,4.4107619033e-04
5.5614400000e-01,7.5025564001e-04,7.0028399932e-04,6.5199397795e-04,6.1492995883e-04,5.3640720580e-04,5.0130911404e-04,4.4345506467e-04
5.5714400000e-01,7.4609204603e-04,7.0087146014e-04,6.5388267103e-04,6.1610036937e-04,5.3661584388e-04,5.0262802688e-04,4.4367166993e-04
5.5814400000e-01,7.4580078945e-04,7.0061520091e-04,6.5209620516e-04,6.1621358327e-04,5.3687548643e-04,5.0204613217e-04,4.4014221203e-04
5.5914400000e-01,7.4546798714e-04,7.0118585427e-04,6.5245709266e-04,6.1935585109e-04,5.3760584706e-04,5.0067828852e-04,4.3749765609e-04
5.6014400000e-01,7.4672207120e-04,7.1690184996e-04,6.5428401285e-04,6.1653110606e-04,5.3704381571e-04,5.0149996241e-04,4.3862102757e-04
5.6114400000e-01,7.4605202826e-04,7.0646688982e-04,6.5436099248e-04,6.1641127104e-04,5.3902323998e-04,5.0114125770e-04,4.3868069042e-04
5.6214400000e-01,7.4620220403e-04,7.0593647251e-04,6.5247681050e-04,6.1519385781e-04,5.3848412790e-04,5.0103775720e-04,4.3881955207e-04
5.6314400000e-01,7.4685420259e-04,7.0606991358e-04,6.5378066211e-04,6.1630831624e-04,5.3846535593e-04,5.0119710068e-04,4.3884938350e-04
5.6414400000e-01,7.4688825407e-04,7.0657748438e-04,6.5432242991e-04,6.0592978116e-04,5.3640818805e-04,5.0141832617e-04,4.4084008550e-04
5.6514400000e-01,7.4655872595e-04,7.0639791375e-04,6.5463020292e-04,6.1630125856e-04,5.4129701311e-04,5.0138311053e-04,4.4061438530e-04
5.6614400000e-01,7.4699542893e-04,7.0618654718e-04,6.5477637690e-04,6.1758466472e-04,5.3669195040e-04,5.0146078138e-04,4.4103013352e-04
5.6714400000e-01,7.4308787589e-04,7.0581787440e-04,6.5402404289e-04,6.1649290728e-04,5.3724477766e-04,5.0109301810e-04,4.4268857891e-04
5.6814400000e-01,7.4355804827e-04,7.0641021011e-04,6.5450367401e-04,6.0582668084e-04,5.3621919506e-04,5.0255592214e-04,4.3981719500e-04
5.6914400000e-01,7.4690047768e-04,7.0625341323e-04,6.5483312937e-04,6.1620230554e-04,5.3666521126e-04,5.0165173889e-04,4.4044634706e-04
5.7014400000e-01,7.4642754043e-04,7.0598514867e-04,6.5251864726e-04,6.1652383010e-04,5.3752504755e-04,5.0126298447e-04,4.3928390369e-04
5.7114400000e-01,7.4607843999e-04,7.0618953032e-04,6.5384432673e-04,6.1602841015e-04,5.3683746955e-04,5.0073525927e-04,4.4002445065e-04
5.7214400000e-01,7.5062605902e-04,7.0615809818e-04,6.5231302870e-04,6.1918311985e-04,5.3702176956e-04,5.0201568229e-04,4.3985721277e-04
5.7314400000e-01,7.4998351920e-04,7.0596892328e-04,6.5235079092e-04,6.0591100919e-04,5.3716594266e-04,5.0111597375e-04,4.4020776841e-04
5.7414400000e-01,7.4982388469e-04,7.0582595072e-04,6.5467036620e-04,6.1584280047e-04,5.3752057283e-04,5.0186816225e-04,4.3798547267e-04
5.7514400000e-01,7.4688381574e-04,7.0632719144e-04,6.5428263042e-04,6.1487437051e-04,5.3839979955e-04,5.0120703236e-04,4.3787862523e-04
5.7614400000e-01,7.4666008004e-04,7.0609530667e-04,6.5337939304e-04,6.1542246840e-04,5.3826941439e-04,5.0209673645e-04,4.3772226491e-04
5.7714400000e-01,7.4968971603e-04,7.0641195634e-04,6.5457810706e-04,6.0529313487e-04,5.3814837884e-04,5.0123697292e-04,4.3815012759e-04
5.7814400000e-01,7.4908137321e-04,7.0597059675e-04,6.5393054683e-04,6.1566453951e-04,5.3784606280e-04,5.0152280892e-04,4.3950829422e-04
5.7914400000e-01,7.4923860666e-04,7.0622991188e-04,6.5419058956e-04,6.1511411332e-04,5.3740321164e-04,5.0158876547e-04,4.4554268243e-04
5.8014400000e-01,7.4981180660e-04,7.0623165811e-04,6.5229432948e-04,6.0516005760e-04,5.3018266044e-04,5.0228201872e-04,4.4172800699e-04
5.8114400000e-01,7.4988500273e-04,7.0409929322e-04,6.5452361014e-04,6.0609461798e-04,5.3625746659e-04,5.0134291087e-04,4.4099531806e-04
5.8214400000e-01,7.4993418821e-04,7.0608446549e-04,6.5422282205e-04,6.0620866861e-04,5.3671697970e-04,4.9938567827e-04,4.4345782953e-04
5.8314400000e-01,7.5448595453e-04,7.0624315413e-04,6.5438871388e-04,6.0595022660e-04,5.3662803111e-04,5.0199512771e-04,4.4036649342e-04
5.8414400000e-01,7.4930401752e-04,7.0645211963e-04,6.5453983552e-04,6.1054968683e-04,5.3747193306e-04,5.0218681281e-04,4.3925429054e-04
5.8514400000e-01,7.5522977568e-04,7.0590547693e-04,6.5436273871e-04,6.1061720771e-04,5.3644940635e-04,5.0177033700e-04,4.3920314056e-04
5.8614400000e-01,7.5542062405e-04,7.0573922130e-04,6.5287887992e-04,6.1623257352e-04,5.3804651543e-04,5.0227252359e-04,4.3897231080e-04
5.8714400000e-01,7.5504009146e-04,7.0587491791e-04,6.5403721237e-04,6.1636019382e-04,5.3870338888e-04,5.0211940106e-04,4.3903419282e-04
5.8814400000e-01,7.5553580245e-04,7.0619833423e-04,6.5403924964e-04,6.1651531723e-04,5.3711963119e-04,5.0142185501e-04,4.3919786549e-04
5.8914400000e-01,7.5479641964e-04,7.0609741670e-04,6.5417261794e-04,6.1183847720e-04,5.3664181905e-04,5.0089558499e-04,4.3966803787e-04
5.9014400000e-01,7.5427145930e-04,7.0931346272e-04,6.5420979809e-04,6.0600596044e-04,5.3701012803e-04,5.0377911975e-04,4.4109085138e-04
5.9114400000e-01,7.5514763012e-04,7.0574649726e-04,6.5215150244e-04,6.0543177824e-04,5.3771931562e-04,5.0319631555e-04,4.4098153012e-04
5.9214400000e-01,7.5534320786e-04,7.0612069976e-04,6.5479078330e-04,6.0553564253e-04,5.3688265325e-04,4.9302641855e-04,4.4145999709e-04
5.9314400000e-01,7.5525240391e-04,7.0571382821e-04,6.5200372774e-04,6.1645470851e-04,5.3675787058e-04,5.0287508202e-04,4.3908879888e-04
5.9414400000e-01,7.5560077676e-04,7.0613845310e-04,6.5453401476e-04,6.1647842813e-04,5.3749121435e-04,5.0339538575e-04,4.3881464080e-04
5.9514400000e-01,7.5472948083e-04,7.0635054726e-04,6.5213862399e-04,6.0621270677e-04,5.3720654250e-04,5.0115166232e-04,4.3912154069e-04
5.9614400000e-01,7.5529496826e-04,7.0595953730e-04,6.5406347858e-04,6.0554040829e-04,5.3734944231e-04,4.9573111028e-04,4.4168838940e-04
5.9714400000e-01,7.5576252129e-04,7.0623878855e-04,6.5223015554e-04,6.0512946220e-04,5.3694566304e-04,4.9483991461e-04,4.4160042307e-04
5.9814400000e-01,7.5469688454e-04,7.0585825597e-04,6.5419284510e-04,6.0520367697e-04,5.3732524975e-04,4.9505590141e-04,4.3921354518e-04
5.9914400000e-01,7.5479765655e-04,7.0585483627e-04,6.5437001467e-04,6.1532613472e-04,5.3747669881e-04,4.9458623835e-04,4.3885156629e-04
6.0014400000e-01,7.5515192293e-04,7.0632064308e-04,6.5420470492e-04,6.1542705225e-04,5.3779120208e-04,4.9438014685e-04,4.4138174417e-04
6.0114400000e-01,7.5448442658e-04,7.0624453656e-04,6.5279295086e-04,6.1670471041e-04,5.3679021221e-04,4.9481604947e-04,4.3767733587e-04
6.0214400000e-01,7.5492120232e-04,7.0599737228e-04,6.5050779085e-04,6.1661237851e-04,5.3601132095e-04,4.9574398872e-04,4.3769745389e-04
6.0314400000e-01,7.5446158007e-04,7.0588612289e-04,6.5183055995e-04,6.0588579800e-04,5.3690451750e-04,4.9523809139e-04,4.3805142923e-04
6.0414400000e-01,7.5469717558e-04,7.0611218689e-04,6.5216307121e-04,6.0622962337e-04,5.3652707720e-04,4.9502927141e-04,4.3787884351e-04
6.0514400000e-01,7.5475734775e-04,7.0601963671e-04,6.5251413616e-04,6.1537124566e-04,5.3805564676e-04,4.9584676162e-04,4.3560125050e-04
6.0614400000e-01,7.5495729106e-04,7.0559413871e-04,6.5194348281e-04,6.1549231759e-04,5.3812040278e-04,4.9555419537e-04,4.3574324081e-04
6.0714400000e-01,7.5130454206e-04,7.0615402365e-04,6.5441243351e-04,6.1491096858e-04,5.3873271099e-04,4.9598522310e-04,4.3596985051e-04
6.0814400000e-01,7.5136456871e-04,7.0671252615e-04,6.5490465204e-04,6.1964150518e-04,5.3876570746e-04,4.9476384447e-04,4.3581625505e-04
6.0914400000e-01,7.5020245276e-04,7.0055306423e-04,6.5385116613e-04,6.1841623392e-04,5.3682368161e-04,4.9561669584e-04,4.3583899242e-04
6.1014400000e-01,7.5521762483e-04,7.0071153459e-04,6.5403779445e-04,6.1571525293e-04,5.3735850088e-04,4.9467889767e-04,4.3778101826e-04
6.1114400000e-01,7.5517033110e-04,7.0071379014e-04,6.5446714871e-04,6.1531041865e-04,5.3693380323e-04,4.8772402806e-04,4.3385869503e-04
6.1214400000e-01,7.5487718277e-04,7.0051130024e-04,6.5321524744e-04,6.1575046857e-04,5.3711788496e-04,4.9520771427e-04,4.3579457270e-04
6.1314400000e-01,7.5552627095e-04,7.0936497650e-04,6.5354361141e-04,6.1380502302e-04,5.3672501963e-04,4.9551636039e-04,4.3780648411e-04
6.1414400000e-01,7.5489828305e-04,7.0718859206e-04,6.5198626544e-04,6.0599981225e-04,5.3711290093e-04,4.9498605222e-04,4.3551117415e-04
6.1514400000e-01,7.5540527178e-04,7.1074326115e-04,6.5371132223e-04,6.0566682805e-04,5.3679188568e-04,4.8507026804e-04,4.3584204832e-04
6.1614400000e-01,7.5569412729e-04,7.2355243901e-04,6.5428517701e-04,6.0592981754e-04,5.3730444051e-04,4.9557937018e-04,4.3556723540e-04
6.1714400000e-01,7.5522810221e-04,7.0680798672e-04,6.5434971475e-04,6.1658720369e-04,5.3666448366e-04,4.9588554248e-04,4.4152922783e-04
6.1814400000e-01,7.5931675383e-04,7.0094203693e-04,6.5400010499e-04,6.1623963120e-04,5.3693791415e-04,4.9481288443e-04,4.4414737204e-04
6.1914400000e-01,7.5928750448e-04,7.0565452916e-04,6.5362444730e-04,6.1619568442e-04,5.3692889196e-04,4.9541173212e-04,4.4425167289e-04
6.2014400000e-01,7.5493902841e-04,7.0591238909e-04,6.5224005084e-04,6.1603532231e-04,5.3720697906e-04,4.9498976296e-04,4.4401065679e-04
6.2114400000e-01,7.5479714724e-04,7.0607755333e-04,6.5199194069e-04,6.1693288444e-04,5.3735868278e-04,4.9580183259e-04,4.4396361773e-04
6.2214400000e-01,7.5543408457e-04,7.0626876550e-04,6.5398817242e-04,6.1621867644e-04,5.3736206610e-04,4.9488076911e-04,4.4054329919e-04
6.2314400000e-01,7.5448573625e-04,7.0640468039e-04,6.5188985900e-04,6.1653190642e-04,5.3738225688e-04,4.9545720685e-04,4.3913252739e-04
6.2414400000e-01,7.5553667557e-04,7.0595175202e-04,6.5382584580e-04,6.1518083385e-04,5.3749696235e-04,4.9609301641e-04,4.4019059715e-04
6.2514400000e-01,7.5520518294e-04,7.0617963502e-04,6.5549647843e-04,6.1528779042e-04,5.3702719015e-04,4.9498583394e-04,4.4064807298e-04
6.2614400000e-01,7.5519143138e-04,7.0598842285e-04,6.5420383180e-04,6.1538114096e-04,5.3663978179e-04,4.9192178267e-04,4.3914125854e-04
6.2714400000e-01,7.5547730376e-04,7.0581183536e-04,6.5612432081e-04,6.1542814365e-04,5.3626306908e-04,4.9486203352e-04,4.3931584514e-04
6.2814400000e-01,7.5495874626e-04,7.0627756941e-04,6.5440908656e-04,6.1556100263e-04,5.3033458244e-04,4.9535588914e-04,4.4338001317e-04
6.2914400000e-01,7.5541836850e-04,7.0620240876e-04,6.5223823185e-04,6.1514569097e-04,5.2991083066e-04,4.9486159696e-04,4.4274100219e-04
6.3014400000e-01,7.5520278187e-04,7.0604757639e-04,6.5419073508e-04,6.1528517108e-04,5.3034797020e-04,4.9633486924e-04,4.4194086513e-04
6.3114400000e-01,7.5523719715e-04,7.0606969530e-04,6.5372150857e-04,6.1531442043e-04,5.3677162214e-04,4.9458820286e-04,4.3985372031e-04
6.3214400000e-01,7.5477677456e-04,7.0643291110e-04,6.5224143327e-04,6.1856699176e-04,5.3652722272e-04,4.8467212764e-04,4.3723823183e-04
6.3314400000e-01,7.5931864558e-04,7.0625588705e-04,6.5216408984e-04,6.1871549406e-04,5.3621839470e-04,4.9554182624e-04,4.3745174480e-04
6.3414400000e-01,7.5919582741e-04,7.0661495556e-04,6.5400774474e-04,6.1834558437e-04,5.3668634791e-04,4.9482128816e-04,4.3764390284e-04
6.3514400000e-01,7.5903859397e-04,7.0430629421e-04,6.5395812271e-04,6.1855389504e-04,5.3954299801e-04,4.9467573263e-04,4.4036038162e-04
6.3614400000e-01,7.5930984167e-04,7.0656744356e-04,6.5503161750e-04,6.1894461396e-04,5.3941315855e-04,5.0106136769e-04,4.3899046432e-04
6.3714400000e-01,7.5951065810e-04,7.0586473157e-04,6.5392618126e-04,6.1518629082e-04,5.3876985476e-04,5.0168124289e-04,4.3656411435e-04
6.3814400000e-01,7.5954492786e-04,7.0649126428e-04,6.5437052399e-04,6.1481223383e-04,5.3722560551e-04,4.9622038205e-04,4.3720116082e-04
6.3914400000e-01,7.5917319919e-04,7.0612069976e-04,6.5446860390e-04,6.1539394665e-04,5.3723782912e-04,5.0196769735e-04,4.3715022912e-04
6.4014400000e-01,7.5946816651e-04,7.0629939728e-04,6.5210108005e-04,6.1871207436e-04,5.3746189224e-04,4.9102884077e-04,4.3724132411e-04
6.4114400000e-01,7.5944109994e-04,7.0612950367e-04,6.5206528234e-04,6.1526392528e-04,5.3727020713e-04,4.9553298595e-04,4.3974694563e-04
6.4214400000e-01,7.5939038652e-04,7.0647001849e-04,6.5187901782e-04,6.1542399635e-04,5.3707783081e-04,4.9450994993e-04,4.3701656978e-04
6.4314400000e-01,7.6026233728e-04,7.0626236266e-04,6.5382504545e-04,6.0910449974e-04,5.3732401284e-04,4.9536287406e-04,4.3747048039e-04
6.4414400000e-01,7.5577409007e-04,7.0628106187e-04,6.5440726758e-04,6.1828402977e-04,5.3029361879e-04,4.9523310736e-04,4.3744752475e-04
6.4514400000e-01,7.5558731623e-04,7.0582544140e-04,6.5436659497e-04,6.1854007072e-04,5.3087518609e-04,4.9542672059e-04,4.3800486310e-04
6.4614400000e-01,7.5576455856e-04,7.0275811595e-04,6.5388449002e-04,6.1212725996e-04,5.3762214520e-04,4.9494203267e-04,4.3787174945e-04
6.4714400000e-01,7.5506126450e-04,7.0672016591e-04,6.5407621150e-04,6.1212791479e-04,5.3787451179e-04,4.9487909564e-04,4.3742762500e-04
6.4814400000e-01,7.5499032391e-04,7.0615453296e-04,6.5225758590e-04,6.1192156863e-04,5.3740506701e-04,4.9554877478e-04,4.3742729758e-04
6.4914400000e-01,7.5575422670e-04,7.0619920734e-04,6.5443549829e-04,6.0496488004e-04,5.3770632803e-04,4.9529542594e-04,4.3778727559e-04
6.5014400000e-01,7.5580384873e-04,7.0632006100e-04,6.5434753196e-04,6.0548154579e-04,5.3672352806e-04,5.0156748330e-04,4.3744024879e-04
6.5114400000e-01,7.5200819992e-04,7.0592082920e-04,6.5455744334e-04,6.0511258198e-04,5.3689269407e-04,5.0202845159e-04,4.4068074203e-04
6.5214400000e-01,7.5176169048e-04,7.0590736868e-04,6.5440835897e-04,6.0507572925e-04,5.3721167205e-04,5.0189195463e-04,4.4071675802e-04
6.5314400000e-01,7.5659350841e-04,7.0564965426e-04,6.5458174504e-04,6.0494381614e-04,5.3677584219e-04,5.0095553888e-04,4.4299667934e-04
6.5414400000e-01,7.5610842032e-04,7.0574111305e-04,6.5468440880e-04,6.1536506109e-04,5.3736173868e-04,5.0194772484e-04,4.4287244236e-04
6.5514400000e-01,7.5621370343e-04,7.0595124271e-04,6.5434513090e-04,6.1558654124e-04,5.3839459724e-04,5.0161081163e-04,4.4011758291e-04
6.5614400000e-01,7.5566000305e-04,7.0585185313e-04,6.5239735704e-04,6.1507606006e-04,5.3654901421e-04,5.0076338084e-04,4.3949421524e-04
6.5714400000e-01,7.5598232797e-04,7.0596208388e-04,6.5177642682e-04,6.1603685026e-04,5.3834028222e-04,5.0144066336e-04,4.3959091272e-04
6.5814400000e-01,7.5549236499e-04,7.0600253821e-04,6.5208441811e-04,6.0576785472e-04,5.3931282309e-04,4.9640788347e-04,4.4002845243e-04
6.5914400000e-01,7.5561285485e-04,7.0573223638e-04,6.5403291956e-04,6.0618622229e-04,5.3856922023e-04,5.0129314332e-04,4.3969517719e-04
6.6014400000e-01,7.5518415542e-04,7.0647904067e-04,6.5403597546e-04,6.0616082919e-04,5.3838655731e-04,5.0138925872e-04,4.3958625611e-04
6.6114400000e-01,7.5963471318e-04,7.0603957283e-04,6.5194573835e-04,6.0599490098e-04,5.3909567214e-04,5.0234757509e-04,4.3747833843e-04
6.6214400000e-01,7.5940297393e-04,7.0622110798e-04,6.5314721724e-04,6.0621070588e-04,5.3814899729e-04,5.0100043154e-04,4.3934578571e-04
6.6314400000e-01,7.5917050708e-04,7.0571593824e-04,6.5185151470e-04,6.0608806962e-04,5.3690069763e-04,5.0097401981e-04,4.3937834562e-04
6.6414400000e-01,7.5939737144e-04,7.0586189395e-04,6.5421729232e-04,6.1668615672e-04,5.3765932535e-04,5.0211987400e-04,4.4048843847e-04
6.6514400000e-01,7.5940122770e-04,7.0370289905e-04,6.5229622123e-04,6.1629463744e-04,5.3738309362e-04,5.0213144277e-04,4.3950880354e-04
6.6614400000e-01,7.6370830357e-04,7.0653026341e-04,6.5426109359e-04,6.0550064518e-04,5.3704541642e-04,4.9625003157e-04,4.3998035835e-04
6.6714400000e-01,7.5538242527e-04,7.0637957833e-04,6.5438580350e-04,6.1654362071e-04,5.3754945839e-04,4.9589329137e-04,4.3794381781e-04
6.6814400000e-01,7.5390824350e-04,7.0625515946e-04,6.5430074756e-04,6.0596168623e-04,5.3704403399e-04,5.0268048653e-04,4.3808617193e-04
6.6914400000e-01,7.5103649579e-04,7.0583271736e-04,6.5453285060e-04,6.1649057898e-04,5.3787713114e-04,5.0212929636e-04,4.3809413910e-04
6.7014400000e-01,7.5077725342e-04,7.0811351179e-04,6.5227482992e-04,6.1954662669e-04,5.3693860536e-04,5.0112183089e-04,4.3754545914e-04
6.7114400000e-01,7.5458068750e-04,7.0572328696e-04,6.5419713792e-04,6.1637663748e-04,5.3769661463e-04,5.0203125284e-04,4.3804604502e-04
6.7214400000e-01,7.5372721767e-04,7.0867368777e-04,6.5255793743e-04,6.1647428083e-04,5.3711180954e-04,5.0194317737e-04,4.3856172852e-04
6.7314400000e-01,7.5464988186e-04,7.0867055911e-04,6.5216343501e-04,6.1955528508e-04,5.3725831094e-04,5.0131977332e-04,4.3942363845e-04
6.7414400000e-01,7.5068623119e-04,7.0912326919e-04,6.5233049099e-04,6.1942715547e-04,5.3752195527e-04,5.0227245083e-04,4.3891195673e-04
6.7514400000e-01,7.5169744377e-04,7.0883615990e-04,6.5423351771e-04,6.1942460889e-04,5.3677278629e-04,5.0144837587e-04,4.3898304284e-04
6.7614400000e-01,7.5432086305e-04,7.0319212682e-04,6.5228166932e-04,6.1956539867e-04,5.3662326536e-04,5.0133072364e-04,4.3920710596e-04
6.7714400000e-01,7.5486772403e-04,7.0861795393e-04,6.5420426836e-04,6.1827173340e-04,5.3681575082e-04,4.9189075071e-04,4.4138691010e-04
6.7814400000e-01,7.5110612670e-04,7.0852591307e-04,6.5378699219e-04,6.1557693698e-04,5.3748775827e-04,4.9982409109e-04,4.4117652578e-04
6.7914400000e-01,7.5114825449e-04,7.0837166277e-04,6.5381311288e-04,6.1541752075e-04,5.3696803661e-04,5.0156311772e-04,4.4409396651e-04
6.8014400000e-01,7.4989206041e-04,7.0848022006e-04,6.5400934545e-04,6.1569058744e-04,5.3732070228e-04,4.9340735131e-04,4.4187643653e-04
6.8114400000e-01,7.5040581578e-04,7.0878770202e-04,6.5202708356e-04,6.1585167714e-04,5.3674019000e-04,5.0205970183e-04,4.4191037887e-04
6.8214400000e-01,7.5128795288e-04,7.0852365752e-04,6.5441607148e-04,6.1882543378e-04,5.3800620663e-04,5.0199800171e-04,4.3995689339e-04
6.8314400000e-01,7.5094780186e-04,7.0889014751e-04,6.5335116233e-04,6.1838894908e-04,5.3896517784e-04,5.0064365496e-04,4.3984022341e-04
6.8414400000e-01,7.5529816968e-04,7.0841058914e-04,6.5359003202e-04,6.1529201048e-04,5.3829957324e-04,5.0298960559e-04,4.4065804104e-04
6.8514400000e-01,7.5465592090e-04,7.0848655014e-04,6.5417167207e-04,6.1558581365e-04,5.3846306400e-04,5.0352133258e-04,4.4306354539e-04
6.8614400000e-01,7.5460586231e-04,7.0869966294e-04,6.5263433498e-04,6.1547551013e-04,5.3876367019e-04,5.0323731557e-04,4.4255459215e-04
6.8714400000e-01,7.5462936366e-04,7.0859874540e-04,6.5412576078e-04,6.1639271735e-04,5.3695061069e-04,5.0297036069e-04,4.4572170737e-04
6.8814400000e-01,7.6007236203e-04,7.0851114288e-04,6.5408508817e-04,6.1632570578e-04,5.3715710237e-04,5.0379923778e-04,4.4559401431e-04
6.8914400000e-01,7.5988464232e-04,7.0835099905e-04,6.5384279878e-04,6.1595135776e-04,5.3627536545e-04,5.0181934057e-04,4.4530162995e-04
6.9014400000e-01,7.6015836385e-04,7.0870759373e-04,6.5396692662e-04,6.0598682467e-04,5.3720665164e-04,5.0323877076e-04,4.4517528295e-04
6.9114400000e-01,7.5953503256e-04,7.0883332228e-04,6.5184030973e-04,6.1636848841e-04,5.3745548939e-04,5.0301892770e-04,4.4257907575e-04
6.9214400000e-01,7.5996627857e-04,7.0888447226e-04,6.5439162427e-04,6.1540187744e-04,5.3737436247e-04,5.0321043091e-04,4.4014694140e-04
6.9314400000e-01,7.6031195931e-04,7.0861387940e-04,6.5433283453e-04,6.1528335209e-04,5.3685940657e-04,5.0364727940e-04,4.3972402636e-04
6.9414400000e-01,7.5961077528e-04,7.0983929618e-04,6.5444335632e-04,6.1510196247e-04,5.3733616369e-04,5.0349892263e-04,4.4059310312e-04
6.9514400000e-01,7.5980387919e-04,7.0105998020e-04,6.5223539423e-04,6.1780316173e-04,5.3696898249e-04,5.0291902880e-04,4.3958130846e-04
6.9614400000e-01,7.6063632150e-04,7.0309011790e-04,6.5244217694e-04,6.0475114878e-04,5.3689214838e-04,5.0278958952e-04,4.3695697968e-04
6.9714400000e-01,7.6042830187e-04,7.0326786954e-04,6.5438653110e-04,6.0527516325e-04,5.3777715948e-04,5.0240461860e-04,4.3709507736e-04
6.9814400000e-01,7.5949239545e-04,7.1280075645e-04,6.5413194534e-04,6.1582868511e-04,5.3740568546e-04,5.0274407840e-04,4.3712174374e-04
6.9914400000e-01,7.6043710578e-04,7.0301393862e-04,6.5458065365e-04,6.1584512878e-04,5.3757350543e-04,5.0395719882e-04,4.3718875531e-04
7.0014400000e-01,7.6037991676e-04,7.1111280704e-04,6.5429892857e-04,6.1697668571e-04,5.3723353631e-04,5.0138722145e-04,4.3974025175e-04
7.0114400000e-01,7.5054136687e-04,7.2608374467e-04,6.5212494519e-04,6.1671707954e-04,5.3758856666e-04,5.0113365432e-04,4.3701467803e-04
