# Saved on 2025-06-30T13:24:43.522123
# Name: Shreenidhi
# Sample_ID: Batch5_Sample7_F5_TPTE40
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 10
#   Read_Voltage: 0.1
#   Pos_Voltage: 1.2
#   Neg_Voltage: -0.8
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0016
#   num_level: 10
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Voltage (V),Loop 1 (A),Loop 2 (A),Loop 3 (A),Loop 4 (A),Loop 5 (A),Loop 6 (A),Loop 7 (A),Loop 8 (A),Loop 9 (A),Loop 10 (A)
-7.6800000000e-01,1.0877600000e-03,1.0237400000e-03,1.0432000000e-03,1.0568000000e-03,9.1180000000e-04,1.0291600000e-03,1.0226200000e-03,8.4810000000e-04,1.0696000000e-03,9.6472000000e-04
-7.6000000000e-01,1.0930400000e-03,1.0400800000e-03,1.0457600000e-03,1.0549800000e-03,9.5202000000e-04,1.0434600000e-03,1.0690200000e-03,9.5690000000e-04,1.0563600000e-03,9.9830000000e-04
-7.5200000000e-01,1.0947400000e-03,1.0504600000e-03,1.0593400000e-03,1.0556800000e-03,9.8530000000e-04,1.0575200000e-03,1.0736000000e-03,9.9718000000e-04,1.0635800000e-03,9.8104000000e-04
-7.4400000000e-01,1.0727600000e-03,1.0647200000e-03,1.0631200000e-03,1.0594800000e-03,1.0120600000e-03,1.0575600000e-03,1.0642400000e-03,1.0067200000e-03,1.0616400000e-03,1.0620400000e-03
-7.3600000000e-01,1.0836800000e-03,1.0712800000e-03,1.0648400000e-03,1.0730600000e-03,1.0277800000e-03,1.0601000000e-03,1.0703200000e-03,1.0214600000e-03,1.0552600000e-03,1.0374200000e-03
-7.2800000000e-01,1.0373200000e-03,1.0641000000e-03,1.0610800000e-03,1.0717800000e-03,1.0229200000e-03,1.0445400000e-03,1.0395000000e-03,1.0287800000e-03,1.0620200000e-03,1.0408200000e-03
-7.2000000000e-01,1.0492000000e-03,1.0541600000e-03,1.0557000000e-03,1.0490200000e-03,1.0421000000e-03,1.0510000000e-03,1.0502200000e-03,1.0266200000e-03,1.0621800000e-03,1.0403000000e-03
-7.1200000000e-01,1.0424800000e-03,1.0499200000e-03,1.0412000000e-03,1.0442200000e-03,1.0490800000e-03,1.0637400000e-03,1.0423200000e-03,1.0257600000e-03,1.0514000000e-03,1.0204800000e-03
-7.0400000000e-01,1.0225400000e-03,1.0547600000e-03,1.0581000000e-03,1.0473400000e-03,1.0447200000e-03,1.0494800000e-03,1.0265600000e-03,1.0181200000e-03,1.0240200000e-03,1.0079600000e-03
-6.9600000000e-01,1.0145400000e-03,1.0368800000e-03,1.0363400000e-03,1.0393600000e-03,1.0424800000e-03,1.0429000000e-03,1.0087000000e-03,1.0060400000e-03,1.0215600000e-03,1.0067800000e-03
-6.8800000000e-01,1.0040000000e-03,1.0124600000e-03,1.0378400000e-03,1.0262800000e-03,1.0273800000e-03,1.0297600000e-03,1.0051400000e-03,9.9398000000e-04,9.9352000000e-04,9.9216000000e-04
-6.8000000000e-01,9.8828000000e-04,1.0159800000e-03,1.0171400000e-03,1.0371000000e-03,1.0175200000e-03,1.0194600000e-03,9.8928000000e-04,9.9550000000e-04,9.8596000000e-04,9.9728000000e-04
-6.7200000000e-01,9.8026000000e-04,9.9640000000e-04,1.0116800000e-03,1.0321400000e-03,1.0130200000e-03,1.0129000000e-03,9.7042000000e-04,9.8558000000e-04,9.7572000000e-04,9.8398000000e-04
-6.6400000000e-01,9.7246000000e-04,9.8374000000e-04,9.9992000000e-04,1.0198600000e-03,9.9668000000e-04,9.9674000000e-04,9.5628000000e-04,9.8096000000e-04,9.5712000000e-04,9.8388000000e-04
-6.5600000000e-01,9.6274000000e-04,9.6516000000e-04,9.9510000000e-04,1.0067800000e-03,9.8748000000e-04,9.8582000000e-04,9.4544000000e-04,9.6282000000e-04,9.4664000000e-04,9.7450000000e-04
-6.4800000000e-01,9.4666000000e-04,9.5852000000e-04,9.7712000000e-04,9.9208000000e-04,9.7440000000e-04,9.7576000000e-04,9.5252000000e-04,9.5268000000e-04,9.3584000000e-04,9.5490000000e-04
-6.4000000000e-01,9.4318000000e-04,9.4666000000e-04,9.6188000000e-04,9.7300000000e-04,9.5486000000e-04,9.6456000000e-04,9.4538000000e-04,9.3882000000e-04,9.2462000000e-04,9.4416000000e-04
-6.3200000000e-01,9.1414000000e-04,9.3354000000e-04,9.4656000000e-04,9.5858000000e-04,9.4498000000e-04,9.5428000000e-04,9.2778000000e-04,9.3212000000e-04,9.1844000000e-04,9.3834000000e-04
-6.2400000000e-01,8.9702000000e-04,9.3192000000e-04,9.3090000000e-04,9.4644000000e-04,9.3212000000e-04,9.3992000000e-04,9.1334000000e-04,9.1470000000e-04,9.1444000000e-04,9.3246000000e-04
-6.1600000000e-01,8.8976000000e-04,9.2084000000e-04,9.1606000000e-04,9.2918000000e-04,9.1848000000e-04,9.2818000000e-04,9.0730000000e-04,9.0664000000e-04,9.0158000000e-04,9.1562000000e-04
-6.0800000000e-01,8.7956000000e-04,9.0328000000e-04,9.1348000000e-04,9.1900000000e-04,9.0832000000e-04,9.1454000000e-04,8.9658000000e-04,8.8910000000e-04,8.9124000000e-04,8.9444000000e-04
-6.0000000000e-01,8.6180000000e-04,8.9946000000e-04,8.9514000000e-04,9.1356000000e-04,8.8844000000e-04,9.0304000000e-04,8.7578000000e-04,8.7896000000e-04,8.7420000000e-04,8.8088000000e-04
-5.9200000000e-01,8.4462000000e-04,8.8264000000e-04,8.7974000000e-04,8.9494000000e-04,8.7358000000e-04,8.8900000000e-04,8.7444000000e-04,8.6522000000e-04,8.6588000000e-04,8.6808000000e-04
-5.8400000000e-01,8.3514000000e-04,8.7458000000e-04,8.6092000000e-04,8.7986000000e-04,8.6296000000e-04,8.7708000000e-04,8.5662000000e-04,8.5334000000e-04,8.5642000000e-04,8.5408000000e-04
-5.7600000000e-01,8.2486000000e-04,8.6090000000e-04,8.4692000000e-04,8.6710000000e-04,8.5498000000e-04,8.6832000000e-04,8.4794000000e-04,8.4040000000e-04,8.3640000000e-04,8.3894000000e-04
-5.6800000000e-01,8.0854000000e-04,8.5920000000e-04,8.3028000000e-04,8.5564000000e-04,8.4284000000e-04,8.4990000000e-04,8.3596000000e-04,8.2740000000e-04,8.3098000000e-04,8.2628000000e-04
-5.6000000000e-01,7.9828000000e-04,8.4600000000e-04,8.1996000000e-04,8.4374000000e-04,8.3068000000e-04,8.3318000000e-04,8.2090000000e-04,8.2132000000e-04,8.2022000000e-04,8.1190000000e-04
-5.5200000000e-01,7.8552000000e-04,8.3554000000e-04,8.1024000000e-04,8.2838000000e-04,8.2272000000e-04,8.1904000000e-04,8.1130000000e-04,8.0910000000e-04,8.0540000000e-04,8.0304000000e-04
-5.4400000000e-01,7.7484000000e-04,8.2328000000e-04,7.9686000000e-04,8.1498000000e-04,8.0942000000e-04,8.1052000000e-04,7.9934000000e-04,7.9856000000e-04,7.9468000000e-04,7.8632000000e-04
-5.3600000000e-01,7.6358000000e-04,8.1020000000e-04,7.8398000000e-04,8.0418000000e-04,8.0548000000e-04,7.9424000000e-04,7.8706000000e-04,7.8366000000e-04,7.8046000000e-04,7.7686000000e-04
-5.2800000000e-01,7.5232000000e-04,7.9830000000e-04,7.7152000000e-04,7.9064000000e-04,7.9484000000e-04,7.8538000000e-04,7.7208000000e-04,7.7364000000e-04,7.7016000000e-04,7.6608000000e-04
-5.2000000000e-01,7.4238000000e-04,7.8538000000e-04,7.5936000000e-04,7.7932000000e-04,7.8030000000e-04,7.6872000000e-04,7.5958000000e-04,7.5918000000e-04,7.5840000000e-04,7.5752000000e-04
-5.1200000000e-01,7.2952000000e-04,7.7208000000e-04,7.4932000000e-04,7.6526000000e-04,7.7110000000e-04,7.6254000000e-04,7.4800000000e-04,7.4774000000e-04,7.4790000000e-04,7.4580000000e-04
-5.0400000000e-01,7.1836000000e-04,7.5984000000e-04,7.3708000000e-04,7.5496000000e-04,7.5802000000e-04,7.5014000000e-04,7.3654000000e-04,7.3338000000e-04,7.3886000000e-04,7.3020000000e-04
-4.9600000000e-01,7.0698000000e-04,7.4398000000e-04,7.2400000000e-04,7.4114000000e-04,7.4594000000e-04,7.3102000000e-04,7.2474000000e-04,7.2392000000e-04,7.2684000000e-04,7.1740000000e-04
-4.8800000000e-01,6.9252000000e-04,7.3474000000e-04,7.1546000000e-04,7.2738000000e-04,7.3298000000e-04,7.1834000000e-04,7.1292000000e-04,7.1402000000e-04,7.1068000000e-04,7.0872000000e-04
-4.8000000000e-01,6.8444000000e-04,7.2102000000e-04,6.9496000000e-04,7.1660000000e-04,7.2062000000e-04,7.0736000000e-04,6.9784000000e-04,6.9860000000e-04,6.9960000000e-04,6.9596000000e-04
-4.7200000000e-01,6.7338000000e-04,7.0488000000e-04,6.8284000000e-04,7.0266000000e-04,7.1064000000e-04,6.9452000000e-04,6.8516000000e-04,6.8692000000e-04,6.8486000000e-04,6.8388000000e-04
-4.6400000000e-01,6.6004000000e-04,6.9196000000e-04,6.7026000000e-04,6.8792000000e-04,7.0038000000e-04,6.8274000000e-04,6.7314000000e-04,6.7418000000e-04,6.7474000000e-04,6.7122000000e-04
-4.5600000000e-01,6.4618000000e-04,6.8002000000e-04,6.5610000000e-04,6.7704000000e-04,6.8684000000e-04,6.6956000000e-04,6.6232000000e-04,6.5978000000e-04,6.6000000000e-04,6.6172000000e-04
-4.4800000000e-01,6.3760000000e-04,6.6966000000e-04,6.4738000000e-04,6.6478000000e-04,6.7222000000e-04,6.5946000000e-04,6.4984000000e-04,6.4764000000e-04,6.5094000000e-04,6.4850000000e-04
-4.4000000000e-01,6.2556000000e-04,6.5892000000e-04,6.3740000000e-04,6.4462000000e-04,6.6214000000e-04,6.4672000000e-04,6.3802000000e-04,6.4020000000e-04,6.3756000000e-04,6.3738000000e-04
-4.3200000000e-01,6.1540000000e-04,6.4360000000e-04,6.2314000000e-04,6.3544000000e-04,6.5134000000e-04,6.3266000000e-04,6.2592000000e-04,6.2782000000e-04,6.2294000000e-04,6.2738000000e-04
-4.2400000000e-01,6.0276000000e-04,6.3332000000e-04,6.1200000000e-04,6.2656000000e-04,6.3562000000e-04,6.2214000000e-04,6.1356000000e-04,6.1484000000e-04,6.1304000000e-04,6.0986000000e-04
-4.1600000000e-01,5.9166000000e-04,6.2164000000e-04,6.0066000000e-04,6.1462000000e-04,6.2400000000e-04,6.0992000000e-04,6.0230000000e-04,6.0254000000e-04,6.0182000000e-04,6.0106000000e-04
-4.0800000000e-01,5.8084000000e-04,6.0920000000e-04,5.8608000000e-04,6.0222000000e-04,6.1184000000e-04,5.9516000000e-04,5.8884000000e-04,5.9124000000e-04,5.9058000000e-04,5.8804000000e-04
-4.0000000000e-01,5.6888000000e-04,5.9652000000e-04,5.7474000000e-04,5.9174000000e-04,5.9876000000e-04,5.8498000000e-04,5.7702000000e-04,5.7840000000e-04,5.7896000000e-04,5.7538000000e-04
-3.9200000000e-01,5.5826000000e-04,5.8450000000e-04,5.6314000000e-04,5.7790000000e-04,5.8142000000e-04,5.7234000000e-04,5.6276000000e-04,5.6672000000e-04,5.6768000000e-04,5.6372000000e-04
-3.8400000000e-01,5.4794000000e-04,5.7124000000e-04,5.5520000000e-04,5.6348000000e-04,5.7036000000e-04,5.6010000000e-04,5.5204000000e-04,5.5638000000e-04,5.5844000000e-04,5.5074000000e-04
-3.7600000000e-01,5.3520000000e-04,5.5626000000e-04,5.4282000000e-04,5.5234000000e-04,5.5956000000e-04,5.4896000000e-04,5.4020000000e-04,5.4356000000e-04,5.4156000000e-04,5.3934000000e-04
-3.6800000000e-01,5.2376000000e-04,5.4528000000e-04,5.3108000000e-04,5.3552000000e-04,5.4780000000e-04,5.3610000000e-04,5.2888000000e-04,5.3290000000e-04,5.3038000000e-04,5.1944000000e-04
-3.6000000000e-01,5.1202000000e-04,5.3300000000e-04,5.2136000000e-04,5.2360000000e-04,5.3546000000e-04,5.2412000000e-04,5.1838000000e-04,5.2092000000e-04,5.1944000000e-04,5.0636000000e-04
-3.5200000000e-01,4.9944000000e-04,5.2176000000e-04,5.1016000000e-04,5.1004000000e-04,5.2208000000e-04,5.1050000000e-04,5.0436000000e-04,5.0714000000e-04,5.0792000000e-04,4.9600000000e-04
-3.4400000000e-01,4.8906000000e-04,5.0932000000e-04,4.9788000000e-04,5.0144000000e-04,5.1064000000e-04,5.0134000000e-04,4.9274000000e-04,4.9624000000e-04,4.9392000000e-04,4.8466000000e-04
-3.3600000000e-01,4.7734000000e-04,4.9840000000e-04,4.8672000000e-04,4.8960000000e-04,4.9938000000e-04,4.8796000000e-04,4.8056000000e-04,4.8510000000e-04,4.8314000000e-04,4.7284000000e-04
-3.2800000000e-01,4.6572000000e-04,4.8648000000e-04,4.7504000000e-04,4.7786000000e-04,4.8666000000e-04,4.7554000000e-04,4.6734000000e-04,4.7212000000e-04,4.7118000000e-04,4.6166000000e-04
-3.2000000000e-01,4.5260000000e-04,4.7290000000e-04,4.6250000000e-04,4.6228000000e-04,4.7192000000e-04,4.6334000000e-04,4.5764000000e-04,4.5772000000e-04,4.5942000000e-04,4.4884000000e-04
-3.1200000000e-01,4.4204000000e-04,4.6210000000e-04,4.5094000000e-04,4.5176000000e-04,4.6388000000e-04,4.5190000000e-04,4.4526000000e-04,4.4670000000e-04,4.4904000000e-04,4.3748000000e-04
-3.0400000000e-01,4.3152000000e-04,4.5184000000e-04,4.4126000000e-04,4.4050000000e-04,4.5066000000e-04,4.4010000000e-04,4.3026000000e-04,4.3556000000e-04,4.3714000000e-04,4.2682000000e-04
-2.9600000000e-01,4.2060000000e-04,4.3878000000e-04,4.2746000000e-04,4.2942000000e-04,4.3878000000e-04,4.2706000000e-04,4.1864000000e-04,4.2474000000e-04,4.2472000000e-04,4.1756000000e-04
-2.8800000000e-01,4.0880000000e-04,4.2684000000e-04,4.1572000000e-04,4.1714000000e-04,4.2160000000e-04,4.1682000000e-04,4.0574000000e-04,4.1160000000e-04,4.1346000000e-04,4.0462000000e-04
-2.8000000000e-01,3.9770000000e-04,4.1638000000e-04,4.0608000000e-04,4.0648000000e-04,4.0914000000e-04,4.0440000000e-04,3.9374000000e-04,4.0200000000e-04,4.0138000000e-04,3.9346000000e-04
-2.7200000000e-01,3.8696000000e-04,4.0402000000e-04,3.9418000000e-04,3.9400000000e-04,3.9708000000e-04,3.8632000000e-04,3.8250000000e-04,3.9064000000e-04,3.9078000000e-04,3.8132000000e-04
-2.6400000000e-01,3.7426000000e-04,3.9234000000e-04,3.8182000000e-04,3.8400000000e-04,3.8670000000e-04,3.7504000000e-04,3.7188000000e-04,3.7984000000e-04,3.7810000000e-04,3.7010000000e-04
-2.5600000000e-01,3.6340000000e-04,3.7974000000e-04,3.7186000000e-04,3.7258000000e-04,3.7446000000e-04,3.6326000000e-04,3.5980000000e-04,3.6766000000e-04,3.6418000000e-04,3.5860000000e-04
-2.4800000000e-01,3.5324000000e-04,3.6848000000e-04,3.5996000000e-04,3.6068000000e-04,3.6270000000e-04,3.5406000000e-04,3.4956000000e-04,3.5696000000e-04,3.5278000000e-04,3.4658000000e-04
-2.4000000000e-01,3.4032000000e-04,3.5442000000e-04,3.4710000000e-04,3.4826000000e-04,3.5334000000e-04,3.4074000000e-04,3.3920000000e-04,3.4596000000e-04,3.4022000000e-04,3.3572000000e-04
-2.3200000000e-01,3.2894000000e-04,3.4346000000e-04,3.3564000000e-04,3.3756000000e-04,3.4100000000e-04,3.2944000000e-04,3.2878000000e-04,3.3306000000e-04,3.2896000000e-04,3.2446000000e-04
-2.2400000000e-01,3.1788000000e-04,3.3180000000e-04,3.2312000000e-04,3.2704000000e-04,3.2940000000e-04,3.1720000000e-04,3.1676000000e-04,3.2146000000e-04,3.1920000000e-04,3.1166000000e-04
-2.1600000000e-01,3.0606000000e-04,3.2188000000e-04,3.1182000000e-04,3.1494000000e-04,3.1618000000e-04,3.0596000000e-04,3.0582000000e-04,3.0910000000e-04,3.0714000000e-04,3.0094000000e-04
-2.0800000000e-01,2.9482000000e-04,3.0946000000e-04,3.0070000000e-04,3.0316000000e-04,3.0408000000e-04,2.9646000000e-04,2.9428000000e-04,2.9826000000e-04,2.9444000000e-04,2.9018000000e-04
-2.0000000000e-01,2.8418000000e-04,2.9618000000e-04,2.8906000000e-04,2.9252000000e-04,2.9366000000e-04,2.8352000000e-04,2.8296000000e-04,2.8686000000e-04,2.8324000000e-04,2.7876000000e-04
-1.9200000000e-01,2.7290000000e-04,2.8488000000e-04,2.7626000000e-04,2.7756000000e-04,2.8124000000e-04,2.7168000000e-04,2.7052000000e-04,2.7512000000e-04,2.7130000000e-04,2.6874000000e-04
-1.8400000000e-01,2.5984000000e-04,2.7274000000e-04,2.6502000000e-04,2.6642000000e-04,2.7136000000e-04,2.5948000000e-04,2.6108000000e-04,2.6382000000e-04,2.6022000000e-04,2.5692000000e-04
-1.7600000000e-01,2.4982000000e-04,2.6056000000e-04,2.5328000000e-04,2.5650000000e-04,2.5942000000e-04,2.4866000000e-04,2.4886000000e-04,2.5116000000e-04,2.4928000000e-04,2.4534000000e-04
-1.6800000000e-01,2.3890000000e-04,2.5186000000e-04,2.4278000000e-04,2.4588000000e-04,2.4638000000e-04,2.3770000000e-04,2.3642000000e-04,2.3910000000e-04,2.3828000000e-04,2.3442000000e-04
-1.6000000000e-01,2.2838000000e-04,2.3814000000e-04,2.3078000000e-04,2.3344000000e-04,2.3480000000e-04,2.2552000000e-04,2.2522000000e-04,2.2898000000e-04,2.2570000000e-04,2.2500000000e-04
-1.5200000000e-01,2.1642000000e-04,2.2544000000e-04,2.2020000000e-04,2.2184000000e-04,2.2278000000e-04,2.1486000000e-04,2.1304000000e-04,2.1698000000e-04,2.1412000000e-04,2.1286000000e-04
-1.4400000000e-01,2.0494000000e-04,2.1390000000e-04,2.0928000000e-04,2.1050000000e-04,2.1102000000e-04,2.0338000000e-04,2.0256000000e-04,2.0484000000e-04,2.0350000000e-04,2.0120000000e-04
-1.3600000000e-01,1.9430000000e-04,2.0212000000e-04,1.9724000000e-04,1.9870000000e-04,1.9940000000e-04,1.9056000000e-04,1.9146000000e-04,1.9384000000e-04,1.9262000000e-04,1.8950000000e-04
-1.2800000000e-01,1.8174000000e-04,1.8996000000e-04,1.8506000000e-04,1.8678000000e-04,1.8860000000e-04,1.8012000000e-04,1.7980000000e-04,1.8218000000e-04,1.8052000000e-04,1.7862000000e-04
-1.2000000000e-01,1.7114000000e-04,1.7814000000e-04,1.7512000000e-04,1.7596000000e-04,1.7570000000e-04,1.6948000000e-04,1.6850000000e-04,1.7016000000e-04,1.6948000000e-04,1.6784000000e-04
-1.1200000000e-01,1.6108000000e-04,1.6702000000e-04,1.6382000000e-04,1.6388000000e-04,1.6250000000e-04,1.5832000000e-04,1.5640000000e-04,1.5954000000e-04,1.5870000000e-04,1.5600000000e-04
-1.0400000000e-01,1.4852000000e-04,1.5410000000e-04,1.5090000000e-04,1.5094000000e-04,1.5248000000e-04,1.4768000000e-04,1.4520000000e-04,1.4978000000e-04,1.4716000000e-04,1.4548000000e-04
-9.6000000000e-02,1.3704000000e-04,1.4156000000e-04,1.3978000000e-04,1.3994000000e-04,1.4108000000e-04,1.3564000000e-04,1.3502000000e-04,1.3682000000e-04,1.3514000000e-04,1.3468000000e-04
-8.8000000000e-02,1.2572000000e-04,1.2990000000e-04,1.2728000000e-04,1.2848000000e-04,1.2942000000e-04,1.2424000000e-04,1.2326000000e-04,1.2526000000e-04,1.2534000000e-04,1.2160000000e-04
-8.0000000000e-02,1.1410800000e-04,1.1998000000e-04,1.1634000000e-04,1.1660000000e-04,1.1696000000e-04,1.1285200000e-04,1.1186800000e-04,1.1319200000e-04,1.1198600000e-04,1.1264600000e-04
-7.2000000000e-02,1.0333400000e-04,1.0593000000e-04,1.0447400000e-04,1.0456000000e-04,1.0547600000e-04,1.0173000000e-04,1.0082200000e-04,1.0249800000e-04,1.0005600000e-04,1.0146000000e-04
-6.4000000000e-02,9.1350000000e-05,9.4558000000e-05,9.2874000000e-05,9.3804000000e-05,9.3642000000e-05,9.0584000000e-05,8.8930000000e-05,9.0136000000e-05,8.9524000000e-05,8.9532000000e-05
-5.6000000000e-02,7.9634000000e-05,8.3066000000e-05,8.2268000000e-05,8.1720000000e-05,8.1842000000e-05,7.9010000000e-05,7.8156000000e-05,7.9172000000e-05,7.8464000000e-05,7.8324000000e-05
-4.8000000000e-02,6.8898000000e-05,7.0782000000e-05,7.1776000000e-05,7.1130000000e-05,7.0190000000e-05,6.7084000000e-05,6.7332000000e-05,6.8518000000e-05,6.7884000000e-05,6.6758000000e-05
-4.0000000000e-02,5.7110000000e-05,5.9254000000e-05,5.9150000000e-05,6.0034000000e-05,5.7990000000e-05,5.4606000000e-05,5.5508000000e-05,5.6624000000e-05,5.6676000000e-05,5.5734000000e-05
-3.2000000000e-02,4.5474000000e-05,4.7658000000e-05,4.7816000000e-05,4.7612000000e-05,4.5508000000e-05,4.4226000000e-05,4.4442000000e-05,4.5050000000e-05,4.5146000000e-05,4.4688000000e-05
-2.4000000000e-02,3.4500000000e-05,3.5176000000e-05,3.5808000000e-05,3.5914000000e-05,3.3800000000e-05,3.2636000000e-05,3.3678000000e-05,3.4244000000e-05,3.4486000000e-05,3.2788000000e-05
-1.6000000000e-02,2.2210000000e-05,2.3710000000e-05,2.3548000000e-05,2.3598000000e-05,2.2908000000e-05,2.1610000000e-05,2.2176000000e-05,2.2666000000e-05,2.2328000000e-05,2.2384000000e-05
-8.0000000000e-03,1.0862000000e-05,1.2176000000e-05,1.1820000000e-05,1.1592000000e-05,1.1236000000e-05,1.0844000000e-05,1.0576700000e-05,1.1030000000e-05,1.1148000000e-05,1.1144000000e-05
0.0000000000e+00,2.2814000000e-07,1.8236000000e-07,4.0480000000e-08,4.4158000000e-07,4.6200000000e-08,6.2640000000e-08,1.8910000000e-07,8.3580000000e-08,7.0860000000e-08,5.7430000000e-09
0.0000000000e+00,-3.3780000000e-09,-1.8164000000e-08,-2.0800000000e-10,2.9651000000e-08,-1.3919000000e-08,-1.1962000000e-08,-1.4849000000e-08,1.0960000000e-09,1.1401000000e-08,-3.3050000000e-09
1.2000000000e-02,1.1949000000e-06,1.1122000000e-06,1.7048000000e-06,2.4922000000e-06,3.1022000000e-06,1.3464000000e-06,2.4557000000e-06,2.9340000000e-06,9.8878000000e-07,1.5623000000e-06
2.4000000000e-02,2.5140000000e-06,2.3185000000e-06,3.3460000000e-06,5.0449000000e-06,6.3624000000e-06,2.6212000000e-06,4.9095000000e-06,5.8759000000e-06,1.9179000000e-06,3.0520000000e-06
3.6000000000e-02,3.6937000000e-06,3.4631000000e-06,5.2674000000e-06,7.3756000000e-06,9.3987000000e-06,4.0229000000e-06,7.3995000000e-06,8.8717000000e-06,2.9256000000e-06,4.6659000000e-06
4.8000000000e-02,4.8203000000e-06,4.6817000000e-06,6.9358000000e-06,1.0088400000e-05,1.2796000000e-05,5.2305000000e-06,9.9659000000e-06,1.1610000000e-05,3.8824000000e-06,6.1201000000e-06
6.0000000000e-02,6.2150000000e-06,5.7820000000e-06,8.8437000000e-06,1.2716000000e-05,1.6058000000e-05,6.6332000000e-06,1.2644000000e-05,1.4646000000e-05,4.9542000000e-06,7.6614000000e-06
7.2000000000e-02,7.5855000000e-06,7.1543000000e-06,1.0411600000e-05,1.5512000000e-05,1.9204000000e-05,8.1054000000e-06,1.5190000000e-05,1.7736000000e-05,5.9317000000e-06,9.3407000000e-06
8.4000000000e-02,8.7874000000e-06,8.3104000000e-06,1.2466000000e-05,1.7950000000e-05,2.2270000000e-05,9.5431000000e-06,1.7704000000e-05,2.0764000000e-05,7.0319000000e-06,1.1034000000e-05
9.6000000000e-02,9.9747000000e-06,9.6861000000e-06,1.4430000000e-05,2.0646000000e-05,2.5440000000e-05,1.0969300000e-05,2.0530000000e-05,2.3902000000e-05,7.9329000000e-06,1.2706000000e-05
1.0800000000e-01,1.1202600000e-05,1.0903600000e-05,1.6300000000e-05,2.3554000000e-05,2.9234000000e-05,1.2186000000e-05,2.3150000000e-05,2.6876000000e-05,9.0696000000e-06,1.4414000000e-05
1.2000000000e-01,1.2808000000e-05,1.1962000000e-05,1.8414000000e-05,2.6338000000e-05,3.3048000000e-05,1.3752000000e-05,2.6046000000e-05,3.0210000000e-05,1.0053800000e-05,1.6118000000e-05
1.3200000000e-01,1.4318000000e-05,1.3286000000e-05,2.0502000000e-05,2.9156000000e-05,3.6266000000e-05,1.5450000000e-05,2.8604000000e-05,3.2976000000e-05,1.1468300000e-05,1.7804000000e-05
1.4400000000e-01,1.5580000000e-05,1.4654000000e-05,2.2456000000e-05,3.1592000000e-05,4.1344000000e-05,1.7376000000e-05,3.1682000000e-05,3.7920000000e-05,1.2242000000e-05,1.8928000000e-05
1.5600000000e-01,1.7114000000e-05,1.6286000000e-05,2.4644000000e-05,3.4046000000e-05,4.3394000000e-05,1.8226000000e-05,3.4400000000e-05,3.9350000000e-05,1.3718000000e-05,2.0796000000e-05
1.6800000000e-01,1.8474000000e-05,1.7670000000e-05,2.6830000000e-05,3.7728000000e-05,4.8548000000e-05,1.9546000000e-05,3.7812000000e-05,4.0822000000e-05,1.4764000000e-05,2.2400000000e-05
1.8000000000e-01,1.9888000000e-05,1.9308000000e-05,2.8842000000e-05,4.3308000000e-05,5.1524000000e-05,2.1118000000e-05,4.0664000000e-05,4.3962000000e-05,1.5852000000e-05,2.4418000000e-05
1.9200000000e-01,2.1144000000e-05,2.0536000000e-05,3.1448000000e-05,4.4028000000e-05,5.5412000000e-05,2.2792000000e-05,4.4258000000e-05,4.8206000000e-05,1.7142000000e-05,2.6046000000e-05
2.0400000000e-01,2.2664000000e-05,2.2718000000e-05,3.3470000000e-05,5.0528000000e-05,6.1176000000e-05,2.4314000000e-05,4.6980000000e-05,4.6936000000e-05,1.8514000000e-05,2.8024000000e-05
2.1600000000e-01,2.4120000000e-05,2.4222000000e-05,3.5564000000e-05,5.4008000000e-05,6.9482000000e-05,2.5914000000e-05,5.0318000000e-05,5.0826000000e-05,1.9804000000e-05,2.9984000000e-05
