# Saved on 2025-07-21T15:06:01.945702
# Name: Shreenidhi
# Sample_ID: Batch6_Sample9_F4_TPTE35
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000000
#   Max_Voltage: 7
#   IComp: 1e-06
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0008
#   max_gtarget: 0.0012
#   num_level: 5
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.9
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_800.00 uS,Conductance_Target_900.00 uS,Conductance_Target_1000.00 uS,Conductance_Target_1100.00 uS,Conductance_Target_1200.00 uS
7.7014400000e-01,8.0054633145e-04,9.0912668384e-04,9.9119475635e-04,1.0907285468e-03,1.2008642807e-03
7.7114400000e-01,8.0098245235e-04,9.1019974207e-04,9.9067197880e-04,1.0913849837e-03,1.2004940072e-03
7.7214400000e-01,8.0128891568e-04,9.1028792667e-04,9.9047800177e-04,1.0919680790e-03,1.2006599718e-03
7.7314400000e-01,8.0111443822e-04,9.0888628620e-04,9.9140263046e-04,1.0914039740e-03,1.2002439325e-03
7.7414400000e-01,8.0027210061e-04,9.0933725005e-04,9.9158729427e-04,1.0956195183e-03,1.2005910685e-03
7.7514400000e-01,8.0097517639e-04,9.0912682936e-04,9.9072167359e-04,1.0914072482e-03,1.2001198047e-03
7.7614400000e-01,8.0107034591e-04,9.1014815553e-04,9.9080505606e-04,1.0953678429e-03,1.2009767670e-03
7.7714400000e-01,8.0019730376e-04,9.0940739028e-04,9.9109507573e-04,1.0961190128e-03,1.2012095249e-03
7.7814400000e-01,8.0244106357e-04,9.0889821877e-04,9.9150442111e-04,1.0956280312e-03,1.2014454842e-03
7.7914400000e-01,8.0110185081e-04,9.0848574473e-04,9.9110460724e-04,1.0923211812e-03,1.2009083002e-03
7.8014400000e-01,8.0078469182e-04,9.0731315140e-04,9.9099801446e-04,1.0945879330e-03,1.2005595636e-03
7.8114400000e-01,8.0070240074e-04,9.0795932920e-04,9.9043587397e-04,1.0946954717e-03,1.2007584155e-03
7.8214400000e-01,8.0112695287e-04,9.0928057034e-04,9.9053177109e-04,1.0955808102e-03,1.2001123832e-03
7.8314400000e-01,8.0113553850e-04,9.0760753665e-04,9.9086471891e-04,1.0925876268e-03,1.2008928752e-03
7.8414400000e-01,8.0183905084e-04,9.0823596111e-04,9.9094337202e-04,1.0954082973e-03,1.2003692245e-03
7.8514400000e-01,8.0173595052e-04,9.0859197371e-04,9.9066470284e-04,1.0912946163e-03,1.2007298938e-03
7.8614400000e-01,8.0069206888e-04,9.0875568276e-04,9.9068471172e-04,1.0914066661e-03,1.2003781012e-03
7.8714400000e-01,8.0015008280e-04,9.0892121079e-04,9.9136355857e-04,1.0912083962e-03,1.2008036720e-03
7.8814400000e-01,8.0038669694e-04,9.0960653324e-04,9.9169490568e-04,1.0948294948e-03,1.2009990314e-03
7.8914400000e-01,8.0005214841e-04,9.0952096798e-04,9.9073848105e-04,1.0942460358e-03,1.2013207015e-03
7.9014400000e-01,7.9970624938e-04,9.0819921752e-04,9.9089789728e-04,1.0952825687e-03,1.2007782061e-03
7.9114400000e-01,8.0050493125e-04,9.0860645287e-04,9.9168188171e-04,1.0923826630e-03,1.1998962873e-03
7.9214400000e-01,8.0108060502e-04,9.0881578217e-04,9.9097604107e-04,1.0941920482e-03,1.2001051073e-03
7.9314400000e-01,8.0000121670e-04,9.0902758529e-04,9.9075376056e-04,1.0948065028e-03,1.2001706637e-03
7.9414400000e-01,8.0028454249e-04,9.0878187621e-04,9.9096912891e-04,1.0950022988e-03,1.1998590344e-03
7.9514400000e-01,8.0103563960e-04,9.0833738795e-04,9.9078482890e-04,1.0920867498e-03,1.1998090486e-03
7.9614400000e-01,8.0322708527e-04,9.0977620857e-04,9.9142736872e-04,1.0951452714e-03,1.2001871801e-03
7.9714400000e-01,8.0238089140e-04,9.0852176072e-04,9.9160257378e-04,1.0967926210e-03,1.2005474127e-03
7.9814400000e-01,8.0163976236e-04,9.0818954050e-04,9.9148477602e-04,1.0948905401e-03,1.2000884453e-03
7.9914400000e-01,8.0103694927e-04,9.0916095360e-04,9.9084230897e-04,1.0948976706e-03,1.1987303151e-03
8.0014400000e-01,8.0184647231e-04,9.0925692348e-04,9.9047771073e-04,1.0952268349e-03,1.1997517868e-03
8.0114400000e-01,8.0118225014e-04,9.0820030891e-04,9.9107237475e-04,1.0949314310e-03,1.1999285198e-03
8.0214400000e-01,8.0252590124e-04,9.0829824330e-04,9.9188378954e-04,1.0941711662e-03,1.2002230505e-03
8.0314400000e-01,8.0312136561e-04,9.0842062491e-04,9.9041208159e-04,1.0932987789e-03,1.2000738934e-03
8.0414400000e-01,8.0135308963e-04,9.0884466772e-04,9.9076241895e-04,1.0956477490e-03,1.2004994642e-03
8.0514400000e-01,8.0222453107e-04,9.0934685431e-04,9.9010925624e-04,1.0941320943e-03,1.1998135597e-03
8.0614400000e-01,8.0157282355e-04,9.0775676654e-04,9.9070377473e-04,1.0946241673e-03,1.1994378292e-03
8.0714400000e-01,8.0224774138e-04,9.0728564828e-04,9.9088341813e-04,1.0920583009e-03,1.1997929687e-03
8.0814400000e-01,8.0180834630e-04,9.0807458037e-04,9.9096760096e-04,1.0946563998e-03,1.1997334514e-03
8.0914400000e-01,8.0122357758e-04,9.0784546046e-04,9.9078330095e-04,1.0927220865e-03,1.1998741684e-03
8.1014400000e-01,8.0020072346e-04,9.0920810180e-04,9.9062272056e-04,1.0952248704e-03,1.1992279178e-03
8.1114400000e-01,8.0198340584e-04,9.0861125500e-04,9.9055308965e-04,1.0942894733e-03,1.1995155364e-03
8.1214400000e-01,8.0255740613e-04,9.0813031420e-04,9.9071847217e-04,1.0938035120e-03,1.1994782835e-03
8.1314400000e-01,8.0224439444e-04,9.0843117505e-04,9.9092125311e-04,1.0946919792e-03,1.2001083815e-03
8.1414400000e-01,8.0228703155e-04,9.0903267846e-04,9.9166223663e-04,1.0937896877e-03,1.2002955918e-03
8.1514400000e-01,8.0129917478e-04,9.0821216872e-04,9.9164462881e-04,1.0958027997e-03,1.2006916222e-03
8.1614400000e-01,8.0124489614e-04,9.0755864221e-04,9.9136675999e-04,1.0915894381e-03,1.1996558896e-03
8.1714400000e-01,8.0079036707e-04,9.0748042567e-04,9.9106240668e-04,1.0922885122e-03,1.2000372226e-03
8.1814400000e-01,8.0205129052e-04,9.0623871074e-04,9.9142671388e-04,1.0916012980e-03,1.2001184223e-03
8.1914400000e-01,8.0170641013e-04,9.0807785455e-04,9.9141536339e-04,1.0921435751e-03,1.2001259893e-03
8.2014400000e-01,8.0056306615e-04,9.0878515039e-04,9.9101860542e-04,1.0954683967e-03,1.2003367738e-03
8.2114400000e-01,7.9989520600e-04,9.0801870101e-04,9.9170974863e-04,1.0960012878e-03,1.2002740550e-03
8.2214400000e-01,8.0111378338e-04,9.0818226454e-04,9.9122589745e-04,1.0911806021e-03,1.2000004062e-03
8.2314400000e-01,8.0039579188e-04,9.0780347819e-04,9.9100223451e-04,1.0945470422e-03,1.1997373804e-03
8.2414400000e-01,8.0102458014e-04,9.0766930953e-04,9.9109856819e-04,1.0960218060e-03,1.1999988055e-03
8.2514400000e-01,8.0006313510e-04,9.0871733846e-04,9.9104407127e-04,1.0950431897e-03,1.1989088671e-03
8.2614400000e-01,8.0064506619e-04,9.0767316578e-04,9.9190336186e-04,1.0965720867e-03,1.1993735097e-03
8.2714400000e-01,8.0112746218e-04,9.0833011200e-04,9.9139506347e-04,1.0963432578e-03,1.2006358884e-03
8.2814400000e-01,7.9960998846e-04,9.0851724963e-04,9.9158103694e-04,1.0941498476e-03,1.1996961985e-03
8.2914400000e-01,8.0018719018e-04,9.0872963483e-04,9.9056174804e-04,1.0914704035e-03,1.1990790517e-03
8.3014400000e-01,8.0076177255e-04,9.0855515737e-04,9.9140568636e-04,1.0922095680e-03,1.1993774388e-03
8.3114400000e-01,8.0041427282e-04,9.0876630566e-04,9.9105651316e-04,1.0920660134e-03,1.1992323562e-03
8.3214400000e-01,8.0086778325e-04,9.0830610134e-04,9.9136588688e-04,1.0913439473e-03,1.1996900139e-03
8.3314400000e-01,7.9925652244e-04,9.0882153017e-04,9.9185970612e-04,1.0949783609e-03,1.1992164218e-03
8.3414400000e-01,8.0082572822e-04,9.0857778559e-04,9.9151060567e-04,1.0936835315e-03,1.1993256339e-03
8.3514400000e-01,8.0131612776e-04,9.0762892796e-04,9.9124772532e-04,1.0911709978e-03,1.1986283789e-03
8.3614400000e-01,7.9910169006e-04,9.0860077762e-04,9.9115852208e-04,1.0927159747e-03,1.1990086932e-03
8.3714400000e-01,8.0016485299e-04,9.0811874543e-04,9.9069060525e-04,1.0957784252e-03,1.1991205974e-03
8.3814400000e-01,7.9961348092e-04,9.0827328677e-04,9.9161283288e-04,1.0927561380e-03,1.1986774916e-03
8.3914400000e-01,8.0115300079e-04,9.0903529781e-04,9.9115233752e-04,1.0949780699e-03,1.1995947716e-03
8.4014400000e-01,7.9997567809e-04,9.0841793281e-04,9.9113989563e-04,1.0932381701e-03,1.1996681860e-03
8.4114400000e-01,8.0025565694e-04,9.0806468506e-04,9.9127348221e-04,1.0935083264e-03,1.1995379464e-03
8.4214400000e-01,8.0124555097e-04,9.0792906121e-04,9.9165721622e-04,1.0948794807e-03,1.1989774794e-03
8.4314400000e-01,8.0021149188e-04,9.0927293058e-04,9.9044344097e-04,1.0961883527e-03,1.2004664313e-03
8.4414400000e-01,8.0147670815e-04,9.0884343081e-04,9.9173550552e-04,1.0961545922e-03,1.1997582624e-03
8.4514400000e-01,8.0211153545e-04,9.0861358331e-04,9.9098193459e-04,1.0925715469e-03,1.1992385407e-03
8.4614400000e-01,8.0090190750e-04,9.0847875981e-04,9.9166885775e-04,1.0951525474e-03,1.2011910439e-03
8.4714400000e-01,8.0173522292e-04,9.0939422080e-04,9.9088152638e-04,1.0919915076e-03,1.1998991249e-03
8.4814400000e-01,8.0216181232e-04,9.0851171990e-04,9.9176279036e-04,1.0948258569e-03,1.1992535292e-03
8.4914400000e-01,8.0022909970e-04,9.0904279205e-04,9.9275152024e-04,1.0919680790e-03,1.1995332170e-03
8.5014400000e-01,8.0049052485e-04,9.0994137281e-04,9.9129647424e-04,1.0933158774e-03,1.1996449757e-03
8.5114400000e-01,7.9885699961e-04,9.0841938800e-04,9.9123455584e-04,1.0919693887e-03,1.2007143232e-03
8.5214400000e-01,7.9975972767e-04,9.0837093012e-04,9.9127835711e-04,1.0950687283e-03,1.2000460265e-03
8.5314400000e-01,8.0009907833e-04,9.0859903139e-04,9.9091608718e-04,1.0918440239e-03,1.1999323033e-03
8.5414400000e-01,7.9965073382e-04,9.0822271886e-04,9.9150471215e-04,1.0967678827e-03,1.1995949171e-03
8.5514400000e-01,7.9984733020e-04,9.0840585472e-04,9.9122444226e-04,1.0949162970e-03,1.1996008107e-03
8.5614400000e-01,7.9947290942e-04,9.0781286417e-04,9.9120930827e-04,1.0931485303e-03,1.2001256982e-03
8.5714400000e-01,8.0001787865e-04,9.0926660050e-04,9.9042452348e-04,1.0944675887e-03,1.1998439732e-03
8.5814400000e-01,7.9929719504e-04,9.0852146968e-04,9.9078977655e-04,1.0919997294e-03,1.1990514031e-03
8.5914400000e-01,8.0056066508e-04,9.0820758487e-04,9.9143995612e-04,1.0949483840e-03,1.1998649279e-03
8.6014400000e-01,7.9986602941e-04,9.0742854809e-04,9.9087214039e-04,1.0922375805e-03,1.2005954341e-03
8.6114400000e-01,7.9938792624e-04,9.0863977675e-04,9.9104167020e-04,1.0926159302e-03,1.2009788770e-03
8.6214400000e-01,8.0054473074e-04,9.0937173809e-04,9.9087592389e-04,1.0958350322e-03,1.2018171401e-03
8.6314400000e-01,8.0135505414e-04,9.0918831120e-04,9.9098018836e-04,1.0959414794e-03,1.1995695968e-03
8.6414400000e-01,8.0097168393e-04,9.0970461315e-04,9.9068609416e-04,1.0914702580e-03,1.1993316730e-03
8.6514400000e-01,8.0048317614e-04,9.0816785814e-04,9.9041390058e-04,1.0933940212e-03,1.1990823987e-03
8.6614400000e-01,8.0061137851e-04,9.0884605015e-04,9.9090138974e-04,1.0957838822e-03,1.1998471746e-03
8.6714400000e-01,8.0046091171e-04,9.0723377070e-04,9.9076874903e-04,1.0957260383e-03,1.1986476602e-03
8.6814400000e-01,7.9983212345e-04,9.0855290182e-04,9.9079188658e-04,1.0926867981e-03,1.1984816229e-03
8.6914400000e-01,7.9939702118e-04,9.0817862656e-04,9.9027063698e-04,1.0923946684e-03,1.1989853374e-03
8.7014400000e-01,8.0082776549e-04,9.0874309535e-04,9.9110387964e-04,1.0914327140e-03,1.1997508409e-03
8.7114400000e-01,8.0173689639e-04,9.0824803920e-04,9.8999385955e-04,1.0951959848e-03,1.2000295101e-03
8.7214400000e-01,8.0033008999e-04,9.0801462648e-04,9.9043754744e-04,1.0956267943e-03,1.2011071522e-03
8.7314400000e-01,8.0073186837e-04,9.0842069767e-04,9.9146505818e-04,1.0963991372e-03,1.2001807772e-03
8.7414400000e-01,8.0198973592e-04,9.0807407105e-04,9.9092838354e-04,1.0929386190e-03,1.1994581291e-03
8.7514400000e-01,8.0086610978e-04,9.0953049948e-04,9.9063290691e-04,1.0932276928e-03,1.2004214659e-03
8.7614400000e-01,8.0035671999e-04,9.0915906185e-04,9.9029050034e-04,1.0943218513e-03,1.1999869457e-03
8.7714400000e-01,8.0021134636e-04,9.0871617431e-04,9.9077085906e-04,1.0911282880e-03,1.1993675434e-03
8.7814400000e-01,8.0079662439e-04,9.0869878477e-04,9.9132514151e-04,1.0945354006e-03,1.1995179375e-03
8.7914400000e-01,8.0138808698e-04,9.0853834990e-04,9.9093231256e-04,1.0911437857e-03,1.1997754336e-03
8.8014400000e-01,8.0167388660e-04,9.0765388450e-04,9.9155731732e-04,1.0916675819e-03,1.2000038987e-03
8.8114400000e-01,8.0131998402e-04,9.0909408755e-04,9.9133329059e-04,1.0916173051e-03,1.1999872368e-03
8.8214400000e-01,8.0147845438e-04,9.0863526566e-04,9.9208824395e-04,1.0964820103e-03,1.1992536747e-03
8.8314400000e-01,8.0064179201e-04,9.0808745881e-04,9.9168086308e-04,1.0914680024e-03,1.1996959074e-03
8.8414400000e-01,8.0208876170e-04,9.0776688012e-04,9.9167431472e-04,1.0964198736e-03,1.2001730647e-03
8.8514400000e-01,8.0122918007e-04,9.0866982646e-04,9.9133387266e-04,1.0930949065e-03,1.1998494301e-03
8.8614400000e-01,8.0127312685e-04,9.0834990260e-04,9.9083474197e-04,1.0913168808e-03,1.1998344416e-03
8.8714400000e-01,8.0193349277e-04,9.0868161351e-04,9.9129814771e-04,1.0947946430e-03,1.2000787683e-03
8.8814400000e-01,8.0045072536e-04,9.0771092800e-04,9.9124241387e-04,1.0943003872e-03,1.2000573770e-03
8.8914400000e-01,8.0165642430e-04,9.0807130618e-04,9.9136981589e-04,1.0912205471e-03,1.2004888413e-03
8.9014400000e-01,7.9962657765e-04,9.0821187769e-04,9.9213153590e-04,1.0968324204e-03,1.1998738773e-03
8.9114400000e-01,8.0019650341e-04,9.0968162112e-04,9.9180579127e-04,1.0937108163e-03,1.1998589616e-03
8.9214400000e-01,7.9999517766e-04,9.0896508482e-04,9.9155397038e-04,1.0942526569e-03,1.1996803369e-03
8.9314400000e-01,7.9971796367e-04,9.0926667326e-04,9.9144373962e-04,1.0921416106e-03,1.1990519852e-03
8.9414400000e-01,7.9991128587e-04,9.1004658316e-04,9.9172837508e-04,1.0950425349e-03,1.1994122906e-03
8.9514400000e-01,8.0124154920e-04,9.0916808404e-04,9.9178127130e-04,1.0922295769e-03,1.2001241703e-03
8.9614400000e-01,8.0056815932e-04,9.0970381279e-04,9.9148353911e-04,1.0948439012e-03,1.2000786228e-03
8.9714400000e-01,8.0266021541e-04,9.0973902843e-04,9.9205099104e-04,1.0929317796e-03,1.1997242109e-03
8.9814400000e-01,8.0186364357e-04,9.0969217126e-04,9.9202989077e-04,1.0924200615e-03,1.2001091818e-03
8.9914400000e-01,8.0109159171e-04,9.0940193331e-04,9.9125332781e-04,1.0921726789e-03,1.1997149704e-03
9.0014400000e-01,8.0043733760e-04,9.0897112386e-04,9.9097458587e-04,1.0927641415e-03,1.1995909881e-03
9.0114400000e-01,8.0152647570e-04,9.0970337624e-04,9.9193348433e-04,1.0929019481e-03,1.1990672647e-03
9.0214400000e-01,8.0253528722e-04,9.0940666269e-04,9.9095937912e-04,1.0961929365e-03,1.1993665248e-03
9.0314400000e-01,8.0070152762e-04,9.0932000603e-04,9.9264339951e-04,1.0931321594e-03,1.1998589616e-03
9.0414400000e-01,8.0117635662e-04,9.0975692729e-04,9.9061398942e-04,1.0932313307e-03,1.2009361672e-03
9.0514400000e-01,8.0117919424e-04,9.0924004326e-04,9.9198769021e-04,1.0925612150e-03,1.2009389320e-03
9.0614400000e-01,8.0121426436e-04,9.0944391559e-04,9.9163728009e-04,1.0973506869e-03,1.2007673649e-03
9.0714400000e-01,8.0130870629e-04,9.0928864665e-04,9.9208184110e-04,1.0948313138e-03,1.2014260574e-03
9.0814400000e-01,8.0220910604e-04,9.1030138719e-04,9.9148732261e-04,1.0941907385e-03,1.2019311544e-03
9.0914400000e-01,8.0263402197e-04,9.0980720415e-04,9.9080294603e-04,1.0957903578e-03,1.2006161705e-03
9.1014400000e-01,8.0064652138e-04,9.1039582912e-04,9.9088792922e-04,1.0924449452e-03,1.2008613703e-03
9.1114400000e-01,8.0176912888e-04,9.0953828476e-04,9.9074073660e-04,1.0955694597e-03,1.2014118693e-03
9.1214400000e-01,8.0121055362e-04,9.0845867817e-04,9.9106997368e-04,1.0922949878e-03,1.2020857685e-03
9.1314400000e-01,8.0195997725e-04,9.0991925390e-04,9.9136312201e-04,1.0974916222e-03,1.2017790868e-03
9.1414400000e-01,8.0214558693e-04,9.0966750577e-04,9.9083234090e-04,1.0928489792e-03,1.2005213648e-03
9.1514400000e-01,8.0273734056e-04,9.0976674983e-04,9.9189834145e-04,1.0930532881e-03,1.1999456183e-03
9.1614400000e-01,8.0083322246e-04,9.0918852948e-04,9.9123244581e-04,1.0921093053e-03,1.2002153380e-03
9.1714400000e-01,8.0189049186e-04,9.0928748250e-04,9.9137389043e-04,1.0918096086e-03,1.2002775475e-03
9.1814400000e-01,8.0177902419e-04,9.0853507572e-04,9.9161858088e-04,1.0956484766e-03,1.1993731459e-03
9.1914400000e-01,8.0080906628e-04,9.1025511210e-04,9.9154603959e-04,1.0950377327e-03,1.1990745406e-03
9.2014400000e-01,8.0136283941e-04,9.1056033853e-04,9.9194272480e-04,1.0930350982e-03,1.1983062723e-03
9.2114400000e-01,8.0154619354e-04,9.1033980425e-04,9.9079115898e-04,1.0953990568e-03,1.1993375665e-03
9.2214400000e-01,8.0156802142e-04,9.1028035968e-04,9.9201504781e-04,1.0932228906e-03,1.1991237261e-03
9.2314400000e-01,8.0025471107e-04,9.1039291874e-04,9.9243399745e-04,1.0964106332e-03,1.2018143752e-03
9.2414400000e-01,8.0260477262e-04,9.0957611974e-04,9.9191907793e-04,1.0964362446e-03,1.1993040971e-03
9.2514400000e-01,8.0208628788e-04,9.1051093477e-04,9.9098542705e-04,1.0963730892e-03,1.2001059804e-03
9.2614400000e-01,8.0304394942e-04,9.1072513897e-04,9.9108132417e-04,1.0926039249e-03,1.1993145745e-03
9.2714400000e-01,8.0191908637e-04,9.1030044132e-04,9.9160497484e-04,1.0919692431e-03,1.1990103667e-03
9.2814400000e-01,8.0176236224e-04,9.1008223535e-04,9.9165721622e-04,1.0955833568e-03,1.1996395915e-03
9.2914400000e-01,8.0251506006e-04,9.0918525530e-04,9.9116790807e-04,1.0954087338e-03,1.2009255443e-03
9.3014400000e-01,8.0019402958e-04,9.0927118436e-04,9.9121170933e-04,1.0933084559e-03,1.1996561079e-03
9.3114400000e-01,8.0211706518e-04,9.1006324510e-04,9.9214303191e-04,1.0955287144e-03,1.1989818449e-03
9.3214400000e-01,8.0225589045e-04,9.0970861493e-04,9.9143959233e-04,1.0960403597e-03,1.1984580487e-03
9.3314400000e-01,8.0209079897e-04,9.0964851552e-04,9.9096258054e-04,1.0927426774e-03,1.1988125334e-03
9.3414400000e-01,8.0145779066e-04,9.0946647106e-04,9.9121651147e-04,1.0944416863e-03,1.1995912791e-03
9.3514400000e-01,8.0156605691e-04,9.0883077064e-04,9.9123666587e-04,1.0919332271e-03,1.1985709716e-03
9.3614400000e-01,8.0222278484e-04,9.0987879958e-04,9.9084776593e-04,1.0920996283e-03,1.1984468438e-03
9.3714400000e-01,8.0346908362e-04,9.0938803623e-04,9.9197946838e-04,1.0925503011e-03,1.1985151650e-03
9.3814400000e-01,8.0176025222e-04,9.0935478511e-04,9.9135118944e-04,1.0920528439e-03,1.1989518680e-03
9.3914400000e-01,8.0121128121e-04,9.1009293101e-04,9.9072756711e-04,1.0955371545e-03,1.1992571672e-03
9.4014400000e-01,8.0069577962e-04,9.0944231488e-04,9.9054428574e-04,1.0958428902e-03,1.2012369552e-03
9.4114400000e-01,8.0253477790e-04,9.0955982159e-04,9.9033080915e-04,1.0950842261e-03,1.1996827379e-03
9.4214400000e-01,8.0094672740e-04,9.0966670541e-04,9.9135795608e-04,1.0962086526e-03,1.1993657245e-03
9.4314400000e-01,8.0052195699e-04,9.1023415735e-04,9.9156088254e-04,1.0947060946e-03,1.1985591846e-03
9.4414400000e-01,7.9960460425e-04,9.0992274636e-04,9.9174889328e-04,1.0936571925e-03,1.1982313299e-03
9.4514400000e-01,8.0081910710e-04,9.0952715254e-04,9.9137163488e-04,1.0911625577e-03,1.1988615006e-03
9.4614400000e-01,7.9986384662e-04,9.1001522378e-04,9.9219665572e-04,1.0901627684e-03,1.1993483349e-03
9.4714400000e-01,8.0224926933e-04,9.0966939752e-04,9.9142867839e-04,1.0916692554e-03,1.1987204925e-03
9.4814400000e-01,8.0130826973e-04,9.0920002549e-04,9.9263401353e-04,1.0912919970e-03,1.1997854017e-03
9.4914400000e-01,8.0173704191e-04,9.1016700026e-04,9.9128381407e-04,1.0940991342e-03,1.1995721434e-03
9.5014400000e-01,8.0196339695e-04,9.0965244453e-04,9.9068653071e-04,1.0944243695e-03,1.1992155487e-03
9.5114400000e-01,8.0048725067e-04,9.0972585895e-04,9.9125347333e-04,1.0911346908e-03,1.1995292880e-03
9.5214400000e-01,8.0090569099e-04,9.0847148385e-04,9.9131102616e-04,1.0910226410e-03,1.1990287749e-03
9.5314400000e-01,8.0101344793e-04,9.0915404144e-04,9.9145509012e-04,1.0945372196e-03,1.1994831584e-03
9.5414400000e-01,8.0040568719e-04,9.0984089184e-04,9.9113858596e-04,1.0921441572e-03,1.1991239444e-03
9.5514400000e-01,8.0026737123e-04,9.1000292741e-04,9.9201570265e-04,1.0935440514e-03,1.1992704822e-03
9.5614400000e-01,8.0185731349e-04,9.0867397375e-04,9.9076038168e-04,1.0920489149e-03,1.1987872858e-03
9.5714400000e-01,8.0328674812e-04,9.0901543444e-04,9.9112599855e-04,1.0913446022e-03,1.1988190818e-03
9.5814400000e-01,8.0291320046e-04,9.1045374575e-04,9.9066033727e-04,1.0939867207e-03,1.1987845210e-03
9.5914400000e-01,8.0016943684e-04,9.1070287453e-04,9.9156648503e-04,1.0909414414e-03,1.1995247769e-03
9.6014400000e-01,8.0142330262e-04,9.1066198365e-04,9.9102166132e-04,1.0906570242e-03,1.1990804342e-03
9.6114400000e-01,8.0138583144e-04,9.1102148872e-04,9.9113596661e-04,1.0917646432e-03,1.1987656035e-03
9.6214400000e-01,8.0149402493e-04,9.0875008027e-04,9.9165190477e-04,1.0953300080e-03,1.1990147323e-03
9.6314400000e-01,7.9997480498e-04,9.1059242550e-04,9.9219469121e-04,1.0914598533e-03,1.2000251445e-03
9.6414400000e-01,8.0090692791e-04,9.1094429081e-04,9.9136224890e-04,1.0901462520e-03,1.1991491920e-03
9.6514400000e-01,8.0208374129e-04,9.0881716460e-04,9.9134878838e-04,1.0912009748e-03,1.2000591960e-03
9.6614400000e-01,8.0170102592e-04,9.0922803793e-04,9.9119490187e-04,1.0912047583e-03,1.2001264258e-03
9.6714400000e-01,8.0119913036e-04,9.0915185865e-04,9.9050310382e-04,1.0924049275e-03,1.1985207675e-03
9.6814400000e-01,8.0159894424e-04,9.0957786597e-04,9.9172037153e-04,1.0961526277e-03,1.1986048048e-03
9.6914400000e-01,8.0116136814e-04,9.0954701591e-04,9.9201446574e-04,1.0950105934e-03,1.1986016034e-03
9.7014400000e-01,7.9995108536e-04,9.0969217126e-04,9.9171782495e-04,1.0947681585e-03,1.1986926256e-03
9.7114400000e-01,7.9976394773e-04,9.0985580755e-04,9.9188058812e-04,1.0948140698e-03,1.1977459508e-03
9.7214400000e-01,8.0001467722e-04,9.0940658993e-04,9.9163575214e-04,1.0945824761e-03,1.1988516053e-03
9.7314400000e-01,7.9939898569e-04,9.0950423328e-04,9.9202676211e-04,1.0919214401e-03,1.1993543740e-03
9.7414400000e-01,7.9788456787e-04,9.1093970696e-04,9.9216194940e-04,1.0954756726e-03,1.1991219071e-03
9.7514400000e-01,8.0035286373e-04,9.1045250883e-04,9.9123019027e-04,1.0964517423e-03,1.1990869825e-03
9.7614400000e-01,8.0091624113e-04,9.1138252174e-04,9.9155775388e-04,1.0903873044e-03,1.1981831631e-03
