# Saved on 2025-07-21T13:06:35.149290
# Name: Shreenidhi
# Sample_ID: Batch6_Sample6_F5_TPTE37
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000000
#   Max_Voltage: 7
#   IComp: 1e-06
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0006
#   num_level: 3
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.6
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_400.00 uS,Conductance_Target_500.00 uS,Conductance_Target_600.00 uS
6.7414400000e-01,4.0663966502e-04,4.8752022849e-04,6.0884834966e-04
6.7514400000e-01,4.0687598812e-04,4.9064816267e-04,6.0816972109e-04
6.7614400000e-01,4.0727481974e-04,4.8781410442e-04,6.0855236370e-04
6.7714400000e-01,4.0745908336e-04,4.8946571042e-04,6.0839538492e-04
6.7814400000e-01,4.0718594391e-04,4.8816938943e-04,6.0925456637e-04
6.7914400000e-01,4.0670747694e-04,4.8811602028e-04,6.0757480242e-04
6.8014400000e-01,4.0666236600e-04,4.8769168643e-04,6.0964099248e-04
6.8114400000e-01,4.0657992940e-04,4.8922494898e-04,6.0971306084e-04
6.8214400000e-01,4.0632039600e-04,4.8803674872e-04,6.0892656620e-04
6.8314400000e-01,4.0664828703e-04,4.8854341003e-04,6.0995022068e-04
6.8414400000e-01,4.0701906983e-04,4.8861631512e-04,6.0968144680e-04
6.8514400000e-01,4.0656541387e-04,4.8798734497e-04,6.0888818552e-04
6.8614400000e-01,4.0663293476e-04,4.8824909754e-04,6.0997994296e-04
6.8714400000e-01,4.0646184061e-04,4.8797752243e-04,6.0938094975e-04
6.8814400000e-01,4.0666618588e-04,4.8865626013e-04,6.0887490690e-04
6.8914400000e-01,4.0709724999e-04,4.8806869017e-04,6.0833979660e-04
6.9014400000e-01,4.0703784180e-04,4.8820606025e-04,6.0932732595e-04
6.9114400000e-01,4.0713246563e-04,4.9034100812e-04,6.0881851823e-04
6.9214400000e-01,4.0734543290e-04,4.8849200539e-04,6.0964226577e-04
6.9314400000e-01,4.0659688239e-04,4.8962876463e-04,6.0855254560e-04
6.9414400000e-01,4.0671733586e-04,4.8835132475e-04,6.0851391027e-04
6.9514400000e-01,4.0727019950e-04,4.8802845413e-04,6.0832739109e-04
6.9614400000e-01,4.0717139200e-04,4.8919613619e-04,6.0872342146e-04
6.9714400000e-01,4.0729497414e-04,4.8801215598e-04,6.0962069256e-04
6.9814400000e-01,4.0716477088e-04,4.8761328799e-04,6.0848142311e-04
6.9914400000e-01,4.0712784539e-04,4.8809801228e-04,6.0863429098e-04
7.0014400000e-01,4.0695751522e-04,4.9042915634e-04,6.0851780290e-04
7.0114400000e-01,4.0679100493e-04,4.8793313908e-04,6.0959664552e-04
7.0214400000e-01,4.0712544433e-04,4.9069505621e-04,6.0906728322e-04
7.0314400000e-01,4.0685801650e-04,4.8834703193e-04,6.0861271777e-04
7.0414400000e-01,4.0712020564e-04,4.8793481255e-04,6.0879665398e-04
7.0514400000e-01,4.0679737140e-04,4.8893271014e-04,6.0957288952e-04
7.0614400000e-01,4.0678543883e-04,4.8859244998e-04,6.0868242144e-04
7.0714400000e-01,4.0646369598e-04,4.8868841986e-04,6.0953658249e-04
7.0814400000e-01,4.0586164687e-04,4.9050413509e-04,6.0877624492e-04
7.0914400000e-01,4.0677870857e-04,4.8864974815e-04,6.0961683630e-04
7.1014400000e-01,4.0642411477e-04,4.8916986998e-04,6.0921520344e-04
7.1114400000e-01,4.0669252485e-04,4.8935784434e-04,6.0911217588e-04
7.1214400000e-01,4.0681508835e-04,4.8897778470e-04,6.0895879869e-04
7.1314400000e-01,4.0683302359e-04,4.9124184443e-04,6.0862468672e-04
7.1414400000e-01,4.0703554987e-04,4.9168946134e-04,6.0929636675e-04
7.1514400000e-01,4.0745573642e-04,4.8919020628e-04,6.0985094024e-04
7.1614400000e-01,4.0649352741e-04,4.9034151743e-04,6.0911144828e-04
7.1714400000e-01,4.0725968574e-04,4.8850644816e-04,6.0899819800e-04
7.1814400000e-01,4.0774782974e-04,4.8841848184e-04,6.0960133851e-04
7.1914400000e-01,4.0771559725e-04,4.8800055083e-04,6.0907685111e-04
7.2014400000e-01,4.0653652832e-04,4.8781166697e-04,6.0936010414e-04
7.2114400000e-01,4.0680144593e-04,4.8803241953e-04,6.0798607592e-04
7.2214400000e-01,4.0698105295e-04,4.8778074415e-04,6.0881862737e-04
7.2314400000e-01,4.0731247282e-04,4.8769325076e-04,6.0862887040e-04
7.2414400000e-01,4.0691393224e-04,4.8845689889e-04,6.0910075263e-04
7.2514400000e-01,4.0712417103e-04,4.8749890993e-04,6.0913436755e-04
7.2614400000e-01,4.0719329263e-04,4.8792437155e-04,6.0821108491e-04
7.2714400000e-01,4.0661670937e-04,4.8831559980e-04,6.0827325797e-04
7.2814400000e-01,4.0705606807e-04,4.8772621085e-04,6.0943017161e-04
7.2914400000e-01,4.0685004933e-04,4.8841637181e-04,6.0802751250e-04
7.3014400000e-01,4.0694223571e-04,4.8910951591e-04,6.0910791944e-04
7.3114400000e-01,4.0678463847e-04,4.8849706218e-04,6.0799029598e-04
7.3214400000e-01,4.0671609895e-04,4.8880283430e-04,6.0987265897e-04
7.3314400000e-01,4.0634222387e-04,4.8856138164e-04,6.0950656916e-04
7.3414400000e-01,4.0697679651e-04,4.8887610319e-04,6.0881127865e-04
7.3514400000e-01,4.0709142922e-04,4.9018082791e-04,6.0854359617e-04
7.3614400000e-01,4.0668779548e-04,4.8803714890e-04,6.0943901190e-04
7.3714400000e-01,4.0692899347e-04,4.8901158152e-04,6.0838890931e-04
7.3814400000e-01,4.0633491153e-04,4.8813555622e-04,6.0909285821e-04
7.3914400000e-01,4.0672472096e-04,4.8818728828e-04,6.0905240389e-04
7.4014400000e-01,4.0682771214e-04,4.8855756177e-04,6.0934205976e-04
7.4114400000e-01,4.0758844989e-04,4.8777194024e-04,6.0864436819e-04
7.4214400000e-01,4.0750423068e-04,4.9073201808e-04,6.1024507886e-04
7.4314400000e-01,4.0698028897e-04,4.8990736104e-04,6.1023165472e-04
7.4414400000e-01,4.0729326429e-04,4.8950212658e-04,6.1049569922e-04
7.4514400000e-01,4.0736889787e-04,4.9096692237e-04,6.1031059886e-04
7.4614400000e-01,4.0672570321e-04,4.8639889428e-04,6.0951035266e-04
7.4714400000e-01,4.0695325879e-04,4.8834379413e-04,6.1039383581e-04
7.4814400000e-01,4.0771934437e-04,4.9198319175e-04,6.1026174080e-04
7.4914400000e-01,4.0741982957e-04,4.9053822295e-04,6.1003964220e-04
7.5014400000e-01,4.0656559577e-04,4.9193567975e-04,6.0884023696e-04
7.5114400000e-01,4.0699749661e-04,4.8886264267e-04,6.1015729443e-04
7.5214400000e-01,4.0683295083e-04,4.8925245210e-04,6.0958838731e-04
7.5314400000e-01,4.0683342377e-04,4.9145182857e-04,6.0945676523e-04
7.5414400000e-01,4.0564838855e-04,4.9047986977e-04,6.1095335695e-04
7.5514400000e-01,4.0642549720e-04,4.8819099902e-04,6.1000875576e-04
7.5614400000e-01,4.0624621761e-04,4.9036680139e-04,6.1043028836e-04
7.5714400000e-01,4.0688701120e-04,4.8805894039e-04,6.0938426031e-04
7.5814400000e-01,4.0682694816e-04,4.9017075071e-04,6.1028509663e-04
7.5914400000e-01,4.0694339987e-04,4.8856138164e-04,6.1049926444e-04
7.6014400000e-01,4.0782731958e-04,4.8814403272e-04,6.1016828113e-04
7.6114400000e-01,4.0713108319e-04,4.8817415518e-04,6.0903770645e-04
7.6214400000e-01,4.0718834498e-04,4.8786841944e-04,6.0995073000e-04
7.6314400000e-01,4.0699971578e-04,4.8925390729e-04,6.1045058828e-04
7.6414400000e-01,4.0714268835e-04,4.8813937610e-04,6.1083635956e-04
7.6514400000e-01,4.0687857108e-04,4.9101356126e-04,6.1063328758e-04
7.6614400000e-01,4.0723334678e-04,4.9030473747e-04,6.1019880377e-04
7.6714400000e-01,4.0647606511e-04,4.8828380386e-04,6.1030885263e-04
7.6814400000e-01,4.0704013372e-04,4.9189540732e-04,6.0978894908e-04
7.6914400000e-01,4.0691134927e-04,4.8887111916e-04,6.1029491917e-04
7.7014400000e-01,4.0773273213e-04,4.8816065828e-04,6.1013448430e-04
7.7114400000e-01,4.0719754907e-04,4.8814454203e-04,6.0957241658e-04
7.7214400000e-01,4.0708262532e-04,4.8926583986e-04,6.0857320932e-04
7.7314400000e-01,4.0752784116e-04,4.8894205975e-04,6.0813898017e-04
7.7414400000e-01,4.0702347178e-04,4.9092861445e-04,6.0988266341e-04
7.7514400000e-01,4.0709423047e-04,4.8812642490e-04,6.0903243138e-04
7.7614400000e-01,4.0624767280e-04,4.8913381761e-04,6.0901336838e-04
7.7714400000e-01,4.0637303755e-04,4.8874466302e-04,6.0933653003e-04
7.7814400000e-01,4.0654798795e-04,4.8902289564e-04,6.0928075982e-04
7.7914400000e-01,4.0653842007e-04,4.9138277973e-04,6.0922167904e-04
7.8014400000e-01,4.0606937546e-04,4.9116755690e-04,6.0987233155e-04
7.8114400000e-01,4.0672661271e-04,4.8802918172e-04,6.0876049247e-04
7.8214400000e-01,4.0580209316e-04,4.8860321840e-04,6.0991194914e-04
7.8314400000e-01,4.0652266762e-04,4.9057285651e-04,6.0896898503e-04
7.8414400000e-01,4.0603157686e-04,4.8899368267e-04,6.0855105403e-04
7.8514400000e-01,4.0697505028e-04,4.9024551117e-04,6.0871545429e-04
7.8614400000e-01,4.0654231270e-04,4.8782432714e-04,6.0820228100e-04
7.8714400000e-01,4.0690112655e-04,4.8797199270e-04,6.0932903580e-04
7.8814400000e-01,4.0688762965e-04,4.8828056606e-04,6.0891910834e-04
7.8914400000e-01,4.0622639062e-04,4.9061600293e-04,6.0911334003e-04
7.9014400000e-01,4.0633865865e-04,4.8781515943e-04,6.0907987063e-04
7.9114400000e-01,4.0588194679e-04,4.8783851526e-04,6.0957223468e-04
7.9214400000e-01,4.0632872697e-04,4.9114954891e-04,6.0878574004e-04
7.9314400000e-01,4.0674185584e-04,4.8787584092e-04,6.0921986005e-04
7.9414400000e-01,4.0659106162e-04,4.8874746426e-04,6.0906859289e-04
7.9514400000e-01,4.0036789869e-04,4.9089157983e-04,6.0934820795e-04
7.9614400000e-01,4.0094288124e-04,4.8847865401e-04,6.0881578975e-04
7.9714400000e-01,4.0148854168e-04,4.8972429795e-04,6.0910693719e-04
7.9814400000e-01,4.0053058910e-04,4.8933623475e-04,6.0930826294e-04
7.9914400000e-01,4.0058686864e-04,4.8825113481e-04,6.0977592511e-04
8.0014400000e-01,4.0057107981e-04,4.9147016398e-04,6.0897174990e-04
8.0114400000e-01,4.0066777728e-04,4.8887493904e-04,6.0855745687e-04
8.0214400000e-01,4.0133534640e-04,4.8844296543e-04,6.0945567384e-04
8.0314400000e-01,4.0066250222e-04,4.9075581046e-04,6.0859583755e-04
8.0414400000e-01,4.0113100113e-04,4.9111738917e-04,6.0861348175e-04
8.0514400000e-01,4.0074097342e-04,4.8818779760e-04,6.0937214585e-04
8.0614400000e-01,4.0072438424e-04,4.8987036280e-04,6.0858863435e-04
8.0714400000e-01,4.0084101784e-04,4.9064143241e-04,6.0944723373e-04
8.0814400000e-01,4.0658436774e-04,4.8797359341e-04,6.0891314206e-04
8.0914400000e-01,4.0655300836e-04,4.8832323955e-04,6.0866681451e-04
8.1014400000e-01,4.0648988943e-04,4.8898065870e-04,6.0903072153e-04
8.1114400000e-01,4.0631523007e-04,4.8972295190e-04,6.1075021222e-04
8.1214400000e-01,4.0653565520e-04,4.8918031098e-04,6.0919464886e-04
8.1314400000e-01,4.0666323912e-04,4.8926671298e-04,6.1030259531e-04
8.1414400000e-01,4.0670998715e-04,4.9098140153e-04,6.0978127294e-04
8.1514400000e-01,4.0656228521e-04,4.9211688747e-04,6.1015369283e-04
8.1614400000e-01,4.0640916268e-04,4.9069934903e-04,6.0912796471e-04
8.1714400000e-01,4.0652714233e-04,4.9274618505e-04,6.0979273258e-04
8.1814400000e-01,4.0681763494e-04,4.9063979532e-04,6.1053237005e-04
8.1914400000e-01,4.0678009100e-04,4.9023674364e-04,6.0966463934e-04
8.2014400000e-01,4.0669448936e-04,4.8999678256e-04,6.0967071477e-04
8.2114400000e-01,4.0630347939e-04,4.9118898460e-04,6.1047976487e-04
8.2214400000e-01,4.0622417146e-04,4.8990299547e-04,6.1042039306e-04
8.2314400000e-01,4.0652732423e-04,4.9200785725e-04,6.0977199610e-04
8.2414400000e-01,4.0656472265e-04,4.9003727327e-04,6.0903479607e-04
8.2514400000e-01,4.0658709622e-04,4.8998888815e-04,6.0972237407e-04
8.2614400000e-01,4.0628874558e-04,4.9100981414e-04,6.1027367337e-04
8.2714400000e-01,4.0679635276e-04,4.9051566748e-04,6.0990405473e-04
8.2814400000e-01,4.0710219764e-04,4.8975714890e-04,6.1127699155e-04
8.2914400000e-01,4.0627706767e-04,4.8968053306e-04,6.1101200117e-04
8.3014400000e-01,4.0605857066e-04,4.8901423725e-04,6.0941802076e-04
8.3114400000e-01,4.0623941459e-04,4.9173213483e-04,6.1063634348e-04
8.3214400000e-01,4.0611746954e-04,4.8924899602e-04,6.1042534071e-04
8.3314400000e-01,4.0608705604e-04,4.8908852477e-04,6.1094717239e-04
8.3414400000e-01,4.0675040509e-04,4.9035483244e-04,6.0994520027e-04
8.3514400000e-01,4.0684622945e-04,4.8916412197e-04,6.0956852394e-04
8.3614400000e-01,4.0704013372e-04,4.8945752496e-04,6.1018850829e-04
8.3714400000e-01,4.0731734771e-04,4.8840720410e-04,6.1077640567e-04
8.3814400000e-01,4.0717346565e-04,4.9112310080e-04,6.1057588027e-04
8.3914400000e-01,4.0678474761e-04,4.9175909226e-04,6.1003847804e-04
8.4014400000e-01,4.0723170969e-04,4.8979447456e-04,6.0926326114e-04
8.4114400000e-01,4.0649647417e-04,4.9036989367e-04,6.0967799072e-04
8.4214400000e-01,4.0707709559e-04,4.9014437536e-04,6.1029677454e-04
8.4314400000e-01,4.0658193029e-04,4.9229660362e-04,6.0953665525e-04
8.4414400000e-01,4.0666982386e-04,4.8790734581e-04,6.0953952925e-04
8.4514400000e-01,4.0696540964e-04,4.9096255680e-04,6.1022947193e-04
8.4614400000e-01,4.0664905100e-04,4.8869103921e-04,6.1041777371e-04
8.4714400000e-01,4.0668841393e-04,4.8886886361e-04,6.1057922721e-04
8.4814400000e-01,4.0679980884e-04,4.8964109737e-04,6.0989063059e-04
8.4914400000e-01,4.0657905629e-04,4.8947382311e-04,6.1003611336e-04
8.5014400000e-01,4.0735932998e-04,4.8914433137e-04,6.1019909481e-04
8.5114400000e-01,4.0626990085e-04,4.8860525567e-04,6.1112135882e-04
8.5214400000e-01,4.0615810576e-04,4.9172260333e-04,6.0960777773e-04
8.5314400000e-01,4.0666047425e-04,4.9170728744e-04,6.1079394072e-04
8.5414400000e-01,4.0626568079e-04,4.9058009608e-04,6.1087608628e-04
8.5514400000e-01,4.0690341848e-04,4.8925317969e-04,6.0998685512e-04
8.5614400000e-01,4.0635106416e-04,4.9213322200e-04,6.0996895627e-04
8.5714400000e-01,4.0651924792e-04,4.8914160288e-04,6.0931190092e-04
8.5814400000e-01,4.0078550228e-04,4.9027446948e-04,6.1091486714e-04
8.5914400000e-01,4.0701026592e-04,4.8920446716e-04,6.1082348111e-04
8.6014400000e-01,4.0656796045e-04,4.8989539209e-04,6.0946218582e-04
8.6114400000e-01,4.0706712753e-04,4.8912610509e-04,6.0980411945e-04
8.6214400000e-01,4.0651324525e-04,4.8940972192e-04,6.1006561737e-04
8.6314400000e-01,4.0676557546e-04,4.9034588301e-04,6.1025853938e-04
8.6414400000e-01,4.0628947318e-04,4.9070415116e-04,6.1109814851e-04
8.6514400000e-01,4.0705996071e-04,4.8924368457e-04,6.1055085098e-04
8.6614400000e-01,4.0704224375e-04,4.8841546231e-04,6.1015780375e-04
8.6714400000e-01,4.0668081056e-04,4.8840443924e-04,6.1113991251e-04
8.6814400000e-01,4.0667426219e-04,4.8964295274e-04,6.0959446273e-04
8.6914400000e-01,4.0697286749e-04,4.8899099056e-04,6.1081205786e-04
8.7014400000e-01,4.0660066588e-04,4.8846064601e-04,6.1025592004e-04
8.7114400000e-01,4.0555878513e-04,4.9008649512e-04,6.0999198467e-04
8.7214400000e-01,4.0577648178e-04,4.8982255976e-04,6.0918453528e-04
8.7314400000e-01,4.0597358748e-04,4.9203652452e-04,6.1042846937e-04
8.7414400000e-01,4.0617269406e-04,4.9111986300e-04,6.1070408265e-04
8.7514400000e-01,4.0607807023e-04,4.9125053920e-04,6.1077924329e-04
8.7614400000e-01,4.0649676521e-04,4.8899248213e-04,6.0937767557e-04
8.7714400000e-01,4.0667462599e-04,4.8935577070e-04,6.1023627495e-04
8.7814400000e-01,4.0101538616e-04,4.8902085837e-04,6.0968493926e-04
8.7914400000e-01,4.0162256482e-04,4.8990805226e-04,6.1090810050e-04
8.8014400000e-01,4.0128412365e-04,4.9100064643e-04,6.1017904954e-04
8.8114400000e-01,4.0629918658e-04,4.8894431529e-04,6.1002847360e-04
8.8214400000e-01,4.0629922296e-04,4.9054317060e-04,6.1062775785e-04
8.8314400000e-01,4.0749222535e-04,4.8782811064e-04,6.1141792685e-04
8.8414400000e-01,4.0576851461e-04,4.8899568355e-04,6.1107828515e-04
8.8514400000e-01,4.0529761463e-04,4.8891546612e-04,6.1048354837e-04
8.8614400000e-01,4.0564245865e-04,4.9129488616e-04,6.0977512476e-04
8.8714400000e-01,4.0690541937e-04,4.8856098147e-04,6.1114216805e-04
8.8814400000e-01,4.0717575757e-04,4.8808033171e-04,6.1117592850e-04
8.8914400000e-01,4.0599832573e-04,4.8924393923e-04,6.1114624259e-04
8.9014400000e-01,4.0673985495e-04,4.8839818191e-04,6.1168328102e-04
8.9114400000e-01,4.0647795686e-04,4.8818979849e-04,6.1273611209e-04
8.9214400000e-01,4.0677037759e-04,4.9035515985e-04,6.1245213146e-04
8.9314400000e-01,4.0714454371e-04,4.8846166465e-04,6.1116566940e-04
8.9414400000e-01,4.0722570702e-04,4.8830828746e-04,6.1195649323e-04
8.9514400000e-01,4.0696759243e-04,4.9058249715e-04,6.1150429246e-04
8.9614400000e-01,4.0672213800e-04,4.9089037930e-04,6.1031350924e-04
8.9714400000e-01,4.0667873691e-04,4.8851172323e-04,6.1090431700e-04
8.9814400000e-01,4.0746977902e-04,4.8805257393e-04,6.1073267716e-04
8.9914400000e-01,4.0697948862e-04,4.9027250498e-04,6.1077735154e-04
9.0014400000e-01,4.0669361624e-04,4.9062175094e-04,6.1181766796e-04
9.0114400000e-01,4.0735274524e-04,4.8981215514e-04,6.1023823946e-04
9.0214400000e-01,4.0663249820e-04,4.8895581131e-04,6.1163125793e-04
9.0314400000e-01,4.0632115997e-04,4.9132620916e-04,6.1119651946e-04
9.0414400000e-01,4.0666982386e-04,4.9119254982e-04,6.1121150793e-04
9.0514400000e-01,4.0608530981e-04,4.8829529987e-04,6.1121703766e-04
9.0614400000e-01,4.0751965571e-04,4.8960995628e-04,6.1225211539e-04
9.0714400000e-01,4.0687125875e-04,4.9178212066e-04,6.1143662606e-04
9.0814400000e-01,4.0654515033e-04,4.8867819714e-04,6.1190956330e-04
9.0914400000e-01,4.0663871914e-04,4.8878537200e-04,6.1108330556e-04
9.1014400000e-01,4.0700706450e-04,4.8859943490e-04,6.1078426370e-04
9.1114400000e-01,4.0650458686e-04,4.9031499657e-04,6.1167607782e-04
9.1214400000e-01,4.0692979383e-04,4.8855788918e-04,6.1155515141e-04
9.1314400000e-01,4.0708353481e-04,4.8866495490e-04,6.1026716139e-04
9.1414400000e-01,4.0624796384e-04,4.8987094488e-04,6.1093749537e-04
9.1514400000e-01,4.0658062062e-04,4.8958387197e-04,6.1106686189e-04
9.1614400000e-01,4.0616938350e-04,4.8769335990e-04,6.1083155742e-04
9.1714400000e-01,4.0654656914e-04,4.8778045311e-04,6.1126535002e-04
9.1814400000e-01,4.0628965507e-04,4.8920333938e-04,6.1031892983e-04
9.1914400000e-01,4.0636768972e-04,4.8857255024e-04,6.1062462919e-04
9.2014400000e-01,4.0653456381e-04,4.8788730055e-04,6.1100887251e-04
9.2114400000e-01,4.0675691707e-04,4.8979960411e-04,6.1127575464e-04
9.2214400000e-01,4.0637984057e-04,4.8866331781e-04,6.1168539105e-04
9.2314400000e-01,4.0631228330e-04,4.8780195357e-04,6.1044382164e-04
9.2414400000e-01,4.0644419641e-04,4.8928399337e-04,6.1096354329e-04
9.2514400000e-01,4.0625644033e-04,4.9060108722e-04,6.1090926465e-04
9.2614400000e-01,4.0577313484e-04,4.8798941862e-04,6.1044389440e-04
9.2714400000e-01,4.0615479520e-04,4.8878740927e-04,6.0988833866e-04
9.2814400000e-01,4.0639130020e-04,4.8938629334e-04,6.0873051552e-04
9.2914400000e-01,4.0675004129e-04,4.9169208069e-04,6.0938808019e-04
9.3014400000e-01,4.0601629735e-04,4.9016194680e-04,6.0814872995e-04
9.3114400000e-01,4.0474384150e-04,4.8901274567e-04,6.0894995840e-04
9.3214400000e-01,4.0492614062e-04,4.9117676099e-04,6.0983216827e-04
9.3314400000e-01,4.0587568947e-04,4.9156362365e-04,6.0924739955e-04
9.3414400000e-01,4.0691633330e-04,4.8957936087e-04,6.0850899899e-04
9.3514400000e-01,4.0630689909e-04,4.9011607189e-04,6.0827605921e-04
9.3614400000e-01,4.0611772420e-04,4.9030179071e-04,6.0781294451e-04
9.3714400000e-01,4.0602735680e-04,4.8898735258e-04,6.1020891735e-04
9.3814400000e-01,4.0639617509e-04,4.9152880820e-04,6.0912356275e-04
9.3914400000e-01,4.0641978558e-04,4.9242022214e-04,6.0795315221e-04
9.4014400000e-01,4.0660874220e-04,4.8973284720e-04,6.0957667301e-04
9.4114400000e-01,4.0602018998e-04,4.9198260967e-04,6.0863214458e-04
9.4214400000e-01,4.0623257519e-04,4.8963258450e-04,6.0893482441e-04
9.4314400000e-01,4.0661776438e-04,4.9172049330e-04,6.0874484916e-04
9.4414400000e-01,4.0643288230e-04,4.8829690058e-04,6.0869519075e-04
9.4514400000e-01,4.0701914259e-04,4.9124413636e-04,6.0863058025e-04
9.4614400000e-01,4.0656344936e-04,4.8831825552e-04,6.0985865275e-04
9.4714400000e-01,4.0657490899e-04,4.8824535043e-04,6.0895297793e-04
9.4814400000e-01,4.0699051169e-04,4.8833946494e-04,6.0898517404e-04
9.4914400000e-01,4.0657483623e-04,4.8953908845e-04,6.0871378082e-04
9.5014400000e-01,4.0648468712e-04,4.9030080845e-04,6.0870963352e-04
9.5114400000e-01,4.0692524635e-04,4.8864731070e-04,6.0847651184e-04
9.5214400000e-01,4.0125833038e-04,4.9020261940e-04,6.0881098761e-04
9.5314400000e-01,4.0627925046e-04,4.9123442295e-04,6.0930691689e-04
9.5414400000e-01,4.0636437916e-04,4.8786667321e-04,6.0829152062e-04
9.5514400000e-01,4.0488801460e-04,4.9103964557e-04,6.0859234509e-04
9.5614400000e-01,4.0132970753e-04,4.9048612709e-04,6.0888000007e-04
9.5714400000e-01,4.0119270125e-04,4.8981990403e-04,6.0767757532e-04
9.5814400000e-01,4.0682578401e-04,4.8783618695e-04,6.0945862060e-04
9.5914400000e-01,4.0674924094e-04,4.9146437959e-04,6.0912818299e-04
9.6014400000e-01,4.0734230424e-04,4.9130387197e-04,6.0857586504e-04
9.6114400000e-01,4.0730767068e-04,4.8819929361e-04,6.0895137722e-04
9.6214400000e-01,4.0679107769e-04,4.8897669330e-04,6.0967333411e-04
9.6314400000e-01,4.0687926230e-04,4.8855879868e-04,6.0933598434e-04
9.6414400000e-01,4.0672955947e-04,4.8864909331e-04,6.0903421399e-04
9.6514400000e-01,4.0615777834e-04,4.9053262046e-04,6.0946575104e-04
9.6614400000e-01,4.0573555452e-04,4.9062859034e-04,6.0992839281e-04
9.6714400000e-01,4.0619641368e-04,4.8916455853e-04,6.0825943365e-04
9.6814400000e-01,4.0627008275e-04,4.8904359573e-04,6.0879912780e-04
9.6914400000e-01,4.0635753976e-04,4.9225436669e-04,6.0943002609e-04
9.7014400000e-01,4.0661660023e-04,4.9108926760e-04,6.0936865339e-04
9.7114400000e-01,4.0592080040e-04,4.8857349611e-04,6.0896822106e-04
9.7214400000e-01,4.0655704652e-04,4.8786070693e-04,6.0848884459e-04
9.7314400000e-01,4.0632341552e-04,4.8869591410e-04,6.0963509895e-04
9.7414400000e-01,4.0543334762e-04,4.9104633945e-04,6.0859583755e-04
9.7514400000e-01,4.0553099097e-04,4.8837137001e-04,6.0966500314e-04
9.7614400000e-01,4.0655111661e-04,4.8842328397e-04,6.0948023020e-04
9.7714400000e-01,4.0636765334e-04,4.9058729928e-04,6.1025504692e-04
9.7814400000e-01,4.0727602027e-04,4.8901252740e-04,6.0931593907e-04
9.7914400000e-01,4.0640443331e-04,4.8928413889e-04,6.0863021645e-04
9.8014400000e-01,4.0644947148e-04,4.9010272051e-04,6.0940979893e-04
9.8114400000e-01,4.0619015635e-04,4.8954236263e-04,6.0922771809e-04
9.8214400000e-01,4.0692309994e-04,4.9072004913e-04,6.0963837313e-04
9.8314400000e-01,4.0631304728e-04,4.8921265261e-04,6.1000017013e-04
9.8414400000e-01,4.0728435124e-04,4.8813850299e-04,6.1041995650e-04
9.8514400000e-01,4.0609244024e-04,4.8815447371e-04,6.1016977270e-04
