# Saved on 2025-07-21T13:33:50.072277
# Name: Shreenidhi
# Sample_ID: Batch6_Sample6_F5_TPTE37
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000000
#   Max_Voltage: 7
#   IComp: 1e-06
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.001
#   max_gtarget: 0.0012
#   num_level: 3
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1000.00 uS,Conductance_Target_1100.00 uS,Conductance_Target_1200.00 uS
7.2314400000e-01,9.9359669548e-04,1.1025032290e-03,1.1941511184e-03
7.2414400000e-01,9.9411161500e-04,1.1046556028e-03,1.1932277994e-03
7.2514400000e-01,9.9419426988e-04,1.1037786317e-03,1.1948168685e-03
7.2614400000e-01,9.9312404927e-04,1.1041077232e-03,1.1964905570e-03
7.2714400000e-01,9.9300094007e-04,1.1050370813e-03,1.1947088933e-03
7.2814400000e-01,9.9332079117e-04,1.1045117571e-03,1.1972834909e-03
7.2914400000e-01,9.9337608845e-04,1.1046890722e-03,1.1941653065e-03
7.3014400000e-01,9.9352582765e-04,1.1059137614e-03,1.1966398597e-03
7.3114400000e-01,9.9348253570e-04,1.1054694187e-03,1.1974282825e-03
7.3214400000e-01,9.9347089417e-04,1.1037374497e-03,1.1947056919e-03
7.3314400000e-01,9.9231510831e-04,1.1023074330e-03,1.1929180619e-03
7.3414400000e-01,9.9301381852e-04,1.1030551832e-03,1.1934859504e-03
7.3514400000e-01,9.9284130556e-04,1.1003803229e-03,1.1948472820e-03
7.3614400000e-01,9.9310484075e-04,1.1025070125e-03,1.1944954895e-03
7.3714400000e-01,9.9322161986e-04,1.1024386913e-03,1.1950940825e-03
7.3814400000e-01,9.9315766420e-04,1.1024070409e-03,1.1953058129e-03
7.3914400000e-01,9.9353950645e-04,1.1029194866e-03,1.1959746189e-03
7.4014400000e-01,9.9333257822e-04,1.1031985923e-03,1.1963590805e-03
7.4114400000e-01,9.9303018942e-04,1.1034816271e-03,1.1965604790e-03
7.4214400000e-01,9.9309305369e-04,1.1006972636e-03,1.1963709403e-03
7.4314400000e-01,9.9363227491e-04,1.1024624837e-03,1.1964467558e-03
7.4414400000e-01,9.9278164271e-04,1.1038914818e-03,1.1976346286e-03
7.4514400000e-01,9.9247139588e-04,1.1047561566e-03,1.1972848733e-03
7.4614400000e-01,9.9334560218e-04,1.1061297118e-03,1.1972679931e-03
7.4714400000e-01,9.9299213616e-04,1.1046480358e-03,1.1970518972e-03
7.4814400000e-01,9.9290402432e-04,1.1044592247e-03,1.1968259787e-03
7.4914400000e-01,9.9286029581e-04,1.1030583846e-03,1.1972354696e-03
7.5014400000e-01,9.9282377050e-04,1.1025675485e-03,1.1971661297e-03
7.5114400000e-01,9.9294826214e-04,1.1014940537e-03,1.1949201144e-03
7.5214400000e-01,9.9333803519e-04,1.1029988673e-03,1.1972860375e-03
7.5314400000e-01,9.9223012512e-04,1.1026666471e-03,1.1981946591e-03
7.5414400000e-01,9.9308046629e-04,1.1024346168e-03,1.1984437879e-03
7.5514400000e-01,9.9323733593e-04,1.1043151608e-03,1.1962345889e-03
7.5614400000e-01,9.9337761640e-04,1.1056612857e-03,1.1973361688e-03
7.5714400000e-01,9.9359203887e-04,1.1019634985e-03,1.1968541367e-03
7.5814400000e-01,9.9389289971e-04,1.1005982378e-03,1.1983100558e-03
7.5914400000e-01,9.9396529549e-04,1.1018974328e-03,1.1952825298e-03
7.6014400000e-01,9.9369164673e-04,1.1052112677e-03,1.1966097372e-03
7.6114400000e-01,9.9387718365e-04,1.1051792535e-03,1.1967275350e-03
7.6214400000e-01,9.9389159004e-04,1.1028112203e-03,1.1970088963e-03
7.6314400000e-01,9.9433389551e-04,1.1016352801e-03,1.1976852693e-03
7.6414400000e-01,9.9414872238e-04,1.1032487237e-03,1.1967846513e-03
7.6514400000e-01,9.9345408671e-04,1.1028310837e-03,1.1985051242e-03
7.6614400000e-01,9.9361583125e-04,1.1053484195e-03,1.1954636284e-03
7.6714400000e-01,9.9394666904e-04,1.1065027502e-03,1.1943974823e-03
7.6814400000e-01,9.9354539998e-04,1.1056095536e-03,1.1982508295e-03
7.6914400000e-01,9.9415083241e-04,1.1068205640e-03,1.1946355517e-03
7.7014400000e-01,9.9342985777e-04,1.1064142745e-03,1.1980452109e-03
7.7114400000e-01,9.9312601378e-04,1.1065843137e-03,1.1961275595e-03
7.7214400000e-01,9.9332202808e-04,1.1055837967e-03,1.1967667524e-03
7.7314400000e-01,9.9413977296e-04,1.1016969802e-03,1.1955826631e-03
7.7414400000e-01,9.9407552625e-04,1.1042161350e-03,1.1962630379e-03
7.7514400000e-01,9.9424243672e-04,1.1054638162e-03,1.1977903341e-03
7.7614400000e-01,9.9413991848e-04,1.1032887414e-03,1.1926603474e-03
7.7714400000e-01,9.9379583844e-04,1.1024314153e-03,1.1942825950e-03
7.7814400000e-01,9.9377648439e-04,1.1053263006e-03,1.1954795627e-03
7.7914400000e-01,9.9385128124e-04,1.1052966875e-03,1.1947253370e-03
7.8014400000e-01,9.9367862276e-04,1.1057854863e-03,1.1959610856e-03
7.8114400000e-01,9.9393990240e-04,1.1060290126e-03,1.1962550343e-03
7.8214400000e-01,9.9374330603e-04,1.1058266682e-03,1.1932062625e-03
7.8314400000e-01,9.9336451967e-04,1.1061358964e-03,1.1949828331e-03
7.8414400000e-01,9.9295160908e-04,1.1059419194e-03,1.1952508794e-03
7.8514400000e-01,9.9346725619e-04,1.1034898489e-03,1.1956170056e-03
7.8614400000e-01,9.9367149232e-04,1.1042084225e-03,1.1963636643e-03
7.8714400000e-01,9.9406453955e-04,1.1056858784e-03,1.1963827274e-03
7.8814400000e-01,9.9465738458e-04,1.1027931032e-03,1.1956506933e-03
7.8914400000e-01,9.9372184195e-04,1.1038567754e-03,1.1953447392e-03
7.9014400000e-01,9.9397715530e-04,1.1043250561e-03,1.1964723672e-03
7.9114400000e-01,9.9416654848e-04,1.1031247413e-03,1.1955601076e-03
7.9214400000e-01,9.9414341094e-04,1.1005564738e-03,1.1955514492e-03
7.9314400000e-01,9.9423763459e-04,1.1032426846e-03,1.1954415095e-03
7.9414400000e-01,9.9375727586e-04,1.1032247858e-03,1.1952800560e-03
7.9514400000e-01,9.9381475593e-04,1.1015321797e-03,1.1968058243e-03
7.9614400000e-01,9.9319404399e-04,1.1033933697e-03,1.1941623234e-03
7.9714400000e-01,9.9297336419e-04,1.1011218157e-03,1.1959292897e-03
7.9814400000e-01,9.9339988083e-04,1.1019928934e-03,1.1966209422e-03
7.9914400000e-01,9.9306125776e-04,1.1034709314e-03,1.1940355762e-03
8.0014400000e-01,9.9383403722e-04,1.1070210894e-03,1.1965268641e-03
8.0114400000e-01,9.9381388281e-04,1.1053219350e-03,1.1960355914e-03
8.0214400000e-01,9.9394368590e-04,1.1044340499e-03,1.1970628111e-03
8.0314400000e-01,9.9379481981e-04,1.1056134827e-03,1.1967236060e-03
8.0414400000e-01,9.9405740912e-04,1.1047655426e-03,1.1950229236e-03
8.0514400000e-01,9.9344848422e-04,1.1047231965e-03,1.1975030793e-03
8.0614400000e-01,9.9415112345e-04,1.1046666623e-03,1.1986678146e-03
8.0714400000e-01,9.9304110336e-04,1.1047272710e-03,1.1959585390e-03
8.0814400000e-01,9.9297598354e-04,1.1036544311e-03,1.1955955415e-03
8.0914400000e-01,9.9357886938e-04,1.1050520698e-03,1.1954612273e-03
8.1014400000e-01,9.9393713754e-04,1.1054657807e-03,1.1963218276e-03
8.1114400000e-01,9.9364217022e-04,1.1056105723e-03,1.1943999561e-03
8.1214400000e-01,9.9403725471e-04,1.1038829689e-03,1.1963809084e-03
8.1314400000e-01,9.9338074506e-04,1.1045774590e-03,1.1965689919e-03
8.1414400000e-01,9.9375480204e-04,1.1056540825e-03,1.1959516996e-03
8.1514400000e-01,9.9400254840e-04,1.1059646204e-03,1.1980278214e-03
8.1614400000e-01,9.9407901871e-04,1.1051062756e-03,1.1978961993e-03
8.1714400000e-01,9.9419718026e-04,1.1035874923e-03,1.1942781566e-03
8.1814400000e-01,9.9433389551e-04,1.1040978279e-03,1.1989070481e-03
8.1914400000e-01,9.9360855529e-04,1.1050037574e-03,1.1979167903e-03
8.2014400000e-01,9.9348100775e-04,1.1058095697e-03,1.1976183305e-03
8.2114400000e-01,9.9399527244e-04,1.1068884487e-03,1.1980274576e-03
8.2214400000e-01,9.9381963082e-04,1.1074671056e-03,1.1953950161e-03
8.2314400000e-01,9.9327917269e-04,1.1039406672e-03,1.1958658433e-03
8.2414400000e-01,9.9306089396e-04,1.1065452418e-03,1.1981027637e-03
8.2514400000e-01,9.9351156678e-04,1.1023999105e-03,1.1976140377e-03
8.2614400000e-01,9.9349723314e-04,1.1062835983e-03,1.1943352729e-03
8.2714400000e-01,9.9413249700e-04,1.1049932073e-03,1.1982528667e-03
8.2814400000e-01,9.9398755992e-04,1.1052724585e-03,1.1973454093e-03
8.2914400000e-01,9.9392636912e-04,1.1059602548e-03,1.2003511802e-03
8.3014400000e-01,9.9341086752e-04,1.1052695481e-03,1.1968876061e-03
8.3114400000e-01,9.9377226434e-04,1.1063116108e-03,1.1959391850e-03
8.3214400000e-01,9.9419048638e-04,1.1052953050e-03,1.1963132420e-03
8.3314400000e-01,9.9373617559e-04,1.1053423805e-03,1.1991497740e-03
8.3414400000e-01,9.9336619314e-04,1.1048418673e-03,1.1990218627e-03
8.3514400000e-01,9.9317614513e-04,1.1026528227e-03,1.1968443141e-03
8.3614400000e-01,9.9299475551e-04,1.1058367090e-03,1.1975748203e-03
8.3714400000e-01,9.9366392533e-04,1.1062354315e-03,1.1974244990e-03
8.3814400000e-01,9.9293101812e-04,1.1052718037e-03,1.1989619088e-03
8.3914400000e-01,9.9275850516e-04,1.1038104276e-03,1.1987709149e-03
8.4014400000e-01,9.9272976513e-04,1.1039676610e-03,1.1963320139e-03
8.4114400000e-01,9.9395685538e-04,1.1004703265e-03,1.1952413479e-03
8.4214400000e-01,9.9414995930e-04,1.1060818360e-03,1.1974880908e-03
8.4314400000e-01,9.9387842056e-04,1.1055060895e-03,1.1949516193e-03
8.4414400000e-01,9.9389901152e-04,1.1035356874e-03,1.1974434165e-03
8.4514400000e-01,9.9369317468e-04,1.1025021377e-03,1.1988665938e-03
8.4614400000e-01,9.9368546216e-04,1.1043316772e-03,1.1974389781e-03
8.4714400000e-01,9.9372933619e-04,1.1050960165e-03,1.2002406584e-03
8.4814400000e-01,9.9346558272e-04,1.1044921848e-03,1.1994894885e-03
8.4914400000e-01,9.9230448541e-04,1.1052642367e-03,1.2004376185e-03
8.5014400000e-01,9.9274198874e-04,1.1054052447e-03,1.1958441610e-03
8.5114400000e-01,9.9298456917e-04,1.1055815412e-03,1.1966010788e-03
8.5214400000e-01,9.9349555967e-04,1.1062574049e-03,1.1970281776e-03
8.5314400000e-01,9.9337739812e-04,1.1055412324e-03,1.1990623898e-03
8.5414400000e-01,9.9209159089e-04,1.1033904593e-03,1.1978590919e-03
8.5514400000e-01,9.9303833849e-04,1.1058239761e-03,1.1979852570e-03
8.5614400000e-01,9.9329365185e-04,1.1054000788e-03,1.1969116895e-03
8.5714400000e-01,9.9325159681e-04,1.1049586465e-03,1.1978082330e-03
8.5814400000e-01,9.9243989098e-04,1.1045551946e-03,1.1974389781e-03
8.5914400000e-01,9.9397504528e-04,1.1025546701e-03,1.1980740237e-03
8.6014400000e-01,9.9413446151e-04,1.1051006732e-03,1.2000246352e-03
8.6114400000e-01,9.9367483926e-04,1.1055248615e-03,1.1966926832e-03
8.6214400000e-01,9.9312092061e-04,1.1032181646e-03,1.1992147483e-03
8.6314400000e-01,9.9356220744e-04,1.1025783169e-03,1.1999198614e-03
8.6414400000e-01,9.9246244645e-04,1.1047487351e-03,1.1978620023e-03
8.6514400000e-01,9.9335004052e-04,1.1048767192e-03,1.1984646699e-03
8.6614400000e-01,9.9403150671e-04,1.1037848162e-03,1.1991056090e-03
8.6714400000e-01,9.9479446362e-04,1.1045197607e-03,1.1999539856e-03
8.6814400000e-01,9.9355434941e-04,1.1051936599e-03,1.2006657198e-03
8.6914400000e-01,9.9387325463e-04,1.1015104974e-03,1.2004000746e-03
8.7014400000e-01,9.9335316918e-04,1.1026993161e-03,1.1990300118e-03
8.7114400000e-01,9.9336983112e-04,1.1040374375e-03,1.1991231440e-03
8.7214400000e-01,9.9429562397e-04,1.1044918938e-03,1.1986941536e-03
8.7314400000e-01,9.9368182418e-04,1.1043107952e-03,1.1982248543e-03
8.7414400000e-01,9.9352961115e-04,1.1051827460e-03,1.2001261348e-03
8.7514400000e-01,9.9375742138e-04,1.1049222667e-03,1.2008875638e-03
8.7614400000e-01,9.9403754575e-04,1.1047539010e-03,1.2000125571e-03
8.7714400000e-01,9.9333243270e-04,1.1050894682e-03,1.2005969620e-03
8.7814400000e-01,9.9370212411e-04,1.1054461356e-03,1.2009742204e-03
8.7914400000e-01,9.9365490314e-04,1.1041602556e-03,1.2004331074e-03
8.8014400000e-01,9.9329561635e-04,1.1037581862e-03,1.2007561600e-03
8.8114400000e-01,9.9412551208e-04,1.1037912191e-03,1.2012320803e-03
8.8214400000e-01,9.9391232652e-04,1.1051713955e-03,1.1997768888e-03
8.8314400000e-01,9.9418051832e-04,1.1032218026e-03,1.2006854377e-03
8.8414400000e-01,9.9428973044e-04,1.1053748312e-03,1.1996662215e-03
8.8514400000e-01,9.9439828773e-04,1.1044747953e-03,1.1996809189e-03
8.8614400000e-01,9.9376084108e-04,1.1046295549e-03,1.2004307064e-03
8.8714400000e-01,9.9352371763e-04,1.1052174523e-03,1.2002247240e-03
8.8814400000e-01,9.9447715911e-04,1.1061836267e-03,1.1989608174e-03
8.8914400000e-01,9.9380798929e-04,1.1066635489e-03,1.2003364827e-03
8.9014400000e-01,9.9475299066e-04,1.1053034541e-03,1.2005672761e-03
8.9114400000e-01,9.9366654467e-04,1.1061783152e-03,1.2011023500e-03
8.9214400000e-01,9.9416261946e-04,1.1058757809e-03,1.2016135588e-03
8.9314400000e-01,9.9424076325e-04,1.1045459541e-03,1.2001217692e-03
8.9414400000e-01,9.9443037470e-04,1.1060476390e-03,1.1991852807e-03
8.9514400000e-01,9.9396937003e-04,1.1038944649e-03,1.2018712005e-03
8.9614400000e-01,9.9428500107e-04,1.1057879601e-03,1.1998291302e-03
8.9714400000e-01,9.9328077340e-04,1.1049625755e-03,1.2006914767e-03
8.9814400000e-01,9.9453733128e-04,1.1047195585e-03,1.2009034981e-03
8.9914400000e-01,9.9371754914e-04,1.1037538206e-03,1.2017643894e-03
9.0014400000e-01,9.9373646663e-04,1.1051982437e-03,1.2005734607e-03
9.0114400000e-01,9.9432829302e-04,1.1058339442e-03,1.2021060684e-03
9.0214400000e-01,9.9352037068e-04,1.1050917965e-03,1.1996740795e-03
9.0314400000e-01,9.9423778011e-04,1.1048789747e-03,1.1997696129e-03
9.0414400000e-01,9.9368364317e-04,1.1044114945e-03,1.2008442718e-03
9.0514400000e-01,9.9382945336e-04,1.1049439490e-03,1.1974544759e-03
9.0614400000e-01,9.9339260487e-04,1.1026558786e-03,1.1981071293e-03
9.0714400000e-01,9.9380522443e-04,1.1044157145e-03,1.1961446580e-03
9.0814400000e-01,9.9414995930e-04,1.1013265612e-03,1.1983612785e-03
9.0914400000e-01,9.9319040601e-04,1.1016478675e-03,1.1959000403e-03
9.1014400000e-01,9.9385673821e-04,1.1032961629e-03,1.1997822003e-03
9.1114400000e-01,9.9374192359e-04,1.1032219481e-03,1.1976795213e-03
9.1214400000e-01,9.9389595562e-04,1.1053409980e-03,1.1993142834e-03
9.1314400000e-01,9.9446326203e-04,1.1000832455e-03,1.1990577332e-03
9.1414400000e-01,9.9328608485e-04,1.1032058683e-03,1.1975377129e-03
9.1514400000e-01,9.9402706837e-04,1.1043875566e-03,1.1972598440e-03
9.1614400000e-01,9.9368226074e-04,1.1031366739e-03,1.1991000065e-03
9.1714400000e-01,9.9404176581e-04,1.1046173313e-03,1.2003524171e-03
9.1814400000e-01,9.9450502603e-04,1.1061148689e-03,1.1986353638e-03
9.1914400000e-01,9.9468554254e-04,1.1035896023e-03,1.1984055163e-03
9.2014400000e-01,9.9352808320e-04,1.1057689699e-03,1.1980494310e-03
9.2114400000e-01,9.9430631963e-04,1.1058192467e-03,1.1984710727e-03
9.2214400000e-01,9.9392258562e-04,1.0990101146e-03,1.1985839956e-03
9.2314400000e-01,9.9435950688e-04,1.1038794764e-03,1.1994704255e-03
9.2414400000e-01,9.9443794170e-04,1.1052996706e-03,1.1986108439e-03
9.2514400000e-01,9.9466225947e-04,1.1049429304e-03,1.1991700740e-03
9.2614400000e-01,9.9352626421e-04,1.1036347860e-03,1.1997460388e-03
9.2714400000e-01,9.9423727079e-04,1.1037704826e-03,1.1994386296e-03
9.2814400000e-01,9.9371260148e-04,1.1028351582e-03,1.2006593897e-03
9.2914400000e-01,9.9329387012e-04,1.1054244533e-03,1.1990119674e-03
9.3014400000e-01,9.9441691418e-04,1.1047715816e-03,1.1993651424e-03
9.3114400000e-01,9.9396500445e-04,1.1053618073e-03,1.1981112038e-03
9.3214400000e-01,9.9426149973e-04,1.1053782509e-03,1.1991395149e-03
9.3314400000e-01,9.9438024336e-04,1.0995097546e-03,1.1991026986e-03
9.3414400000e-01,9.9456126918e-04,1.1013499898e-03,1.1995946988e-03
9.3514400000e-01,9.9391581898e-04,1.1053837079e-03,1.1996412650e-03
9.3614400000e-01,9.9341712485e-04,1.1032680050e-03,1.2001122377e-03
9.3714400000e-01,9.9435084849e-04,1.1030868336e-03,1.1989765335e-03
9.3814400000e-01,9.9364668131e-04,1.1036838259e-03,1.2007309851e-03
9.3914400000e-01,9.9400713225e-04,1.1035210628e-03,1.1966100283e-03
9.4014400000e-01,9.9362696346e-04,1.1033780902e-03,1.1974701920e-03
9.4114400000e-01,9.9361081084e-04,1.1030770111e-03,1.1997796537e-03
9.4214400000e-01,9.9344528280e-04,1.1031401664e-03,1.1990888015e-03
9.4314400000e-01,9.9415388831e-04,1.1045187421e-03,1.1981933494e-03
9.4414400000e-01,9.9365730421e-04,1.1040672689e-03,1.2003205484e-03
9.4514400000e-01,9.9341268651e-04,1.1003343388e-03,1.2004539894e-03
9.4614400000e-01,9.9324417533e-04,1.1022821127e-03,1.1992599320e-03
9.4714400000e-01,9.9376724393e-04,1.1025662388e-03,1.1989365885e-03
9.4814400000e-01,9.9413009593e-04,1.1012274626e-03,1.1986032769e-03
9.4914400000e-01,9.9300305010e-04,1.1035164789e-03,1.1990823987e-03
9.5014400000e-01,9.9364893686e-04,1.1039942910e-03,1.1959927360e-03
9.5114400000e-01,9.9348828371e-04,1.1025196000e-03,1.1986119353e-03
9.5214400000e-01,9.9377582956e-04,1.1002485553e-03,1.2000313291e-03
9.5314400000e-01,9.9285105534e-04,1.1056687799e-03,1.1980612908e-03
9.5414400000e-01,9.9172219052e-04,1.1052047194e-03,1.1973920482e-03
9.5514400000e-01,9.9334894912e-04,1.1061598343e-03,1.1951837951e-03
9.5614400000e-01,9.9373348348e-04,1.1026532593e-03,1.1983601871e-03
9.5714400000e-01,9.9316115666e-04,1.1049208115e-03,1.1985258607e-03
9.5814400000e-01,9.9411037809e-04,1.1059793178e-03,1.1979595001e-03
9.5914400000e-01,9.9442600913e-04,1.1043386621e-03,1.1972415086e-03
9.6014400000e-01,9.9354008853e-04,1.1051494221e-03,1.1991451174e-03
9.6114400000e-01,9.9407574453e-04,1.1045792780e-03,1.1987934704e-03
9.6214400000e-01,9.9375225545e-04,1.1030093447e-03,1.1964814621e-03
9.6314400000e-01,9.9480595964e-04,1.1029063171e-03,1.1990990606e-03
9.6414400000e-01,9.9440570921e-04,1.1025879940e-03,1.1956464004e-03
9.6514400000e-01,9.9459168268e-04,1.1034971249e-03,1.1988948972e-03
9.6614400000e-01,9.9314296676e-04,1.1024376727e-03,1.2005448662e-03
9.6714400000e-01,9.9353717815e-04,1.1033115879e-03,1.1991322390e-03
9.6814400000e-01,9.9343800684e-04,1.1019237718e-03,1.1962580902e-03
9.6914400000e-01,9.9402182968e-04,1.1039115634e-03,1.1994106171e-03
9.7014400000e-01,9.9402677733e-04,1.1041315156e-03,1.1982145224e-03
9.7114400000e-01,9.9396413134e-04,1.1040507525e-03,1.1980959243e-03
9.7214400000e-01,9.9364762718e-04,1.1038819503e-03,1.1979565897e-03
9.7314400000e-01,9.9318385764e-04,1.1006600107e-03,1.1977962276e-03
9.7414400000e-01,9.9352357211e-04,1.1005787383e-03,1.1980556883e-03
9.7514400000e-01,9.9355827842e-04,1.1023598199e-03,1.1996515241e-03
9.7614400000e-01,9.9392804259e-04,1.1045477731e-03,1.1984221783e-03
9.7714400000e-01,9.9358781881e-04,1.1038329831e-03,1.1974859808e-03
9.7814400000e-01,9.9313379906e-04,1.1032704060e-03,1.1965281010e-03
9.7914400000e-01,9.9377859442e-04,1.1041787366e-03,1.1975062080e-03
9.8014400000e-01,9.9336473795e-04,1.1044344865e-03,1.1989507038e-03
9.8114400000e-01,9.9323631730e-04,1.1044849816e-03,1.2000981224e-03
9.8214400000e-01,9.9316144770e-04,1.1054208153e-03,1.1990920757e-03
9.8314400000e-01,9.9242017313e-04,1.1050490866e-03,1.1997191905e-03
9.8414400000e-01,9.9218392279e-04,1.1047205771e-03,1.2006719044e-03
9.8514400000e-01,9.9225922895e-04,1.1054717470e-03,1.2000228162e-03
9.8614400000e-01,9.9205521110e-04,1.1043896666e-03,1.1996403191e-03
9.8714400000e-01,9.9303157185e-04,1.1048753368e-03,1.2002328731e-03
9.8814400000e-01,9.9263641459e-04,1.1046554573e-03,1.1983059812e-03
9.8914400000e-01,9.9238306575e-04,1.1045706924e-03,1.1968803301e-03
9.9014400000e-01,9.9359596788e-04,1.1056594667e-03,1.1963059660e-03
9.9114400000e-01,9.9397686427e-04,1.1055303185e-03,1.1962340068e-03
9.9214400000e-01,9.9320204754e-04,1.1036838259e-03,1.1977065878e-03
9.9314400000e-01,9.9350691016e-04,1.1057857773e-03,1.1981400166e-03
9.9414400000e-01,9.9330485682e-04,1.1038825323e-03,1.1974215886e-03
9.9514400000e-01,9.9240234704e-04,1.1044938583e-03,1.1977719987e-03
9.9614400000e-01,9.9338547443e-04,1.1047210137e-03,1.1975249799e-03
9.9714400000e-01,9.9399680039e-04,1.1063273269e-03,1.1994681699e-03
9.9814400000e-01,9.9408054666e-04,1.1049513705e-03,1.1959252151e-03
9.9914400000e-01,9.9381541077e-04,1.1057248048e-03,1.1967356841e-03
1.0001440000e+00,9.9462107755e-04,1.1070549954e-03,1.1961572454e-03
1.0011440000e+00,9.9388642411e-04,1.1067541345e-03,1.1977182294e-03
1.0021440000e+00,9.9451470305e-04,1.1064772843e-03,1.1967858154e-03
1.0031440000e+00,9.9359698652e-04,1.1073031055e-03,1.1983044533e-03
1.0041440000e+00,9.9423275969e-04,1.1056225776e-03,1.2000196875e-03
1.0051440000e+00,9.9395838333e-04,1.1058952805e-03,1.1993471708e-03
1.0061440000e+00,9.9398261227e-04,1.1041913240e-03,1.1998303671e-03
1.0071440000e+00,9.9415927252e-04,1.1034448835e-03,1.1981227726e-03
1.0081440000e+00,9.9368393421e-04,1.1067786545e-03,1.1978095426e-03
1.0091440000e+00,9.9350800156e-04,1.1056308722e-03,1.1975064263e-03
1.0101440000e+00,9.9379314634e-04,1.1022647232e-03,1.1993137014e-03
1.0111440000e+00,9.9361248431e-04,1.1026403809e-03,1.1977706890e-03
1.0121440000e+00,9.9335273262e-04,1.1023216211e-03,1.1992528016e-03
1.0131440000e+00,9.9399498140e-04,1.1023501429e-03,1.1991269275e-03
1.0141440000e+00,9.9348675576e-04,1.1057874508e-03,1.1986759637e-03
1.0151440000e+00,9.9382326880e-04,1.1020923557e-03,1.1986974278e-03
1.0161440000e+00,9.9334429251e-04,1.1055244249e-03,1.1992841610e-03
1.0171440000e+00,9.9340497400e-04,1.1050156172e-03,1.2013235391e-03
1.0181440000e+00,9.9352175312e-04,1.1054437346e-03,1.1978972179e-03
1.0191440000e+00,9.9391625554e-04,1.1056473886e-03,1.1982685828e-03
1.0201440000e+00,9.9261815194e-04,1.1029013694e-03,1.1975981761e-03
1.0211440000e+00,9.9345954368e-04,1.1059702229e-03,1.1955060472e-03
1.0221440000e+00,9.9304437754e-04,1.1052877380e-03,1.1974214431e-03
1.0231440000e+00,9.9281831353e-04,1.1054828065e-03,1.1943557183e-03
1.0241440000e+00,9.9335695268e-04,1.1065243598e-03,1.1972522771e-03
1.0251440000e+00,9.9330092780e-04,1.1044330313e-03,1.1963250290e-03
1.0261440000e+00,9.9376840808e-04,1.1044544954e-03,1.1965052545e-03
1.0271440000e+00,9.9354918348e-04,1.1038314551e-03,1.1967626779e-03
1.0281440000e+00,9.9221375422e-04,1.1046022701e-03,1.1973731307e-03
1.0291440000e+00,9.9250813946e-04,1.1062635895e-03,1.1980541603e-03
1.0301440000e+00,9.9293247331e-04,1.1054087372e-03,1.1975089728e-03
1.0311440000e+00,9.9334291008e-04,1.1060900579e-03,1.1979538976e-03
1.0321440000e+00,9.9347467767e-04,1.1066332809e-03,1.1966541206e-03
1.0331440000e+00,9.9398486782e-04,1.1072417692e-03,1.1988641927e-03
1.0341440000e+00,9.9332020909e-04,1.1062819249e-03,1.1974140216e-03
