# Saved on 2025-07-21T13:19:11.343453
# Name: Shreenidhi
# Sample_ID: Batch6_Sample6_F5_TPTE37
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000000
#   Max_Voltage: 7
#   IComp: 1e-06
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0009
#   num_level: 3
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_700.00 uS,Conductance_Target_800.00 uS,Conductance_Target_900.00 uS
7.1714400000e-01,7.1117130574e-04,8.0781668657e-04,9.0595960501e-04
7.1814400000e-01,7.1194881457e-04,8.0747573520e-04,9.0636851382e-04
7.1914400000e-01,7.1115515311e-04,8.0710415205e-04,9.0688794444e-04
7.2014400000e-01,7.1173482866e-04,8.0728437752e-04,9.0630295745e-04
7.2114400000e-01,7.1247821325e-04,8.0744117440e-04,9.0649431513e-04
7.2214400000e-01,7.1112961450e-04,8.0753794464e-04,9.0665824246e-04
7.2314400000e-01,7.1029789979e-04,8.0827187048e-04,9.0660410933e-04
7.2414400000e-01,7.1091351856e-04,8.0739162513e-04,9.0637011454e-04
7.2514400000e-01,7.1061796916e-04,8.0810816144e-04,9.0577479568e-04
7.2614400000e-01,7.1016715083e-04,8.0744423030e-04,9.0565910796e-04
7.2714400000e-01,7.1084607043e-04,8.0771060311e-04,9.0600959084e-04
7.2814400000e-01,7.1047856181e-04,8.0709862232e-04,9.0625209850e-04
7.2914400000e-01,7.1022594057e-04,8.0871410319e-04,9.0643981821e-04
7.3014400000e-01,7.1085785748e-04,8.0732876086e-04,9.0582085249e-04
7.3114400000e-01,7.1100235800e-04,8.0784331658e-04,9.0597895905e-04
7.3214400000e-01,7.1178103099e-04,8.0751706264e-04,9.0597219241e-04
7.3314400000e-01,7.1092923463e-04,8.0775818788e-04,9.0613903012e-04
7.3414400000e-01,7.1084490628e-04,8.0783800513e-04,9.0589688625e-04
7.3514400000e-01,7.1169219154e-04,8.0693534983e-04,9.0620706032e-04
7.3614400000e-01,7.1030932304e-04,8.0699246610e-04,9.0631692728e-04
7.3714400000e-01,7.1001748438e-04,8.0774923845e-04,9.0675493993e-04
7.3814400000e-01,7.0997877629e-04,8.0724334111e-04,9.0649344202e-04
7.3914400000e-01,7.1017937444e-04,8.0730962509e-04,9.0664943855e-04
7.4014400000e-01,7.1006666985e-04,8.0700359831e-04,9.0673667728e-04
7.4114400000e-01,7.1074136940e-04,8.0739460827e-04,9.0600144176e-04
7.4214400000e-01,7.1264556027e-04,8.0783021986e-04,9.0640882263e-04
7.4314400000e-01,7.1143185778e-04,8.0694568169e-04,9.0627581812e-04
7.4414400000e-01,7.1175665653e-04,8.0799691204e-04,9.0653695224e-04
7.4514400000e-01,7.1167458373e-04,8.0787773186e-04,9.0702378657e-04
7.4614400000e-01,7.1085327363e-04,8.0723249994e-04,9.0652574727e-04
7.4714400000e-01,7.1133516030e-04,8.0784549937e-04,9.0654692031e-04
7.4814400000e-01,7.1121314249e-04,8.0754813098e-04,9.0619891125e-04
7.4914400000e-01,7.1125592513e-04,8.0755176896e-04,9.0633766376e-04
7.5014400000e-01,7.1190923336e-04,8.0777273979e-04,9.0543464466e-04
7.5114400000e-01,7.1175920311e-04,8.0809790234e-04,9.0609537438e-04
7.5214400000e-01,7.1234368079e-04,8.0837242422e-04,9.0567948064e-04
7.5314400000e-01,7.1221897088e-04,8.0779616837e-04,9.0577836090e-04
7.5414400000e-01,7.1328155173e-04,8.0756915850e-04,9.0628236649e-04
7.5514400000e-01,7.1171052696e-04,8.0811390944e-04,9.0603803983e-04
7.5614400000e-01,7.1084265073e-04,8.0711026385e-04,9.0614419605e-04
7.5714400000e-01,7.1172784374e-04,8.0849633378e-04,9.0625944722e-04
7.5814400000e-01,7.1119669883e-04,8.0778234405e-04,9.0553941845e-04
7.5914400000e-01,7.1136368206e-04,8.0789948697e-04,9.0530833404e-04
7.6014400000e-01,7.1149013820e-04,8.0717349192e-04,9.0556379291e-04
7.6114400000e-01,7.1217706136e-04,8.0750352936e-04,9.0603811259e-04
7.6214400000e-01,7.1149886935e-04,8.0767051259e-04,9.0597684903e-04
7.6314400000e-01,7.1078400651e-04,8.0716439697e-04,9.0559675300e-04
7.6414400000e-01,7.1206530265e-04,8.0702127889e-04,9.0576220828e-04
7.6514400000e-01,7.1249298344e-04,8.0703262938e-04,9.0594985522e-04
7.6614400000e-01,7.1212831244e-04,8.0748213804e-04,9.0565408755e-04
7.6714400000e-01,7.1207803558e-04,8.0698773672e-04,9.0525638370e-04
7.6814400000e-01,7.1135087637e-04,8.0729223555e-04,9.0582550911e-04
7.6914400000e-01,7.1111157013e-04,8.0677178630e-04,9.0483925305e-04
7.7014400000e-01,7.1249429311e-04,8.0737685494e-04,9.0546665888e-04
7.7114400000e-01,7.1160779044e-04,8.0648365838e-04,9.0502398962e-04
7.7214400000e-01,7.1193964686e-04,8.0696736404e-04,9.0455861937e-04
7.7314400000e-01,7.1133646998e-04,8.0697041994e-04,9.0483888926e-04
7.7414400000e-01,7.1096910688e-04,8.0716374214e-04,9.0502107923e-04
7.7514400000e-01,7.1224378189e-04,8.0747653556e-04,9.0489869763e-04
7.7614400000e-01,7.1083828516e-04,8.0776502728e-04,9.0474553872e-04
7.7714400000e-01,7.1096830652e-04,8.0752390204e-04,9.0456334874e-04
7.7814400000e-01,7.1079492045e-04,8.0759811681e-04,9.0505280241e-04
7.7914400000e-01,7.1093883889e-04,8.0755984527e-04,9.0493638709e-04
7.8014400000e-01,7.1093134466e-04,8.0738194811e-04,9.0593159257e-04
7.8114400000e-01,7.1050402767e-04,8.0716366938e-04,9.0544257546e-04
7.8214400000e-01,7.1076086897e-04,8.0776102550e-04,9.0641871793e-04
7.8314400000e-01,7.1077614848e-04,8.0680460087e-04,9.0639186965e-04
7.8414400000e-01,7.1105445386e-04,8.0769546912e-04,9.0610577899e-04
7.8514400000e-01,7.1237511293e-04,8.0771264038e-04,9.0672925580e-04
7.8614400000e-01,7.1222231782e-04,8.0701625848e-04,9.0635701781e-04
7.8714400000e-01,7.1063914220e-04,8.0724435975e-04,9.0635534434e-04
7.8814400000e-01,7.1133355959e-04,8.0818084825e-04,9.0600806288e-04
7.8914400000e-01,7.1078095061e-04,8.0731682829e-04,9.0601490228e-04
7.9014400000e-01,7.1167378337e-04,8.0746074673e-04,9.0623667347e-04
7.9114400000e-01,7.1192473115e-04,8.0710276961e-04,9.0607034508e-04
7.9214400000e-01,7.1194685006e-04,8.0725112639e-04,9.0616515081e-04
7.9314400000e-01,7.0974310802e-04,8.0743113358e-04,9.0597721282e-04
7.9414400000e-01,7.0864516601e-04,8.0664045527e-04,9.0607332822e-04
7.9514400000e-01,7.0914262324e-04,8.0695412180e-04,9.0629495389e-04
7.9614400000e-01,7.0901201980e-04,8.0689263996e-04,9.0671936050e-04
7.9714400000e-01,7.0947782660e-04,8.0881087342e-04,9.0641988209e-04
7.9814400000e-01,7.0770045568e-04,8.0745150626e-04,9.0630368504e-04
7.9914400000e-01,7.0897505793e-04,8.0740246631e-04,9.0623980213e-04
8.0014400000e-01,7.0848276664e-04,8.0746212916e-04,9.0579393145e-04
8.0114400000e-01,7.0847439929e-04,8.0800527940e-04,9.0630142950e-04
8.0214400000e-01,7.0804577263e-04,8.0719117250e-04,9.0592337074e-04
8.0314400000e-01,7.0836998930e-04,8.0792320659e-04,9.0691137302e-04
8.0414400000e-01,7.0825728471e-04,8.0711004557e-04,9.0665307653e-04
8.0514400000e-01,7.0893685916e-04,8.0713522038e-04,9.0651650680e-04
8.0614400000e-01,7.0753223554e-04,8.0763515143e-04,9.0666471806e-04
8.0714400000e-01,7.0851427154e-04,8.0730103946e-04,9.0601737611e-04
8.0814400000e-01,7.0746238634e-04,8.0737336248e-04,9.0595589427e-04
8.0914400000e-01,7.0867536124e-04,8.0698089732e-04,9.0652923973e-04
8.1014400000e-01,7.0824935392e-04,8.0728153989e-04,9.0638626716e-04
8.1114400000e-01,7.0884074375e-04,8.0764679296e-04,9.0633402579e-04
8.1214400000e-01,7.0797635999e-04,8.0665944552e-04,9.0680245194e-04
8.1314400000e-01,7.0804795541e-04,8.0761725258e-04,9.0628229373e-04
8.1414400000e-01,7.0893795055e-04,8.0750251072e-04,9.0619207185e-04
8.1514400000e-01,7.0888607297e-04,8.0704936408e-04,9.0555113275e-04
8.1614400000e-01,7.0838694228e-04,8.0682395492e-04,9.0576184448e-04
8.1714400000e-01,7.0850539487e-04,8.0695463112e-04,9.0476474725e-04
8.1814400000e-01,7.0980015153e-04,8.0762358266e-04,9.0532914328e-04
8.1914400000e-01,7.0882226282e-04,8.0712918134e-04,9.0551890025e-04
8.2014400000e-01,7.0944966865e-04,8.0768317275e-04,9.0486202680e-04
8.2114400000e-01,7.0950576628e-04,8.0771853391e-04,9.0456465841e-04
8.2214400000e-01,7.0970316301e-04,8.0840698502e-04,9.0516899945e-04
8.2314400000e-01,7.0977395808e-04,8.0706922745e-04,9.0595218353e-04
8.2414400000e-01,7.0940863225e-04,8.0723802967e-04,9.0553861810e-04
8.2514400000e-01,7.0989757660e-04,8.0847086792e-04,9.0512949100e-04
8.2614400000e-01,7.0863345172e-04,8.0765043094e-04,9.0493842436e-04
8.2714400000e-01,7.0907466579e-04,8.0730082118e-04,9.0511952294e-04
8.2814400000e-01,7.0886046160e-04,8.0714518845e-04,9.0565263235e-04
8.2914400000e-01,7.0958485594e-04,8.0697565863e-04,9.0539855591e-04
8.3014400000e-01,7.0875808888e-04,8.0744262959e-04,9.0565765277e-04
8.3114400000e-01,7.0996808063e-04,8.0730787886e-04,9.0530847956e-04
8.3214400000e-01,7.1031390689e-04,8.0694349890e-04,9.0548790467e-04
8.3314400000e-01,7.0931346272e-04,8.0726662418e-04,9.0522691607e-04
8.3414400000e-01,7.0897091064e-04,8.0740450358e-04,9.0495450422e-04
8.3514400000e-01,7.0861031418e-04,8.0719160906e-04,9.0542882390e-04
8.3614400000e-01,7.0834517828e-04,8.0736295786e-04,9.0599169198e-04
8.3714400000e-01,7.0880087151e-04,8.0750302004e-04,9.0626206656e-04
8.3814400000e-01,7.0835420047e-04,8.0712241470e-04,9.0599729447e-04
8.3914400000e-01,7.0855348895e-04,8.0717320088e-04,9.0641340648e-04
8.4014400000e-01,7.0972608228e-04,8.0713252828e-04,9.0588575404e-04
8.4114400000e-01,7.0917994890e-04,8.0735480879e-04,9.0562913101e-04
8.4214400000e-01,7.0934853284e-04,8.0704332504e-04,9.0494679171e-04
8.4314400000e-01,7.0960624726e-04,8.0746707681e-04,9.0585359430e-04
8.4414400000e-01,7.0794856583e-04,8.0679681560e-04,9.0579109383e-04
8.4514400000e-01,7.0870810305e-04,8.0660829553e-04,9.0569905296e-04
8.4614400000e-01,7.0936628617e-04,8.0730947957e-04,9.0574962087e-04
8.4714400000e-01,7.0879999839e-04,8.0671270553e-04,9.0630623163e-04
8.4814400000e-01,7.0895017416e-04,8.0706755398e-04,9.0647932666e-04
8.4914400000e-01,7.0866932219e-04,8.0709352915e-04,9.0586392616e-04
8.5014400000e-01,7.0859969128e-04,8.0679594248e-04,9.0672750957e-04
8.5114400000e-01,7.0850139309e-04,8.0713194620e-04,9.0677734988e-04
8.5214400000e-01,7.0981332101e-04,8.0732614151e-04,9.0690256911e-04
8.5314400000e-01,7.0805479481e-04,8.0704492575e-04,9.0676709078e-04
8.5414400000e-01,7.0958085416e-04,8.0704492575e-04,9.0671572252e-04
8.5514400000e-01,7.0836904342e-04,8.0735473603e-04,9.0670087957e-04
8.5614400000e-01,7.0884569141e-04,8.0725738371e-04,9.0693916718e-04
8.5714400000e-01,7.0703259553e-04,8.0734935182e-04,9.0623863798e-04
8.5814400000e-01,7.0824229624e-04,8.0760510173e-04,9.0648733021e-04
8.5914400000e-01,7.0853733632e-04,8.0743142462e-04,9.0659421403e-04
8.6014400000e-01,7.0851492637e-04,8.0809877545e-04,9.0606285085e-04
8.6114400000e-01,7.0872170909e-04,8.0725170847e-04,9.0662622824e-04
8.6214400000e-01,7.0767418947e-04,8.0793972302e-04,9.0653964435e-04
8.6314400000e-01,7.0846013841e-04,8.0741105194e-04,9.0638153779e-04
8.6414400000e-01,7.0778783993e-04,8.0759156845e-04,9.0646797617e-04
8.6514400000e-01,7.0884976594e-04,8.0706813606e-04,9.0613270004e-04
8.6614400000e-01,7.0745903940e-04,8.0869693193e-04,9.0627967438e-04
8.6714400000e-01,7.0791771577e-04,8.0754522060e-04,9.0569825261e-04
8.6814400000e-01,7.0832153142e-04,8.0776560935e-04,9.0551002359e-04
8.6914400000e-01,7.0804475399e-04,8.0751509813e-04,9.0615452791e-04
8.7014400000e-01,7.0899099228e-04,8.0770994828e-04,9.0650763013e-04
8.7114400000e-01,7.0905065513e-04,8.0741017882e-04,9.0599183750e-04
8.7214400000e-01,7.0940201113e-04,8.0759302364e-04,9.0597415692e-04
8.7314400000e-01,7.0917092671e-04,8.0730467744e-04,9.0587200248e-04
8.7414400000e-01,7.0819012763e-04,8.0753612565e-04,9.0695524705e-04
8.7514400000e-01,7.0890186180e-04,8.0772551883e-04,9.0651745268e-04
8.7614400000e-01,7.0884860179e-04,8.0773323134e-04,9.0584333520e-04
8.7714400000e-01,7.0960428275e-04,8.0767240433e-04,9.0595283837e-04
8.7814400000e-01,7.0981135650e-04,8.0741068814e-04,9.0585919679e-04
8.7914400000e-01,7.0963877079e-04,8.0781501310e-04,9.0622066637e-04
8.8014400000e-01,7.0873742516e-04,8.0687561422e-04,9.0555739007e-04
8.8114400000e-01,7.0927439083e-04,8.0739686382e-04,9.0566456493e-04
8.8214400000e-01,7.0909867645e-04,8.0740937847e-04,9.0708854259e-04
8.8314400000e-01,7.0987378422e-04,8.0759869888e-04,9.0666020697e-04
8.8414400000e-01,7.0830043114e-04,8.0767480540e-04,9.0728019131e-04
8.8514400000e-01,7.0917441917e-04,8.0760517449e-04,9.0674147941e-04
8.8614400000e-01,7.0907532063e-04,8.0728277680e-04,9.0675122919e-04
8.8714400000e-01,7.0890724601e-04,8.0777092080e-04,9.0663510491e-04
8.8814400000e-01,7.0869726187e-04,8.0741468992e-04,9.0669745987e-04
8.8914400000e-01,7.0866306487e-04,8.0696489022e-04,9.0683017334e-04
8.9014400000e-01,7.0832720667e-04,8.0809033534e-04,9.0556168288e-04
8.9114400000e-01,7.0843372669e-04,8.0756391981e-04,9.0586785518e-04
8.9214400000e-01,7.0899419370e-04,8.0707482994e-04,9.0623019787e-04
8.9314400000e-01,7.0804177085e-04,8.0754980445e-04,9.0646739409e-04
8.9414400000e-01,7.0830370532e-04,8.0810350482e-04,9.0609282779e-04
8.9514400000e-01,7.0851652708e-04,8.0841076851e-04,9.0632805950e-04
8.9614400000e-01,7.0930407674e-04,8.0771984358e-04,9.0572619229e-04
8.9714400000e-01,7.0934242103e-04,8.0818383140e-04,9.0597888629e-04
8.9814400000e-01,7.0875066740e-04,8.0734818766e-04,9.0591660410e-04
8.9914400000e-01,7.1022193879e-04,8.0709862232e-04,9.0537178039e-04
9.0014400000e-01,7.0887246693e-04,8.0737750977e-04,9.0618596005e-04
9.0114400000e-01,7.0836147643e-04,8.0729943875e-04,9.0585082944e-04
9.0214400000e-01,7.0891037467e-04,8.0756923126e-04,9.0651206847e-04
9.0314400000e-01,7.0874601079e-04,8.0787489424e-04,9.0682704467e-04
9.0414400000e-01,7.0891859650e-04,8.0864054326e-04,9.0750705567e-04
9.0514400000e-01,7.0972222602e-04,8.0743055150e-04,9.0723216999e-04
9.0614400000e-01,7.0881360443e-04,8.0829515355e-04,9.0707013442e-04
9.0714400000e-01,7.0852569479e-04,8.0780038843e-04,9.0702538728e-04
9.0814400000e-01,7.0855217928e-04,8.0753285147e-04,9.0695742983e-04
9.0914400000e-01,7.0953610702e-04,8.0748402979e-04,9.0693640232e-04
9.1014400000e-01,7.0899237471e-04,8.0884616182e-04,9.0658279078e-04
9.1114400000e-01,7.0996553404e-04,8.0768433691e-04,9.0618246759e-04
9.1214400000e-01,7.0955000410e-04,8.0783582234e-04,9.0653673396e-04
9.1314400000e-01,7.0894617238e-04,8.0758596596e-04,9.0601257398e-04
9.1414400000e-01,7.0829548349e-04,8.0716999946e-04,9.0607238235e-04
9.1514400000e-01,7.0845890150e-04,8.0781217548e-04,9.0574976639e-04
9.1614400000e-01,7.0938629506e-04,8.0855847045e-04,9.0607580205e-04
9.1714400000e-01,7.0775808126e-04,8.0830257502e-04,9.0540626843e-04
9.1814400000e-01,7.0946203778e-04,8.0828860519e-04,9.0552573965e-04
9.1914400000e-01,7.0822206908e-04,8.0819903815e-04,9.0549408924e-04
9.2014400000e-01,7.0862930443e-04,8.0838544818e-04,9.0616376838e-04
9.2114400000e-01,7.0849193435e-04,8.0822930613e-04,9.0584595455e-04
9.2214400000e-01,7.0851914643e-04,8.0765858002e-04,9.0604611614e-04
9.2314400000e-01,7.0878995757e-04,8.0761143181e-04,9.0631823696e-04
9.2414400000e-01,7.0864960435e-04,8.0749094195e-04,9.0577297669e-04
9.2514400000e-01,7.0939873694e-04,8.0792706285e-04,9.0585454018e-04
9.2614400000e-01,7.0871305070e-04,8.0786332546e-04,9.0624685981e-04
9.2714400000e-01,7.0841131674e-04,8.0946381786e-04,9.0642766736e-04
9.2814400000e-01,7.0818598033e-04,8.0805803009e-04,9.0682820883e-04
9.2914400000e-01,7.0884350862e-04,8.0806654296e-04,9.0660396381e-04
9.3014400000e-01,7.0829744800e-04,8.0835423432e-04,9.0719600848e-04
9.3114400000e-01,7.0927279012e-04,8.0766272731e-04,9.0689070930e-04
9.3214400000e-01,7.0957728894e-04,8.0771016655e-04,9.0653033112e-04
9.3314400000e-01,7.0935944677e-04,8.0746562162e-04,9.0678593551e-04
9.3414400000e-01,7.0905902248e-04,8.0718447862e-04,9.0636684035e-04
9.3514400000e-01,7.0992769906e-04,8.0720048572e-04,9.0624322183e-04
9.3614400000e-01,7.0883615990e-04,8.0689897004e-04,9.0668952907e-04
9.3714400000e-01,7.0932088420e-04,8.0760626588e-04,9.0695451945e-04
9.3814400000e-01,7.0869697083e-04,8.0790261563e-04,9.0699126304e-04
9.3914400000e-01,7.0839218097e-04,8.0755693489e-04,9.0644862212e-04
9.4014400000e-01,7.0884612796e-04,8.0703968706e-04,9.0623121650e-04
9.4114400000e-01,7.0900525316e-04,8.0781865108e-04,9.0671353973e-04
9.4214400000e-01,7.0869420597e-04,8.0699246610e-04,9.0621841082e-04
9.4314400000e-01,7.0989328378e-04,8.0761943536e-04,9.0567802545e-04
9.4414400000e-01,7.0889786002e-04,8.0772551883e-04,9.0606285085e-04
9.4514400000e-01,7.0970258093e-04,8.0803329183e-04,9.0581001132e-04
9.4614400000e-01,7.0864109148e-04,8.0781181168e-04,9.0570174507e-04
9.4714400000e-01,7.0900554419e-04,8.0764570157e-04,9.0607689344e-04
9.4814400000e-01,7.0798450906e-04,8.0773919763e-04,9.0651839855e-04
9.4914400000e-01,7.0748188591e-04,8.0797850387e-04,9.0655565145e-04
9.5014400000e-01,7.0787544246e-04,8.0816404079e-04,9.0694360551e-04
9.5114400000e-01,7.0847359893e-04,8.0760160927e-04,9.0729081421e-04
9.5214400000e-01,7.0937836426e-04,8.0687736045e-04,9.0683679446e-04
9.5314400000e-01,7.0931324444e-04,8.0748803157e-04,9.0638721304e-04
9.5414400000e-01,7.0907997724e-04,8.0755598901e-04,9.0685607574e-04
9.5514400000e-01,7.0984511694e-04,8.0735422671e-04,9.0651061328e-04
9.5614400000e-01,7.0827438321e-04,8.0769073975e-04,9.0663663286e-04
9.5714400000e-01,7.0810703619e-04,8.0757345131e-04,9.0641900897e-04
9.5814400000e-01,7.0827161835e-04,8.0747100583e-04,9.0573841590e-04
9.5914400000e-01,7.0856731327e-04,8.0799931311e-04,9.0525216365e-04
9.6014400000e-01,7.0745714766e-04,8.0738049292e-04,9.0610192274e-04
9.6114400000e-01,7.0803347626e-04,8.0745347077e-04,9.0632798674e-04
9.6214400000e-01,7.0958558354e-04,8.0802201410e-04,9.0579691459e-04
9.6314400000e-01,7.0949754445e-04,8.0727048044e-04,9.0555135102e-04
9.6414400000e-01,7.0883746957e-04,8.0754929513e-04,9.0586800070e-04
9.6514400000e-01,7.0831680205e-04,8.0745026935e-04,9.0633846412e-04
9.6614400000e-01,7.0799469540e-04,8.0715144577e-04,9.0627057943e-04
9.6714400000e-01,7.0748312282e-04,8.0786252511e-04,9.0560199169e-04
9.6814400000e-01,7.0844536822e-04,8.0777033872e-04,9.0601519332e-04
9.6914400000e-01,7.0947637141e-04,8.0714140495e-04,9.0652945801e-04
9.7014400000e-01,7.0914393291e-04,8.0812802480e-04,9.0601439297e-04
9.7114400000e-01,7.0822905400e-04,8.0751895439e-04,9.0599743999e-04
9.7214400000e-01,7.0813577622e-04,8.0828933278e-04,9.0663765150e-04
9.7314400000e-01,7.0851332566e-04,8.0777259427e-04,9.0548222943e-04
9.7414400000e-01,7.0888127084e-04,8.0831916421e-04,9.0625340817e-04
9.7514400000e-01,7.0834037615e-04,8.0804828031e-04,9.0622401331e-04
9.7614400000e-01,7.0967093052e-04,8.0746103777e-04,9.0605244623e-04
9.7714400000e-01,7.0968504588e-04,8.0788784544e-04,9.0522298706e-04
9.7814400000e-01,7.1021953772e-04,8.0857753346e-04,9.0545428975e-04
9.7914400000e-01,7.0887057518e-04,8.0797377450e-04,9.0552610345e-04
9.8014400000e-01,7.0878755650e-04,8.0780424469e-04,9.0527566499e-04
9.8114400000e-01,7.0934045652e-04,8.0762554717e-04,9.0487563284e-04
9.8214400000e-01,7.0885645982e-04,8.0868019722e-04,9.0506837296e-04
9.8314400000e-01,7.0838541433e-04,8.0721321865e-04,9.0458299383e-04
9.8414400000e-01,7.0824033173e-04,8.0813661043e-04,9.0449357231e-04
9.8514400000e-01,7.0912356023e-04,8.0773839727e-04,9.0530877060e-04
9.8614400000e-01,7.0920141297e-04,8.0757912656e-04,9.0509747679e-04
9.8714400000e-01,7.0892281656e-04,8.0764548329e-04,9.0543246188e-04
9.8814400000e-01,7.0968875661e-04,8.0716032244e-04,9.0473120508e-04
9.8914400000e-01,7.0898138802e-04,8.0756159150e-04,9.0501256636e-04
9.9014400000e-01,7.0936504926e-04,8.0669582530e-04,9.0532492322e-04
9.9114400000e-01,7.0888789196e-04,8.0690813775e-04,9.0496774646e-04
9.9214400000e-01,7.0959817094e-04,8.0716446973e-04,9.0500914666e-04
9.9314400000e-01,7.0887595939e-04,8.0745601736e-04,9.0477231424e-04
9.9414400000e-01,7.0874215453e-04,8.0736950622e-04,9.0498324425e-04
9.9514400000e-01,7.1030321124e-04,8.0743127910e-04,9.0470071882e-04
9.9614400000e-01,7.0926580520e-04,8.0833240645e-04,9.0505884145e-04
9.9714400000e-01,7.0951420639e-04,8.0723220890e-04,9.0497647761e-04
9.9814400000e-01,7.0905407483e-04,8.0713427451e-04,9.0473156888e-04
9.9914400000e-01,7.0846377639e-04,8.0701611296e-04,9.0495203040e-04
1.0001440000e+00,7.0870490163e-04,8.0710116890e-04,9.0521178208e-04
1.0011440000e+00,7.0845861046e-04,8.0832833191e-04,9.0521338279e-04
1.0021440000e+00,7.0843547292e-04,8.0693949712e-04,9.0441390057e-04
1.0031440000e+00,7.0868023613e-04,8.0779915152e-04,9.0543173428e-04
1.0041440000e+00,7.0787493314e-04,8.0706289737e-04,9.0524124971e-04
1.0051440000e+00,7.0820889960e-04,8.0846300989e-04,9.0548019216e-04
1.0061440000e+00,7.0878922998e-04,8.0746933236e-04,9.0571847977e-04
1.0071440000e+00,7.0909329224e-04,8.0628364231e-04,9.0547437139e-04
1.0081440000e+00,7.0812813647e-04,8.0760692072e-04,9.0562520199e-04
1.0091440000e+00,7.0912101364e-04,8.0645695562e-04,9.0568348242e-04
1.0101440000e+00,7.0906215115e-04,8.0741388956e-04,9.0490502771e-04
1.0111440000e+00,7.1004411438e-04,8.0690027971e-04,9.0453162557e-04
1.0121440000e+00,7.0962058089e-04,8.0730722402e-04,9.0471148724e-04
1.0131440000e+00,7.0869624324e-04,8.0789752246e-04,9.0503002866e-04
1.0141440000e+00,7.0935609983e-04,8.0735342635e-04,9.0480309154e-04
1.0151440000e+00,7.0829453762e-04,8.0768935732e-04,9.0504167019e-04
1.0161440000e+00,7.0816968218e-04,8.0736950622e-04,9.0511239250e-04
1.0171440000e+00,7.0921028964e-04,8.0789868662e-04,9.0503315732e-04
1.0181440000e+00,7.0873473305e-04,8.0749938206e-04,9.0535111667e-04
1.0191440000e+00,7.0834939834e-04,8.0867168435e-04,9.0540779638e-04
1.0201440000e+00,7.0803740527e-04,8.0716716184e-04,9.0561406978e-04
1.0211440000e+00,7.0670430432e-04,8.0780118878e-04,9.0555651695e-04
1.0221440000e+00,7.0836074883e-04,8.0736725067e-04,9.0573557827e-04
1.0231440000e+00,7.0749985753e-04,8.0744561274e-04,9.0544352133e-04
1.0241440000e+00,7.0735790359e-04,8.0796831753e-04,9.0586268925e-04
1.0251440000e+00,7.0864160080e-04,8.0754114606e-04,9.0541921963e-04
1.0261440000e+00,7.0838723332e-04,8.0683821579e-04,9.0580244432e-04
1.0271440000e+00,7.0740759838e-04,8.0679252278e-04,9.0591616754e-04
1.0281440000e+00,7.0775487984e-04,8.0758385593e-04,9.0567431471e-04
