# Saved on 2025-07-21T13:49:51.299180
# Name: Shreenidhi
# Sample_ID: Batch6_Sample6_F5_TPTE37
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000000
#   Max_Voltage: 7
#   IComp: 1e-06
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 3
#   Neg_Voltage: -2.5
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.005
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0013
#   max_gtarget: 0.0018
#   num_level: 6
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.9
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S)
1.5491440000e+00,1.2997766316e-03,1.4013245527e-03,1.5016092220e-03,1.5975782298e-03
1.5501440000e+00,1.2979755411e-03,1.4000901137e-03,1.4994725643e-03,1.5965884086e-03
1.5511440000e+00,1.2983744091e-03,1.3995429617e-03,1.4996690152e-03,1.5963857004e-03
1.5521440000e+00,1.2981375039e-03,1.3997971837e-03,1.5000243729e-03,1.5968330263e-03
1.5531440000e+00,1.2992075062e-03,1.3999365910e-03,1.5000897110e-03,1.5981955221e-03
1.5541440000e+00,1.2980686733e-03,1.3999181101e-03,1.4993356308e-03,1.5977989824e-03
1.5551440000e+00,1.2995307043e-03,1.4001019008e-03,1.5012687072e-03,1.5969315427e-03
1.5561440000e+00,1.2986607908e-03,1.4012533939e-03,1.5003056615e-03,1.5968989464e-03
1.5571440000e+00,1.2981696636e-03,1.4001774252e-03,1.4994951198e-03,1.5968168736e-03
1.5581440000e+00,1.2972114200e-03,1.4006523998e-03,1.4994453522e-03,1.5978826559e-03
1.5591440000e+00,1.2991021504e-03,1.4001879026e-03,1.4997477410e-03,1.5979989257e-03
1.5601440000e+00,1.2997651356e-03,1.3986667909e-03,1.5002660803e-03,1.5979395539e-03
1.5611440000e+00,1.2996718579e-03,1.3995631889e-03,1.4999553969e-03,1.5983890626e-03
1.5621440000e+00,1.2998706370e-03,1.3999355724e-03,1.4994670346e-03,1.5980022727e-03
1.5631440000e+00,1.2989257812e-03,1.3998876966e-03,1.4995815582e-03,1.5987824008e-03
1.5641440000e+00,1.2990194955e-03,1.4005048433e-03,1.5000504209e-03,1.5978181909e-03
1.5651440000e+00,1.2988393428e-03,1.4017934154e-03,1.4988704061e-03,1.5972906840e-03
1.5661440000e+00,1.2998381862e-03,1.4003872639e-03,1.5001509746e-03,1.5978321608e-03
1.5671440000e+00,1.2995315774e-03,1.4003290562e-03,1.4999500127e-03,1.5976678696e-03
1.5681440000e+00,1.2985609646e-03,1.4012359316e-03,1.5007560432e-03,1.5974133566e-03
1.5691440000e+00,1.2986829097e-03,1.3998737268e-03,1.5015776444e-03,1.5975603310e-03
1.5701440000e+00,1.2987095397e-03,1.4006182028e-03,1.5006733884e-03,1.5957441065e-03
1.5711440000e+00,1.2991679250e-03,1.3997184578e-03,1.5011652431e-03,1.5977407747e-03
1.5721440000e+00,1.2981928012e-03,1.3998924987e-03,1.4998779807e-03,1.5978229931e-03
1.5731440000e+00,1.2990832329e-03,1.4004785044e-03,1.5002280998e-03,1.5979498858e-03
1.5741440000e+00,1.2990034884e-03,1.4013906184e-03,1.5003392764e-03,1.5963992337e-03
1.5751440000e+00,1.2979400344e-03,1.4008833386e-03,1.4994840603e-03,1.5973496193e-03
1.5761440000e+00,1.2994413555e-03,1.4005439880e-03,1.4985889720e-03,1.5963581973e-03
1.5771440000e+00,1.2997029989e-03,1.4003943943e-03,1.4976585226e-03,1.5963458281e-03
1.5781440000e+00,1.2998939201e-03,1.4004834520e-03,1.4997576363e-03,1.5974727285e-03
1.5791440000e+00,1.2986427464e-03,1.4003342949e-03,1.5006000467e-03,1.5974410053e-03
1.5801440000e+00,1.2993502605e-03,1.3999582734e-03,1.4986722090e-03,1.5972625988e-03
1.5811440000e+00,1.2987577065e-03,1.3988080900e-03,1.4990239288e-03,1.5968344815e-03
1.5821440000e+00,1.2977900042e-03,1.4001160162e-03,1.4985883899e-03,1.5972518304e-03
1.5831440000e+00,1.2990931282e-03,1.3995278277e-03,1.4993020159e-03,1.5961074678e-03
1.5841440000e+00,1.2993664131e-03,1.3995540212e-03,1.4998670667e-03,1.5955479466e-03
1.5851440000e+00,1.2984842760e-03,1.3998190116e-03,1.4989086776e-03,1.5958810400e-03
1.5861440000e+00,1.2992852135e-03,1.3994600158e-03,1.4989715419e-03,1.5958139556e-03
1.5871440000e+00,1.2995665020e-03,1.3992442109e-03,1.4982758148e-03,1.5960713790e-03
1.5881440000e+00,1.2987252558e-03,1.4000266674e-03,1.5000451822e-03,1.5957256255e-03
1.5891440000e+00,1.2989177776e-03,1.3987619604e-03,1.4999110135e-03,1.5956551943e-03
1.5901440000e+00,1.2989678362e-03,1.3997811766e-03,1.4988145267e-03,1.5963085752e-03
1.5911440000e+00,1.2993649580e-03,1.4007122081e-03,1.5000686108e-03,1.5954005357e-03
1.5921440000e+00,1.2996143778e-03,1.3991915330e-03,1.5008680930e-03,1.5975846327e-03
1.5931440000e+00,1.2992581469e-03,1.4000841475e-03,1.4995160745e-03,1.5965764760e-03
1.5941440000e+00,1.2993947894e-03,1.3999899966e-03,1.5007704496e-03,1.5962020552e-03
1.5951440000e+00,1.2988368690e-03,1.3996560301e-03,1.5005012392e-03,1.5956599964e-03
1.5961440000e+00,1.2974628771e-03,1.3991222659e-03,1.5011795040e-03,1.5960542078e-03
1.5971440000e+00,1.2989073002e-03,1.4003338583e-03,1.5006090689e-03,1.5965297644e-03
1.5981440000e+00,1.2991231051e-03,1.3995222980e-03,1.4994245430e-03,1.5966294450e-03
1.5991440000e+00,1.2974507990e-03,1.3987286366e-03,1.5017404803e-03,1.5976044233e-03
1.6001440000e+00,1.2974951824e-03,1.3993633911e-03,1.5005016758e-03,1.5985684877e-03
1.6011440000e+00,1.2971523392e-03,1.3984854741e-03,1.5003704175e-03,1.5979618183e-03
1.6021440000e+00,1.2981417240e-03,1.3998890063e-03,1.5001742577e-03,1.5974101552e-03
1.6031440000e+00,1.2973436969e-03,1.3992733147e-03,1.5005184105e-03,1.5970540699e-03
1.6041440000e+00,1.2984973728e-03,1.3982993551e-03,1.5009586059e-03,1.5981102479e-03
1.6051440000e+00,1.2978739687e-03,1.3992861204e-03,1.4997893595e-03,1.5976141731e-03
1.6061440000e+00,1.2965536735e-03,1.3998596114e-03,1.5016116959e-03,1.5980038734e-03
1.6071440000e+00,1.2975186110e-03,1.3998149370e-03,1.5010553761e-03,1.5973787231e-03
1.6081440000e+00,1.2994528515e-03,1.3997330097e-03,1.4991765784e-03,1.5978384181e-03
1.6091440000e+00,1.2967205839e-03,1.3999680232e-03,1.4991646458e-03,1.5981162142e-03
1.6101440000e+00,1.2980402971e-03,1.3995221525e-03,1.4989265765e-03,1.5978555894e-03
1.6111440000e+00,1.2990759569e-03,1.3994488108e-03,1.4997027756e-03,1.5971626271e-03
1.6121440000e+00,1.2986277579e-03,1.3997449423e-03,1.4991071657e-03,1.5976915893e-03
1.6131440000e+00,1.2985401554e-03,1.4006628771e-03,1.4985939197e-03,1.5969733067e-03
1.6141440000e+00,1.3000998297e-03,1.4014141925e-03,1.4996700338e-03,1.5972624533e-03
1.6151440000e+00,1.2991167023e-03,1.4007062418e-03,1.4987542818e-03,1.5965320927e-03
1.6161440000e+00,1.2973081903e-03,1.4015934721e-03,1.4995406673e-03,1.5954278933e-03
1.6171440000e+00,1.2999352475e-03,1.4014367480e-03,1.4986302995e-03,1.5972385881e-03
1.6181440000e+00,1.2986575894e-03,1.4013730106e-03,1.4992168872e-03,1.5967713261e-03
1.6191440000e+00,1.3003007916e-03,1.4017791545e-03,1.4998855477e-03,1.5956925927e-03
1.6201440000e+00,1.2973355479e-03,1.4026870485e-03,1.4995428501e-03,1.5966554929e-03
1.6211440000e+00,1.2998493912e-03,1.4013564214e-03,1.5005220484e-03,1.5960774908e-03
1.6221440000e+00,1.2981599139e-03,1.4016318892e-03,1.5006135800e-03,1.5962898033e-03
1.6231440000e+00,1.2995007273e-03,1.4019275841e-03,1.4996343816e-03,1.5970712411e-03
1.6241440000e+00,1.2987943774e-03,1.4016196656e-03,1.5005868045e-03,1.5969162632e-03
1.6251440000e+00,1.2994240387e-03,1.4019828814e-03,1.4994363301e-03,1.5975287533e-03
1.6261440000e+00,1.2983645138e-03,1.4014713815e-03,1.4999888663e-03,1.5975743008e-03
1.6271440000e+00,1.2989551760e-03,1.4011492021e-03,1.5004446323e-03,1.5974546841e-03
1.6281440000e+00,1.2988776143e-03,1.4019726950e-03,1.4992455544e-03,1.5970945242e-03
1.6291440000e+00,1.2982958287e-03,1.4010015002e-03,1.5008264745e-03,1.5969159722e-03
1.6301440000e+00,1.2988166418e-03,1.4016940258e-03,1.5001343854e-03,1.5975367569e-03
1.6311440000e+00,1.2988138769e-03,1.4008751896e-03,1.4985661255e-03,1.5971747052e-03
1.6321440000e+00,1.2987238006e-03,1.3984406542e-03,1.4996546088e-03,1.5972770052e-03
1.6331440000e+00,1.2991648691e-03,1.3981478696e-03,1.4999070845e-03,1.5973151312e-03
1.6341440000e+00,1.2981370674e-03,1.3982593373e-03,1.4999572886e-03,1.5972116671e-03
1.6351440000e+00,1.2990046525e-03,1.3997068163e-03,1.4992943034e-03,1.5974871349e-03
1.6361440000e+00,1.2983953638e-03,1.3988728460e-03,1.5009309573e-03,1.5972658002e-03
1.6371440000e+00,1.2986523507e-03,1.3992347522e-03,1.4998596453e-03,1.5979868476e-03
1.6381440000e+00,1.2985811918e-03,1.4004341210e-03,1.5008608170e-03,1.5981533215e-03
1.6391440000e+00,1.2992824486e-03,1.4001407544e-03,1.4991313219e-03,1.5971749963e-03
1.6401440000e+00,1.2992814300e-03,1.3989502622e-03,1.5004865418e-03,1.5978733427e-03
1.6411440000e+00,1.2994829740e-03,1.4001737873e-03,1.5004310990e-03,1.5971307585e-03
1.6421440000e+00,1.2986418733e-03,1.4001296950e-03,1.5004035959e-03,1.5988248924e-03
1.6431440000e+00,1.2993402197e-03,1.4003591787e-03,1.5001240536e-03,1.5976592840e-03
1.6441440000e+00,1.2972943659e-03,1.4003747492e-03,1.4997004473e-03,1.5983277990e-03
1.6451440000e+00,1.2983367196e-03,1.4006128185e-03,1.5007678303e-03,1.5976160648e-03
1.6461440000e+00,1.2985013018e-03,1.4003054821e-03,1.5004156739e-03,1.5972209803e-03
1.6471440000e+00,1.2985017383e-03,1.3999127259e-03,1.5011198411e-03,1.5977522708e-03
1.6481440000e+00,1.2999940373e-03,1.4006382844e-03,1.5011793585e-03,1.5986294602e-03
1.6491440000e+00,1.2980659085e-03,1.4010873565e-03,1.5001028078e-03,1.5985447681e-03
1.6501440000e+00,1.2975280697e-03,1.4003762044e-03,1.5004260058e-03,1.5982652258e-03
1.6511440000e+00,1.2982750195e-03,1.3991912419e-03,1.5007788897e-03,1.5969670494e-03
1.6521440000e+00,1.2988835806e-03,1.3998316717e-03,1.4997570543e-03,1.5972727851e-03
1.6531440000e+00,1.2994867575e-03,1.4006516722e-03,1.5011156211e-03,1.5971786343e-03
1.6541440000e+00,1.2990270625e-03,1.4000918600e-03,1.4987481700e-03,1.5977129806e-03
1.6551440000e+00,1.2966300710e-03,1.4001535601e-03,1.4994551020e-03,1.5970207460e-03
1.6561440000e+00,1.2970791431e-03,1.3997263159e-03,1.4995256788e-03,1.5987320512e-03
1.6571440000e+00,1.2978007726e-03,1.4003216347e-03,1.4993075456e-03,1.5973534028e-03
1.6581440000e+00,1.2991255790e-03,1.4006371202e-03,1.4990812633e-03,1.5969878586e-03
1.6591440000e+00,1.2978042651e-03,1.4014905901e-03,1.4985860616e-03,1.5963123587e-03
1.6601440000e+00,1.2985660578e-03,1.4000562078e-03,1.5003362205e-03,1.5958778386e-03
1.6611440000e+00,1.2998048624e-03,1.4001582167e-03,1.4989607735e-03,1.5964506019e-03
1.6621440000e+00,1.2992366101e-03,1.4000400552e-03,1.4996025129e-03,1.5968010121e-03
1.6631440000e+00,1.2988316303e-03,1.4002906391e-03,1.4992260549e-03,1.5965334023e-03
1.6641440000e+00,1.2982383487e-03,1.4003941033e-03,1.4983997971e-03,1.5965098282e-03
1.6651440000e+00,1.2996146688e-03,1.3994918845e-03,1.5006393369e-03,1.5953932598e-03
1.6661440000e+00,1.2997892918e-03,1.3999696239e-03,1.4998657571e-03,1.5966300271e-03
1.6671440000e+00,1.2998879538e-03,1.3997228234e-03,1.4994996309e-03,1.5951214300e-03
1.6681440000e+00,1.2989774405e-03,1.3998651411e-03,1.4998800179e-03,1.5962375619e-03
1.6691440000e+00,1.2990241521e-03,1.3993633911e-03,1.4985668531e-03,1.5961051395e-03
1.6701440000e+00,1.2991913536e-03,1.4002018725e-03,1.4997168910e-03,1.5964321210e-03
1.6711440000e+00,1.2987076479e-03,1.4002258831e-03,1.4999037376e-03,1.5969983360e-03
1.6721440000e+00,1.2978095037e-03,1.4008396829e-03,1.5000221902e-03,1.5971031098e-03
1.6731440000e+00,1.2979160238e-03,1.3997721544e-03,1.5001870634e-03,1.5966793580e-03
1.6741440000e+00,1.2983578199e-03,1.3997878705e-03,1.5004893066e-03,1.5964511840e-03
1.6751440000e+00,1.2988972594e-03,1.3990426669e-03,1.5000594431e-03,1.5961319150e-03
1.6761440000e+00,1.2998683087e-03,1.3979934738e-03,1.4995374659e-03,1.5961567988e-03
1.6771440000e+00,1.3001175830e-03,1.3996299822e-03,1.5007070033e-03,1.5972685651e-03
1.6781440000e+00,1.2995704310e-03,1.3994218898e-03,1.5001335123e-03,1.5967237414e-03
1.6791440000e+00,1.2995893485e-03,1.3992369350e-03,1.5004519082e-03,1.5972586698e-03
1.6801440000e+00,1.3001119078e-03,1.3996669441e-03,1.5006418107e-03,1.5957979485e-03
1.6811440000e+00,1.2998378952e-03,1.4003471006e-03,1.5005006571e-03,1.5963980695e-03
1.6821440000e+00,1.2997332669e-03,1.3998763461e-03,1.5000393614e-03,1.5963673650e-03
1.6831440000e+00,1.2985995272e-03,1.3996919733e-03,1.5010085190e-03,1.5968353546e-03
1.6841440000e+00,1.2988777598e-03,1.3995244808e-03,1.5008846822e-03,1.5971790708e-03
1.6851440000e+00,1.2981172767e-03,1.3998903160e-03,1.5009028721e-03,1.5958558652e-03
1.6861440000e+00,1.2987748778e-03,1.3992366439e-03,1.5007313050e-03,1.5967579384e-03
1.6871440000e+00,1.2986172806e-03,1.4003086835e-03,1.5008408809e-03,1.5966697538e-03
1.6881440000e+00,1.2980734755e-03,1.3996810594e-03,1.5018269187e-03,1.5973881818e-03
1.6891440000e+00,1.2982067710e-03,1.4003565593e-03,1.5015456302e-03,1.5965577040e-03
1.6901440000e+00,1.2980743486e-03,1.4007060963e-03,1.5015687677e-03,1.5968664957e-03
1.6911440000e+00,1.2985902140e-03,1.3990743901e-03,1.5015307872e-03,1.5970693494e-03
1.6921440000e+00,1.2990160030e-03,1.3993353059e-03,1.5008852642e-03,1.5983669437e-03
1.6931440000e+00,1.2999090541e-03,1.3996682537e-03,1.5011790674e-03,1.5970213281e-03
1.6941440000e+00,1.2993882410e-03,1.4009373263e-03,1.5004650049e-03,1.5977180738e-03
1.6951440000e+00,1.2999017781e-03,1.4012311294e-03,1.5012703079e-03,1.5971994435e-03
1.6961440000e+00,1.2990950199e-03,1.4001905220e-03,1.5022615844e-03,1.5985820210e-03
1.6971440000e+00,1.2988333765e-03,1.4000687224e-03,1.5022524167e-03,1.5975582937e-03
1.6981440000e+00,1.2998664170e-03,1.3993073662e-03,1.4995978563e-03,1.5981518663e-03
1.6991440000e+00,1.2994818098e-03,1.3999614748e-03,1.4997772814e-03,1.5978694137e-03
1.7001440000e+00,1.2996428995e-03,1.3994760229e-03,1.5017640544e-03,1.5980860917e-03
1.7011440000e+00,1.2992032862e-03,1.3990054140e-03,1.5001239080e-03,1.5969366359e-03
1.7021440000e+00,1.2994057033e-03,1.3998695067e-03,1.5002014698e-03,1.5965984494e-03
1.7031440000e+00,1.2994748249e-03,1.3987702550e-03,1.5003181761e-03,1.5968864318e-03
1.7041440000e+00,1.2985192006e-03,1.4003569959e-03,1.5004193119e-03,1.5956838615e-03
1.7051440000e+00,1.2991626863e-03,1.4000051306e-03,1.5017479018e-03,1.5965885541e-03
1.7061440000e+00,1.2982827320e-03,1.4000893862e-03,1.5006957983e-03,1.5978634474e-03
1.7071440000e+00,1.2996092846e-03,1.3995272457e-03,1.4998338884e-03,1.5971963876e-03
1.7081440000e+00,1.3005897927e-03,1.4007822028e-03,1.4996300160e-03,1.5966672800e-03
1.7091440000e+00,1.3024550572e-03,1.4004003606e-03,1.4991837088e-03,1.5965042985e-03
1.7101440000e+00,1.2999308819e-03,1.4005252160e-03,1.4996599930e-03,1.5965595958e-03
1.7111440000e+00,1.3001917978e-03,1.4013992040e-03,1.4985687449e-03,1.5956939023e-03
1.7121440000e+00,1.3003710774e-03,1.4000323426e-03,1.4997927065e-03,1.5971656831e-03
1.7131440000e+00,1.2996407168e-03,1.4002325770e-03,1.4981834101e-03,1.5968117805e-03
1.7141440000e+00,1.2996055011e-03,1.4018540969e-03,1.5004750458e-03,1.5970667300e-03
1.7151440000e+00,1.2995400175e-03,1.4001401723e-03,1.4988744806e-03,1.5970169625e-03
1.7161440000e+00,1.2986901856e-03,1.4002682292e-03,1.5012247604e-03,1.5977588191e-03
1.7171440000e+00,1.2990401592e-03,1.3997699716e-03,1.5017170517e-03,1.5950480883e-03
1.7181440000e+00,1.2982304906e-03,1.3995995687e-03,1.4995684614e-03,1.5972201072e-03
1.7191440000e+00,1.3002764899e-03,1.3999073417e-03,1.4993335935e-03,1.5953871480e-03
1.7201440000e+00,1.2991891708e-03,1.4002643002e-03,1.4993807417e-03,1.5957723372e-03
1.7211440000e+00,1.2981148029e-03,1.4001461386e-03,1.4997149992e-03,1.5962500765e-03
1.7221440000e+00,1.2999668252e-03,1.4002971875e-03,1.4998851111e-03,1.5954543778e-03
1.7231440000e+00,1.3007535017e-03,1.3993626635e-03,1.5000370331e-03,1.5976908617e-03
1.7241440000e+00,1.2977159349e-03,1.3999827206e-03,1.5003795852e-03,1.5975127462e-03
1.7251440000e+00,1.2989620154e-03,1.3991227024e-03,1.5001537395e-03,1.5971824178e-03
1.7261440000e+00,1.3002246851e-03,1.3994218898e-03,1.5000700660e-03,1.5960360179e-03
1.7271440000e+00,1.2998079183e-03,1.3990978186e-03,1.4998807455e-03,1.5968657681e-03
1.7281440000e+00,1.3004304492e-03,1.3997661881e-03,1.5002676810e-03,1.5972834080e-03
1.7291440000e+00,1.3001631305e-03,1.4008345897e-03,1.5022786101e-03,1.5967828222e-03
1.7301440000e+00,1.3004276843e-03,1.4005927369e-03,1.5011437063e-03,1.5975676070e-03
1.7311440000e+00,1.3012124691e-03,1.3998264330e-03,1.4995709353e-03,1.5965844796e-03
1.7321440000e+00,1.2996616715e-03,1.4005137200e-03,1.5019971761e-03,1.5969465312e-03
1.7331440000e+00,1.3009006216e-03,1.4016049681e-03,1.5002620057e-03,1.5967471700e-03
1.7341440000e+00,1.3015126751e-03,1.3999831572e-03,1.4998931147e-03,1.5968045045e-03
1.7351440000e+00,1.3004134235e-03,1.3993156608e-03,1.5014078235e-03,1.5955381969e-03
1.7361440000e+00,1.2995938596e-03,1.3993168250e-03,1.4990607451e-03,1.5957110736e-03
1.7371440000e+00,1.2991549738e-03,1.3988473802e-03,1.4995246602e-03,1.5970367531e-03
1.7381440000e+00,1.2996260193e-03,1.3994310575e-03,1.4992440993e-03,1.5964345948e-03
1.7391440000e+00,1.3008604583e-03,1.3997277711e-03,1.5003589215e-03,1.5963106125e-03
1.7401440000e+00,1.2996591977e-03,1.3997190399e-03,1.5001627617e-03,1.5964118938e-03
1.7411440000e+00,1.3009193935e-03,1.4010019368e-03,1.5009044728e-03,1.5970195818e-03
1.7421440000e+00,1.3011071132e-03,1.3997411588e-03,1.5015476674e-03,1.5964079648e-03
1.7431440000e+00,1.3016692537e-03,1.3992072491e-03,1.5023714514e-03,1.5956028074e-03
1.7441440000e+00,1.2999263708e-03,1.4000838564e-03,1.5021362924e-03,1.5965694911e-03
1.7451440000e+00,1.2998862076e-03,1.4007385471e-03,1.5009184426e-03,1.5969098604e-03
1.7461440000e+00,1.2994243298e-03,1.4005439880e-03,1.5002442524e-03,1.5979247109e-03
1.7471440000e+00,1.3001693878e-03,1.3992944150e-03,1.4998226834e-03,1.5972110850e-03
1.7481440000e+00,1.3004566426e-03,1.3997746282e-03,1.4996143000e-03,1.5952919784e-03
1.7491440000e+00,1.3007395319e-03,1.3991860033e-03,1.4995310630e-03,1.5958295262e-03
1.7501440000e+00,1.3004585344e-03,1.4003153774e-03,1.4996512618e-03,1.5964699560e-03
1.7511440000e+00,1.3000275067e-03,1.3993759057e-03,1.4986361202e-03,1.5962128236e-03
1.7521440000e+00,1.2988541857e-03,1.4002108946e-03,1.4998763800e-03,1.5967096260e-03
1.7531440000e+00,1.2995526777e-03,1.3997491624e-03,1.4989693591e-03,1.5969645756e-03
1.7541440000e+00,1.2999244791e-03,1.3993684843e-03,1.4999594714e-03,1.5953161346e-03
1.7551440000e+00,1.2994345161e-03,1.3995202607e-03,1.5003701265e-03,1.5967483341e-03
1.7561440000e+00,1.2998237798e-03,1.3997947099e-03,1.5009046183e-03,1.5962420730e-03
1.7571440000e+00,1.2994115241e-03,1.3995719200e-03,1.4990400814e-03,1.5972193796e-03
1.7581440000e+00,1.3002907508e-03,1.3995158952e-03,1.4998413099e-03,1.5967998479e-03
1.7591440000e+00,1.2983572378e-03,1.3992813183e-03,1.4993181685e-03,1.5969442029e-03
1.7601440000e+00,1.3003882486e-03,1.3996032067e-03,1.5002215514e-03,1.5962684120e-03
1.7611440000e+00,1.2999631872e-03,1.4004764671e-03,1.5004385205e-03,1.5963557234e-03
1.7621440000e+00,1.2995162979e-03,1.4010525774e-03,1.5004623856e-03,1.5961511235e-03
1.7631440000e+00,1.2983648048e-03,1.4001659292e-03,1.5004721354e-03,1.5964572958e-03
1.7641440000e+00,1.2994026474e-03,1.4006496349e-03,1.4987905161e-03,1.5960591554e-03
1.7651440000e+00,1.2985536887e-03,1.4003350225e-03,1.4999903215e-03,1.5960197197e-03
1.7661440000e+00,1.2984004570e-03,1.4004984405e-03,1.4997337712e-03,1.5941671154e-03
1.7671440000e+00,1.2985563080e-03,1.4011649182e-03,1.5006026661e-03,1.5954975970e-03
1.7681440000e+00,1.2996916485e-03,1.3999739895e-03,1.4980505512e-03,1.5950087982e-03
1.7691440000e+00,1.2995391444e-03,1.3999895600e-03,1.4997899416e-03,1.5954079572e-03
1.7701440000e+00,1.2980337488e-03,1.4007011487e-03,1.5015076497e-03,1.5959485609e-03
1.7711440000e+00,1.2998111197e-03,1.3995240442e-03,1.4989926422e-03,1.5963360784e-03
1.7721440000e+00,1.2986724323e-03,1.4014470798e-03,1.4987256145e-03,1.5964706836e-03
1.7731440000e+00,1.2985002832e-03,1.4009480947e-03,1.4991751232e-03,1.5960411110e-03
1.7741440000e+00,1.2977300503e-03,1.4010610175e-03,1.4987395843e-03,1.5958920994e-03
1.7751440000e+00,1.2999672617e-03,1.4008008293e-03,1.4982490393e-03,1.5962852922e-03
1.7761440000e+00,1.3000238687e-03,1.4010326413e-03,1.4975848899e-03,1.5949409863e-03
1.7771440000e+00,1.2993534619e-03,1.4008814469e-03,1.4984581503e-03,1.5961359895e-03
1.7781440000e+00,1.2995247380e-03,1.4010643645e-03,1.4983699657e-03,1.5963347687e-03
1.7791440000e+00,1.2978086306e-03,1.4009940787e-03,1.4991030912e-03,1.5966608771e-03
1.7801440000e+00,1.2989196694e-03,1.4020942035e-03,1.4982049470e-03,1.5957553114e-03
1.7811440000e+00,1.2978829909e-03,1.4014510089e-03,1.4985770395e-03,1.5949706722e-03
1.7821440000e+00,1.2985274952e-03,1.4004242257e-03,1.4991206990e-03,1.5951557725e-03
1.7831440000e+00,1.2995385623e-03,1.3998466602e-03,1.4990240743e-03,1.5955907293e-03
1.7841440000e+00,1.2984401837e-03,1.3999945077e-03,1.4984505833e-03,1.5950883972e-03
1.7851440000e+00,1.2996332953e-03,1.4000087685e-03,1.4989639749e-03,1.5970703680e-03
1.7861440000e+00,1.3001696789e-03,1.3995372865e-03,1.4984293375e-03,1.5965626517e-03
1.7871440000e+00,1.3005784422e-03,1.3993175526e-03,1.4981503773e-03,1.5957484720e-03
1.7881440000e+00,1.2993119890e-03,1.3997248607e-03,1.4991163334e-03,1.5957560390e-03
1.7891440000e+00,1.2985442299e-03,1.3991247397e-03,1.4991768694e-03,1.5963496116e-03
1.7901440000e+00,1.2993359996e-03,1.3999010844e-03,1.4986119641e-03,1.5958053700e-03
1.7911440000e+00,1.2991270341e-03,1.3992471213e-03,1.4982855646e-03,1.5957921278e-03
1.7921440000e+00,1.2989110837e-03,1.4001235832e-03,1.4991754142e-03,1.5950504167e-03
1.7931440000e+00,1.3002389460e-03,1.3994262554e-03,1.4999062114e-03,1.5958234144e-03
1.7941440000e+00,1.2985720241e-03,1.3991785818e-03,1.4990039926e-03,1.5957526921e-03
1.7951440000e+00,1.2981059263e-03,1.3994201436e-03,1.5005335445e-03,1.5964239719e-03
1.7961440000e+00,1.2986888760e-03,1.3986580598e-03,1.4988670591e-03,1.5959152370e-03
1.7971440000e+00,1.2990224059e-03,1.3993722678e-03,1.4992995420e-03,1.5962164616e-03
