# Saved on 2025-07-02T09:55:59.439127
# Name: Evan
# Sample_ID: Batch5_Sample5_F5_TPTE09
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -1.5
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0008
#   num_level: 5
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.3
#   v_rst: -0.3
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_400.00 uS,Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
6.5114400000e-01,3.9301372453e-04,4.9215788749e-04,6.2032631831e-04,6.8769455538e-04,7.8906858107e-04
6.5214400000e-01,3.8981354010e-04,4.9629288696e-04,6.1515958805e-04,6.8861481850e-04,7.9160236055e-04
6.5314400000e-01,3.9041562559e-04,4.9982150813e-04,6.1366306909e-04,6.8594388722e-04,7.9162222391e-04
6.5414400000e-01,3.8993697672e-04,5.0150614697e-04,6.1379811086e-04,6.8653003837e-04,7.8863042290e-04
6.5514400000e-01,3.9353399188e-04,4.9663740356e-04,6.1685044784e-04,6.8696273956e-04,7.9099940194e-04
6.5614400000e-01,3.9162689063e-04,4.9813286751e-04,6.1448001361e-04,6.9363166403e-04,7.9761171946e-04
6.5714400000e-01,3.9126098272e-04,5.0231625210e-04,6.1129583628e-04,6.9637877459e-04,7.9864468717e-04
6.5814400000e-01,3.8700625737e-04,4.9856811529e-04,6.0798538470e-04,7.0395552029e-04,8.0348152551e-04
6.5914400000e-01,3.8496225898e-04,4.9875958211e-04,6.0388665588e-04,6.9651483500e-04,7.9255187302e-04
6.6014400000e-01,3.8118254452e-04,4.9186157412e-04,6.1342485424e-04,6.9982117566e-04,7.9961544543e-04
6.6114400000e-01,3.8647878682e-04,4.9193655286e-04,6.0726157244e-04,6.9973910286e-04,7.9828649177e-04
6.6214400000e-01,3.8637219404e-04,4.8701942433e-04,6.0905706050e-04,6.9605630415e-04,8.0136836914e-04
6.6314400000e-01,3.8392910938e-04,4.9147100071e-04,6.0514521465e-04,6.9720270403e-04,7.9988436482e-04
6.6414400000e-01,3.8494385080e-04,4.9358055549e-04,6.0738744651e-04,6.8589892180e-04,7.9937533883e-04
6.6514400000e-01,3.8555928768e-04,4.9254696933e-04,6.0764185037e-04,6.8765919423e-04,7.9229597759e-04
6.6614400000e-01,3.9173304685e-04,4.9014448450e-04,6.1329352320e-04,6.8025103246e-04,7.8664750617e-04
6.6714400000e-01,3.9085207391e-04,4.9153131840e-04,6.1714483309e-04,6.8761073635e-04,7.8671502706e-04
6.6814400000e-01,3.9502319851e-04,4.9605594540e-04,6.2058265030e-04,6.8957524491e-04,7.9251003626e-04
6.6914400000e-01,3.8877889892e-04,4.9787024182e-04,6.1327002186e-04,6.9267851359e-04,7.9124547483e-04
6.7014400000e-01,3.9028298488e-04,5.0155391364e-04,6.1430342612e-04,6.8667628511e-04,7.8393408330e-04
6.7114400000e-01,3.9087186451e-04,4.9251462769e-04,6.1998332967e-04,6.8909925176e-04,7.9000659753e-04
6.7214400000e-01,3.9030855987e-04,4.9847378250e-04,6.1578648456e-04,6.9390596764e-04,7.9004777945e-04
6.7314400000e-01,3.9100261347e-04,4.9745474826e-04,6.1473998358e-04,6.9906731369e-04,7.9911078501e-04
6.7414400000e-01,3.8943413529e-04,5.0014252338e-04,6.0738380853e-04,7.0083835453e-04,7.9919940617e-04
6.7514400000e-01,3.8614656660e-04,4.9849142670e-04,6.0737493186e-04,6.9041983807e-04,8.0719066318e-04
6.7614400000e-01,3.8325099013e-04,4.9913509429e-04,6.0141530412e-04,6.9707319199e-04,7.9975165136e-04
6.7714400000e-01,3.8682963350e-04,4.9460522860e-04,6.0677884903e-04,6.9609210186e-04,7.9702389485e-04
6.7814400000e-01,3.8625286834e-04,4.9067253713e-04,6.0920636315e-04,6.9979549153e-04,7.9806202848e-04
6.7914400000e-01,3.8617614337e-04,4.8896908993e-04,6.0855272750e-04,6.9702960900e-04,8.0138648627e-04
6.8014400000e-01,3.8294179831e-04,4.9341611884e-04,6.0553222283e-04,6.9691355748e-04,7.9868746980e-04
6.8114400000e-01,3.8494748878e-04,4.9179172493e-04,6.0781858338e-04,6.9198234996e-04,7.9273311712e-04
6.8214400000e-01,3.8533886254e-04,4.8771729780e-04,6.1124876083e-04,6.8708206527e-04,7.9099168943e-04
6.8314400000e-01,3.8950554881e-04,4.9137339374e-04,6.1444654420e-04,6.8381428719e-04,7.8591532656e-04
6.8414400000e-01,3.9172482502e-04,4.9197882618e-04,6.1850696511e-04,6.9111105404e-04,7.9859462858e-04
6.8514400000e-01,3.9559883589e-04,4.9902766477e-04,6.0870701418e-04,6.8773595558e-04,7.9059369455e-04
6.8614400000e-01,3.9021739212e-04,4.9836096878e-04,6.1401828134e-04,6.8366985943e-04,7.9193741840e-04
6.8714400000e-01,3.9027043385e-04,5.0334419939e-04,6.1283819377e-04,6.8649853347e-04,7.8849225247e-04
6.8814400000e-01,3.9232363633e-04,4.9840815336e-04,6.1632061261e-04,6.8754532549e-04,7.9017292592e-04
6.8914400000e-01,3.9174956328e-04,4.9577363825e-04,6.1400656705e-04,6.9698064181e-04,7.9001802078e-04
6.9014400000e-01,3.9047576138e-04,4.9767586461e-04,6.1478793214e-04,6.9616806286e-04,7.9765057308e-04
6.9114400000e-01,3.8511021557e-04,4.9972375564e-04,6.0976748500e-04,7.0232883445e-04,8.0206766143e-04
6.9214400000e-01,3.8562862755e-04,4.9872905947e-04,6.0523248976e-04,6.9659348810e-04,8.0293561041e-04
6.9314400000e-01,3.8145983126e-04,4.9447116908e-04,6.0277467128e-04,6.9355184678e-04,7.9756115156e-04
6.9414400000e-01,3.8761318137e-04,4.9210662837e-04,6.0974860389e-04,6.9490015449e-04,7.9868521425e-04
6.9514400000e-01,3.8619913539e-04,4.8864210839e-04,6.0699403548e-04,6.9766851084e-04,8.0455145508e-04
6.9614400000e-01,3.8684582250e-04,4.9700305681e-04,6.0300306359e-04,6.9715686550e-04,7.9959187133e-04
6.9714400000e-01,3.8472207962e-04,4.9183225201e-04,6.0730486439e-04,6.9221860031e-04,7.9887591710e-04
6.9814400000e-01,3.8574504288e-04,4.9281094107e-04,6.0797727201e-04,6.8876754085e-04,7.9021447164e-04
6.9914400000e-01,3.8758273149e-04,4.9000569561e-04,6.1600403569e-04,6.8423927587e-04,7.8967583249e-04
7.0014400000e-01,3.9082260628e-04,4.9257163482e-04,6.1533450207e-04,6.9586654718e-04,7.8156175732e-04
7.0114400000e-01,3.9308168198e-04,4.9218084314e-04,6.2171377067e-04,6.8806759373e-04,7.8861783550e-04
7.0214400000e-01,3.9013459173e-04,4.9657410273e-04,6.1576844018e-04,6.8870365794e-04,7.9053948866e-04
7.0314400000e-01,3.9018352254e-04,4.9952039262e-04,6.1376340454e-04,6.8555993494e-04,7.9048135376e-04
7.0414400000e-01,3.8981605030e-04,5.0164751883e-04,6.1463724705e-04,6.8836037826e-04,7.8795528680e-04
7.0514400000e-01,3.9374172047e-04,4.9668131396e-04,6.1631653807e-04,6.8804583861e-04,7.8966411820e-04
7.0614400000e-01,3.9165166527e-04,4.9849721108e-04,6.1575519794e-04,6.9430068834e-04,7.9660327174e-04
7.0714400000e-01,3.9105158066e-04,5.0231319619e-04,6.1170248955e-04,6.9841589720e-04,7.9732650192e-04
7.0814400000e-01,3.8693706301e-04,4.9825324822e-04,6.0761201894e-04,7.0308014983e-04,8.0301113485e-04
7.0914400000e-01,3.8454461901e-04,4.9779868277e-04,6.0346985265e-04,6.9351262937e-04,7.9034194641e-04
7.1014400000e-01,3.8114420022e-04,4.9127920647e-04,6.1374761572e-04,6.9520567195e-04,7.9771722085e-04
7.1114400000e-01,3.8579273678e-04,4.9244783440e-04,6.0766946262e-04,7.0055524702e-04,7.9645156802e-04
7.1214400000e-01,3.8583504647e-04,4.8673980928e-04,6.0838523495e-04,6.9712245022e-04,7.9946563346e-04
7.1314400000e-01,3.8456520997e-04,4.9118920288e-04,6.0584035964e-04,6.9476336648e-04,7.9786506831e-04
7.1414400000e-01,3.8463484088e-04,4.9370326451e-04,6.0703081544e-04,6.8670458859e-04,7.9905781604e-04
7.1514400000e-01,3.8592304918e-04,4.9246045819e-04,6.0808495618e-04,6.8909575930e-04,7.9124110925e-04
7.1614400000e-01,3.9128844946e-04,4.9050719099e-04,6.1168597313e-04,6.8146298872e-04,7.8690274677e-04
7.1714400000e-01,3.9054473746e-04,4.9139627663e-04,6.1699138314e-04,6.8710884079e-04,7.8672463133e-04
7.1814400000e-01,3.9461305278e-04,4.9592174037e-04,6.1903476308e-04,6.9073932536e-04,7.9169163655e-04
7.1914400000e-01,3.8879625208e-04,4.9781490816e-04,6.1318460212e-04,6.8907429522e-04,7.9010605987e-04
7.2014400000e-01,3.9022328565e-04,5.0131697208e-04,6.1389531766e-04,6.8631758040e-04,7.8318524174e-04
7.2114400000e-01,3.9077505789e-04,4.9291869800e-04,6.1872982769e-04,6.8792018283e-04,7.9028017353e-04
7.2214400000e-01,3.9289956476e-04,4.9853057135e-04,6.1544269556e-04,6.9290312240e-04,7.8954290075e-04
7.2314400000e-01,3.9213304262e-04,4.9714268243e-04,6.1521699536e-04,6.9635883847e-04,7.9800985986e-04
7.2414400000e-01,3.8986887375e-04,4.9994065193e-04,6.0643153120e-04,6.9916452048e-04,7.9860714322e-04
7.2514400000e-01,3.8679365389e-04,4.9859230785e-04,6.0653848777e-04,6.8900408223e-04,8.0684629211e-04
7.2614400000e-01,3.8393918658e-04,4.9820355343e-04,6.0147747718e-04,6.9929468737e-04,7.9959150753e-04
7.2714400000e-01,3.8691978261e-04,4.9431233492e-04,6.0638347350e-04,6.9826230174e-04,7.9711819126e-04
7.2814400000e-01,3.8705173210e-04,4.9008311180e-04,6.0946022131e-04,7.0183530624e-04,7.9772384197e-04
7.2914400000e-01,3.8674352254e-04,4.8837948270e-04,6.0783142544e-04,6.9563619036e-04,8.0052079284e-04
7.3014400000e-01,3.8291767851e-04,4.9322399718e-04,6.0493905039e-04,6.9652945967e-04,7.9877900134e-04
7.3114400000e-01,3.8553862396e-04,4.9213958846e-04,6.0715996369e-04,6.9169676863e-04,7.8999575635e-04
7.3214400000e-01,3.8589725591e-04,4.8824083933e-04,6.1121718318e-04,6.8572568125e-04,7.9031291534e-04
7.3314400000e-01,3.8952981413e-04,4.9122638302e-04,6.1466867919e-04,6.8274639489e-04,7.8315933933e-04
7.3414400000e-01,3.9214253775e-04,4.9194870371e-04,6.1888706114e-04,6.9071502367e-04,7.9691482824e-04
7.3514400000e-01,3.9564645704e-04,4.9896942073e-04,6.0815298639e-04,6.8873938289e-04,7.9069061030e-04
7.3614400000e-01,3.9092388761e-04,4.9834161473e-04,6.1372658820e-04,6.8392691901e-04,7.9073113739e-04
7.3714400000e-01,3.9072336222e-04,5.0342678151e-04,6.1341015680e-04,6.8798137363e-04,7.8681601735e-04
7.3814400000e-01,3.9280173951e-04,4.9840313295e-04,6.1692633608e-04,6.9115740189e-04,7.8989847680e-04
7.3914400000e-01,3.9190570533e-04,4.9639718782e-04,6.1405597080e-04,6.9766101660e-04,7.8952223703e-04
7.4014400000e-01,3.9104706957e-04,4.9769991165e-04,6.1464415921e-04,6.9592497312e-04,7.9606885265e-04
7.4114400000e-01,3.8534217310e-04,5.0038899644e-04,6.0935148213e-04,7.0248010161e-04,8.0120582425e-04
7.4214400000e-01,3.8649508497e-04,4.9877380661e-04,6.0544902226e-04,6.9681867899e-04,8.0103673099e-04
7.4314400000e-01,3.8182741264e-04,4.9468235375e-04,6.0408336140e-04,6.9369249104e-04,7.9670156993e-04
7.4414400000e-01,3.8807709643e-04,4.9241491070e-04,6.0912461777e-04,6.9444482506e-04,7.9732722952e-04
7.4514400000e-01,3.8628229959e-04,4.8889996833e-04,6.0752961872e-04,6.9975074439e-04,8.0402358435e-04
7.4614400000e-01,3.8683967432e-04,4.9739181122e-04,6.0352169385e-04,6.9586341851e-04,7.9936311522e-04
7.4714400000e-01,3.8434594899e-04,4.9165275414e-04,6.0788490373e-04,6.9270441600e-04,7.9825433204e-04
7.4814400000e-01,3.8576683437e-04,4.9257454521e-04,6.0787093389e-04,6.8992514571e-04,7.9113437096e-04
7.4914400000e-01,3.8707094063e-04,4.8971400247e-04,6.1478451244e-04,6.8578090577e-04,7.8873505117e-04
7.5014400000e-01,3.9074988308e-04,4.9191141443e-04,6.1512218963e-04,6.9624213211e-04,7.8073600889e-04
7.5114400000e-01,3.9326809201e-04,4.9170736020e-04,6.2104620156e-04,6.8899847975e-04,7.8925979324e-04
7.5214400000e-01,3.9058893890e-04,4.9655220209e-04,6.1592792918e-04,6.9067980803e-04,7.9238445323e-04
7.5314400000e-01,3.9043879951e-04,4.9944792408e-04,6.1353988713e-04,6.8667985033e-04,7.8994788055e-04
7.5414400000e-01,3.9020946133e-04,5.0217524404e-04,6.1439583078e-04,6.9212190283e-04,7.8693155956e-04
7.5514400000e-01,3.9378261135e-04,4.9682268582e-04,6.1612510763e-04,6.9201181759e-04,7.8879136709e-04
7.5614400000e-01,3.9169884985e-04,4.9841190048e-04,6.1498802097e-04,6.9474022894e-04,7.9650249972e-04
7.5714400000e-01,3.9090584323e-04,5.0198003009e-04,6.1055099650e-04,6.9980575063e-04,7.9705932876e-04
7.5814400000e-01,3.8686641346e-04,4.9885988119e-04,6.0746071540e-04,7.0350375609e-04,8.0305348092e-04
7.5914400000e-01,3.8511436287e-04,4.9859525461e-04,6.0326190578e-04,6.9595444074e-04,7.9017285316e-04
7.6014400000e-01,3.8145659346e-04,4.9080896133e-04,6.1347083829e-04,6.9830362918e-04,7.9815348727e-04
7.6114400000e-01,3.8597245293e-04,4.9210811994e-04,6.0700778704e-04,7.0181689807e-04,7.9692094005e-04
7.6214400000e-01,3.8712107198e-04,4.8705474910e-04,6.0794678575e-04,7.0178153692e-04,7.9999699665e-04
7.6314400000e-01,3.8492413296e-04,4.9131333071e-04,6.0510807089e-04,7.0053974923e-04,7.9844467109e-04
7.6414400000e-01,3.8495403714e-04,4.9318055972e-04,6.0732127167e-04,6.9082525442e-04,7.9855846707e-04
7.6514400000e-01,3.8619913539e-04,4.9230748118e-04,6.0778835177e-04,6.9300738687e-04,7.9023680883e-04
7.6614400000e-01,3.9169557567e-04,4.9007419875e-04,6.1428123445e-04,6.8602261308e-04,7.8553974163e-04
7.6714400000e-01,3.9081260184e-04,4.9192389270e-04,6.1710459704e-04,6.9222791353e-04,7.8644909081e-04
7.6814400000e-01,3.9505390305e-04,4.9529473472e-04,6.1900573201e-04,6.9238252763e-04,7.9089164501e-04
7.6914400000e-01,3.8880345528e-04,4.9804290029e-04,6.1335922510e-04,6.9093010097e-04,7.8950892203e-04
7.7014400000e-01,3.9055710658e-04,5.0116814236e-04,6.1440732679e-04,6.8723151344e-04,7.8260127339e-04
7.7114400000e-01,3.9073409425e-04,4.9294751079e-04,6.1890415964e-04,6.8897374149e-04,7.8853634477e-04
7.7214400000e-01,3.9249101974e-04,4.9841230066e-04,6.1534687120e-04,6.9308385719e-04,7.8784600191e-04
7.7314400000e-01,3.9110844227e-04,4.9766942539e-04,6.1437480326e-04,6.9740577601e-04,7.9541801824e-04
7.7414400000e-01,3.8954323827e-04,5.0099606597e-04,6.0770405980e-04,7.0034693636e-04,7.9796627688e-04
7.7514400000e-01,3.8606136513e-04,4.9780283007e-04,6.0772868892e-04,6.9111338235e-04,8.0525780504e-04
7.7614400000e-01,3.8373014831e-04,4.9852809752e-04,6.0042690166e-04,6.9749577960e-04,7.9818666563e-04
7.7714400000e-01,3.8619818952e-04,4.9404894526e-04,6.0678110458e-04,6.9590510975e-04,7.9605953943e-04
7.7814400000e-01,3.8592203055e-04,4.8995028919e-04,6.0828126152e-04,7.0044632594e-04,7.9868113971e-04
7.7914400000e-01,3.8641614083e-04,4.8798188800e-04,6.0743586801e-04,6.9688256190e-04,8.0021782196e-04
7.8014400000e-01,3.8274018152e-04,4.9314534408e-04,6.0444031988e-04,6.9771493145e-04,7.9693127191e-04
7.8114400000e-01,3.8525515265e-04,4.9159443734e-04,6.0670437961e-04,6.9304558565e-04,7.9001008999e-04
7.8214400000e-01,3.8581398258e-04,4.8809710279e-04,6.1186045059e-04,6.8733163062e-04,7.8992474300e-04
7.8314400000e-01,3.9027068851e-04,4.9147089157e-04,6.1449187342e-04,6.8385728810e-04,7.8379729530e-04
7.8414400000e-01,3.9202986954e-04,4.9165719247e-04,6.1879392888e-04,6.9188950874e-04,7.9620236647e-04
7.8514400000e-01,3.9585644117e-04,4.9919715821e-04,6.0896276409e-04,6.9050256570e-04,7.8733741248e-04
7.8614400000e-01,3.9089554775e-04,4.9746795412e-04,6.1356942751e-04,6.8595400080e-04,7.9003097198e-04
7.8714400000e-01,3.9058595576e-04,5.0342652685e-04,6.1415470554e-04,6.8868306698e-04,7.8634191595e-04
7.8814400000e-01,3.9216094592e-04,4.9864480388e-04,6.1684775574e-04,6.8931469286e-04,7.8930366726e-04
7.8914400000e-01,3.9139773435e-04,4.9569996918e-04,6.1516264395e-04,6.9770452683e-04,7.8923374531e-04
7.9014400000e-01,3.9083322918e-04,4.9765108997e-04,6.1564060161e-04,6.9612760853e-04,7.9728335550e-04
7.9114400000e-01,3.8534202758e-04,4.9952832342e-04,6.0966358433e-04,7.0348578447e-04,8.0018224253e-04
7.9214400000e-01,3.8631595089e-04,4.9860842410e-04,6.0550308262e-04,6.9876747148e-04,7.9997946159e-04
7.9314400000e-01,3.8230697101e-04,4.9485006457e-04,6.0434478655e-04,6.9592206273e-04,7.9660785559e-04
7.9414400000e-01,3.8796060835e-04,4.9238184147e-04,6.0849179135e-04,6.9678862928e-04,7.9714634921e-04
7.9514400000e-01,3.8610345655e-04,4.8881352996e-04,6.0683698393e-04,7.0008485636e-04,8.0287085439e-04
7.9614400000e-01,3.8638128899e-04,4.9726768339e-04,6.0288231907e-04,6.9794230512e-04,7.9740799265e-04
7.9714400000e-01,3.8484133256e-04,4.9241039960e-04,6.0643684265e-04,6.9392546720e-04,7.9632336565e-04
7.9814400000e-01,3.8582242269e-04,4.9272370234e-04,6.0681919422e-04,6.8924811785e-04,7.8812452557e-04
7.9914400000e-01,3.8688383938e-04,4.8980091378e-04,6.1461527366e-04,6.8619927333e-04,7.8867436969e-04
8.0014400000e-01,3.9019778342e-04,4.9151127314e-04,6.1445120082e-04,6.9525332947e-04,7.8009994468e-04
8.0114400000e-01,3.9299400669e-04,4.9171852879e-04,6.2059421907e-04,6.9099805842e-04,7.8814831795e-04
8.0214400000e-01,3.9061029383e-04,4.9625850806e-04,6.1494021793e-04,6.9109337346e-04,7.8991397459e-04
8.0314400000e-01,3.9004669816e-04,4.9999933253e-04,6.1366081354e-04,6.8829962402e-04,7.8923112596e-04
8.0414400000e-01,3.8989266613e-04,5.0183847634e-04,6.1358186940e-04,6.8714929512e-04,7.8687102359e-04
8.0514400000e-01,3.9391474274e-04,4.9672518799e-04,6.1598468164e-04,6.8759014539e-04,7.9002231359e-04
8.0614400000e-01,3.9109283534e-04,4.9854770623e-04,6.1477840063e-04,6.9332185376e-04,7.9655910667e-04
8.0714400000e-01,3.9080099668e-04,5.0188245950e-04,6.0927559389e-04,6.9821231591e-04,7.9699238995e-04
8.0814400000e-01,3.8617370592e-04,4.9847974879e-04,6.0750378907e-04,7.0402056735e-04,8.0242447439e-04
8.0914400000e-01,3.8449747080e-04,4.9873549870e-04,6.0345410020e-04,6.9611131039e-04,7.8961777035e-04
8.1014400000e-01,3.8116413634e-04,4.9072081310e-04,6.1330567405e-04,6.9865112891e-04,7.9688135884e-04
8.1114400000e-01,3.8564256101e-04,4.9188791309e-04,6.0730046243e-04,7.0053407399e-04,7.9629680840e-04
8.1214400000e-01,3.8631580537e-04,4.8661859182e-04,6.0905949795e-04,6.9729409006e-04,8.0001089373e-04
8.1314400000e-01,3.8452351873e-04,4.9130521802e-04,6.0533202486e-04,6.9718786108e-04,7.9756253399e-04
8.1414400000e-01,3.8502072130e-04,4.9326452427e-04,6.0676029534e-04,6.8723660661e-04,7.9818652011e-04
8.1514400000e-01,3.8617232349e-04,4.9249720178e-04,6.0650050727e-04,6.9007961429e-04,7.8925026173e-04
8.1614400000e-01,3.9118789573e-04,4.9024067266e-04,6.1264086980e-04,6.8181492679e-04,7.8662480519e-04
8.1714400000e-01,3.9050060877e-04,4.9157009926e-04,6.1626393290e-04,6.8815053964e-04,7.8690187365e-04
8.1814400000e-01,3.9467093302e-04,4.9474438129e-04,6.1777354858e-04,6.9111170887e-04,7.9095334513e-04
8.1914400000e-01,3.8851118006e-04,4.9808026233e-04,6.1265549448e-04,6.9072921178e-04,7.9014513176e-04
8.2014400000e-01,3.9105918404e-04,5.0106129493e-04,6.1311257014e-04,6.8703309807e-04,7.8258322901e-04
8.2114400000e-01,3.9070553612e-04,4.9278642109e-04,6.1960177845e-04,6.8969427957e-04,7.9026067397e-04
8.2214400000e-01,3.9169437514e-04,4.9800615670e-04,6.1565246142e-04,6.9156361860e-04,7.8914621554e-04
8.2314400000e-01,3.9138078137e-04,4.9752277846e-04,6.1532249674e-04,6.9651439844e-04,7.9709578131e-04
8.2414400000e-01,3.9015285438e-04,5.0093716709e-04,6.0685688368e-04,7.0199290349e-04,7.9823563283e-04
8.2514400000e-01,3.8666581531e-04,4.9895155826e-04,6.0746431700e-04,6.9072644692e-04,8.0666744907e-04
8.2614400000e-01,3.8318208681e-04,4.9867005146e-04,6.0151196521e-04,6.9796900789e-04,7.9873076174e-04
8.2714400000e-01,3.8625763409e-04,4.9414040404e-04,6.0644277255e-04,6.9549168984e-04,7.9717414337e-04
8.2814400000e-01,3.8648380723e-04,4.9058882723e-04,6.0829919676e-04,7.0101195888e-04,7.9749232100e-04
8.2914400000e-01,3.8627298636e-04,4.8780711950e-04,6.0787817347e-04,6.9672620157e-04,8.0014659034e-04
8.3014400000e-01,3.8274098188e-04,4.9331865739e-04,6.0523332650e-04,6.9922774856e-04,7.9736339103e-04
8.3114400000e-01,3.8497193600e-04,4.9200505600e-04,6.0703001509e-04,6.9268542575e-04,7.8991979535e-04
8.3214400000e-01,3.8562371628e-04,4.8861398682e-04,6.1298291257e-04,6.8703790021e-04,7.8942772234e-04
8.3314400000e-01,3.9022299461e-04,4.9129503168e-04,6.1413040385e-04,6.8201661634e-04,7.8290031524e-04
8.3414400000e-01,3.9189846575e-04,4.9171976571e-04,6.1837505200e-04,6.9051115133e-04,7.9477598774e-04
8.3514400000e-01,3.9541118895e-04,4.9879890867e-04,6.0829926952e-04,6.9055407948e-04,7.8828816186e-04
8.3614400000e-01,3.9147231291e-04,4.9830916396e-04,6.1361621192e-04,6.8444314820e-04,7.9035460658e-04
8.3714400000e-01,3.9067996113e-04,5.0318336434e-04,6.1297199863e-04,6.8751884100e-04,7.8712240793e-04
8.3814400000e-01,3.9209433453e-04,4.9824357120e-04,6.1641876528e-04,6.8831664976e-04,7.8992772615e-04
8.3914400000e-01,3.9224491047e-04,4.9587099056e-04,6.1528611695e-04,7.0034831879e-04,7.9029116023e-04
8.4014400000e-01,3.9113099774e-04,4.9746759032e-04,6.1496153648e-04,6.9612018706e-04,7.9729870777e-04
8.4114400000e-01,3.8526879507e-04,4.9949281674e-04,6.0919726820e-04,7.0272195444e-04,8.0086909293e-04
8.4214400000e-01,3.8587506424e-04,4.9821177527e-04,6.0454472987e-04,6.9509973400e-04,8.0055280705e-04
8.4314400000e-01,3.8182515709e-04,4.9503243645e-04,6.0371086875e-04,6.9217348937e-04,7.9579345766e-04
8.4414400000e-01,3.8850532292e-04,4.9195507017e-04,6.0844427935e-04,6.9429181167e-04,7.9686084064e-04
8.4514400000e-01,3.8634301745e-04,4.8842208344e-04,6.0845581174e-04,6.9692890975e-04,8.0347388575e-04
8.4614400000e-01,3.8643367589e-04,4.9691479944e-04,6.0300309997e-04,6.9466383138e-04,7.9796351201e-04
8.4714400000e-01,3.8418140321e-04,4.9169677368e-04,6.0617490817e-04,6.9296147558e-04,7.9861310951e-04
8.4814400000e-01,3.8545174903e-04,4.9254700571e-04,6.0748265241e-04,6.8868968810e-04,7.9024881416e-04
8.4914400000e-01,3.8703165046e-04,4.8958328989e-04,6.1415863456e-04,6.8709479820e-04,7.8799195762e-04
8.5014400000e-01,3.9107624616e-04,4.9209626013e-04,6.1526050558e-04,6.9453431934e-04,7.8020071669e-04
8.5114400000e-01,3.9293412556e-04,4.9177866458e-04,6.2048718974e-04,6.8771965744e-04,7.8793316789e-04
8.5214400000e-01,3.9090344217e-04,4.9677822972e-04,6.1546510551e-04,6.8759814894e-04,7.9023004218e-04
8.5314400000e-01,3.9014699723e-04,5.0027043471e-04,6.1368526076e-04,6.8825262133e-04,7.8938530351e-04
8.5414400000e-01,3.9034177462e-04,5.0248978368e-04,6.1466147599e-04,6.9015011832e-04,7.8722834587e-04
8.5514400000e-01,3.9379516238e-04,4.9711259635e-04,6.1668215494e-04,6.8984423706e-04,7.8954239143e-04
8.5614400000e-01,3.9203830966e-04,4.9921138270e-04,6.1555998400e-04,6.9997535320e-04,7.9769306467e-04
8.5714400000e-01,3.9153172111e-04,5.0218601245e-04,6.0972201027e-04,7.0090885856e-04,7.9625766375e-04
