# Saved on 2025-07-11T15:21:29.189037
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE04
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S)
6.7914400000e-01,4.8582318414e-04,5.9937236074e-04,7.0096575655e-04
6.8014400000e-01,4.8530040658e-04,6.0134243540e-04,7.0194138971e-04
6.8114400000e-01,4.8831385357e-04,5.9967638663e-04,7.0248170232e-04
6.8214400000e-01,4.8627767683e-04,5.9992500610e-04,7.0070607762e-04
6.8314400000e-01,4.8534140660e-04,6.0208334617e-04,7.0107955253e-04
6.8414400000e-01,4.8667792726e-04,5.9962763771e-04,7.0296766353e-04
6.8514400000e-01,4.8587873607e-04,5.9982536186e-04,7.0126363426e-04
6.8614400000e-01,4.8520279961e-04,6.0076537920e-04,6.9706729846e-04
6.8714400000e-01,4.8561167205e-04,6.0025657149e-04,6.9967012678e-04
6.8814400000e-01,4.8498481192e-04,6.0010148445e-04,6.9323439675e-04
6.8914400000e-01,4.8464102292e-04,5.9893754951e-04,7.0066220360e-04
6.9014400000e-01,4.8439160309e-04,6.0025577113e-04,7.0205831435e-04
6.9114400000e-01,4.8536097893e-04,6.0140275309e-04,6.9743029599e-04
6.9214400000e-01,4.8639947636e-04,6.0121066781e-04,7.0203524956e-04
6.9314400000e-01,4.8582409363e-04,5.9907531977e-04,7.0002461143e-04
6.9414400000e-01,4.8505167797e-04,5.9992686147e-04,6.9980356784e-04
6.9514400000e-01,4.8594734835e-04,5.9873724240e-04,6.9847643317e-04
6.9614400000e-01,4.8568399507e-04,5.9982357925e-04,7.0113441325e-04
6.9714400000e-01,4.8573390814e-04,5.9929290728e-04,7.0125788625e-04
6.9814400000e-01,4.8483350838e-04,5.9974638134e-04,6.9744382927e-04
6.9914400000e-01,4.8665810027e-04,5.9877387685e-04,7.0151363616e-04
7.0014400000e-01,4.8580859584e-04,6.0057565861e-04,6.9832822192e-04
7.0114400000e-01,4.8616751883e-04,5.9918933403e-04,6.9463050750e-04
7.0214400000e-01,4.8637379223e-04,5.9923368099e-04,6.9217196142e-04
7.0314400000e-01,4.8636757128e-04,5.9878311731e-04,6.9834757596e-04
7.0414400000e-01,4.8559024435e-04,5.9971498558e-04,6.9980349508e-04
7.0514400000e-01,4.8497953685e-04,5.9891601268e-04,6.9965019065e-04
7.0614400000e-01,4.8503276048e-04,6.0052159824e-04,6.9993599027e-04
7.0714400000e-01,4.8594942200e-04,6.0002665123e-04,6.9956666266e-04
7.0814400000e-01,4.8540994612e-04,6.0021640820e-04,6.9165558671e-04
7.0914400000e-01,4.8475467338e-04,5.9810670791e-04,6.9337831519e-04
7.1014400000e-01,4.8533776862e-04,5.9944537497e-04,7.0030218922e-04
7.1114400000e-01,4.8640129535e-04,5.9999652876e-04,6.9972949859e-04
7.1214400000e-01,4.8573961976e-04,6.0143240262e-04,7.0155350841e-04
7.1314400000e-01,4.8778591008e-04,5.9955258621e-04,6.9896625064e-04
7.1414400000e-01,4.8691239499e-04,5.9933601733e-04,6.9963120040e-04
7.1514400000e-01,4.8529171181e-04,6.0081791162e-04,6.9885951234e-04
7.1614400000e-01,4.8481881095e-04,5.9964830143e-04,7.0189023972e-04
7.1714400000e-01,4.8478312237e-04,5.9909696574e-04,6.9666675699e-04
7.1814400000e-01,4.8550649808e-04,5.9978301579e-04,6.9955960498e-04
7.1914400000e-01,4.8582929594e-04,6.0058373492e-04,6.9292873377e-04
7.2014400000e-01,4.8665373470e-04,5.9957405028e-04,6.9911708124e-04
7.2114400000e-01,4.8427049478e-04,6.0033136833e-04,7.0130125096e-04
7.2214400000e-01,4.8462345148e-04,5.9906629758e-04,7.0070964284e-04
7.2314400000e-01,4.8539684940e-04,5.9895817685e-04,7.0024296292e-04
7.2414400000e-01,4.8553509259e-04,5.9492380387e-04,7.0151749242e-04
7.2514400000e-01,4.9003039749e-04,6.0030499299e-04,7.0248446718e-04
7.2614400000e-01,4.8503348808e-04,6.0001519159e-04,7.0151414548e-04
7.2714400000e-01,4.8531197535e-04,5.9922389482e-04,7.0023859735e-04
7.2814400000e-01,4.8526508181e-04,5.9861631598e-04,7.0098743890e-04
7.2914400000e-01,4.8495166993e-04,5.9849495301e-04,7.0054273237e-04
7.3014400000e-01,4.8504047300e-04,5.9956677433e-04,7.0116999268e-04
7.3114400000e-01,4.8500522098e-04,6.0039939854e-04,7.0198097092e-04
7.3214400000e-01,4.8546648031e-04,6.0292801209e-04,7.0354421041e-04
7.3314400000e-01,4.8557307309e-04,5.9995702031e-04,7.0074638643e-04
7.3414400000e-01,4.8732643336e-04,6.0180067521e-04,7.0077425335e-04
7.3514400000e-01,4.8557019909e-04,5.9626450820e-04,7.0181442425e-04
7.3614400000e-01,4.8554658861e-04,6.0081376432e-04,7.0254049206e-04
7.3714400000e-01,4.8542729928e-04,5.9892536228e-04,7.0221074566e-04
7.3814400000e-01,4.8609290388e-04,5.9806814534e-04,7.0177738962e-04
7.3914400000e-01,4.8652818805e-04,5.9890822740e-04,7.0281916123e-04
7.4014400000e-01,4.8718764447e-04,5.9933619923e-04,7.0267313276e-04
7.4114400000e-01,4.8522917496e-04,5.9964531829e-04,6.9861562224e-04
7.4214400000e-01,4.8707133828e-04,5.9885915107e-04,7.0318470534e-04
7.4314400000e-01,4.8560232244e-04,5.9765152400e-04,6.9432207965e-04
7.4414400000e-01,4.8485224397e-04,5.9928202973e-04,7.0199523179e-04
7.4514400000e-01,4.8420824896e-04,6.0050278989e-04,6.9418536441e-04
7.4614400000e-01,4.8536290706e-04,6.0025729908e-04,6.9574140070e-04
7.4714400000e-01,4.8413094191e-04,5.9998546931e-04,6.9599795097e-04
7.4814400000e-01,4.8399630032e-04,6.0147034674e-04,6.9978290412e-04
7.4914400000e-01,4.8473648349e-04,5.9993850300e-04,6.9586298196e-04
7.5014400000e-01,4.8703521315e-04,6.0088768805e-04,6.9404544774e-04
7.5114400000e-01,4.8503614380e-04,5.9912741563e-04,7.0145237260e-04
7.5214400000e-01,4.8446370783e-04,6.0060508986e-04,7.0023197623e-04
7.5314400000e-01,4.8340330977e-04,5.9970439906e-04,6.9354413426e-04
7.5414400000e-01,4.8377834901e-04,6.0009082517e-04,6.9470886956e-04
7.5514400000e-01,4.8459100071e-04,6.0017209762e-04,6.9847461418e-04
7.5614400000e-01,4.8474499636e-04,6.0010544985e-04,7.0036781835e-04
7.5714400000e-01,4.8562138545e-04,5.9814759879e-04,7.0233931183e-04
7.5814400000e-01,4.8564837925e-04,6.0016911448e-04,6.9710564276e-04
7.5914400000e-01,4.8400655942e-04,5.9942052758e-04,6.9851084845e-04
7.6014400000e-01,4.8463560233e-04,6.0009293520e-04,6.9920191891e-04
7.6114400000e-01,4.8493267968e-04,5.9991965827e-04,7.0134439738e-04
7.6214400000e-01,4.8438232625e-04,6.0023787228e-04,7.0292386226e-04
7.6314400000e-01,4.8428610171e-04,5.9853300627e-04,7.0012458309e-04
7.6414400000e-01,4.8524572776e-04,5.9931808210e-04,7.0069734647e-04
7.6514400000e-01,4.8498568503e-04,5.9926060203e-04,7.0113310358e-04
7.6614400000e-01,4.8489509936e-04,5.9982128732e-04,7.0225476520e-04
7.6714400000e-01,4.8571735533e-04,5.9882357164e-04,7.0151967520e-04
7.6814400000e-01,4.9123762437e-04,6.0073936766e-04,7.0096255513e-04
7.6914400000e-01,4.8633857659e-04,5.9753278038e-04,7.0026406320e-04
7.7014400000e-01,4.8767000408e-04,5.9865316871e-04,7.0347021392e-04
7.7114400000e-01,4.8479432735e-04,5.9986075939e-04,7.0210000558e-04
7.7214400000e-01,4.8472691560e-04,5.9932590375e-04,7.0236907050e-04
7.7314400000e-01,4.8574675020e-04,5.9865491494e-04,6.9910762249e-04
7.7414400000e-01,4.8608464567e-04,5.9933325247e-04,6.9807509135e-04
7.7514400000e-01,4.8752670409e-04,6.0003279941e-04,6.9823472586e-04
7.7614400000e-01,4.8591027735e-04,5.9967460402e-04,7.0386231528e-04
7.7714400000e-01,4.8601221351e-04,5.9970639995e-04,6.9932262704e-04
7.7814400000e-01,4.8555899411e-04,6.0029244196e-04,7.0160567702e-04
7.7914400000e-01,4.8475249059e-04,6.0009577282e-04,6.9951180194e-04
7.8014400000e-01,4.8496098316e-04,6.0228383518e-04,6.9220157457e-04
7.8114400000e-01,4.8521567805e-04,6.0024911363e-04,6.9910354796e-04
7.8214400000e-01,4.8537505791e-04,6.0023514379e-04,6.9408255513e-04
7.8314400000e-01,4.8603396863e-04,5.9968740970e-04,6.9782698120e-04
7.8414400000e-01,4.8539339332e-04,5.9915782913e-04,6.9819790951e-04
7.8514400000e-01,4.8650072131e-04,6.0098722315e-04,6.9719550083e-04
7.8614400000e-01,4.8597634304e-04,6.0027268773e-04,6.9563902798e-04
7.8714400000e-01,4.8823781981e-04,6.0005248088e-04,6.9784153311e-04
7.8814400000e-01,4.8775200412e-04,6.0030721215e-04,6.9759436883e-04
7.8914400000e-01,4.8635571147e-04,5.9855250583e-04,6.9641115260e-04
7.9014400000e-01,4.8680030886e-04,6.0107166064e-04,6.9604371674e-04
7.9114400000e-01,4.8674661230e-04,5.9879410401e-04,6.9956004154e-04
7.9214400000e-01,4.8666817747e-04,5.9689093177e-04,6.9799876655e-04
7.9314400000e-01,4.8506663006e-04,5.9921996581e-04,6.9340778282e-04
7.9414400000e-01,4.8521105782e-04,6.0030884924e-04,6.9825400715e-04
7.9514400000e-01,4.8622936447e-04,6.0185899201e-04,6.9662528404e-04
7.9614400000e-01,4.8609530495e-04,6.0027083236e-04,6.9999143307e-04
7.9714400000e-01,4.8654412240e-04,6.0048903833e-04,6.9515597716e-04
7.9814400000e-01,4.8720710765e-04,6.0028280132e-04,7.0097965363e-04
7.9914400000e-01,4.8698679166e-04,6.0080397816e-04,6.9758272730e-04
8.0014400000e-01,4.9114216381e-04,5.9994908952e-04,7.0193673309e-04
8.0114400000e-01,4.8618803703e-04,6.0336260503e-04,6.9972214988e-04
8.0214400000e-01,4.8682271881e-04,6.0103382566e-04,7.0143149060e-04
8.0314400000e-01,4.8733829317e-04,5.9971916926e-04,6.9861336669e-04
8.0414400000e-01,4.8567835620e-04,5.9858481109e-04,7.0129339292e-04
8.0514400000e-01,4.8696118029e-04,6.0102498537e-04,6.9976231316e-04
8.0614400000e-01,4.8613554100e-04,5.9973812313e-04,7.0079382567e-04
8.0714400000e-01,4.8836180213e-04,5.9720237914e-04,6.9990455813e-04
8.0814400000e-01,4.8634130508e-04,5.9898564359e-04,6.9942689152e-04
8.0914400000e-01,4.8514539230e-04,5.9916426835e-04,6.9887828431e-04
8.1014400000e-01,4.8686481023e-04,5.9900066844e-04,6.9813460868e-04
8.1114400000e-01,4.8768150009e-04,5.9849469835e-04,7.0353962656e-04
8.1214400000e-01,4.8581772717e-04,5.9922953369e-04,7.0053050877e-04
8.1314400000e-01,4.8701032938e-04,6.0239417508e-04,6.9246380008e-04
8.1414400000e-01,4.8732072173e-04,5.9982408857e-04,6.9270405220e-04
8.1514400000e-01,4.8623121984e-04,5.9347916249e-04,7.0110843808e-04
8.1614400000e-01,4.8597335990e-04,5.9842233895e-04,7.0058267738e-04
8.1714400000e-01,4.8874338972e-04,6.0097565438e-04,7.0093839895e-04
8.1814400000e-01,4.8740337661e-04,5.9924335801e-04,6.9903020631e-04
8.1914400000e-01,4.8642796173e-04,5.9847574448e-04,7.0078160206e-04
8.2014400000e-01,4.8648729717e-04,5.9940699430e-04,7.0059737482e-04
8.2114400000e-01,4.8795696785e-04,6.0013833718e-04,6.9809990237e-04
8.2214400000e-01,4.8669535317e-04,5.9932350268e-04,6.9489753514e-04
8.2314400000e-01,4.8676349252e-04,5.9872527345e-04,6.9652953243e-04
8.2414400000e-01,4.8694437282e-04,5.9944864915e-04,6.9435154728e-04
8.2514400000e-01,4.8709760449e-04,5.9894009610e-04,7.0063193562e-04
8.2614400000e-01,4.8710076953e-04,5.9910773416e-04,6.9799360062e-04
8.2714400000e-01,4.8545683967e-04,5.9705860622e-04,6.9908193836e-04
8.2814400000e-01,4.8581496230e-04,5.9767528001e-04,6.9899935625e-04
8.2914400000e-01,4.8586538469e-04,6.0044334532e-04,7.0114663686e-04
8.3014400000e-01,4.8598118155e-04,6.0011290770e-04,6.9933514169e-04
8.3114400000e-01,4.8458794481e-04,5.9732279624e-04,7.0046182373e-04
8.3214400000e-01,4.8480895202e-04,5.9828220401e-04,7.0115107519e-04
8.3314400000e-01,4.8626116040e-04,5.9888563555e-04,7.0035755925e-04
8.3414400000e-01,4.8220310418e-04,5.9874313592e-04,6.9999885454e-04
8.3514400000e-01,4.8610454542e-04,5.9958416387e-04,7.0199079346e-04
8.3614400000e-01,4.8469890316e-04,5.9861260524e-04,7.0013607910e-04
8.3714400000e-01,4.8581820010e-04,5.9877867898e-04,7.0056761615e-04
8.3814400000e-01,4.8363373935e-04,5.9846232034e-04,7.0300382504e-04
8.3914400000e-01,4.8561243602e-04,6.0010755988e-04,7.0093352406e-04
8.4014400000e-01,4.8401525419e-04,6.0057991504e-04,6.9959562097e-04
8.4114400000e-01,4.8579742725e-04,5.9950551076e-04,6.9905778219e-04
8.4214400000e-01,4.8488353059e-04,6.0120662965e-04,6.9449924922e-04
8.4314400000e-01,4.8592795793e-04,5.9982558014e-04,7.0124464401e-04
8.4414400000e-01,4.8481375416e-04,6.0182821471e-04,6.9536385126e-04
8.4514400000e-01,4.8538473493e-04,5.9947589762e-04,6.9999936386e-04
8.4614400000e-01,4.8416241043e-04,5.9895501181e-04,7.0011905336e-04
8.4714400000e-01,4.8380436056e-04,6.0063677665e-04,6.9674759288e-04
8.4814400000e-01,4.8445468565e-04,5.9916172177e-04,7.0124471677e-04
8.4914400000e-01,4.8549958592e-04,6.0056110669e-04,7.0090631198e-04
8.5014400000e-01,4.8337082262e-04,5.9988469729e-04,7.0092442911e-04
8.5114400000e-01,4.8522422730e-04,6.0103058786e-04,7.0040608989e-04
8.5214400000e-01,4.8633828555e-04,5.9918835177e-04,7.0195274020e-04
8.5314400000e-01,4.8550551583e-04,5.9940040956e-04,6.9883106335e-04
8.5414400000e-01,4.8587953643e-04,5.9594160120e-04,6.9537119998e-04
8.5514400000e-01,4.8525180318e-04,5.9906324168e-04,6.9966066803e-04
8.5614400000e-01,4.8520330893e-04,5.9967136622e-04,6.9377922046e-04
8.5714400000e-01,4.8671510740e-04,5.9951958974e-04,6.9251807872e-04
8.5814400000e-01,4.8896712542e-04,5.9966951085e-04,6.9209061621e-04
8.5914400000e-01,4.8920668632e-04,6.0095288063e-04,6.9751011324e-04
8.6014400000e-01,4.9021567975e-04,6.0028884036e-04,7.0086498454e-04
8.6114400000e-01,4.8887373850e-04,5.9738562413e-04,6.9676927524e-04
8.6214400000e-01,4.8834899644e-04,6.0129488702e-04,6.9882320531e-04
8.6314400000e-01,4.8714409786e-04,5.9901587520e-04,6.9782261562e-04
8.6414400000e-01,4.8840403906e-04,5.9896079620e-04,6.9872927270e-04
8.6514400000e-01,4.8852289183e-04,5.9963105741e-04,6.9791494752e-04
8.6614400000e-01,4.8869012971e-04,5.9143185354e-04,7.0287533163e-04
8.6714400000e-01,4.8813806643e-04,5.9879075707e-04,7.0029709605e-04
8.6814400000e-01,4.8841837270e-04,5.9838439483e-04,7.0023415901e-04
8.6914400000e-01,4.8771522415e-04,5.9686044551e-04,7.0162146585e-04
8.7014400000e-01,4.8833357141e-04,6.0028040025e-04,6.9996385719e-04
8.7114400000e-01,4.8829268053e-04,5.9969013819e-04,7.0082460297e-04
8.7214400000e-01,4.8700519983e-04,6.0071575717e-04,6.9901470852e-04
8.7314400000e-01,4.8726426030e-04,5.9553043684e-04,6.9773224823e-04
8.7414400000e-01,4.8891855840e-04,6.0009133449e-04,6.9556255767e-04
8.7514400000e-01,4.8883375712e-04,5.9941430663e-04,6.9868314313e-04
8.7614400000e-01,4.8697867896e-04,6.0166268668e-04,6.9545363658e-04
8.7714400000e-01,4.8845031415e-04,6.0099446273e-04,6.9658657594e-04
8.7814400000e-01,4.8707450333e-04,5.9064128436e-04,6.9601293944e-04
8.7914400000e-01,4.8870104365e-04,6.0097514506e-04,6.9773828727e-04
8.8014400000e-01,4.8855952627e-04,5.9764410253e-04,6.9572750363e-04
8.8114400000e-01,4.8809743021e-04,5.9922145738e-04,6.9803776569e-04
8.8214400000e-01,4.8926147429e-04,6.0070065956e-04,6.9843743404e-04
8.8314400000e-01,4.8990819778e-04,6.0112855863e-04,7.0045047323e-04
8.8414400000e-01,4.8800462537e-04,6.0192851379e-04,6.9935864303e-04
8.8514400000e-01,4.8814825277e-04,6.0030153691e-04,6.9877001806e-04
8.8614400000e-01,4.8807407438e-04,6.0285343352e-04,6.9271511165e-04
8.8714400000e-01,4.8916241212e-04,6.0047514125e-04,6.9361907663e-04
8.8814400000e-01,4.8813559260e-04,5.9966743720e-04,6.9970650657e-04
8.8914400000e-01,4.8802790843e-04,6.0183541791e-04,7.0080866863e-04
8.9014400000e-01,4.9041656894e-04,6.0090231273e-04,7.0019756095e-04
8.9114400000e-01,4.8851627071e-04,5.9901019995e-04,6.9941503170e-04
8.9214400000e-01,4.8999714636e-04,5.9997339122e-04,6.9694731792e-04
8.9314400000e-01,4.8950641940e-04,6.0077054513e-04,6.9847606937e-04
8.9414400000e-01,4.8907240853e-04,5.9935460740e-04,7.0163900091e-04
8.9514400000e-01,4.8749123380e-04,6.0063259298e-04,6.9872905442e-04
8.9614400000e-01,4.8962861911e-04,5.9656576923e-04,7.0056565164e-04
8.9714400000e-01,4.8959500418e-04,5.9569661971e-04,7.0158326707e-04
8.9814400000e-01,4.8920683184e-04,6.0151884099e-04,6.9864378020e-04
8.9914400000e-01,4.8853475164e-04,6.0189911892e-04,7.0153975685e-04
9.0014400000e-01,4.8968511692e-04,6.0005091655e-04,6.9793379225e-04
9.0114400000e-01,4.8978479754e-04,5.9471865825e-04,6.9819419878e-04
9.0214400000e-01,4.8710400733e-04,6.0089332692e-04,7.0043148298e-04
9.0314400000e-01,4.8892910854e-04,6.0135203967e-04,7.0138841693e-04
9.0414400000e-01,4.8923411669e-04,6.0117679823e-04,7.0297181082e-04
9.0514400000e-01,4.8849335144e-04,6.0328991822e-04,6.9895861088e-04
9.0614400000e-01,4.8925867304e-04,6.0008194851e-04,7.0149850217e-04
9.0714400000e-01,4.8826303100e-04,6.0095324443e-04,6.9929883466e-04
9.0814400000e-01,4.8931844503e-04,6.0088717873e-04,6.9651709055e-04
9.0914400000e-01,4.8749174312e-04,6.0398509959e-04,6.9305613579e-04
9.1014400000e-01,4.8897909437e-04,6.0112804931e-04,6.9601999712e-04
9.1114400000e-01,4.8801903176e-04,5.9967835114e-04,6.9735979196e-04
9.1214400000e-01,4.9014495744e-04,6.0172522353e-04,7.0171314292e-04
9.1314400000e-01,4.8859867093e-04,5.9501729993e-04,7.0028974733e-04
9.1414400000e-01,4.8974827223e-04,6.0115209635e-04,6.9809568231e-04
9.1514400000e-01,4.8921156122e-04,6.0099475377e-04,7.0115500421e-04
9.1614400000e-01,4.8938476539e-04,6.0139689595e-04,7.0224472438e-04
9.1714400000e-01,4.8923993745e-04,6.0072157794e-04,6.9998495746e-04
9.1814400000e-01,4.8859958042e-04,5.9946411056e-04,7.0174210123e-04
9.1914400000e-01,4.8815065384e-04,6.0019505327e-04,6.9466674177e-04
9.2014400000e-01,4.8909274483e-04,5.9872010752e-04,7.0091242378e-04
9.2114400000e-01,4.8844762205e-04,6.0003159888e-04,6.9667126809e-04
9.2214400000e-01,4.8839254305e-04,6.0042075347e-04,7.0219197369e-04
9.2314400000e-01,4.8943675210e-04,6.0260732425e-04,6.9831919973e-04
9.2414400000e-01,4.8905305448e-04,6.0174112150e-04,7.0211513957e-04
9.2514400000e-01,4.8990124924e-04,5.9848680394e-04,6.9967143645e-04
9.2614400000e-01,4.8948098993e-04,6.0041515098e-04,6.9975401857e-04
9.2714400000e-01,4.8924466682e-04,6.0201517044e-04,7.0063280873e-04
9.2814400000e-01,4.8958441766e-04,5.9461643104e-04,7.0335459895e-04
9.2914400000e-01,4.8834979680e-04,6.0155598476e-04,6.9898313086e-04
9.3014400000e-01,4.8746936955e-04,6.0113907239e-04,6.9659945439e-04
9.3114400000e-01,4.8959052947e-04,5.9928457631e-04,6.9870831794e-04
9.3214400000e-01,4.9055710406e-04,5.9981546656e-04,7.0071211667e-04
9.3314400000e-01,4.8913065257e-04,6.0133403167e-04,7.0153102570e-04
9.3414400000e-01,4.8991940275e-04,5.9977770434e-04,7.0009882620e-04
9.3514400000e-01,4.8974899983e-04,6.0095349909e-04,7.0088331995e-04
9.3614400000e-01,4.9059013691e-04,6.0005011619e-04,7.0003537985e-04
9.3714400000e-01,4.9015896366e-04,5.9824247728e-04,7.0178561145e-04
9.3814400000e-01,4.8976155085e-04,6.0155380197e-04,7.0089976361e-04
9.3914400000e-01,4.9078294978e-04,6.0012753238e-04,6.9938061642e-04
9.4014400000e-01,4.9129077524e-04,6.0294732975e-04,6.9865309342e-04
9.4114400000e-01,4.9099595344e-04,5.9780806623e-04,6.9774025178e-04
9.4214400000e-01,4.8976504331e-04,6.0039787058e-04,6.9853558671e-04
9.4314400000e-01,4.9058697186e-04,6.0181766457e-04,6.9780457125e-04
9.4414400000e-01,4.8901609262e-04,6.0086607846e-04,6.9894704211e-04
9.4514400000e-01,4.9017729907e-04,6.0039670643e-04,6.9948589953e-04
9.4614400000e-01,4.8917114327e-04,5.9978043282e-04,6.9960580731e-04
9.4714400000e-01,4.8919766414e-04,6.0161444708e-04,6.9242123573e-04
9.4814400000e-01,4.8944057198e-04,6.0035126808e-04,6.9852896559e-04
9.4914400000e-01,4.9107547966e-04,5.9965295804e-04,6.9984365837e-04
9.5014400000e-01,4.8980051361e-04,6.0120692069e-04,7.0169255196e-04
9.5114400000e-01,4.9026479246e-04,5.9721944126e-04,7.0071175287e-04
9.5214400000e-01,4.8886449804e-04,6.0028927692e-04,7.0027315815e-04
9.5314400000e-01,4.9019265134e-04,6.0018646764e-04,6.9996014645e-04
9.5414400000e-01,4.9100814067e-04,6.0021811805e-04,7.0121343015e-04
9.5514400000e-01,4.9048838264e-04,6.0367598053e-04,7.0133210102e-04
9.5614400000e-01,4.8997604608e-04,5.9918646002e-04,6.9466907007e-04
9.5714400000e-01,4.9040896556e-04,5.9878177126e-04,6.9616988185e-04
9.5814400000e-01,4.8942780268e-04,5.9880294430e-04,6.9269895903e-04
9.5914400000e-01,4.8909078032e-04,5.9898287873e-04,7.0129783126e-04
9.6014400000e-01,4.8901867558e-04,6.0113026848e-04,6.9963367423e-04
9.6114400000e-01,4.8959402193e-04,6.0092119384e-04,7.0038222475e-04
9.6214400000e-01,4.8870086175e-04,5.9961363149e-04,7.0025038440e-04
9.6314400000e-01,4.9019934522e-04,5.9896330640e-04,6.9582783908e-04
9.6414400000e-01,4.8964466259e-04,6.0194754042e-04,7.0042689913e-04
9.6514400000e-01,4.8942052672e-04,6.0014055634e-04,6.9281821197e-04
9.6614400000e-01,4.8989553761e-04,6.0066304286e-04,6.9419373176e-04
9.6714400000e-01,4.9014852266e-04,6.0056539951e-04,6.9854599133e-04
9.6814400000e-01,4.8960599088e-04,5.9937236074e-04,7.0064146712e-04
9.6914400000e-01,4.9055823183e-04,5.9913876612e-04,6.9835135946e-04
9.7014400000e-01,4.8819274525e-04,5.9926111135e-04,7.0105183113e-04
9.7114400000e-01,4.8927224270e-04,5.9975234763e-04,7.0075373515e-04
9.7214400000e-01,4.8787274864e-04,5.9984271502e-04,7.0119705924e-04
9.7314400000e-01,4.8650490498e-04,5.9474790760e-04,7.0266025432e-04
9.7414400000e-01,4.8918329412e-04,6.0060334363e-04,7.0195696026e-04
9.7514400000e-01,4.8927919124e-04,5.9730278736e-04,6.9554080255e-04
9.7614400000e-01,4.8901682021e-04,6.0014775954e-04,7.0216301538e-04
9.7714400000e-01,4.8929388868e-04,5.9844547650e-04,6.9777284807e-04
9.7814400000e-01,4.8846173740e-04,5.9870271798e-04,6.9726396760e-04
9.7914400000e-01,4.8899786634e-04,5.9925616370e-04,6.9848356361e-04
9.8014400000e-01,4.8904526921e-04,5.9918820625e-04,7.0078473072e-04
9.8114400000e-01,4.8707977840e-04,5.9869118559e-04,7.0071961090e-04
9.8214400000e-01,4.8806163250e-04,5.9830497776e-04,7.0005815360e-04
9.8314400000e-01,4.8901187256e-04,5.9763537138e-04,6.9796071330e-04
9.8414400000e-01,4.8727215471e-04,5.9438112658e-04,7.0001231506e-04
9.8514400000e-01,4.8879581300e-04,5.9967384004e-04,7.0036141551e-04
9.8614400000e-01,4.8907440942e-04,6.0148864577e-04,6.9970374170e-04
9.8714400000e-01,4.8838159273e-04,6.0016598582e-04,6.9865265687e-04
9.8814400000e-01,4.8932804930e-04,5.9899026382e-04,6.9699242886e-04
9.8914400000e-01,4.8950023483e-04,5.9999460063e-04,6.9365916715e-04
9.9014400000e-01,4.8843528930e-04,6.0095051595e-04,7.0005422458e-04
