# Saved on 2025-06-26T13:42:08.397722
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE11
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0008
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1.1
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S)
4.6814400000e-01,7.9763507529e-04,8.9250352175e-04,9.9632990896e-04,1.0977289639e-03,1.1932912457e-03
4.6914400000e-01,7.9753132013e-04,8.9252192993e-04,9.9753015093e-04,1.1022231047e-03,1.1833292956e-03
4.7014400000e-01,7.9563920735e-04,8.9195229521e-04,9.9876349850e-04,1.1058439122e-03,1.2068326760e-03
4.7114400000e-01,7.8907112766e-04,8.9404020400e-04,9.9596545624e-04,1.1152400839e-03,1.1942139827e-03
4.7214400000e-01,7.9002980783e-04,8.9387300250e-04,9.9814693385e-04,1.1009720038e-03,1.1928551248e-03
4.7314400000e-01,7.8658427810e-04,8.9066103101e-04,9.9502969533e-04,1.1045426072e-03,1.2002464064e-03
4.7414400000e-01,8.0414421973e-04,8.9835106337e-04,1.0026786913e-03,1.0963041132e-03,1.1911510228e-03
4.7514400000e-01,7.9149227531e-04,8.9557128376e-04,9.9395881989e-04,1.0992140596e-03,1.1939303658e-03
4.7614400000e-01,7.9393896158e-04,8.9332475909e-04,9.9578348454e-04,1.0987801943e-03,1.1930563051e-03
4.7714400000e-01,7.9221907072e-04,8.9368979388e-04,9.9847646197e-04,1.0947244300e-03,1.1993314547e-03
4.7814400000e-01,7.9149991507e-04,9.0342226031e-04,1.0085279064e-03,1.1078228272e-03,1.1837026977e-03
4.7914400000e-01,7.9244397057e-04,8.9618195489e-04,9.9533805042e-04,1.0990131705e-03,1.1923726561e-03
4.8014400000e-01,7.9261095379e-04,8.9475877758e-04,9.9863158539e-04,1.1007456487e-03,1.1936264491e-03
4.8114400000e-01,8.0074001744e-04,8.8667031378e-04,9.9016571767e-04,1.1010931485e-03,1.2012469961e-03
4.8214400000e-01,7.9401244875e-04,8.9403540187e-04,9.9428340036e-04,1.1127282050e-03,1.1922028352e-03
4.8314400000e-01,7.9170320532e-04,8.8960812718e-04,9.9131830211e-04,1.1055621871e-03,1.1886418361e-03
4.8414400000e-01,7.9462151916e-04,8.9233035396e-04,9.8891250673e-04,1.1083919526e-03,1.1909743625e-03
4.8514400000e-01,8.0356796389e-04,8.9776054665e-04,1.0001129704e-03,1.0892003775e-03,1.1912949412e-03
4.8614400000e-01,7.9456935055e-04,8.9306347945e-04,9.9309901998e-04,1.1050144531e-03,1.1903342238e-03
4.8714400000e-01,7.9603632912e-04,8.9511646365e-04,9.9570068414e-04,1.1008598813e-03,1.1842513049e-03
4.8814400000e-01,7.8740267782e-04,8.9285429567e-04,9.9664801382e-04,1.0980751540e-03,1.1982078286e-03
4.8914400000e-01,7.9165118223e-04,9.0111410827e-04,1.0063759692e-03,1.1032763723e-03,1.1884855485e-03
4.9014400000e-01,7.8567951277e-04,8.9788198238e-04,1.0009643302e-03,1.1009153241e-03,1.1890994938e-03
4.9114400000e-01,7.8680808656e-04,9.0095905762e-04,1.0021337221e-03,1.1058478412e-03,1.1938475654e-03
4.9214400000e-01,7.9482502770e-04,8.8112989033e-04,9.8297576187e-04,1.0980234219e-03,1.2062509632e-03
4.9314400000e-01,7.8906225099e-04,8.9558932814e-04,9.9665689049e-04,1.1094959336e-03,1.1968179024e-03
4.9414400000e-01,7.9024059232e-04,8.9291985205e-04,9.9515455076e-04,1.1058808013e-03,1.1997933325e-03
4.9514400000e-01,7.9048346379e-04,8.9849010692e-04,9.9727330962e-04,1.1017839279e-03,1.1816542246e-03
4.9614400000e-01,7.9981880845e-04,8.9421439043e-04,9.9961609521e-04,1.0906385432e-03,1.1955616355e-03
4.9714400000e-01,7.9807476141e-04,8.9499902970e-04,9.9674769444e-04,1.1066966545e-03,1.1847912538e-03
4.9814400000e-01,7.9994832049e-04,8.9485045464e-04,1.0007061792e-03,1.1034591444e-03,1.1865067790e-03
4.9914400000e-01,7.8213524830e-04,8.8834865892e-04,9.9122880783e-04,1.1069433822e-03,1.1943778372e-03
5.0014400000e-01,7.9493351222e-04,8.9235043561e-04,1.0026143718e-03,1.1057037045e-03,1.1882789840e-03
5.0114400000e-01,7.9297438788e-04,8.9320645202e-04,1.0000601469e-03,1.1071925837e-03,1.1929572065e-03
5.0214400000e-01,7.9636512964e-04,8.9645822300e-04,9.9854856671e-04,1.1124631419e-03,1.1895492935e-03
5.0314400000e-01,7.9550954979e-04,8.8400054665e-04,9.8729353340e-04,1.0996477795e-03,1.2054929539e-03
5.0414400000e-01,7.9469864431e-04,8.9171451691e-04,9.9742748716e-04,1.1055409414e-03,1.1906700820e-03
5.0514400000e-01,7.9745797848e-04,8.9186694822e-04,9.9456687167e-04,1.1034428462e-03,1.1915100185e-03
5.0614400000e-01,7.8634810052e-04,9.0391396952e-04,1.0031794227e-03,1.1019085650e-03,1.1811031436e-03
5.0714400000e-01,7.9205521615e-04,8.9436281996e-04,1.0004737851e-03,1.0926581308e-03,1.1907595763e-03
5.0814400000e-01,7.9480312706e-04,8.9885950729e-04,1.0022110655e-03,1.0989353905e-03,1.1948183237e-03
5.0914400000e-01,7.9127952631e-04,8.9408247732e-04,1.0051631398e-03,1.0972361633e-03,1.1917308439e-03
5.1014400000e-01,7.8343982750e-04,8.8889573817e-04,9.9581178802e-04,1.1165512842e-03,1.1940009426e-03
5.1114400000e-01,7.9148390796e-04,8.9258384833e-04,1.0016214219e-03,1.1027105938e-03,1.1946468294e-03
5.1214400000e-01,7.9061690485e-04,8.8934728410e-04,9.9704739114e-04,1.1054052447e-03,1.2042927119e-03
5.1314400000e-01,8.0065219663e-04,8.9247099822e-04,9.9783057522e-04,1.1080283730e-03,1.1914344941e-03
5.1414400000e-01,7.9724391981e-04,8.8664346549e-04,9.8784752481e-04,1.1027709115e-03,1.2004149175e-03
5.1514400000e-01,8.0215315393e-04,8.8794942712e-04,9.9215678347e-04,1.1064160208e-03,1.1955017544e-03
5.1614400000e-01,8.0035351857e-04,8.8377011707e-04,9.9068114650e-04,1.1031309987e-03,1.1937993258e-03
5.1714400000e-01,7.9285986430e-04,9.0246277978e-04,1.0129863222e-03,1.1100065603e-03,1.1776975589e-03
5.1814400000e-01,7.9765559349e-04,8.8959313871e-04,9.9623248389e-04,1.0992061289e-03,1.1890545284e-03
5.1914400000e-01,7.9628342064e-04,8.9087719971e-04,9.9907345430e-04,1.1046081636e-03,1.1881852697e-03
5.2014400000e-01,7.9454075603e-04,8.8650434918e-04,9.9669960036e-04,1.1061215628e-03,1.2042471644e-03
5.2114400000e-01,7.8622622823e-04,8.9185065008e-04,9.9725162727e-04,1.1162472219e-03,1.1876573990e-03
5.2214400000e-01,7.8793469584e-04,8.9194938482e-04,9.9796270661e-04,1.1025125423e-03,1.1963771976e-03
5.2314400000e-01,7.8651602962e-04,8.8810636953e-04,9.9277276604e-04,1.1055586219e-03,1.1967630417e-03
5.2414400000e-01,8.0345278548e-04,8.9692191978e-04,1.0026388190e-03,1.0975269834e-03,1.1882385297e-03
5.2514400000e-01,7.9057332186e-04,8.9355802629e-04,9.9450408015e-04,1.1030041787e-03,1.1992624786e-03
5.2614400000e-01,7.9344397818e-04,8.9444059995e-04,9.9487537227e-04,1.0996182391e-03,1.1928630556e-03
5.2714400000e-01,7.8929362644e-04,8.9026310889e-04,9.9763761682e-04,1.0960309737e-03,1.1989878112e-03
5.2814400000e-01,7.9116172856e-04,8.9992419817e-04,1.0069137352e-03,1.1077710951e-03,1.1813283345e-03
5.2914400000e-01,7.9266093962e-04,8.9516892331e-04,9.9610231700e-04,1.1005586566e-03,1.1899101082e-03
5.3014400000e-01,7.9074343375e-04,8.9488268713e-04,9.9862947536e-04,1.1036539217e-03,1.1970887863e-03
5.3114400000e-01,7.9765937699e-04,8.8274682639e-04,9.9071185105e-04,1.1033588817e-03,1.2021238217e-03
5.3214400000e-01,7.9562778410e-04,8.9026718342e-04,9.9496086477e-04,1.1130617349e-03,1.1877003271e-03
5.3314400000e-01,7.9195357102e-04,8.8447071903e-04,9.9225195299e-04,1.1075611110e-03,1.1930378969e-03
5.3414400000e-01,7.9567442299e-04,8.9107226813e-04,9.8932629044e-04,1.1081137200e-03,1.1882628314e-03
5.3514400000e-01,8.0349767813e-04,8.9231849415e-04,9.9916425825e-04,1.0898704932e-03,1.1915620416e-03
5.3614400000e-01,7.9373465269e-04,8.9012981334e-04,9.9373777630e-04,1.1062130216e-03,1.1864014232e-03
5.3714400000e-01,7.9539349827e-04,8.9347602625e-04,9.9643846625e-04,1.0994855256e-03,1.1826011178e-03
5.3814400000e-01,7.8589044278e-04,8.9022083557e-04,9.9698401755e-04,1.0981595551e-03,1.1981558055e-03
5.3914400000e-01,7.9052755609e-04,8.9717199444e-04,1.0054177983e-03,1.1027458822e-03,1.1851690942e-03
5.4014400000e-01,7.8446828411e-04,8.9654400654e-04,1.0008235404e-03,1.1024282867e-03,1.1872883624e-03
5.4114400000e-01,7.8764147474e-04,8.9880246378e-04,1.0026347445e-03,1.1075594375e-03,1.1926086154e-03
5.4214400000e-01,7.9394194472e-04,8.8176471763e-04,9.8251533927e-04,1.0994627519e-03,1.1999099661e-03
5.4314400000e-01,7.9123492469e-04,8.9260152890e-04,9.9806144135e-04,1.1121569696e-03,1.1930322944e-03
5.4414400000e-01,7.9179153545e-04,8.9177308837e-04,9.9586111901e-04,1.1058378004e-03,1.1933831411e-03
5.4514400000e-01,7.9235673184e-04,8.9857945568e-04,9.9780343589e-04,1.1006379646e-03,1.1808436102e-03
5.4614400000e-01,7.9857309174e-04,8.9265253337e-04,9.9754783150e-04,1.0908898548e-03,1.1940771219e-03
5.4714400000e-01,7.9821511463e-04,8.9363478764e-04,9.9615703220e-04,1.1081830598e-03,1.1853873730e-03
5.4814400000e-01,8.0083540524e-04,8.9528781245e-04,1.0019510955e-03,1.1027723667e-03,1.1852734315e-03
5.4914400000e-01,7.8232777014e-04,8.8801389211e-04,9.9166114524e-04,1.1071744666e-03,1.1874306074e-03
5.5014400000e-01,7.9375175119e-04,8.9113462309e-04,9.9951015727e-04,1.1072211055e-03,1.1855570483e-03
5.5114400000e-01,7.9278892372e-04,8.9102490165e-04,9.9835218862e-04,1.1078536045e-03,1.1945315055e-03
5.5214400000e-01,7.9576944700e-04,8.9611188741e-04,9.9809163657e-04,1.1141510913e-03,1.1897314107e-03
5.5314400000e-01,7.9568642832e-04,8.8454660727e-04,9.8754870123e-04,1.1012688628e-03,1.2034651445e-03
5.5414400000e-01,7.9360899690e-04,8.9059052698e-04,9.9777062132e-04,1.1068119056e-03,1.1936791998e-03
5.5514400000e-01,7.9597069998e-04,8.9084584033e-04,9.9457000033e-04,1.1049532623e-03,1.1900247773e-03
5.5614400000e-01,7.8786055383e-04,9.0231616923e-04,1.0046761599e-03,1.1053140770e-03,1.1817038467e-03
5.5714400000e-01,7.9171251855e-04,8.9535875304e-04,9.9863282230e-04,1.0933949670e-03,1.1931281188e-03
5.5814400000e-01,7.9185942013e-04,9.0093315521e-04,1.0026046220e-03,1.0993965407e-03,1.1914586503e-03
5.5914400000e-01,7.9220262705e-04,8.9296227088e-04,1.0044598457e-03,1.0977114289e-03,1.1925858416e-03
5.6014400000e-01,7.8335382568e-04,8.9220338850e-04,9.9343778857e-04,1.1158413690e-03,1.1916725634e-03
5.6114400000e-01,7.9083416495e-04,8.9550791017e-04,1.0006460798e-03,1.1023571278e-03,1.1977866961e-03
5.6214400000e-01,7.9080986325e-04,8.9184788521e-04,9.9728204077e-04,1.1048920715e-03,1.2035537657e-03
5.6314400000e-01,7.9939673014e-04,8.9569468400e-04,9.9767843494e-04,1.1078968964e-03,1.1870156595e-03
5.6414400000e-01,7.9537967395e-04,8.8811044407e-04,9.8928234365e-04,1.1037153308e-03,1.1957118113e-03
5.6514400000e-01,8.0066733062e-04,8.8933753432e-04,9.9177959783e-04,1.1044876010e-03,1.1948552128e-03
5.6614400000e-01,7.9819350503e-04,8.8809152658e-04,9.9057062471e-04,1.1021436512e-03,1.1938586977e-03
5.6714400000e-01,7.9253659351e-04,9.0329005616e-04,1.0115710757e-03,1.1085928418e-03,1.1822045781e-03
5.6814400000e-01,7.9694742453e-04,8.9321802079e-04,9.9482756923e-04,1.0971625306e-03,1.1904829444e-03
5.6914400000e-01,7.9396268120e-04,8.9202781965e-04,9.9639335531e-04,1.1014851771e-03,1.1882164836e-03
5.7014400000e-01,7.9678742622e-04,8.8692941063e-04,9.9550161394e-04,1.1042031838e-03,1.2048654025e-03
5.7114400000e-01,7.8772529378e-04,8.9312641649e-04,9.9763899925e-04,1.1142844596e-03,1.1929576431e-03
5.7214400000e-01,7.8920755186e-04,8.9182751253e-04,9.9889111880e-04,1.0999414371e-03,1.1894324416e-03
5.7314400000e-01,7.8749486420e-04,8.9092114649e-04,9.9301701994e-04,1.1038211960e-03,1.2001011783e-03
5.7414400000e-01,8.0527504906e-04,8.9821405709e-04,1.0018656758e-03,1.0987400310e-03,1.1945731967e-03
5.7514400000e-01,7.9162527982e-04,8.9508554083e-04,9.9491604487e-04,1.0995798948e-03,1.1940929835e-03
5.7614400000e-01,7.9327888670e-04,8.9672976173e-04,9.9432669231e-04,1.0983210086e-03,1.1931723566e-03
5.7714400000e-01,7.8983284766e-04,8.9272572950e-04,9.9479861092e-04,1.0943585221e-03,1.1953360081e-03
5.7814400000e-01,7.9069235653e-04,9.0093002655e-04,1.0070732242e-03,1.1071871995e-03,1.1841016385e-03
5.7914400000e-01,7.9169993114e-04,8.9507375378e-04,9.9704258901e-04,1.0992280295e-03,1.1860254017e-03
5.8014400000e-01,7.9047822510e-04,8.9349014161e-04,9.9940341897e-04,1.1025785352e-03,1.1901219113e-03
5.8114400000e-01,7.9868317698e-04,8.8307613623e-04,9.8842123407e-04,1.1033655755e-03,1.2007072655e-03
5.8214400000e-01,7.9408047895e-04,8.9024360932e-04,9.9519187643e-04,1.1153658852e-03,1.1926060688e-03
5.8314400000e-01,7.9212615674e-04,8.8556364062e-04,9.9119715742e-04,1.1078918033e-03,1.1943541176e-03
5.8414400000e-01,7.9226483649e-04,8.9285866125e-04,9.9086311820e-04,1.1100962001e-03,1.1918161908e-03
5.8514400000e-01,8.0253754277e-04,8.9308028691e-04,9.9944343674e-04,1.0900902998e-03,1.1913430353e-03
5.8614400000e-01,7.9306955740e-04,8.9029294031e-04,9.9431723356e-04,1.1052275659e-03,1.1879386875e-03
5.8714400000e-01,7.9576515418e-04,8.9533801656e-04,9.9821510958e-04,1.1011892639e-03,1.1827703565e-03
5.8814400000e-01,7.8510347521e-04,8.8957458502e-04,9.9576755019e-04,1.0994976765e-03,1.1977355462e-03
5.8914400000e-01,7.9153833212e-04,8.9559332991e-04,1.0045385716e-03,1.1052214541e-03,1.1882190302e-03
5.9014400000e-01,7.8407188994e-04,8.9574969024e-04,1.0027026292e-03,1.1021296814e-03,1.1893443298e-03
5.9114400000e-01,7.8812809079e-04,8.9850058430e-04,1.0031173588e-03,1.1084660218e-03,1.1916689255e-03
5.9214400000e-01,7.9488076153e-04,8.8451553893e-04,9.8284923297e-04,1.0987625137e-03,1.2029037316e-03
5.9314400000e-01,7.9154131527e-04,8.9253037004e-04,9.9897595646e-04,1.1106017337e-03,1.1950364569e-03
5.9414400000e-01,7.9303732491e-04,8.9475921413e-04,9.9719763966e-04,1.1054773495e-03,1.1965576414e-03
5.9514400000e-01,7.8963093983e-04,8.9967863460e-04,1.0010725964e-03,1.1015465134e-03,1.1812728189e-03
5.9614400000e-01,7.9817116784e-04,8.9212677267e-04,9.9891614809e-04,1.0920050408e-03,1.1951645865e-03
5.9714400000e-01,7.9780089436e-04,8.9373781520e-04,9.9674412922e-04,1.1072084453e-03,1.1897117656e-03
5.9814400000e-01,7.9921308497e-04,8.9376706455e-04,1.0030909471e-03,1.1041970720e-03,1.1888696463e-03
5.9914400000e-01,7.8177879914e-04,8.8797023636e-04,9.9191929621e-04,1.1070143228e-03,1.1925376020e-03
6.0014400000e-01,7.9365803686e-04,8.8824868726e-04,9.9930941360e-04,1.1072529742e-03,1.1916457152e-03
6.0114400000e-01,7.9241101048e-04,8.8781613158e-04,9.9793942354e-04,1.1114992958e-03,1.1951293709e-03
6.0214400000e-01,7.9750418081e-04,8.9405577455e-04,9.9778459116e-04,1.1141368304e-03,1.1896041542e-03
6.0314400000e-01,7.9531360825e-04,8.8749111455e-04,9.8816562968e-04,1.1051791807e-03,1.1981556599e-03
6.0414400000e-01,7.9529272625e-04,8.9180772193e-04,9.9663586298e-04,1.1091730266e-03,1.1921751138e-03
6.0514400000e-01,7.9619581811e-04,8.9221568487e-04,9.9549382867e-04,1.1057464872e-03,1.1881452519e-03
6.0614400000e-01,7.8659293649e-04,9.0220804850e-04,1.0063109221e-03,1.1053995695e-03,1.1834511679e-03
6.0714400000e-01,7.8993645729e-04,8.9507942903e-04,9.9881224742e-04,1.0928495612e-03,1.1935376824e-03
6.0814400000e-01,7.9310215369e-04,9.0088535217e-04,1.0038882465e-03,1.1004278349e-03,1.1953780631e-03
6.0914400000e-01,7.9403071140e-04,8.9010733063e-04,1.0036414460e-03,1.0978765204e-03,1.1947582243e-03
6.1014400000e-01,7.8474266047e-04,8.9415094408e-04,9.9535005575e-04,1.1166636978e-03,1.1990776693e-03
6.1114400000e-01,7.9310513684e-04,8.9359360572e-04,9.9915305327e-04,1.1017930956e-03,1.1974065274e-03
6.1214400000e-01,7.9191479017e-04,8.8922104624e-04,9.9700635474e-04,1.1045595602e-03,1.1991797510e-03
6.1314400000e-01,8.0067315139e-04,8.9485096396e-04,9.9860204500e-04,1.1083619756e-03,1.1920344696e-03
6.1414400000e-01,7.9570025264e-04,8.9015622507e-04,9.9000244518e-04,1.1023569823e-03,1.1955397349e-03
6.1514400000e-01,8.0121935753e-04,8.9017688879e-04,9.9342105386e-04,1.1052001355e-03,1.1923972488e-03
6.1614400000e-01,7.9832709162e-04,8.8807057182e-04,9.9185963336e-04,1.1022890249e-03,1.1935081420e-03
6.1714400000e-01,7.9386882135e-04,9.0187655587e-04,1.0110120638e-03,1.1068066669e-03,1.1816546612e-03
6.1814400000e-01,7.9670135165e-04,8.9426248451e-04,9.9411590782e-04,1.0961173393e-03,1.1884794367e-03
6.1914400000e-01,7.9318095231e-04,8.9165303507e-04,9.9690711068e-04,1.0999393999e-03,1.1876388453e-03
6.2014400000e-01,7.9445606389e-04,8.8489032350e-04,9.9472264992e-04,1.1033703777e-03,1.2074036931e-03
6.2114400000e-01,7.8716278949e-04,8.9376881078e-04,9.9781274912e-04,1.1142107542e-03,1.1931585323e-03
6.2214400000e-01,7.8658966231e-04,8.9233966719e-04,9.9829187093e-04,1.0987988207e-03,1.1988653569e-03
6.2314400000e-01,7.8681587183e-04,8.9350200142e-04,9.9205120932e-04,1.1040096433e-03,1.2003257143e-03
6.2414400000e-01,8.0520432675e-04,8.9739929535e-04,1.0025164374e-03,1.0979455692e-03,1.1909996101e-03
6.2514400000e-01,7.9109398939e-04,8.9746026788e-04,9.9754382973e-04,1.0972846212e-03,1.1983946024e-03
6.2614400000e-01,7.9375291534e-04,8.9903442131e-04,9.9566859717e-04,1.0970894073e-03,1.1945154984e-03
6.2714400000e-01,7.8828328697e-04,8.9312161435e-04,9.9553821201e-04,1.0920128261e-03,1.1948142492e-03
6.2814400000e-01,7.9187862866e-04,8.9904147899e-04,1.0067245603e-03,1.1062192789e-03,1.1858257494e-03
6.2914400000e-01,7.9413883213e-04,8.9701577963e-04,9.9666918686e-04,1.0966676928e-03,1.1921652185e-03
6.3014400000e-01,7.9128243669e-04,8.9559631306e-04,9.9689423223e-04,1.0969444702e-03,1.1979171541e-03
6.3114400000e-01,8.0027799413e-04,8.8384971605e-04,9.8845994216e-04,1.1013298354e-03,1.2072513346e-03
6.3214400000e-01,7.9600737081e-04,8.9379849669e-04,9.9562588730e-04,1.1114670633e-03,1.1952104978e-03
6.3314400000e-01,7.9492667282e-04,8.8662338385e-04,9.9076583865e-04,1.1029191228e-03,1.1959425319e-03
6.3414400000e-01,7.9266479588e-04,9.0029316198e-04,9.9052253063e-04,1.1065001308e-03,1.1910215835e-03
6.3514400000e-01,8.0311685451e-04,8.9255641797e-04,9.9866236269e-04,1.0883909999e-03,1.1889476446e-03
6.3614400000e-01,7.9539182479e-04,8.9505570941e-04,9.9461962236e-04,1.1031681788e-03,1.1862906103e-03
6.3714400000e-01,7.9609628301e-04,8.9891691459e-04,9.9665790913e-04,1.0995792400e-03,1.1853467731e-03
6.3814400000e-01,7.8448887507e-04,8.9237575594e-04,9.9507567938e-04,1.0943540110e-03,1.1990591884e-03
6.3914400000e-01,7.9145363998e-04,8.9771376224e-04,1.0030400881e-03,1.1013637413e-03,1.1922684644e-03
6.4014400000e-01,7.8574172221e-04,8.9758366812e-04,1.0012545681e-03,1.0988329450e-03,1.1950373300e-03
6.4114400000e-01,7.8870245488e-04,9.0088833531e-04,1.0015976295e-03,1.1023953266e-03,1.1959190306e-03
6.4214400000e-01,7.9249060946e-04,8.8712680736e-04,9.8112213891e-04,1.0963765089e-03,1.2039688590e-03
6.4314400000e-01,7.9053548689e-04,8.9300076070e-04,9.9774828414e-04,1.1080411059e-03,1.1940656987e-03
6.4414400000e-01,7.9322533566e-04,8.9571774879e-04,9.9609467725e-04,1.1028043082e-03,1.2002150470e-03
6.4514400000e-01,7.9035307863e-04,9.0414905571e-04,9.9640499684e-04,1.0988047870e-03,1.1749236000e-03
6.4614400000e-01,7.9744990217e-04,8.9233471954e-04,9.9643184512e-04,1.0895502783e-03,1.1969240586e-03
6.4714400000e-01,7.9775694758e-04,8.9443565230e-04,9.9548749859e-04,1.1042514961e-03,1.1914452625e-03
6.4814400000e-01,7.9947894847e-04,8.9281071268e-04,1.0008551908e-03,1.1007459398e-03,1.1895874923e-03
6.4914400000e-01,7.8078752267e-04,8.8906374003e-04,9.9000091723e-04,1.1049122986e-03,1.1960115080e-03
6.5014400000e-01,7.9316661868e-04,8.8969565695e-04,9.9670083728e-04,1.1034640920e-03,1.1930576875e-03
6.5114400000e-01,7.8995835793e-04,8.8771375886e-04,9.9726748886e-04,1.1042285041e-03,1.1964015721e-03
6.5214400000e-01,7.9784222180e-04,8.9623186796e-04,9.9748845969e-04,1.1114512017e-03,1.1885013373e-03
6.5314400000e-01,7.9376623034e-04,8.8740103820e-04,9.8756128864e-04,1.0990305600e-03,1.2028258789e-03
6.5414400000e-01,7.9403704149e-04,8.9131855930e-04,9.9453041912e-04,1.1065301078e-03,1.1982965952e-03
6.5514400000e-01,7.9672310676e-04,8.9373897936e-04,9.9618177046e-04,1.1031200120e-03,1.1954920774e-03
6.5614400000e-01,7.8666700574e-04,9.0302135504e-04,1.0063288937e-03,1.1015797645e-03,1.1856682977e-03
6.5714400000e-01,7.8984456195e-04,8.9786779427e-04,9.9897173641e-04,1.0913794540e-03,1.1948697647e-03
6.5814400000e-01,7.9170953541e-04,9.0072069725e-04,1.0041006317e-03,1.0981775267e-03,1.1917953088e-03
6.5914400000e-01,7.9466321040e-04,8.8879169198e-04,1.0008219397e-03,1.0954773461e-03,1.1942370475e-03
6.6014400000e-01,7.8619268606e-04,8.9500412287e-04,9.9702629086e-04,1.1140888091e-03,1.1994803208e-03
6.6114400000e-01,7.9046687461e-04,8.9488676167e-04,9.9958677310e-04,1.1005863780e-03,1.1989600898e-03
6.6214400000e-01,7.9073157394e-04,8.9159242634e-04,9.9515542388e-04,1.1031323083e-03,1.2028873607e-03
6.6314400000e-01,8.0272722698e-04,8.9677167125e-04,9.9789118394e-04,1.1078082753e-03,1.1886683205e-03
6.6414400000e-01,7.9640965851e-04,8.9139924967e-04,9.8902703030e-04,1.1032875045e-03,1.2015088578e-03
6.6514400000e-01,8.0193305621e-04,8.9331559138e-04,9.9159638921e-04,1.1054099014e-03,1.1933706992e-03
6.6614400000e-01,7.9679448390e-04,8.8978071290e-04,9.9069897260e-04,1.1025194544e-03,1.1888534937e-03
6.6714400000e-01,7.9359808296e-04,9.0124245617e-04,1.0107673734e-03,1.1106747115e-03,1.1806161638e-03
6.6814400000e-01,7.9385215940e-04,8.9657231001e-04,9.9611803307e-04,1.0969772848e-03,1.1909244495e-03
6.6914400000e-01,7.9258883488e-04,8.9333167125e-04,9.9430464616e-04,1.1024244304e-03,1.1872237519e-03
6.7014400000e-01,7.9490186181e-04,8.8499000412e-04,9.9141405371e-04,1.1039009405e-03,1.2102293840e-03
6.7114400000e-01,7.8976467194e-04,8.9650289738e-04,9.9469834822e-04,1.1153489322e-03,1.1916219228e-03
6.7214400000e-01,7.8918506915e-04,8.9358698460e-04,9.9660726846e-04,1.1016040662e-03,1.1987139442e-03
6.7314400000e-01,7.8752833360e-04,8.9612993179e-04,9.9166427390e-04,1.1030879250e-03,1.1963677389e-03
6.7414400000e-01,8.0386467744e-04,9.0094887128e-04,1.0016562010e-03,1.0985211702e-03,1.1923655984e-03
6.7514400000e-01,7.9289835412e-04,8.9948116511e-04,9.9579301605e-04,1.0989761358e-03,1.1977625400e-03
6.7614400000e-01,7.9366145656e-04,9.0036948677e-04,9.9612720078e-04,1.0991080489e-03,1.1912346235e-03
6.7714400000e-01,7.8743789345e-04,8.9262495749e-04,9.9288103229e-04,1.0942386871e-03,1.1957991956e-03
6.7814400000e-01,7.9223063949e-04,9.0069494036e-04,1.0040114284e-03,1.1057914526e-03,1.1892389011e-03
6.7914400000e-01,7.9315715993e-04,8.9824403403e-04,9.9773496913e-04,1.0977622151e-03,1.1857044592e-03
6.8014400000e-01,7.9122997704e-04,8.9571687568e-04,9.9696553661e-04,1.1009907757e-03,1.1962081771e-03
6.8114400000e-01,7.9996963905e-04,8.8443324785e-04,9.8528587841e-04,1.1029407324e-03,1.2057797721e-03
6.8214400000e-01,7.9771394667e-04,8.9185348770e-04,9.9362085166e-04,1.1145390454e-03,1.1890979658e-03
