# Saved on 2025-07-12T16:42:09.710494
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE12
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.005
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1.5
#   v_rst: -1.5
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S)
6.7714400000e-01,4.9937611038e-04,5.9962443629e-04,6.8641391408e-04
6.7814400000e-01,5.0055030442e-04,6.0171092628e-04,6.8512883445e-04
6.7914400000e-01,4.9983638746e-04,6.0045898863e-04,6.8646491854e-04
6.8014400000e-01,4.9977701565e-04,5.9781737946e-04,6.8569788709e-04
6.8114400000e-01,5.0107104471e-04,6.0107326135e-04,6.8600871600e-04
6.8214400000e-01,4.9839989515e-04,6.0116162786e-04,6.8526751420e-04
6.8314400000e-01,4.9861548177e-04,5.9927664552e-04,6.8521185312e-04
6.8414400000e-01,4.9906491768e-04,6.0000387748e-04,6.8569555879e-04
6.8514400000e-01,4.9885213230e-04,6.0076545196e-04,6.8676512456e-04
6.8614400000e-01,4.9974230933e-04,6.0176567786e-04,6.8635607022e-04
6.8714400000e-01,4.9781945563e-04,6.0326354287e-04,6.8620189268e-04
6.8814400000e-01,5.1321712817e-04,6.0056740040e-04,6.8405948696e-04
6.8914400000e-01,4.9760736147e-04,6.0207465140e-04,6.8600376835e-04
6.9014400000e-01,4.9770522310e-04,6.0407739511e-04,6.8454188295e-04
6.9114400000e-01,4.9858721468e-04,5.9935977333e-04,6.8337940320e-04
6.9214400000e-01,4.9878643040e-04,5.9982809034e-04,6.8481516792e-04
6.9314400000e-01,4.9840895372e-04,6.0109021433e-04,6.8779256253e-04
6.9414400000e-01,5.1076684031e-04,5.9776022681e-04,6.8397304858e-04
6.9514400000e-01,5.1063481806e-04,6.0306454543e-04,6.8379980803e-04
6.9614400000e-01,5.1154744142e-04,6.0343565565e-04,6.8386842031e-04
6.9714400000e-01,5.1125109167e-04,5.9907670220e-04,6.8545756221e-04
6.9814400000e-01,4.9862184824e-04,6.0172722442e-04,6.8053108407e-04
6.9914400000e-01,4.9911261158e-04,6.0397997004e-04,6.8425688369e-04
7.0014400000e-01,4.9781185226e-04,6.0261088947e-04,6.8395878770e-04
7.0114400000e-01,4.9752597988e-04,6.0383550590e-04,6.8546607508e-04
7.0214400000e-01,4.9682472309e-04,5.9967747802e-04,6.8541528890e-04
7.0314400000e-01,5.0967908464e-04,5.9824160417e-04,6.8464360083e-04
7.0414400000e-01,4.9764366850e-04,5.9922578657e-04,6.8553534220e-04
7.0514400000e-01,4.9747184676e-04,6.0307062085e-04,6.8436573201e-04
7.0614400000e-01,4.9837814004e-04,6.0154841776e-04,6.8439047027e-04
7.0714400000e-01,4.9702117394e-04,6.0040732933e-04,6.8385154009e-04
7.0814400000e-01,5.0628637837e-04,6.0147631302e-04,6.8243607529e-04
7.0914400000e-01,5.0532173191e-04,5.9992922615e-04,6.8429937528e-04
7.1014400000e-01,4.9905560445e-04,5.9924299421e-04,6.8346496846e-04
7.1114400000e-01,5.1121140132e-04,6.0128415498e-04,6.8513465521e-04
7.1214400000e-01,4.9925198255e-04,6.0133614170e-04,6.8388239015e-04
7.1314400000e-01,5.0015576562e-04,6.0100192059e-04,6.8425069912e-04
7.1414400000e-01,4.9971960834e-04,6.0070477048e-04,6.8500281486e-04
7.1514400000e-01,5.1161732699e-04,6.0110924096e-04,6.8620262027e-04
7.1614400000e-01,5.1059978432e-04,5.9966911067e-04,6.8819354055e-04
7.1714400000e-01,4.9725815188e-04,6.0012102040e-04,6.8420682510e-04
7.1814400000e-01,5.0870745326e-04,6.0052781919e-04,6.8667526648e-04
7.1914400000e-01,5.1071881899e-04,6.0448168369e-04,6.8668188760e-04
7.2014400000e-01,4.9733291235e-04,6.0411577579e-04,6.8829467637e-04
7.2114400000e-01,5.0563266996e-04,5.9824891650e-04,6.8636036303e-04
7.2214400000e-01,5.1109978813e-04,6.0213544202e-04,6.8582456151e-04
7.2314400000e-01,5.0889932027e-04,5.9923288063e-04,6.8411100074e-04
7.2414400000e-01,4.9678823416e-04,6.0042530095e-04,6.8258981628e-04
7.2514400000e-01,4.9778027460e-04,6.0042737459e-04,6.8475652370e-04
7.2614400000e-01,5.0545124395e-04,5.9930713178e-04,6.8502195063e-04
7.2714400000e-01,4.9827944167e-04,6.0293361457e-04,6.8463632488e-04
7.2814400000e-01,4.9828115152e-04,5.9856218286e-04,6.8464461947e-04
7.2914400000e-01,4.9843216402e-04,5.9788708313e-04,6.8466077209e-04
7.3014400000e-01,4.9738824600e-04,6.0064921854e-04,6.8771500082e-04
7.3114400000e-01,5.1029717724e-04,6.0347672843e-04,6.8724999437e-04
7.3214400000e-01,4.9627062253e-04,6.0019458033e-04,6.8669462053e-04
7.3314400000e-01,5.0900314818e-04,6.0133646912e-04,6.8328714406e-04
7.3414400000e-01,5.1053637435e-04,5.9815734858e-04,6.8400913733e-04
7.3514400000e-01,4.9723163102e-04,5.9858663008e-04,6.8395958806e-04
7.3614400000e-01,4.9759230023e-04,5.9750869696e-04,6.8540852226e-04
7.3714400000e-01,4.9902624596e-04,5.9858190070e-04,6.8571207521e-04
7.3814400000e-01,5.0120695960e-04,5.9924110246e-04,6.8536304752e-04
7.3914400000e-01,5.0981143431e-04,5.9636495280e-04,6.8619701779e-04
7.4014400000e-01,4.9608181143e-04,6.0088736063e-04,6.8638197263e-04
7.4114400000e-01,4.9563284847e-04,6.0037022195e-04,6.8413020927e-04
7.4214400000e-01,4.9544276408e-04,6.0148307966e-04,6.8779416324e-04
7.4314400000e-01,5.0879996706e-04,6.0023154219e-04,6.8570981966e-04
7.4414400000e-01,5.0750459195e-04,6.0092566855e-04,6.8608096626e-04
7.4514400000e-01,5.1006842114e-04,6.0076927184e-04,6.8600027589e-04
7.4614400000e-01,4.9645826948e-04,6.0179863794e-04,6.8601046223e-04
7.4714400000e-01,4.9614078307e-04,6.0205504269e-04,6.8583307439e-04
7.4814400000e-01,5.0979411753e-04,6.0414375184e-04,6.8558991188e-04
7.4914400000e-01,5.0540536904e-04,6.0308590037e-04,6.8667970481e-04
7.5014400000e-01,4.9801103160e-04,6.0249461967e-04,6.8755514803e-04
7.5114400000e-01,5.1249440730e-04,6.0386770201e-04,6.8839428423e-04
7.5214400000e-01,4.9717851653e-04,5.9928039263e-04,6.8971363362e-04
7.5314400000e-01,5.1064980653e-04,6.0029320593e-04,6.8596193159e-04
7.5414400000e-01,4.9625305110e-04,6.0425169067e-04,6.8652974733e-04
7.5514400000e-01,5.0995433412e-04,6.0151574871e-04,6.8660126999e-04
7.5614400000e-01,4.9630885769e-04,5.9697638790e-04,6.8514818850e-04
7.5714400000e-01,5.1171562518e-04,5.9867586970e-04,6.8505301897e-04
7.5814400000e-01,4.9769227189e-04,5.9934096498e-04,6.8490837293e-04
7.5914400000e-01,5.1269227697e-04,5.9971876908e-04,6.8345121690e-04
7.6014400000e-01,4.9830672651e-04,6.0303998907e-04,6.8426714279e-04
7.6114400000e-01,4.9939484597e-04,5.9813053667e-04,6.8455112341e-04
7.6214400000e-01,4.9970924010e-04,6.0155136453e-04,6.8290944910e-04
7.6314400000e-01,4.9935842981e-04,6.0314258008e-04,6.8419518357e-04
7.6414400000e-01,5.1129929489e-04,6.0232832766e-04,6.8637498771e-04
7.6514400000e-01,4.9852947996e-04,5.9883495851e-04,6.8608045694e-04
7.6614400000e-01,4.9845075409e-04,5.9970680013e-04,6.8663262937e-04
7.6714400000e-01,5.1316070312e-04,6.0039685195e-04,6.8660883699e-04
7.6814400000e-01,4.9922047765e-04,5.9896719904e-04,6.8398214353e-04
7.6914400000e-01,4.9960672186e-04,5.9778198192e-04,6.8798406573e-04
7.7014400000e-01,4.9117559684e-04,6.0033460613e-04,6.8516303145e-04
7.7114400000e-01,4.9058438890e-04,5.9738435084e-04,6.8460787588e-04
7.7214400000e-01,4.9163038057e-04,6.0030935856e-04,6.8527428084e-04
7.7314400000e-01,5.0261307479e-04,5.9839130699e-04,6.8497705797e-04
7.7414400000e-01,4.8938662076e-04,6.0098020185e-04,6.8486959208e-04
7.7514400000e-01,4.9028356443e-04,6.0422786191e-04,6.8270805059e-04
7.7614400000e-01,4.8918929679e-04,6.0438673245e-04,6.8418055889e-04
7.7714400000e-01,4.8981881264e-04,6.0489728639e-04,6.8334753450e-04
7.7814400000e-01,4.9084683269e-04,6.0048445448e-04,6.8574394390e-04
7.7914400000e-01,4.9002654123e-04,5.9950583818e-04,6.8556997576e-04
7.8014400000e-01,5.0238788390e-04,6.0303322243e-04,6.8493383878e-04
7.8114400000e-01,5.0145594287e-04,6.0322756326e-04,6.8400695454e-04
7.8214400000e-01,4.9167938414e-04,5.9998797951e-04,6.8417859438e-04
7.8314400000e-01,4.9100621254e-04,6.0356273025e-04,6.8371286034e-04
7.8414400000e-01,4.9145659432e-04,6.0432485043e-04,6.8458393798e-04
7.8514400000e-01,4.8992802476e-04,5.9919577325e-04,6.8404711783e-04
7.8614400000e-01,4.8776175390e-04,6.0329861299e-04,6.8444838689e-04
7.8714400000e-01,4.8762056394e-04,6.0414251493e-04,6.8275810918e-04
7.8814400000e-01,4.8923455324e-04,5.9976144257e-04,6.8356232077e-04
7.8914400000e-01,5.0197235396e-04,6.0093290813e-04,6.8714005465e-04
7.9014400000e-01,4.8860609240e-04,6.0263068008e-04,6.8427434599e-04
7.9114400000e-01,4.9590969866e-04,6.0017733631e-04,6.8171291787e-04
7.9214400000e-01,4.9052585382e-04,6.0305264924e-04,6.8367444328e-04
7.9314400000e-01,4.9035639677e-04,5.9831370891e-04,6.8282475695e-04
7.9414400000e-01,4.8951358622e-04,6.0432492319e-04,6.8384186307e-04
7.9514400000e-01,4.9093770940e-04,6.0147816839e-04,6.8393848778e-04
7.9614400000e-01,4.9063080951e-04,6.0097394453e-04,6.8857043516e-04
7.9714400000e-01,5.0335758715e-04,6.0117927205e-04,6.8384986662e-04
7.9814400000e-01,4.8971345677e-04,6.0519123508e-04,6.8256762461e-04
7.9914400000e-01,4.9006477639e-04,6.0473517806e-04,6.8297718826e-04
8.0014400000e-01,4.9012807722e-04,6.0292928538e-04,6.8583663960e-04
8.0114400000e-01,4.8908623285e-04,5.9526730183e-04,6.8636953074e-04
8.0214400000e-01,4.9021859013e-04,6.0231803218e-04,6.8632674811e-04
8.0314400000e-01,4.8777394113e-04,6.0086586018e-04,6.8610068411e-04
8.0414400000e-01,4.8885278375e-04,6.0436828790e-04,6.8502187787e-04
8.0514400000e-01,4.9552829296e-04,6.0502974520e-04,6.8549408752e-04
8.0614400000e-01,5.0263035519e-04,6.0091093474e-04,6.8605273555e-04
8.0714400000e-01,4.9658639909e-04,6.0081532865e-04,6.8572051532e-04
8.0814400000e-01,5.0496604672e-04,6.0595833929e-04,6.8483917858e-04
8.0914400000e-01,5.0371676480e-04,6.0062575358e-04,6.8348948844e-04
8.1014400000e-01,5.0430560805e-04,6.0430160374e-04,6.8456225563e-04
8.1114400000e-01,4.9055761338e-04,6.0256646975e-04,6.8293658842e-04
8.1214400000e-01,4.9836278777e-04,5.9922029322e-04,6.8237517553e-04
8.1314400000e-01,4.9077978474e-04,5.9882084315e-04,6.8490517151e-04
8.1414400000e-01,5.0308644859e-04,6.0200993175e-04,6.8437875598e-04
8.1514400000e-01,4.9040234444e-04,6.0167531046e-04,6.8439534516e-04
8.1614400000e-01,5.0344453484e-04,6.0141919676e-04,6.8322653533e-04
8.1714400000e-01,5.0325859775e-04,6.0204973124e-04,6.8447334343e-04
8.1814400000e-01,4.8846402933e-04,6.0188605858e-04,6.8597095378e-04
8.1914400000e-01,4.8815341870e-04,6.0124533775e-04,6.8801877205e-04
8.2014400000e-01,5.0438258768e-04,6.0185317125e-04,6.8410154199e-04
8.2114400000e-01,5.0470422138e-04,6.0214915720e-04,6.8406981882e-04
8.2214400000e-01,5.0223094149e-04,6.0081023548e-04,6.8698951509e-04
8.2314400000e-01,4.8796813644e-04,6.0093039792e-04,6.7618610046e-04
8.2414400000e-01,4.8830966989e-04,5.9974398027e-04,6.8507964897e-04
8.2514400000e-01,5.0010257837e-04,6.0000744270e-04,6.8480563641e-04
8.2614400000e-01,4.8965343012e-04,5.9970483562e-04,6.8544781243e-04
8.2714400000e-01,4.8951405915e-04,6.0045909777e-04,6.8397188443e-04
8.2814400000e-01,4.8701225751e-04,5.9863410570e-04,6.8515459134e-04
8.2914400000e-01,5.0094891776e-04,6.0064510762e-04,6.8456327426e-04
8.3014400000e-01,5.0127961003e-04,6.0191578086e-04,6.8444911449e-04
8.3114400000e-01,5.0124544941e-04,6.0179405409e-04,6.8165609264e-04
8.3214400000e-01,4.9036374548e-04,5.9802459873e-04,6.8290319177e-04
8.3314400000e-01,4.9039939768e-04,5.9662514104e-04,6.8363740866e-04
8.3414400000e-01,4.8830137530e-04,6.0143767769e-04,6.8391746026e-04
8.3514400000e-01,5.0166727306e-04,6.0041482357e-04,6.8357876444e-04
8.3614400000e-01,4.8882375268e-04,5.9829537349e-04,6.8245295552e-04
8.3714400000e-01,4.8900386901e-04,6.0091588239e-04,6.8357549026e-04
8.3814400000e-01,4.8980848078e-04,6.0416630731e-04,6.8451197876e-04
8.3914400000e-01,4.9045684136e-04,6.0156635300e-04,6.8260029366e-04
8.4014400000e-01,4.8951973440e-04,6.0228925577e-04,6.8459070462e-04
8.4114400000e-01,4.8791258450e-04,6.0025624407e-04,6.8365698098e-04
8.4214400000e-01,5.0249404012e-04,5.9872592828e-04,6.8568813731e-04
8.4314400000e-01,4.9943704653e-04,6.0519545514e-04,6.8581837695e-04
8.4414400000e-01,4.9089903769e-04,6.0393926105e-04,6.8473258580e-04
8.4514400000e-01,4.8793914175e-04,5.9901129134e-04,6.8531291618e-04
8.4614400000e-01,4.9085349019e-04,6.0226891947e-04,6.8386529165e-04
8.4714400000e-01,4.9036952987e-04,6.0315524024e-04,6.8351386290e-04
8.4814400000e-01,4.9081736506e-04,5.9998394136e-04,6.8457935413e-04
8.4914400000e-01,4.8876288929e-04,6.0389862483e-04,6.8286593887e-04
8.5014400000e-01,4.9044621846e-04,6.0195870901e-04,6.8410088716e-04
8.5114400000e-01,4.9069079978e-04,6.0190493969e-04,6.8327768531e-04
8.5214400000e-01,4.9068523367e-04,6.0135815147e-04,6.8333560193e-04
8.5314400000e-01,4.8979385610e-04,6.0136713728e-04,6.8087989348e-04
8.5414400000e-01,4.8940710258e-04,6.0515278165e-04,6.8166234996e-04
8.5514400000e-01,5.0227172324e-04,6.0076468799e-04,6.8189823651e-04
8.5614400000e-01,5.0187889428e-04,6.0148166085e-04,6.8242210546e-04
8.5714400000e-01,5.0296323025e-04,6.0085767473e-04,6.8415392889e-04
8.5814400000e-01,5.0286191254e-04,6.0069905885e-04,6.8394248956e-04
8.5914400000e-01,4.8948564654e-04,6.0112914070e-04,6.8288805778e-04
8.6014400000e-01,4.9097430747e-04,6.0124883021e-04,6.8378649303e-04
8.6114400000e-01,5.0251066568e-04,6.0219255829e-04,6.8345783802e-04
8.6214400000e-01,5.0149043091e-04,6.0279504396e-04,6.8319779530e-04
8.6314400000e-01,5.0466635003e-04,6.0383783421e-04,6.8380300945e-04
8.6414400000e-01,4.8826237617e-04,6.0048423620e-04,6.8564244430e-04
8.6514400000e-01,5.0292266678e-04,6.0490165197e-04,6.8462650233e-04
8.6614400000e-01,5.0335311244e-04,6.0128833866e-04,6.8503031798e-04
8.6714400000e-01,4.8946767492e-04,6.0073361965e-04,6.8363777245e-04
8.6814400000e-01,5.0351263781e-04,6.0299626057e-04,6.8366149208e-04
8.6914400000e-01,5.0542712415e-04,5.9978465288e-04,6.7819717515e-04
8.7014400000e-01,5.0340768212e-04,6.0380425566e-04,6.8708955951e-04
8.7114400000e-01,5.0241600547e-04,6.0174188548e-04,6.8246714363e-04
8.7214400000e-01,5.0340167945e-04,6.0398157075e-04,6.8271925556e-04
8.7314400000e-01,4.9142025091e-04,6.0360976931e-04,6.8458059104e-04
8.7414400000e-01,4.9089649110e-04,5.9868685639e-04,6.8367458880e-04
8.7514400000e-01,5.0245114835e-04,6.0412781750e-04,6.8473927968e-04
8.7614400000e-01,5.0365692005e-04,6.0262165789e-04,6.8491121056e-04
8.7714400000e-01,4.9159785704e-04,6.0333590227e-04,6.8469722464e-04
8.7814400000e-01,4.9113310524e-04,5.9857364249e-04,6.8518398621e-04
8.7914400000e-01,4.9225545808e-04,5.9984409745e-04,6.8695029768e-04
8.8014400000e-01,4.9197511544e-04,6.0119851696e-04,6.8433444540e-04
8.8114400000e-01,5.0624534197e-04,6.0262660554e-04,6.8582543463e-04
8.8214400000e-01,4.9138510803e-04,6.0092694184e-04,6.8417262810e-04
8.8314400000e-01,4.9121117627e-04,6.0596048570e-04,6.8540968641e-04
8.8414400000e-01,4.9010664952e-04,6.0508526076e-04,6.8413843110e-04
8.8514400000e-01,4.8822348617e-04,6.0575443058e-04,6.8439221650e-04
8.8614400000e-01,4.8865298595e-04,6.0110698541e-04,6.8389505032e-04
8.8714400000e-01,4.8771085858e-04,5.9876994783e-04,6.8453147833e-04
8.8814400000e-01,4.8918718676e-04,5.9941063228e-04,6.8527137046e-04
8.8914400000e-01,4.8899470130e-04,6.0292437411e-04,6.8500055932e-04
8.9014400000e-01,4.9424572353e-04,6.0404319811e-04,6.8590277806e-04
8.9114400000e-01,4.8845977290e-04,5.9992486058e-04,6.8903769716e-04
8.9214400000e-01,4.8762871302e-04,6.0130034399e-04,6.8565139372e-04
8.9314400000e-01,4.8800495279e-04,6.0095266235e-04,6.8464483775e-04
8.9414400000e-01,5.0124952395e-04,5.9670190240e-04,6.8503148213e-04
8.9514400000e-01,4.8894424253e-04,6.0214915720e-04,6.8454653956e-04
8.9614400000e-01,5.0133148761e-04,5.9800560848e-04,6.8610854214e-04
8.9714400000e-01,4.8912850616e-04,5.9693265939e-04,6.8475972512e-04
8.9814400000e-01,4.8858652008e-04,5.9872232669e-04,6.8555287726e-04
8.9914400000e-01,5.0081500376e-04,6.0311114794e-04,6.8495333835e-04
9.0014400000e-01,5.0081423979e-04,5.9848080127e-04,6.8396962888e-04
9.0114400000e-01,5.0224163715e-04,5.9988738940e-04,6.8293040385e-04
9.0214400000e-01,4.8984933528e-04,6.0335954913e-04,6.8368106440e-04
9.0314400000e-01,4.8900208640e-04,6.0153401137e-04,6.8505156378e-04
9.0414400000e-01,4.9269638112e-04,5.9867248638e-04,6.8426088546e-04
9.0514400000e-01,5.0108039432e-04,6.0146183387e-04,6.8341672886e-04
9.0614400000e-01,4.8903133575e-04,5.9774192778e-04,6.8334527896e-04
9.0714400000e-01,4.9332491471e-04,5.9363788750e-04,6.8660316174e-04
9.0814400000e-01,5.0263268349e-04,6.0129266785e-04,6.8546156399e-04
9.0914400000e-01,4.8879555834e-04,5.9571939346e-04,6.8646302680e-04
9.1014400000e-01,4.8824869737e-04,5.9346009948e-04,6.8567074777e-04
9.1114400000e-01,4.8887166486e-04,5.9133129980e-04,6.8767891207e-04
9.1214400000e-01,4.8925485316e-04,5.9812584368e-04,6.8735149398e-04
9.1314400000e-01,4.8835721827e-04,5.9563986724e-04,6.8374443799e-04
9.1414400000e-01,5.0196762459e-04,5.9310055804e-04,6.8167610152e-04
9.1514400000e-01,4.8867776059e-04,5.9335678088e-04,6.8146036938e-04
9.1614400000e-01,5.0208269386e-04,5.9441685153e-04,6.8125220423e-04
9.1714400000e-01,5.0071077567e-04,5.9501242504e-04,6.8119057687e-04
9.1814400000e-01,4.8714933655e-04,5.9475114540e-04,6.8410474341e-04
9.1914400000e-01,4.8918147513e-04,5.9402529587e-04,6.8314097007e-04
9.2014400000e-01,4.8809812142e-04,5.9334834077e-04,6.8226581789e-04
9.2114400000e-01,4.8928330216e-04,5.9356450947e-04,6.8635730713e-04
9.2214400000e-01,5.0161197578e-04,5.9327547206e-04,6.8280794949e-04
9.2314400000e-01,5.0262184232e-04,5.9607707954e-04,6.8365567131e-04
9.2414400000e-01,5.0147482398e-04,5.9257003159e-04,6.8220964749e-04
9.2514400000e-01,5.0300273870e-04,5.9188725572e-04,6.8341374572e-04
9.2614400000e-01,5.0270391512e-04,5.9567832068e-04,6.8561195803e-04
9.2714400000e-01,4.8923368013e-04,5.9336987761e-04,6.8810928497e-04
9.2814400000e-01,5.0295690016e-04,5.8987330704e-04,6.8440545874e-04
9.2914400000e-01,5.0313759857e-04,5.9321046137e-04,6.8514127634e-04
9.3014400000e-01,5.0317725254e-04,5.9347046772e-04,6.8578650826e-04
9.3114400000e-01,4.9002323067e-04,5.9384525230e-04,6.8454923166e-04
9.3214400000e-01,5.0253511290e-04,5.9386151406e-04,6.8275898229e-04
9.3314400000e-01,5.0257593102e-04,5.9414473071e-04,6.8553701567e-04
9.3414400000e-01,4.8744488595e-04,5.9202418925e-04,6.8589193688e-04
9.3514400000e-01,4.8703921493e-04,5.9253445215e-04,6.8765635660e-04
9.3614400000e-01,4.8683436034e-04,5.9579437220e-04,6.8566529080e-04
9.3714400000e-01,5.0153928896e-04,5.9307152696e-04,6.8609333539e-04
9.3814400000e-01,4.8830195738e-04,5.9309102653e-04,6.8400833698e-04
9.3914400000e-01,4.8785848776e-04,5.9291985963e-04,6.8434535933e-04
9.4014400000e-01,4.8707468522e-04,5.9107092966e-04,6.8337234552e-04
9.4114400000e-01,4.8732345022e-04,5.9594975028e-04,6.8456545705e-04
9.4214400000e-01,4.8795965995e-04,5.9316247643e-04,6.8415800342e-04
9.4314400000e-01,4.8797970521e-04,5.9309360950e-04,6.8443172495e-04
9.4414400000e-01,4.8783469538e-04,5.9578567743e-04,6.8395318522e-04
9.4514400000e-01,4.8665715440e-04,5.9510592109e-04,6.8222398113e-04
9.4614400000e-01,4.8743026127e-04,5.8992958657e-04,6.8609624577e-04
9.4714400000e-01,4.8764050007e-04,5.9433899878e-04,6.8474262662e-04
9.4814400000e-01,5.0018243201e-04,5.8974554122e-04,6.8250170443e-04
9.4914400000e-01,4.8831123422e-04,5.9027493990e-04,6.8236819061e-04
9.5014400000e-01,5.0135418860e-04,5.9064437664e-04,6.8376612035e-04
9.5114400000e-01,4.8709949624e-04,5.9332352976e-04,6.8359884608e-04
9.5214400000e-01,4.8653124395e-04,5.9353325923e-04,6.8404551712e-04
9.5314400000e-01,4.8790687288e-04,5.9304762544e-04,6.8444227509e-04
9.5414400000e-01,5.0375809224e-04,5.9329606302e-04,6.8381057645e-04
9.5514400000e-01,4.9162434152e-04,5.9345380578e-04,6.8286790338e-04
9.5614400000e-01,4.8945359595e-04,5.9474041336e-04,6.8371722591e-04
9.5714400000e-01,5.0428621762e-04,5.9384605265e-04,6.8238572567e-04
9.5814400000e-01,5.0537284551e-04,5.9757578128e-04,6.8238179665e-04
9.5914400000e-01,5.0391830882e-04,5.9359696024e-04,6.8373206886e-04
9.6014400000e-01,5.0198752433e-04,5.9641210100e-04,6.8261622800e-04
9.6114400000e-01,5.0180304243e-04,5.9299189161e-04,6.8142901000e-04
9.6214400000e-01,5.0081114750e-04,5.9617505030e-04,6.8461100454e-04
9.6314400000e-01,4.9902235332e-04,5.9348818468e-04,6.8331231887e-04
9.6414400000e-01,5.0213562645e-04,5.9097194026e-04,6.8587214628e-04
9.6514400000e-01,4.9335230869e-04,5.9506008256e-04,6.8516092142e-04
9.6614400000e-01,5.0131755415e-04,5.9505142417e-04,6.8442241172e-04
9.6714400000e-01,5.0040758651e-04,5.9700447309e-04,6.8294859375e-04
9.6814400000e-01,5.0442475185e-04,5.9703907027e-04,6.8303772423e-04
9.6914400000e-01,5.0312002713e-04,5.9736939875e-04,6.8372399255e-04
9.7014400000e-01,4.9927490181e-04,5.9340160078e-04,6.8455869041e-04
9.7114400000e-01,5.0141032261e-04,5.9271180362e-04,6.8141576776e-04
9.7214400000e-01,5.0519491197e-04,5.9681777202e-04,6.8287103204e-04
9.7314400000e-01,5.0351794926e-04,5.9247198806e-04,6.8454130087e-04
9.7414400000e-01,4.9856167607e-04,5.9275684180e-04,6.8343550083e-04
9.7514400000e-01,4.9762402341e-04,5.9722024162e-04,6.8409615778e-04
9.7614400000e-01,5.0279260904e-04,5.9616610088e-04,6.8114684836e-04
9.7714400000e-01,5.0305701734e-04,5.9629150201e-04,6.8458779424e-04
9.7814400000e-01,5.0339058362e-04,5.9774258261e-04,6.8353394454e-04
9.7914400000e-01,5.0230304623e-04,5.9669928305e-04,6.8619709054e-04
9.8014400000e-01,5.0155045756e-04,5.9440633777e-04,6.8540495704e-04
9.8114400000e-01,4.8937192332e-04,5.9533416788e-04,6.8505665695e-04
9.8214400000e-01,4.8944821174e-04,5.9439971665e-04,6.8422399636e-04
9.8314400000e-01,4.8791338486e-04,5.9381614847e-04,6.8487897806e-04
9.8414400000e-01,4.8785030231e-04,5.9543548559e-04,6.8165492848e-04
9.8514400000e-01,4.8839188821e-04,5.9553691244e-04,6.8440007453e-04
9.8614400000e-01,4.8995290854e-04,5.9521804360e-04,6.8388209911e-04
9.8714400000e-01,5.0187849411e-04,5.9111789596e-04,6.8627770816e-04
9.8814400000e-01,4.8809117288e-04,5.9123813116e-04,6.8662884587e-04
