===================================
Name           : Evan
Test Number    : Program-Retention
Die Number     : 1
Device Number  : 67
Interval       : 0.01
data_points    : 300
v_rd           : 1
Waveform Format: Reram
Waveform       : Evan_Reram_4
VDD WGFMU      : 1
VSS WGFMU      : 2
smu_numD       : 4
smu_numG       : 1
smu_numB       : 2
smu_numS       : 3
VDBias         : 1
VGBias         : 0
VSBias         : 0
VBBias         : 0
Wait           : 0
VDBiasRead     : 1
VGBiasRead     : 0
VSBiasRead     : 0
VBBiasRead     : 0
===================================

Measurement	SMU1_Current	SMU1_Time	SMU4_Current	SMU4_Time
446	+0.26875E-09	+8.02976E+00	+0.54165E-06	
447	+0.26010E-09	+8.04720E+00	+0.54160E-06	
448	+0.25770E-09	+8.06318E+00	+0.54160E-06	
449	-0.03070E-09	+8.07779E+00	+0.54165E-06	
450	-0.09380E-09	+8.09393E+00	+0.54165E-06	
451	-0.03875E-09	+8.11115E+00	+0.54165E-06	
452	-0.08965E-09	+8.12735E+00	+0.54165E-06	
453	-0.04115E-09	+8.14449E+00	+0.54165E-06	
454	-0.11595E-09	+8.16039E+00	+0.54165E-06	
455	-0.01755E-09	+8.18210E+00	+0.54165E-06	
456	+0.37645E-09	+8.19795E+00	+0.54165E-06	
457	+0.24095E-09	+8.21382E+00	+0.54165E-06	
458	+0.26180E-09	+8.22988E+00	+0.54165E-06	
459	+0.25000E-09	+8.24720E+00	+0.54165E-06	
460	+0.26770E-09	+8.26336E+00	+0.54165E-06	
461	+0.05440E-09	+8.28600E+00	+0.54170E-06	
462	+0.15475E-09	+8.30188E+00	+0.54170E-06	
463	+0.05905E-09	+8.31928E+00	+0.54170E-06	
464	+0.12945E-09	+8.33531E+00	+0.54170E-06	
465	+0.12000E-09	+8.35238E+00	+0.54170E-06	
466	-0.26780E-09	+8.37191E+00	+0.54165E-06	
467	+0.38130E-09	+8.39797E+00	+0.54170E-06	
468	+0.24230E-09	+8.41382E+00	+0.54160E-06	
469	+0.26100E-09	+8.42982E+00	+0.54165E-06	
470	+0.25285E-09	+8.44720E+00	+0.54165E-06	
471	+0.25995E-09	+8.46314E+00	+0.54165E-06	
472	+0.24835E-09	+8.48043E+00	+0.54165E-06	
473	-0.12195E-09	+8.49393E+00	+0.54170E-06	
474	+0.25540E-09	+8.51362E+00	+0.54165E-06	
475	+0.15260E-09	+8.53527E+00	+0.54165E-06	
476	+0.09580E-09	+8.55242E+00	+0.54170E-06	
477	+0.01715E-09	+8.56957E+00	+0.54165E-06	
478	+0.38220E-09	+8.59798E+00	+0.54170E-06	
479	+0.25325E-09	+8.61378E+00	+0.54165E-06	
480	+0.24855E-09	+8.62984E+00	+0.54165E-06	
481	+0.28630E-09	+8.64734E+00	+0.54165E-06	
482	+0.24440E-09	+8.66323E+00	+0.54165E-06	
483	-0.00590E-09	+8.67782E+00	+0.54165E-06	
484	-0.13615E-09	+8.69385E+00	+0.54165E-06	
485	+0.26640E-09	+8.71359E+00	+0.54165E-06	
486	+0.16760E-09	+8.73525E+00	+0.54165E-06	
487	+0.08005E-09	+8.75240E+00	+0.54170E-06	
488	+0.03350E-09	+8.76954E+00	+0.54165E-06	
489	+0.37520E-09	+8.79796E+00	+0.54170E-06	
490	+0.27250E-09	+8.81374E+00	+0.54165E-06	
491	+0.25140E-09	+8.82977E+00	+0.54165E-06	
492	+0.29075E-09	+8.84733E+00	+0.54160E-06	
493	+0.25010E-09	+8.86335E+00	+0.54165E-06	
494	+0.25680E-09	+8.88041E+00	+0.54165E-06	
495	-0.12105E-09	+8.89392E+00	+0.54165E-06	
496	-0.16825E-09	+8.91018E+00	+0.54165E-06	
497	-0.10565E-09	+8.92729E+00	+0.54165E-06	
498	+0.06185E-09	+8.95249E+00	+0.54170E-06	
499	+0.03345E-09	+8.96953E+00	+0.54165E-06	
500	+0.37265E-09	+8.99798E+00	+0.54165E-06	
501	+0.26200E-09	+9.01387E+00	+0.54160E-06	
502	+0.25815E-09	+9.02992E+00	+0.54165E-06	
503	+0.26485E-09	+9.04716E+00	+0.54160E-06	
504	+0.26490E-09	+9.06322E+00	+0.54165E-06	
505	-0.04025E-09	+9.07781E+00	+0.54165E-06	
506	-0.09775E-09	+9.09392E+00	+0.54165E-06	
507	-0.18800E-09	+9.11016E+00	+0.54165E-06	
508	-0.09900E-09	+9.12726E+00	+0.54165E-06	
509	-0.04195E-09	+9.14438E+00	+0.54165E-06	
510	+0.15285E-09	+9.16861E+00	+0.54165E-06	
511	+0.22245E-09	+9.18178E+00	+0.54175E-06	
512	+0.36865E-09	+9.19778E+00	+0.54165E-06	
513	+0.27470E-09	+9.21392E+00	+0.54160E-06	
514	+0.27585E-09	+9.22991E+00	+0.54165E-06	
515	+0.25780E-09	+9.24718E+00	+0.54165E-06	
516	+0.27270E-09	+9.26332E+00	+0.54165E-06	
517	-0.02370E-09	+9.27782E+00	+0.54165E-06	
518	-0.10880E-09	+9.29391E+00	+0.54160E-06	
519	-0.02920E-09	+9.31125E+00	+0.54165E-06	
520	+0.12175E-09	+9.33537E+00	+0.54165E-06	
521	+0.11925E-09	+9.35231E+00	+0.54170E-06	
522	+0.01180E-09	+9.36946E+00	+0.54165E-06	
523	+0.38660E-09	+9.39799E+00	+0.54165E-06	
524	+0.26895E-09	+9.41391E+00	+0.54160E-06	
525	+0.27125E-09	+9.42992E+00	+0.54165E-06	
526	+0.26135E-09	+9.44717E+00	+0.54160E-06	
527	+0.26435E-09	+9.46320E+00	+0.54165E-06	
528	-0.01590E-09	+9.47777E+00	+0.54165E-06	
529	-0.12510E-09	+9.49382E+00	+0.54165E-06	
530	-0.02330E-09	+9.51117E+00	+0.54165E-06	
531	-0.11455E-09	+9.52728E+00	+0.54165E-06	
532	+0.07810E-09	+9.55252E+00	+0.54170E-06	
533	-0.27440E-09	+9.57181E+00	+0.54165E-06	
534	+0.38175E-09	+9.59797E+00	+0.54170E-06	
535	+0.25200E-09	+9.61370E+00	+0.54165E-06	
536	+0.26075E-09	+9.62979E+00	+0.54170E-06	
537	+0.29855E-09	+9.64731E+00	+0.54165E-06	
538	+0.25540E-09	+9.66313E+00	+0.54165E-06	
539	-0.00820E-09	+9.67776E+00	+0.54165E-06	
540	-0.14150E-09	+9.69382E+00	+0.54165E-06	
541	+0.26800E-09	+9.71346E+00	+0.54165E-06	
542	+0.15370E-09	+9.73528E+00	+0.54170E-06	
543	+0.09425E-09	+9.75233E+00	+0.54170E-06	
544	-0.26370E-09	+9.77189E+00	+0.54170E-06	
545	+0.38395E-09	+9.79796E+00	+0.54165E-06	
546	+0.28155E-09	+9.81390E+00	+0.54165E-06	
547	+0.25555E-09	+9.82977E+00	+0.54165E-06	
548	+0.28325E-09	+9.84723E+00	+0.54165E-06	
549	+0.24385E-09	+9.86317E+00	+0.54165E-06	
550	-0.02250E-09	+9.87777E+00	+0.54170E-06	
551	-0.11885E-09	+9.89391E+00	+0.54165E-06	
552	-0.16830E-09	+9.91014E+00	+0.54165E-06	
553	-0.12180E-09	+9.92722E+00	+0.54165E-06	
554	-0.02820E-09	+9.94436E+00	+0.54165E-06	
555	-0.12645E-09	+9.96035E+00	+0.54165E-06	
556	+0.06235E-09	+9.98192E+00	+0.54175E-06	
557	+0.36925E-09	+9.99778E+00	+0.54160E-06	
558	+0.26120E-09	+1.00137E+01	+0.54160E-06	
559	+0.25850E-09	+1.00297E+01	+0.54170E-06	
560	+0.27545E-09	+1.00471E+01	+0.54165E-06	
561	+0.25700E-09	+1.00632E+01	+0.54165E-06	
562	-0.03465E-09	+1.00778E+01	+0.54165E-06	
563	-0.09915E-09	+1.00938E+01	+0.54165E-06	
564	-0.03145E-09	+1.01111E+01	+0.54165E-06	
565	-0.10500E-09	+1.01271E+01	+0.54165E-06	
566	-0.04345E-09	+1.01442E+01	+0.54165E-06	
567	+0.16910E-09	+1.01684E+01	+0.54165E-06	
568	+0.13675E-09	+1.01818E+01	+0.54175E-06	
569	+0.38070E-09	+1.01979E+01	+0.54170E-06	
570	+0.25875E-09	+1.02137E+01	+0.54165E-06	
571	+0.26285E-09	+1.02297E+01	+0.54165E-06	
572	+0.27690E-09	+1.02472E+01	+0.54165E-06	
573	+0.26680E-09	+1.02632E+01	+0.54165E-06	
574	-0.04305E-09	+1.02777E+01	+0.54170E-06	
575	-0.09505E-09	+1.02938E+01	+0.54165E-06	
576	-0.04635E-09	+1.03111E+01	+0.54165E-06	
577	-0.08970E-09	+1.03272E+01	+0.54165E-06	
578	+0.06205E-09	+1.03524E+01	+0.54170E-06	
579	+0.01725E-09	+1.03694E+01	+0.54170E-06	
580	+0.38590E-09	+1.03979E+01	+0.54170E-06	
581	+0.25465E-09	+1.04137E+01	+0.54165E-06	
582	+0.27095E-09	+1.04297E+01	+0.54165E-06	
583	+0.26710E-09	+1.04471E+01	+0.54165E-06	
584	+0.27655E-09	+1.04631E+01	+0.54165E-06	
585	-0.02325E-09	+1.04777E+01	+0.54170E-06	
586	-0.11740E-09	+1.04937E+01	+0.54165E-06	
587	+0.04010E-09	+1.05193E+01	+0.54170E-06	
588	+0.14585E-09	+1.05351E+01	+0.54170E-06	
589	+0.09880E-09	+1.05523E+01	+0.54170E-06	
590	+0.01060E-09	+1.05694E+01	+0.54165E-06	
591	+0.39195E-09	+1.05979E+01	+0.54170E-06	
592	+0.26650E-09	+1.06137E+01	+0.54160E-06	
593	+0.26785E-09	+1.06297E+01	+0.54165E-06	
594	+0.28005E-09	+1.06471E+01	+0.54160E-06	
595	+0.25630E-09	+1.06631E+01	+0.54170E-06	
596	+0.25005E-09	+1.06803E+01	+0.54165E-06	
597	-0.11275E-09	+1.06938E+01	+0.54160E-06	
598	+0.26000E-09	+1.07134E+01	+0.54165E-06	
599	+0.13910E-09	+1.07352E+01	+0.54165E-06	
600	+0.09710E-09	+1.07522E+01	+0.54170E-06	
601	+0.16105E-09	+1.07684E+01	+0.54170E-06	
602	+0.09640E-09	+1.07818E+01	+0.54175E-06	
603	+0.38035E-09	+1.07978E+01	+0.54165E-06	
604	+0.27705E-09	+1.08138E+01	+0.54165E-06	
605	+0.24375E-09	+1.08297E+01	+0.54160E-06	
606	+0.27470E-09	+1.08471E+01	+0.54160E-06	
607	+0.24250E-09	+1.08632E+01	+0.54165E-06	
608	+0.25230E-09	+1.08803E+01	+0.54160E-06	
609	-0.12050E-09	+1.08938E+01	+0.54160E-06	
610	-0.15070E-09	+1.09101E+01	+0.54165E-06	
611	-0.11885E-09	+1.09272E+01	+0.54165E-06	
612	+0.04125E-09	+1.09524E+01	+0.54165E-06	
613	+0.17615E-09	+1.09684E+01	+0.54165E-06	
614	+0.11430E-09	+1.09817E+01	+0.54170E-06	
615	+0.36460E-09	+1.09977E+01	+0.54165E-06	
616	+0.29320E-09	+1.10139E+01	+0.54165E-06	
617	+0.24590E-09	+1.10297E+01	+0.54165E-06	
618	+0.27605E-09	+1.10471E+01	+0.54165E-06	
619	+0.24925E-09	+1.10631E+01	+0.54165E-06	
620	+0.25165E-09	+1.10803E+01	+0.54160E-06	
621	-0.09885E-09	+1.10938E+01	+0.54160E-06	
622	-0.16940E-09	+1.11100E+01	+0.54165E-06	
623	-0.11145E-09	+1.11271E+01	+0.54160E-06	
624	+0.06200E-09	+1.11523E+01	+0.54165E-06	
625	+0.03790E-09	+1.11694E+01	+0.54170E-06	
626	+0.37670E-09	+1.11977E+01	+0.54165E-06	
627	-0.26010E-09	+1.12218E+01	+0.54170E-06	
628	-0.26125E-09	+1.12378E+01	+0.54170E-06	
629	+0.26775E-09	+1.12632E+01	+0.54165E-06	
630	-0.03440E-09	+1.12776E+01	+0.54165E-06	
631	-0.09960E-09	+1.12937E+01	+0.54165E-06	
632	+0.02810E-09	+1.13192E+01	+0.54165E-06	
633	+0.12905E-09	+1.13352E+01	+0.54165E-06	
634	+0.08165E-09	+1.13523E+01	+0.54170E-06	
635	+0.14650E-09	+1.13684E+01	+0.54170E-06	
636	+0.01650E-09	+1.13818E+01	+0.54170E-06	
637	+0.38465E-09	+1.13977E+01	+0.54165E-06	
638	+0.27725E-09	+1.14137E+01	+0.54160E-06	
639	+0.27245E-09	+1.14297E+01	+0.54160E-06	
640	+0.29050E-09	+1.14471E+01	+0.54160E-06	
641	+0.28295E-09	+1.14631E+01	+0.54170E-06	
642	+0.25490E-09	+1.14802E+01	+0.54160E-06	
643	-0.08290E-09	+1.14938E+01	+0.54165E-06	
644	-0.15050E-09	+1.15100E+01	+0.54165E-06	
645	-0.08020E-09	+1.15272E+01	+0.54160E-06	
646	+0.04570E-09	+1.15525E+01	+0.54170E-06	
647	+0.13985E-09	+1.15684E+01	+0.54165E-06	
648	+0.11565E-09	+1.15817E+01	+0.54170E-06	
649	+0.38135E-09	+1.15977E+01	+0.54165E-06	
650	+0.29420E-09	+1.16138E+01	+0.54160E-06	
651	+0.26385E-09	+1.16297E+01	+0.54165E-06	
652	+0.27535E-09	+1.16470E+01	+0.54160E-06	
653	+0.26520E-09	+1.16631E+01	+0.54165E-06	
654	+0.28295E-09	+1.16804E+01	+0.54165E-06	
655	-0.09700E-09	+1.16938E+01	+0.54160E-06	
656	+0.26465E-09	+1.17134E+01	+0.54165E-06	
657	+0.14640E-09	+1.17351E+01	+0.54170E-06	
658	+0.08265E-09	+1.17522E+01	+0.54165E-06	
659	+0.16470E-09	+1.17683E+01	+0.54165E-06	
660	+0.10345E-09	+1.17817E+01	+0.54170E-06	
661	+0.38990E-09	+1.17977E+01	+0.54165E-06	
662	+0.28745E-09	+1.18137E+01	+0.54160E-06	
663	+0.25190E-09	+1.18297E+01	+0.54165E-06	
664	+0.28525E-09	+1.18471E+01	+0.54160E-06	
665	+0.25060E-09	+1.18631E+01	+0.54165E-06	
666	+0.26585E-09	+1.18803E+01	+0.54160E-06	
667	-0.09965E-09	+1.18938E+01	+0.54165E-06	
668	-0.13435E-09	+1.19100E+01	+0.54165E-06	
669	-0.09345E-09	+1.19272E+01	+0.54165E-06	
670	+0.02135E-09	+1.19525E+01	+0.54165E-06	
671	+0.03040E-09	+1.19693E+01	+0.54165E-06	
672	+0.38015E-09	+1.19979E+01	+0.54170E-06	
673	+0.29015E-09	+1.20137E+01	+0.54160E-06	
674	+0.25095E-09	+1.20296E+01	+0.54160E-06	
675	+0.29905E-09	+1.20471E+01	+0.54160E-06	
676	+0.25125E-09	+1.20631E+01	+0.54165E-06	
677	+0.27155E-09	+1.20802E+01	+0.54165E-06	
678	-0.09770E-09	+1.20937E+01	+0.54165E-06	
679	-0.14630E-09	+1.21100E+01	+0.54165E-06	
680	-0.10450E-09	+1.21270E+01	+0.54165E-06	
681	-0.02945E-09	+1.21442E+01	+0.54165E-06	
682	-0.10045E-09	+1.21604E+01	+0.54165E-06	
683	-0.03030E-09	+1.21819E+01	+0.54160E-06	
684	+0.38275E-09	+1.21977E+01	+0.54165E-06	
685	+0.27935E-09	+1.22137E+01	+0.54160E-06	
686	+0.26850E-09	+1.22297E+01	+0.54165E-06	
687	+0.27975E-09	+1.22461E+01	+0.54165E-06	
688	+0.26175E-09	+1.22631E+01	+0.54165E-06	
689	+0.26505E-09	+1.22802E+01	+0.54160E-06	
690	-0.07195E-09	+1.22938E+01	+0.54160E-06	
691	-0.14975E-09	+1.23100E+01	+0.54165E-06	
692	-0.07315E-09	+1.23271E+01	+0.54165E-06	
693	+0.03390E-09	+1.23524E+01	+0.54170E-06	
694	+0.02195E-09	+1.23693E+01	+0.54165E-06	
695	+0.36850E-09	+1.23978E+01	+0.54170E-06	
696	+0.28765E-09	+1.24137E+01	+0.54160E-06	
697	+0.27860E-09	+1.24296E+01	+0.54165E-06	
698	+0.27605E-09	+1.24460E+01	+0.54170E-06	
699	+0.27655E-09	+1.24632E+01	+0.54165E-06	
700	+0.27055E-09	+1.24803E+01	+0.54160E-06	
701	-0.08930E-09	+1.24937E+01	+0.54165E-06	
702	+0.03330E-09	+1.25193E+01	+0.54170E-06	
703	+0.12790E-09	+1.25351E+01	+0.54165E-06	
704	+0.08470E-09	+1.25522E+01	+0.54170E-06	
705	+0.13200E-09	+1.25683E+01	+0.54165E-06	
706	+0.02965E-09	+1.25817E+01	+0.54170E-06	
707	+0.39205E-09	+1.25977E+01	+0.54170E-06	
708	+0.29920E-09	+1.26137E+01	+0.54165E-06	
709	+0.26645E-09	+1.26297E+01	+0.54165E-06	
710	+0.29975E-09	+1.26459E+01	+0.54165E-06	
711	+0.26770E-09	+1.26630E+01	+0.54170E-06	
712	+0.26295E-09	+1.26803E+01	+0.54160E-06	
713	-0.07335E-09	+1.26938E+01	+0.54160E-06	
714	-0.13145E-09	+1.27099E+01	+0.54165E-06	
715	-0.09580E-09	+1.27271E+01	+0.54165E-06	
716	+0.04125E-09	+1.27524E+01	+0.54170E-06	
717	+0.13825E-09	+1.27683E+01	+0.54170E-06	
718	-0.03560E-09	+1.27818E+01	+0.54165E-06	
719	+0.38615E-09	+1.27977E+01	+0.54165E-06	
720	+0.29820E-09	+1.28137E+01	+0.54165E-06	
721	+0.26000E-09	+1.28297E+01	+0.54160E-06	
722	+0.28075E-09	+1.28460E+01	+0.54165E-06	
723	+0.26030E-09	+1.28632E+01	+0.54165E-06	
724	+0.27540E-09	+1.28802E+01	+0.54160E-06	
725	-0.10650E-09	+1.28937E+01	+0.54165E-06	
726	-0.12415E-09	+1.29100E+01	+0.54165E-06	
727	-0.09395E-09	+1.29271E+01	+0.54165E-06	
728	+0.01940E-09	+1.29524E+01	+0.54165E-06	
729	+0.16375E-09	+1.29682E+01	+0.54170E-06	
730	+0.02785E-09	+1.29816E+01	+0.54165E-06	
731	+0.36910E-09	+1.29978E+01	+0.54170E-06	
732	+0.32165E-09	+1.30138E+01	+0.54160E-06	
733	+0.25360E-09	+1.30297E+01	+0.54165E-06	
734	+0.29985E-09	+1.30459E+01	+0.54170E-06	
735	+0.25510E-09	+1.30631E+01	+0.54165E-06	
736	+0.30970E-09	+1.30792E+01	+0.54170E-06	
737	-0.10800E-09	+1.30937E+01	+0.54160E-06	
738	-0.17475E-09	+1.31098E+01	+0.54165E-06	
739	-0.08100E-09	+1.31271E+01	+0.54165E-06	
740	+0.00735E-09	+1.31524E+01	+0.54165E-06	
741	+0.17095E-09	+1.31682E+01	+0.54170E-06	
742	+0.00840E-09	+1.31817E+01	+0.54165E-06	
743	+0.36675E-09	+1.31977E+01	+0.54170E-06	
744	+0.29655E-09	+1.32136E+01	+0.54160E-06	
745	+0.25770E-09	+1.32298E+01	+0.54165E-06	
746	+0.31040E-09	+1.32458E+01	+0.54165E-06	
747	+0.26285E-09	+1.32631E+01	+0.54165E-06	
748	+0.27240E-09	+1.32802E+01	+0.54160E-06	
749	-0.08570E-09	+1.32937E+01	+0.54165E-06	
750	-0.15105E-09	+1.33099E+01	+0.54165E-06	
751	-0.04580E-09	+1.33271E+01	+0.54165E-06	
752	+0.02290E-09	+1.33524E+01	+0.54165E-06	
753	+0.16005E-09	+1.33682E+01	+0.54165E-06	
754	-0.02410E-09	+1.33817E+01	+0.54165E-06	
755	+0.37360E-09	+1.33977E+01	+0.54170E-06	
756	+0.29185E-09	+1.34136E+01	+0.54160E-06	
757	+0.26555E-09	+1.34297E+01	+0.54165E-06	
758	+0.26100E-09	+1.34459E+01	+0.54165E-06	
759	+0.26750E-09	+1.34631E+01	+0.54165E-06	
760	+0.27270E-09	+1.34802E+01	+0.54160E-06	
761	-0.04350E-09	+1.34938E+01	+0.54165E-06	
762	-0.20445E-09	+1.35097E+01	+0.54160E-06	
763	-0.07705E-09	+1.35270E+01	+0.54165E-06	
764	+0.03875E-09	+1.35524E+01	+0.54165E-06	
765	+0.12535E-09	+1.35682E+01	+0.54165E-06	
766	+0.01225E-09	+1.35816E+01	+0.54170E-06	
767	+0.38500E-09	+1.35976E+01	+0.54170E-06	
768	+0.29855E-09	+1.36136E+01	+0.54160E-06	
769	+0.26720E-09	+1.36297E+01	+0.54165E-06	
770	+0.25485E-09	+1.36460E+01	+0.54165E-06	
771	+0.26915E-09	+1.36630E+01	+0.54165E-06	
772	+0.28730E-09	+1.36803E+01	+0.54160E-06	
773	-0.06050E-09	+1.36938E+01	+0.54165E-06	
774	-0.13000E-09	+1.37099E+01	+0.54165E-06	
775	-0.07055E-09	+1.37271E+01	+0.54165E-06	
776	+0.03800E-09	+1.37524E+01	+0.54165E-06	
777	+0.11350E-09	+1.37684E+01	+0.54170E-06	
778	-0.02570E-09	+1.37816E+01	+0.54165E-06	
779	+0.37210E-09	+1.37977E+01	+0.54170E-06	
780	+0.30555E-09	+1.38136E+01	+0.54160E-06	
781	+0.26600E-09	+1.38297E+01	+0.54165E-06	
782	+0.29820E-09	+1.38458E+01	+0.54165E-06	
783	+0.26050E-09	+1.38631E+01	+0.54165E-06	
784	+0.28625E-09	+1.38792E+01	+0.54165E-06	
785	-0.09475E-09	+1.38937E+01	+0.54160E-06	
786	-0.15670E-09	+1.39097E+01	+0.54160E-06	
787	-0.07130E-09	+1.39271E+01	+0.54165E-06	
788	+0.02030E-09	+1.39525E+01	+0.54165E-06	
789	+0.12730E-09	+1.39684E+01	+0.54170E-06	
790	-0.04395E-09	+1.39817E+01	+0.54160E-06	
791	+0.36670E-09	+1.39977E+01	+0.54170E-06	
792	+0.31930E-09	+1.40136E+01	+0.54160E-06	
793	+0.24300E-09	+1.40298E+01	+0.54165E-06	
794	+0.32975E-09	+1.40457E+01	+0.54165E-06	
795	+0.24480E-09	+1.40631E+01	+0.54165E-06	
796	+0.29460E-09	+1.40792E+01	+0.54165E-06	
797	-0.05935E-09	+1.40938E+01	+0.54165E-06	
798	-0.16255E-09	+1.41097E+01	+0.54160E-06	
799	-0.05500E-09	+1.41271E+01	+0.54165E-06	
800	-0.15000E-09	+1.41431E+01	+0.54160E-06	
801	+0.13695E-09	+1.41684E+01	+0.54165E-06	
802	-0.03605E-09	+1.41817E+01	+0.54160E-06	
803	+0.35790E-09	+1.41977E+01	+0.54170E-06	
804	+0.32750E-09	+1.42136E+01	+0.54160E-06	
805	+0.25945E-09	+1.42297E+01	+0.54165E-06	
806	+0.30450E-09	+1.42457E+01	+0.54170E-06	
807	+0.25105E-09	+1.42631E+01	+0.54165E-06	
808	+0.29655E-09	+1.42791E+01	+0.54165E-06	
809	-0.06425E-09	+1.42937E+01	+0.54165E-06	
810	-0.18380E-09	+1.43096E+01	+0.54165E-06	
811	-0.04530E-09	+1.43270E+01	+0.54165E-06	
812	+0.01375E-09	+1.43524E+01	+0.54165E-06	
813	+0.12595E-09	+1.43684E+01	+0.54165E-06	
814	-0.02805E-09	+1.43816E+01	+0.54160E-06	
815	+0.33875E-09	+1.43977E+01	+0.54170E-06	
816	+0.33105E-09	+1.44136E+01	+0.54160E-06	
817	+0.26380E-09	+1.44296E+01	+0.54165E-06	
818	+0.29120E-09	+1.44457E+01	+0.54165E-06	
819	+0.26420E-09	+1.44630E+01	+0.54165E-06	
820	+0.29470E-09	+1.44801E+01	+0.54160E-06	
821	-0.04785E-09	+1.44936E+01	+0.54160E-06	
822	-0.18205E-09	+1.45096E+01	+0.54165E-06	
823	-0.01740E-09	+1.45271E+01	+0.54160E-06	
824	-0.14670E-09	+1.45431E+01	+0.54165E-06	
825	+0.10095E-09	+1.45684E+01	+0.54165E-06	
826	-0.04005E-09	+1.45816E+01	+0.54160E-06	
827	+0.33995E-09	+1.45977E+01	+0.54170E-06	
828	+0.32915E-09	+1.46136E+01	+0.54160E-06	
829	+0.26075E-09	+1.46298E+01	+0.54160E-06	
830	+0.29265E-09	+1.46457E+01	+0.54165E-06	
831	+0.26550E-09	+1.46630E+01	+0.54160E-06	
832	+0.26410E-09	+1.46791E+01	+0.54165E-06	
833	-0.05635E-09	+1.46936E+01	+0.54165E-06	
834	-0.13795E-09	+1.47097E+01	+0.54165E-06	
835	-0.05010E-09	+1.47270E+01	+0.54165E-06	
836	+0.02965E-09	+1.47524E+01	+0.54165E-06	
837	+0.11485E-09	+1.47683E+01	+0.54165E-06	
838	-0.03860E-09	+1.47817E+01	+0.54160E-06	
839	+0.34040E-09	+1.47976E+01	+0.54175E-06	
840	+0.34435E-09	+1.48137E+01	+0.54165E-06	
841	+0.26290E-09	+1.48296E+01	+0.54160E-06	
842	+0.27945E-09	+1.48458E+01	+0.54165E-06	
843	+0.26335E-09	+1.48631E+01	+0.54160E-06	
844	+0.29350E-09	+1.48790E+01	+0.54165E-06	
845	-0.05665E-09	+1.48936E+01	+0.54160E-06	
846	-0.11835E-09	+1.49097E+01	+0.54165E-06	
847	-0.03590E-09	+1.49271E+01	+0.54160E-06	
848	-0.24820E-09	+1.49546E+01	+0.54165E-06	
849	+0.02690E-09	+1.49855E+01	+0.54160E-06	
850	+0.37570E-09	+1.50138E+01	+0.54160E-06	
851	+0.25060E-09	+1.50296E+01	+0.54165E-06	
852	+0.30855E-09	+1.50456E+01	+0.54165E-06	
853	+0.25350E-09	+1.50630E+01	+0.54165E-06	
854	+0.28480E-09	+1.50791E+01	+0.54165E-06	
855	-0.04730E-09	+1.50937E+01	+0.54165E-06	
856	-0.14570E-09	+1.51096E+01	+0.54165E-06	
857	-0.04295E-09	+1.51271E+01	+0.54165E-06	
858	-0.25540E-09	+1.51546E+01	+0.54165E-06	
859	+0.01710E-09	+1.51855E+01	+0.54165E-06	
860	+0.34530E-09	+1.52136E+01	+0.54160E-06	
861	+0.24965E-09	+1.52298E+01	+0.54160E-06	
862	+0.30355E-09	+1.52456E+01	+0.54165E-06	
863	+0.24155E-09	+1.52630E+01	+0.54160E-06	
864	+0.26495E-09	+1.52791E+01	+0.54165E-06	
865	-0.03385E-09	+1.52936E+01	+0.54160E-06	
866	-0.14215E-09	+1.53096E+01	+0.54165E-06	
867	-0.02130E-09	+1.53271E+01	+0.54165E-06	
868	-0.14085E-09	+1.53430E+01	+0.54165E-06	
869	+0.07240E-09	+1.53685E+01	+0.54165E-06	
870	+0.01410E-09	+1.53817E+01	+0.54160E-06	
871	+0.24170E-09	+1.53977E+01	+0.54170E-06	
872	+0.37100E-09	+1.54137E+01	+0.54160E-06	
873	+0.25070E-09	+1.54298E+01	+0.54160E-06	
874	+0.25325E-09	+1.54457E+01	+0.54165E-06	
875	+0.25560E-09	+1.54630E+01	+0.54165E-06	
876	+0.25110E-09	+1.54791E+01	+0.54165E-06	
877	-0.01010E-09	+1.54937E+01	+0.54165E-06	
878	-0.15365E-09	+1.55096E+01	+0.54165E-06	
879	+0.27250E-09	+1.55294E+01	+0.54170E-06	
880	+0.17380E-09	+1.55511E+01	+0.54170E-06	
881	+0.11770E-09	+1.55681E+01	+0.54170E-06	
882	+0.00625E-09	+1.55816E+01	+0.54160E-06	
883	+0.19495E-09	+1.55977E+01	+0.54170E-06	
884	+0.36540E-09	+1.56137E+01	+0.54165E-06	
885	+0.25780E-09	+1.56297E+01	+0.54160E-06	
886	+0.24675E-09	+1.56458E+01	+0.54160E-06	
887	+0.26110E-09	+1.56630E+01	+0.54160E-06	
888	+0.24455E-09	+1.56792E+01	+0.54160E-06	
889	-0.00840E-09	+1.56937E+01	+0.54165E-06	
890	-0.13425E-09	+1.57097E+01	+0.54160E-06	
891	-0.01540E-09	+1.57270E+01	+0.54165E-06	
892	-0.11390E-09	+1.57432E+01	+0.54165E-06	
893	+0.05480E-09	+1.57684E+01	+0.54170E-06	
894	+0.03890E-09	+1.57854E+01	+0.54165E-06	
895	+0.38050E-09	+1.58138E+01	+0.54165E-06	
896	+0.27525E-09	+1.58297E+01	+0.54160E-06	
897	+0.25275E-09	+1.58457E+01	+0.54160E-06	
898	+0.28000E-09	+1.58631E+01	+0.54160E-06	
899	+0.26155E-09	+1.58791E+01	+0.54160E-06	
900	-0.03670E-09	+1.58936E+01	+0.54160E-06	
901	-0.10950E-09	+1.59097E+01	+0.54160E-06	
